iteration,mean,best,worst,bsf,bsfAdj,div,branch
00000001,00057209,00049116,00064936,00049116,00049116,0.95,1.68
00000002,00055690,00050234,00063828,00049116,00049116,0.95,2.32
00000003,00056239,00043454,00065782,00043454,00043454,0.94,2.92
00000004,00055077,00044960,00064700,00043454,00043454,0.94,3.28
00000005,00055652,00047171,00073831,00043454,00043454,0.95,3.63
00000006,00055176,00043887,00067296,00043454,00043454,0.95,3.96
00000007,00054656,00043204,00066171,00043204,00043204,0.95,4.25
00000008,00055006,00042752,00064590,00042752,00042752,0.94,4.57
00000009,00055124,00044324,00067609,00042752,00042752,0.95,4.66
00000010,00055061,00044147,00064781,00042752,00042752,0.94,4.67
00000011,00055060,00042600,00063930,00042600,00042600,0.93,4.82
00000012,00054312,00044998,00062926,00042600,00042600,0.94,4.73
00000013,00055421,00044110,00066405,00042600,00042600,0.94,4.65
00000014,00051965,00044431,00059126,00042600,00042600,0.94,4.63
00000015,00053272,00042269,00059299,00042269,00042269,0.95,4.55
00000016,00055390,00048615,00061927,00042269,00042269,0.95,4.52
00000017,00052453,00039160,00065183,00039160,00039160,0.94,4.48
00000018,00051102,00043646,00061461,00039160,00039160,0.93,4.38
00000019,00053386,00043568,00061580,00039160,00039160,0.94,4.42
00000020,00052248,00041091,00062206,00039160,00039160,0.94,4.39
00000021,00052347,00043749,00059960,00039160,00039160,0.94,4.41
00000022,00053187,00044558,00061126,00039160,00039160,0.93,4.33
00000023,00049668,00039935,00057505,00039160,00039160,0.93,4.23
00000024,00050891,00043274,00060760,00039160,00039160,0.94,4.13
00000025,00053680,00045097,00067536,00039160,00039160,0.94,4.17
00000026,00051686,00042658,00057467,00039160,00039160,0.94,4.11
00000027,00051557,00042779,00062495,00039160,00039160,0.94,4.04
00000028,00050002,00038667,00059443,00038667,00038667,0.94,4.09
00000029,00050834,00042854,00061943,00038667,00038667,0.94,4.08
00000030,00049470,00037367,00057571,00037367,00037367,0.94,4.11
00000031,00049537,00043004,00058070,00037367,00037367,0.93,4.13
00000032,00051734,00041495,00060640,00037367,00037367,0.94,4.10
00000033,00051308,00043952,00062053,00037367,00037367,0.95,4.08
00000034,00049284,00034544,00061559,00034544,00034544,0.94,4.05
00000035,00050037,00043542,00060036,00034544,00034544,0.94,3.99
00000036,00049561,00041976,00058648,00034544,00034544,0.93,3.95
00000037,00048718,00038118,00061194,00034544,00034544,0.93,3.93
00000038,00051366,00040005,00061330,00034544,00034544,0.94,3.91
00000039,00050076,00042296,00062416,00034544,00034544,0.94,3.90
00000040,00048663,00040615,00056768,00034544,00034544,0.93,3.87
00000041,00049108,00039100,00058685,00034544,00034544,0.94,3.80
00000042,00049632,00043517,00059806,00034544,00034544,0.93,3.79
00000043,00049728,00042078,00056039,00034544,00034544,0.94,3.75
00000044,00049658,00042021,00060854,00034544,00034544,0.93,3.73
00000045,00049549,00042131,00059590,00034544,00034544,0.94,3.64
00000046,00049631,00040846,00057854,00034544,00034544,0.94,3.67
00000047,00047598,00036747,00056609,00034544,00034544,0.92,3.67
00000048,00049220,00042081,00059124,00034544,00034544,0.93,3.58
00000049,00048115,00039693,00058542,00034544,00034544,0.92,3.50
00000050,00048562,00039202,00057973,00034544,00034544,0.94,3.50
00000051,00048702,00042808,00060693,00034544,00034544,0.94,3.46
00000052,00047460,00040643,00058178,00034544,00034544,0.93,3.48
00000053,00047604,00038987,00055503,00034544,00034544,0.92,3.49
00000054,00049096,00037065,00060014,00034544,00034544,0.93,3.36
00000055,00049060,00042964,00056883,00034544,00034544,0.94,3.33
00000056,00048053,00040695,00056769,00034544,00034544,0.93,3.26
00000057,00047249,00038637,00057148,00034544,00034544,0.93,3.18
00000058,00049152,00042442,00060157,00034544,00034544,0.93,3.22
00000059,00048366,00039317,00058974,00034544,00034544,0.93,3.20
00000060,00047191,00039509,00055899,00034544,00034544,0.93,3.16
00000061,00047907,00038075,00058691,00034544,00034544,0.93,3.14
00000062,00047735,00038434,00059788,00034544,00034544,0.92,3.16
00000063,00046433,00039334,00054164,00034544,00034544,0.92,3.20
00000064,00048367,00040104,00060710,00034544,00034544,0.94,3.15
00000065,00046681,00038025,00055596,00034544,00034544,0.92,3.12
00000066,00046681,00040189,00054264,00034544,00034544,0.93,3.08
00000067,00048347,00041552,00056641,00034544,00034544,0.93,3.07
00000068,00047405,00037765,00056652,00034544,00034544,0.93,3.09
00000069,00046698,00039169,00056877,00034544,00034544,0.93,3.11
00000070,00048289,00040700,00061331,00034544,00034544,0.92,3.13
00000071,00047778,00040655,00056027,00034544,00034544,0.92,3.10
00000072,00046078,00038769,00053583,00034544,00034544,0.93,3.08
00000073,00046210,00039240,00060737,00034544,00034544,0.93,3.13
00000074,00045121,00038242,00054975,00034544,00034544,0.92,3.12
00000075,00046408,00037783,00057923,00034544,00034544,0.91,3.10
00000076,00046655,00038840,00054897,00034544,00034544,0.92,3.07
00000077,00047400,00039854,00055471,00034544,00034544,0.93,3.05
00000078,00046025,00037257,00059745,00034544,00034544,0.92,3.09
00000079,00044555,00038257,00051026,00034544,00034544,0.93,3.04
00000080,00046599,00037680,00054775,00034544,00034544,0.92,3.10
00000081,00045286,00038975,00055298,00034544,00034544,0.92,3.14
00000082,00047071,00041316,00055544,00034544,00034544,0.92,3.12
00000083,00045963,00037569,00060533,00034544,00034544,0.92,3.15
00000084,00046813,00038936,00053276,00034544,00034544,0.93,3.14
00000085,00045466,00040575,00058698,00034544,00034544,0.92,3.11
00000086,00046230,00035598,00052920,00034544,00034544,0.91,3.10
00000087,00045534,00038426,00054187,00034544,00034544,0.93,3.13
00000088,00045099,00036063,00055081,00034544,00034544,0.92,3.11
00000089,00045330,00038477,00053439,00034544,00034544,0.92,3.07
00000090,00045438,00038942,00054256,00034544,00034544,0.91,3.08
00000091,00045711,00035035,00052393,00034544,00034544,0.92,3.09
00000092,00046268,00038072,00055063,00034544,00034544,0.91,3.07
