iteration,mean,best,worst,bsf,bsfAdj,div,branch
00000001,00041232,00035411,00046414,00035411,00035411,0.97,1.85
00000002,00041338,00036493,00047147,00035411,00035411,0.97,2.58
00000003,00041678,00036267,00048377,00035411,00035411,0.97,3.21
00000004,00039821,00034744,00046362,00034744,00034744,0.97,4.04
00000005,00040283,00036986,00046154,00034744,00034744,0.97,4.56
00000006,00041096,00036438,00050568,00034744,00034744,0.97,5.09
00000007,00041005,00036592,00048234,00034744,00034744,0.97,5.52
00000008,00041158,00036296,00048736,00034744,00034744,0.97,5.85
00000009,00041467,00036015,00051355,00034744,00034744,0.97,6.03
00000010,00040891,00036271,00051106,00034744,00034744,0.97,6.25
00000011,00041925,00037277,00046911,00034744,00034744,0.97,6.49
00000012,00040778,00036682,00050667,00034744,00034744,0.97,6.53
00000013,00041559,00037950,00048549,00034744,00034744,0.97,5.93
00000014,00040224,00036980,00048618,00034744,00034744,0.97,5.24
00000015,00041034,00036709,00048712,00034744,00034744,0.97,4.71
00000016,00039948,00036781,00047924,00034744,00034744,0.97,4.63
00000017,00040280,00035957,00044409,00034744,00034744,0.97,4.76
00000018,00040237,00034714,00046133,00034714,00034714,0.97,4.95
00000019,00039749,00036031,00043666,00034714,00034714,0.97,5.11
00000020,00040979,00036591,00046535,00034714,00034714,0.97,5.25
00000021,00040923,00036183,00049595,00034714,00034714,0.97,5.33
00000022,00040829,00035677,00047835,00034714,00034714,0.97,5.38
00000023,00040793,00035375,00046241,00034714,00034714,0.97,5.39
00000024,00040019,00037349,00045702,00034714,00034714,0.97,5.51
00000025,00041156,00036108,00046968,00034714,00034714,0.97,5.60
00000026,00039762,00035350,00044602,00034714,00034714,0.97,5.69
00000027,00039214,00034426,00047789,00034426,00034426,0.97,5.83
00000028,00039972,00036413,00044535,00034426,00034426,0.97,5.91
00000029,00039803,00036692,00046778,00034426,00034426,0.97,5.94
00000030,00040120,00035204,00044537,00034426,00034426,0.97,5.94
00000031,00040569,00036320,00047317,00034426,00034426,0.97,6.03
00000032,00038711,00034131,00043594,00034131,00034131,0.97,6.11
00000033,00039312,00035067,00049389,00034131,00034131,0.97,6.19
00000034,00038897,00035517,00044248,00034131,00034131,0.97,6.24
00000035,00039846,00034166,00046837,00034131,00034131,0.97,6.26
00000036,00038673,00036568,00043816,00034131,00034131,0.97,6.22
00000037,00039666,00035031,00047427,00034131,00034131,0.97,6.26
00000038,00039666,00034893,00044763,00034131,00034131,0.97,6.29
