iteration,mean,best,worst,bsf,bsfAdj,div,branch
00000001,00061077,00055544,00067670,00055544,00055544,0.87,0.00
00000002,00060285,00051599,00065533,00051599,00051599,0.84,0.00
00000003,00056240,00050261,00062347,00050261,00050261,0.83,0.00
00000004,00056099,00048893,00062111,00048893,00048893,0.81,0.00
00000005,00055784,00050632,00062670,00048893,00048893,0.81,0.00
00000006,00052943,00048640,00057946,00048640,00048640,0.72,0.00
00000007,00051982,00045535,00057986,00045535,00045535,0.67,0.00
00000008,00051277,00044444,00059209,00044444,00044444,0.79,0.00
00000009,00049052,00044444,00059229,00044444,00044444,0.73,0.00
00000010,00045990,00044444,00055721,00044444,00044444,0.28,0.00
00000011,00046099,00044444,00055721,00044444,00044444,0.29,0.00
00000012,00045705,00044444,00052751,00044444,00044444,0.22,0.00
00000013,00044444,00044444,00044444,00044444,00044444,0.00,0.00
00000014,00044444,00044444,00044444,00044444,00044444,0.00,0.00
00000015,00044884,00044444,00049953,00044444,00044444,0.19,0.00
00000016,00044857,00044444,00055362,00044444,00044444,0.06,0.00
00000017,00045324,00044444,00055627,00044444,00044444,0.14,0.00
00000018,00044547,00044444,00049608,00044444,00044444,0.03,0.00
00000019,00044444,00044444,00044444,00044444,00044444,0.00,0.00
00000020,00044444,00044444,00044444,00044444,00044444,0.00,0.00
00000021,00044444,00044444,00044444,00044444,00044444,0.00,0.00
00000022,00044952,00044444,00052530,00044444,00044444,0.21,0.00
00000023,00044941,00044444,00058850,00044444,00044444,0.10,0.00
00000024,00044444,00044444,00044444,00044444,00044444,0.00,0.00
00000025,00044816,00044444,00050648,00044444,00044444,0.05,0.00
00000026,00044444,00044444,00044444,00044444,00044444,0.00,0.00
00000027,00044444,00044444,00044444,00044444,00044444,0.00,0.00
00000028,00044444,00044444,00044444,00044444,00044444,0.00,0.00
00000029,00044513,00044444,00047919,00044444,00044444,0.03,0.00
00000030,00044444,00044444,00044444,00044444,00044444,0.00,0.00
00000031,00044440,00044254,00044444,00044254,00044254,0.03,0.00
00000032,00044307,00044254,00045636,00044254,00044254,0.09,0.00
00000033,00044263,00044254,00044714,00044254,00044254,0.03,0.00
00000034,00047454,00044254,00054754,00044254,00044254,0.59,0.00
00000035,00044434,00044254,00053269,00044254,00044254,0.03,0.00
00000036,00044254,00044254,00044254,00044254,00044254,0.00,0.00
00000037,00044380,00044254,00050546,00044254,00044254,0.01,0.00
00000038,00044254,00044254,00044254,00044254,00044254,0.00,0.00
00000039,00044254,00044254,00044254,00044254,00044254,0.00,0.00
00000040,00044254,00044254,00044254,00044254,00044254,0.00,0.00
00000041,00044254,00044254,00044254,00044254,00044254,0.00,0.00
00000042,00044354,00044254,00049251,00044254,00044254,0.03,0.00
00000043,00044458,00044254,00054443,00044254,00044254,0.03,0.00
00000044,00044254,00044254,00044254,00044254,00044254,0.00,0.00
00000045,00044254,00044254,00044254,00044254,00044254,0.00,0.00
00000046,00044270,00044254,00045049,00044254,00044254,0.03,0.00
00000047,00044866,00044254,00057749,00044254,00044254,0.09,0.00
00000048,00044254,00044254,00044254,00044254,00044254,0.00,0.00
00000049,00044571,00044254,00046900,00044254,00044254,0.21,0.00
00000050,00044489,00044254,00056031,00044254,00044254,0.03,0.00
00000051,00044254,00044254,00044254,00044254,00044254,0.00,0.00
00000052,00045147,00044164,00057797,00044164,00044164,0.11,0.00
00000053,00044289,00044164,00046111,00044164,00044164,0.03,0.00
00000054,00044252,00044164,00044254,00044164,00044164,0.01,0.00
00000055,00044961,00044164,00056308,00044164,00044164,0.05,0.00
