iteration,mean,best,worst,bsf,bsfAdj,div,branch
00000001,00061942,00054393,00067807,00054393,00054393,0.92,0.00
00000002,00056601,00048584,00069401,00048584,00048584,0.92,0.00
00000003,00054769,00048318,00062708,00048318,00048318,0.91,0.00
00000004,00054559,00047911,00063621,00047911,00047911,0.89,0.00
00000005,00052967,00047434,00058771,00047434,00047434,0.91,0.00
00000006,00053748,00046959,00062793,00046959,00046959,0.90,0.00
00000007,00051696,00045896,00058311,00045896,00045896,0.89,0.00
00000008,00048608,00042453,00054757,00042453,00042453,0.81,0.00
00000009,00048935,00044172,00059939,00042453,00042453,0.80,0.00
00000010,00047012,00042568,00055754,00042453,00042453,0.72,0.00
00000011,00045123,00042557,00053939,00042453,00042453,0.68,0.00
00000012,00045452,00042568,00057509,00042453,00042453,0.67,0.00
00000013,00044863,00042137,00052589,00042137,00042137,0.66,0.00
00000014,00048068,00041874,00059324,00041874,00041874,0.74,0.00
00000015,00045836,00041189,00052936,00041189,00041189,0.74,0.00
00000016,00045856,00039149,00050548,00039149,00039149,0.62,0.00
00000017,00042010,00041172,00046599,00039149,00039149,0.28,0.00
00000018,00041333,00041172,00045712,00039149,00039149,0.07,0.00
00000019,00041189,00041189,00041189,00039149,00039149,0.00,0.00
00000020,00041189,00041189,00041189,00039149,00039149,0.00,0.00
00000021,00041189,00041189,00041189,00039149,00039149,0.00,0.00
00000022,00041189,00041189,00041189,00039149,00039149,0.00,0.00
00000023,00041189,00041189,00041189,00039149,00039149,0.00,0.00
00000024,00041817,00041189,00055041,00039149,00039149,0.11,0.00
00000025,00041418,00039149,00045851,00039149,00039149,0.17,0.00
00000026,00041774,00039149,00050402,00039149,00039149,0.30,0.00
00000027,00041384,00039149,00042804,00039149,00039149,0.41,0.00
00000028,00039149,00039149,00039149,00039149,00039149,0.00,0.00
00000029,00039149,00039149,00039149,00039149,00039149,0.00,0.00
00000030,00039149,00039149,00039149,00039149,00039149,0.00,0.00
00000031,00039197,00039149,00041583,00039149,00039149,0.03,0.00
00000032,00039427,00039149,00047179,00039149,00039149,0.05,0.00
00000033,00039149,00039149,00039149,00039149,00039149,0.00,0.00
00000034,00039249,00039149,00044171,00039149,00039149,0.01,0.00
00000035,00039157,00039149,00039583,00039149,00039149,0.03,0.00
00000036,00039149,00039149,00039149,00039149,00039149,0.00,0.00
00000037,00039149,00039149,00039149,00039149,00039149,0.00,0.00
00000038,00039149,00039149,00039149,00039149,00039149,0.00,0.00
00000039,00039149,00039149,00039149,00039149,00039149,0.00,0.00
00000040,00044187,00039149,00050271,00039149,00039149,0.24,0.00
00000041,00039354,00039149,00049418,00039149,00039149,0.03,0.00
00000042,00039149,00039149,00039149,00039149,00039149,0.00,0.00
00000043,00039149,00039149,00039149,00039149,00039149,0.00,0.00
00000044,00039311,00039149,00047264,00039149,00039149,0.02,0.00
00000045,00039149,00039149,00039149,00039149,00039149,0.00,0.00
00000046,00039149,00039149,00039149,00039149,00039149,0.00,0.00
00000047,00039149,00039149,00039149,00039149,00039149,0.00,0.00
00000048,00039306,00039149,00047038,00039149,00039149,0.02,0.00
00000049,00039284,00039149,00045933,00039149,00039149,0.04,0.00
00000050,00039149,00039149,00039149,00039149,00039149,0.00,0.00
00000051,00039149,00039149,00039149,00039149,00039149,0.00,0.00
00000052,00046174,00039149,00050271,00039149,00039149,0.24,0.00
00000053,00039149,00039149,00039149,00039149,00039149,0.00,0.00
00000054,00039149,00039149,00039149,00039149,00039149,0.00,0.00
00000055,00039149,00039149,00039149,00039149,00039149,0.00,0.00
00000056,00039149,00039149,00039149,00039149,00039149,0.00,0.00
00000057,00039347,00039149,00049067,00039149,00039149,0.02,0.00
00000058,00039149,00039149,00039149,00039149,00039149,0.00,0.00
00000059,00039360,00039149,00049694,00039149,00039149,0.02,0.00
00000060,00039149,00039149,00039149,00039149,00039149,0.00,0.00
00000061,00039149,00039149,00039149,00039149,00039149,0.00,0.00
00000062,00039311,00039149,00047264,00039149,00039149,0.02,0.00
00000063,00039149,00039149,00039149,00039149,00039149,0.00,0.00
