iteration,mean,best,worst,bsf,bsfAdj,div,branch
00000001,00075905,00062703,00086798,00062703,00062703,0.97,1.68
00000002,00074826,00066797,00088515,00062703,00062703,0.97,2.35
00000003,00075544,00062957,00088409,00062703,00062703,0.97,2.88
00000004,00074615,00063523,00083562,00062703,00062703,0.97,3.33
00000005,00074536,00066762,00083041,00062703,00062703,0.97,3.74
00000006,00074344,00058475,00084645,00058475,00058475,0.97,4.22
00000007,00072920,00057660,00081035,00057660,00057660,0.96,4.62
00000008,00073499,00064680,00084860,00057660,00057660,0.97,4.91
00000009,00072380,00062847,00086077,00057660,00057660,0.97,5.03
00000010,00071951,00063438,00078707,00057660,00057660,0.97,5.08
00000011,00073597,00058154,00083895,00057660,00057660,0.97,5.04
00000012,00074297,00065947,00083281,00057660,00057660,0.97,5.01
00000013,00073507,00061428,00085587,00057660,00057660,0.97,4.84
00000014,00070488,00062649,00081988,00057660,00057660,0.97,4.77
00000015,00074343,00066664,00086825,00057660,00057660,0.97,4.52
00000016,00072448,00060250,00083233,00057660,00057660,0.97,4.19
00000017,00071746,00060273,00085350,00057660,00057660,0.97,4.00
00000018,00072616,00059673,00084891,00057660,00057660,0.97,3.95
00000019,00069458,00057025,00077946,00057025,00057025,0.97,4.06
00000020,00070764,00059377,00081841,00057025,00057025,0.97,4.09
00000021,00070846,00058360,00083297,00057025,00057025,0.97,4.14
00000022,00071901,00059968,00084127,00057025,00057025,0.97,4.12
00000023,00070665,00060238,00086177,00057025,00057025,0.96,4.18
00000024,00070821,00060423,00091122,00057025,00057025,0.96,4.20
00000025,00071106,00059549,00082127,00057025,00057025,0.97,4.27
00000026,00071647,00061381,00085820,00057025,00057025,0.97,4.26
00000027,00070603,00061668,00084464,00057025,00057025,0.96,4.28
00000028,00069648,00060614,00083500,00057025,00057025,0.96,4.29
00000029,00068501,00058679,00079238,00057025,00057025,0.96,4.33
00000030,00069067,00058036,00085975,00057025,00057025,0.97,4.35
00000031,00071472,00062140,00082798,00057025,00057025,0.97,4.39
00000032,00069913,00056483,00081587,00056483,00056483,0.97,4.50
00000033,00067950,00061170,00074927,00056483,00056483,0.96,4.55
00000034,00066283,00057347,00078691,00056483,00056483,0.96,4.56
00000035,00066792,00057461,00075953,00056483,00056483,0.96,4.59
00000036,00069275,00059149,00076679,00056483,00056483,0.97,4.62
00000037,00068731,00061236,00078473,00056483,00056483,0.97,4.65
00000038,00066336,00055892,00075587,00055892,00055892,0.96,4.69
