iteration,mean,best,worst,bsf,div,branch,mean_0,mean_1,mean_2,mean_3,mean_4,mean_5,mean_6,mean_7,mean_8,mean_9,mean_10,mean_11,mean_12,mean_13,mean_14,mean_15,mean_16,mean_17,mean_18,mean_19,mean_20,mean_21,mean_22,mean_23,mean_24,mean_25,mean_26,mean_27,mean_28,mean_29
00000001,00039303,00033492,00047771,00033492,0.95,0.82,00034597,00032722,00034360,00033072,00033705,00032807,00033761,00033204,00034632,00034023,00033717,00033058,00031927,00033330,00034051,00033200,00034610,00034629,00033484,00033209,00035116,00033974,00032976,00032242,00034372,00031286,00033843,00034354,00032398,00032104
00000002,00037383,00032384,00045391,00032269,0.91,0.65,00033170,00032722,00032493,00031635,00033576,00032807,00030999,00032175,00032718,00032543,00031702,00031074,00031927,00030598,00033367,00033200,00033006,00033232,00032046,00031640,00032307,00032878,00031652,00032242,00031858,00031286,00032134,00033173,00032137,00031777
00000003,00035147,00031407,00043035,00031379,0.75,0.57,00032398,00031639,00032179,00031548,00032741,00032054,00030005,00030553,00031202,00032317,00031285,00030147,00031756,00029968,00031613,00031681,00032271,00031383,00030345,00030804,00031703,00032517,00030779,00031606,00031350,00030232,00031100,00032138,00030804,00031270
00000004,00033106,00030835,00040580,00030835,0.51,0.55,00031154,00031122,00031658,00031194,00031828,00031950,00029474,00030553,00029996,00030925,00030525,00029245,00030511,00029899,00031223,00031124,00031130,00031150,00030202,00030458,00031703,00032517,00030308,00030713,00030613,00029752,00030795,00032138,00030148,00031045
00000005,00032585,00030654,00039671,00030652,0.46,0.56,00029456,00030290,00031278,00031194,00031423,00031931,00029404,00030553,00029996,00030925,00030525,00029037,00030511,00029899,00031223,00030869,00031063,00031025,00029862,00030458,00031703,00032485,00030142,00030434,00030613,00029550,00030795,00032138,00029739,00031045
00000006,00032430,00030520,00039606,00030519,0.45,0.55,00029456,00030290,00031278,00031194,00031423,00031753,00029404,00030273,00029996,00030824,00030437,00028638,00030511,00029846,00031223,00030736,00031008,00030652,00029862,00030248,00031472,00032146,00030142,00029961,00030613,00029120,00030505,00032138,00029739,00030700
00000007,00032442,00030308,00039868,00030306,0.47,0.57,00028938,00030258,00031084,00030909,00031031,00031644,00029404,00029659,00029996,00030101,00030437,00028575,00030160,00029846,00031223,00030599,00030623,00030624,00029862,00029353,00030793,00032146,00030121,00029555,00030613,00029120,00030213,00032138,00029739,00030427
00000008,00032276,00030132,00039981,00030131,0.47,0.55,00028938,00029808,00031084,00030909,00031031,00031644,00029404,00029455,00029996,00030071,00030437,00028575,00030160,00029846,00031069,00029683,00030474,00030393,00029811,00029353,00030255,00032146,00029900,00028618,00030032,00029092,00030213,00032001,00029739,00029820
00000009,00032260,00030020,00039773,00030015,0.49,0.55,00028938,00029532,00030895,00030192,00031031,00031508,00029361,00029455,00029884,00030071,00030437,00028549,00030076,00029791,00031069,00029683,00030438,00030393,00029811,00029313,00030179,00032146,00029200,00028605,00030032,00028846,00030185,00031437,00029739,00029672
00000010,00032101,00029897,00039782,00029892,0.48,0.55,00028938,00029440,00030823,00030192,00031031,00031148,00028943,00029455,00029884,00030071,00030437,00028549,00029876,00029343,00031069,00029486,00030438,00030213,00029524,00029313,00030179,00032146,00029132,00028179,00029736,00028722,00030100,00031233,00029517,00029672
