iteration,mean,best,worst,bsf,div,branch,mean_0,mean_1,mean_2,mean_3,mean_4,mean_5,mean_6,mean_7,mean_8,mean_9,mean_10,mean_11,mean_12,mean_13,mean_14,mean_15,mean_16,mean_17,mean_18,mean_19,mean_20,mean_21,mean_22,mean_23,mean_24,mean_25,mean_26,mean_27,mean_28,mean_29
00000001,00061090,00054255,00070369,00054254,0.98,0.84,00053420,00057730,00052812,00054105,00052690,00052734,00053404,00052394,00052254,00053345,00054176,00054053,00053398,00054510,00054764,00053861,00055253,00055047,00054195,00055849,00054259,00056289,00056284,00056142,00054674,00052273,00052309,00055226,00053735,00056454
00000002,00059050,00053003,00068026,00052938,0.96,0.67,00052378,00055165,00051087,00051960,00052690,00052068,00052807,00051167,00051251,00051932,00054176,00053454,00053398,00052783,00053867,00053524,00052899,00050127,00053671,00055177,00053338,00053806,00054712,00053267,00053017,00052273,00052064,00053666,00051592,00054828
00000003,00057182,00051674,00065605,00051621,0.91,0.58,00050908,00053872,00050130,00051960,00052669,00050217,00050201,00050407,00051251,00050125,00052868,00052625,00053398,00051457,00051921,00051241,00050448,00047575,00051481,00054835,00050242,00053534,00052290,00052570,00051885,00051745,00048865,00052504,00050602,00054828
00000004,00054590,00050855,00062451,00050822,0.73,0.55,00050172,00053717,00049751,00051753,00051972,00048478,00049507,00048151,00050924,00049012,00051427,00051842,00052210,00051078,00051921,00051241,00049434,00047288,00049352,00053429,00049687,00051908,00052280,00052318,00051735,00050846,00048551,00051581,00050040,00053058
00000005,00053075,00050395,00060379,00050394,0.58,0.58,00049689,00052757,00049420,00051753,00051814,00048168,00049381,00047989,00050820,00049012,00051115,00050624,00052210,00050257,00050678,00051124,00048884,00046447,00047849,00053429,00049687,00050965,00052280,00051917,00051628,00049695,00047936,00051581,00050028,00052708
00000006,00052574,00050096,00059793,00050095,0.54,0.59,00049396,00051407,00049420,00051430,00051814,00047213,00049381,00047379,00050743,00049012,00050635,00050624,00051832,00049999,00050664,00051124,00048884,00045702,00047493,00053055,00049687,00050463,00052144,00051759,00051246,00049195,00047831,00050608,00050028,00052708
00000007,00052302,00049913,00059786,00049913,0.54,0.59,00049096,00051407,00049420,00051239,00051421,00047213,00049138,00047057,00050283,00049012,00050529,00050579,00051509,00049663,00050664,00051124,00048884,00045702,00047493,00052777,00049500,00050121,00051864,00051759,00051214,00048528,00047124,00050347,00050028,00052708
00000008,00052226,00049680,00059623,00049680,0.58,0.58,00049096,00051265,00049306,00051239,00051047,00047213,00048851,00047057,00050283,00048547,00050484,00050579,00051509,00049605,00050428,00049811,00048884,00045538,00047493,00052653,00049268,00050048,00051864,00050750,00051006,00048474,00047124,00049361,00049748,00051877
00000009,00052154,00049533,00060866,00049533,0.58,0.59,00048853,00051265,00049306,00051239,00049701,00047171,00048851,00047057,00050283,00047831,00050484,00050579,00051509,00049605,00049992,00049811,00048824,00045538,00047493,00052218,00049268,00050048,00051843,00050750,00050894,00048193,00047124,00049361,00049192,00051720
00000010,00051987,00049353,00060123,00049353,0.57,0.58,00048795,00050494,00049306,00051149,00049701,00046649,00048784,00046420,00050283,00047828,00050128,00049693,00051066,00049605,00049992,00049543,00048824,00045538,00047493,00051947,00049268,00050048,00051636,00050750,00050091,00048193,00047095,00049361,00049192,00051720
00000011,00051772,00049245,00059991,00049245,0.54,0.57,00048576,00050494,00049306,00050979,00049362,00046496,00048388,00046420,00050155,00047828,00050128,00049650,00050541,00049605,00049992,00049543,00048824,00045538,00047493,00051634,00049236,00049992,00051177,00050750,00050091,00047811,00047078,00049361,00049192,00051720
00000012,00051862,00049004,00059837,00049004,0.57,0.57,00048160,00050466,00048774,00050583,00048330,00046496,00048388,00046383,00050023,00047828,00049891,00049650,00048417,00049605,00049685,00048917,00048824,00045538,00047195,00051634,00049236,00049992,00051129,00049925,00049975,00047730,00047078,00049361,00049192,00051720
00000013,00051539,00048851,00059439,00048851,0.57,0.56,00047689,00050235,00048774,00050583,00047806,00046496,00047794,00046383,00050023,00047828,00049891,00049650,00048287,00049605,00049685,00048917,00048824,00045538,00046981,00051448,00049236,00049992,00050519,00049925,00049809,00047348,00046945,00049361,00048971,00050998
00000014,00051638,00048731,00059496,00048730,0.58,0.56,00047689,00050235,00048774,00049752,00047806,00046496,00047794,00046383,00050023,00047828,00049891,00049477,00048122,00049605,00049094,00048365,00048824,00045538,00046981,00051448,00049153,00049992,00050170,00049925,00049809,00047348,00046945,00049361,00048088,00050998
00000015,00051467,00048635,00059874,00048634,0.55,0.56,00047689,00049958,00048774,00048853,00047705,00046496,00047794,00046383,00050023,00047828,00049564,00049477,00048122,00049605,00049094,00048185,00048824,00045538,00046981,00051448,00049153,00049799,00049589,00049925,00049809,00047348,00046945,00049361,00047780,00050998
