iteration,mean,best,worst,bsf,div,branch,mean_0,mean_1,mean_2,mean_3,mean_4,mean_5,mean_6,mean_7,mean_8,mean_9,mean_10,mean_11,mean_12,mean_13,mean_14,mean_15,mean_16,mean_17,mean_18,mean_19,mean_20,mean_21,mean_22,mean_23,mean_24,mean_25,mean_26,mean_27,mean_28,mean_29
00000001,00112922,00096761,00133791,00096761,0.93,0.82,00096074,00094285,00097695,00097594,00088603,00090839,00102574,00098125,00092128,00095169,00098888,00093104,00090966,00097970,00098745,00094587,00102820,00094283,00094808,00099296,00099408,00096152,00101725,00100176,00093997,00094462,00097183,00102035,00099611,00099536
00000002,00108318,00093099,00129608,00092926,0.89,0.65,00092776,00088510,00090513,00087847,00088603,00089130,00095854,00092803,00087434,00095169,00092492,00091917,00090913,00097970,00098745,00092411,00092387,00093110,00091182,00096619,00096092,00091802,00099857,00095382,00090581,00090782,00091024,00095083,00098031,00092764
00000003,00101650,00090244,00121562,00090139,0.74,0.58,00086725,00088510,00088566,00084231,00086820,00080074,00093209,00090760,00083650,00093400,00090299,00091577,00086759,00096751,00097854,00092411,00090416,00088164,00088459,00088245,00093632,00090086,00096083,00093597,00088693,00088415,00086585,00093156,00096309,00090738
00000004,00095721,00088249,00116135,00088249,0.54,0.56,00085522,00087044,00087382,00083943,00086820,00079517,00092819,00090255,00083650,00093400,00087465,00091577,00085504,00096751,00095248,00090637,00087315,00085017,00086662,00085004,00090049,00086057,00094245,00084704,00088693,00085351,00085585,00089628,00096309,00085326
00000005,00095358,00087487,00115176,00087339,0.51,0.55,00085014,00087044,00087382,00083943,00085516,00079517,00092077,00089458,00083650,00093215,00086150,00084337,00083686,00094371,00093580,00090637,00087315,00085017,00084558,00085004,00089894,00086057,00093446,00084704,00088693,00085351,00085585,00084295,00095358,00085326
00000006,00094043,00086599,00113413,00086598,0.53,0.56,00083921,00087002,00086547,00083943,00083234,00079517,00091543,00089458,00083650,00088421,00085971,00084337,00083325,00092406,00093580,00087984,00086926,00085017,00084558,00085004,00089446,00085884,00092625,00084704,00088637,00085351,00085585,00084295,00090421,00084672
00000007,00093008,00086251,00114133,00086251,0.49,0.56,00083206,00086405,00086547,00083943,00083234,00079517,00091543,00089235,00083650,00088421,00085862,00084337,00083325,00092406,00093580,00087063,00086926,00081946,00084558,00085004,00089446,00085884,00090563,00081977,00088637,00085351,00085585,00084295,00090421,00084672
00000008,00092704,00085987,00111591,00085987,0.49,0.56,00083206,00084980,00086547,00083943,00083234,00078673,00091326,00089235,00083650,00088421,00085359,00084250,00083134,00090875,00093451,00087063,00086926,00081946,00084558,00084878,00089446,00085884,00087689,00081977,00088637,00085351,00085585,00084295,00090421,00084672
00000009,00093149,00085740,00112139,00085740,0.51,0.58,00083206,00083987,00085920,00083293,00082629,00078673,00090225,00089235,00083650,00088421,00085359,00084250,00083134,00089876,00093211,00087063,00086926,00081946,00084558,00083533,00089446,00085884,00087689,00081977,00088290,00084857,00085585,00084295,00090421,00084672
00000010,00092766,00085617,00111515,00085616,0.48,0.58,00082859,00083987,00085920,00083293,00082629,00078673,00088681,00089235,00083650,00088421,00084896,00084250,00083134,00089278,00092450,00087063,00086926,00081946,00084558,00083533,00089446,00085884,00087689,00081977,00088290,00084857,00085585,00084295,00090421,00084672
00000011,00092528,00085165,00110915,00085164,0.46,0.57,00081311,00083987,00085738,00082703,00081949,00078673,00086588,00089235,00083650,00088421,00084896,00084250,00082711,00086957,00092450,00084092,00086926,00081946,00084558,00083533,00089099,00085884,00087324,00081977,00088290,00084857,00085585,00083345,00090421,00083588
00000012,00093231,00084960,00115788,00084959,0.52,0.57,00081311,00083987,00085738,00082703,00081399,00078673,00086588,00089060,00083650,00088421,00084896,00084250,00082325,00086957,00092450,00084092,00086926,00081946,00084481,00083533,00087252,00085884,00084205,00081977,00088290,00084857,00085585,00083345,00090421,00083588
00000013,00092678,00084876,00115045,00084850,0.49,0.57,00081311,00083987,00084947,00082703,00081221,00078673,00086588,00089060,00083650,00088421,00084896,00084209,00082325,00086957,00092450,00084092,00086926,00081946,00084481,00083533,00085270,00085884,00084205,00081977,00088002,00084857,00085585,00083345,00090421,00083588
00000014,00092568,00084596,00113524,00084595,0.49,0.57,00081311,00083987,00084947,00082703,00081221,00078673,00084982,00089060,00083650,00085321,00084896,00084209,00082325,00086957,00092450,00084092,00086926,00081946,00083845,00083533,00085270,00085884,00082281,00081692,00088002,00084765,00085585,00083345,00090421,00083588
00000015,00092365,00084562,00111689,00084561,0.49,0.58,00081311,00083987,00084947,00082703,00081221,00078673,00084257,00088774,00083650,00085321,00084896,00084209,00082325,00086957,00092450,00084092,00086926,00081946,00083845,00083533,00085270,00085884,00082281,00081692,00088002,00084765,00085585,00083345,00090421,00083588
00000016,00092375,00084251,00112870,00084251,0.48,0.58,00081311,00083582,00083557,00082703,00081221,00077838,00084257,00088774,00083650,00082568,00084896,00084209,00081188,00086957,00092450,00084092,00086926,00081946,00083263,00083533,00085270,00085884,00082281,00081692,00085791,00084765,00085585,00083345,00090421,00083588
00000017,00092455,00084296,00112809,00084236,0.51,0.57,00081311,00083582,00083557,00082703,00081221,00077770,00084257,00088774,00083650,00082568,00084896,00084209,00081150,00086957,00092450,00084092,00086926,00081946,00083263,00083202,00085270,00085884,00082281,00081692,00085791,00084765,00085585,00083345,00090421,00083588
