iteration,mean,best,worst,bsf,div,branch,mean_0,mean_1,mean_2,mean_3,mean_4,mean_5,mean_6,mean_7,mean_8,mean_9,mean_10,mean_11,mean_12,mean_13,mean_14,mean_15,mean_16,mean_17,mean_18,mean_19,mean_20,mean_21,mean_22,mean_23,mean_24,mean_25,mean_26,mean_27,mean_28,mean_29
00000001,00052420,00047126,00060485,00047125,0.98,0.83,00044846,00046797,00046311,00045850,00048496,00048223,00049280,00048779,00047931,00047005,00047634,00045109,00047020,00045637,00047743,00046097,00047162,00048018,00046731,00048274,00047924,00048620,00046353,00045526,00045662,00048568,00046065,00047514,00047571,00047032
00000002,00050595,00045492,00058240,00045475,0.96,0.67,00044846,00046064,00043714,00044231,00045019,00046561,00047758,00047148,00046176,00046017,00046260,00044479,00044146,00044734,00046603,00044197,00044924,00045581,00046093,00046338,00047924,00043810,00043977,00045526,00045332,00045543,00044523,00045354,00045420,00045980
00000003,00048984,00044253,00056766,00044215,0.89,0.59,00042875,00044114,00042107,00043010,00043483,00045705,00045504,00045852,00044612,00044363,00045623,00042718,00043401,00043132,00046338,00042459,00044123,00044899,00042826,00045567,00045313,00043810,00042046,00044201,00045196,00044945,00043489,00044550,00045420,00044787
00000004,00046509,00043448,00053643,00043447,0.68,0.55,00042505,00043614,00040567,00042811,00043483,00044778,00043705,00044708,00043872,00043639,00045007,00041944,00042605,00042727,00043688,00041681,00043708,00044025,00042372,00044188,00045131,00043281,00042046,00044201,00043290,00044319,00041918,00044280,00045167,00044166
00000005,00045166,00043094,00052150,00043070,0.52,0.58,00041991,00043614,00040567,00042490,00043483,00044778,00043458,00044217,00043057,00043500,00044611,00040947,00042471,00042518,00043099,00041096,00043705,00043571,00041438,00044025,00045131,00043281,00041722,00044196,00042790,00044226,00041558,00042583,00044818,00043177
00000006,00044783,00042873,00052275,00042828,0.47,0.60,00041990,00043614,00040274,00042333,00043244,00044778,00043305,00044217,00042925,00043374,00044292,00040555,00042253,00042518,00043099,00040985,00043705,00042552,00040886,00043543,00045056,00042541,00041192,00044196,00042652,00043445,00040896,00042583,00044670,00043177
00000007,00044453,00042623,00051520,00042612,0.48,0.62,00041504,00043402,00039415,00042333,00043244,00044778,00043127,00043719,00042276,00042913,00044292,00040217,00042118,00042055,00043099,00040985,00043289,00042237,00040886,00043447,00044938,00042106,00041175,00044196,00042652,00043292,00040467,00042516,00044523,00043177
00000008,00044361,00042427,00051575,00042426,0.48,0.62,00041504,00043235,00039415,00042221,00043183,00044778,00043127,00043719,00041982,00042658,00044227,00039952,00042077,00041999,00043099,00040416,00043202,00042108,00040886,00043100,00044186,00041477,00040711,00044196,00042582,00043284,00040467,00042255,00044114,00042638
00000009,00044126,00042287,00051078,00042286,0.46,0.61,00041504,00042963,00039415,00042221,00043165,00044503,00042953,00043280,00041800,00042580,00044105,00039952,00042065,00041493,00043055,00040277,00043202,00041942,00040886,00043100,00043560,00041332,00040607,00044196,00042582,00043042,00040408,00042065,00043700,00042638
00000010,00044155,00042204,00051203,00042203,0.51,0.61,00041340,00042888,00039347,00042221,00043165,00044503,00042953,00043020,00041799,00042481,00044023,00039952,00041768,00041331,00043038,00040179,00043202,00041903,00040886,00042932,00043412,00041332,00040607,00044133,00042413,00043042,00040408,00041708,00043495,00042638
00000011,00060141,00057153,00066225,00042203,0.47,0.60,00041340,00042888,00039347,00042221,00043165,00044503,00042953,00043020,00041799,00042481,00044023,00039952,00041768,00041331,00043038,00040179,00043202,00041903,00040886,00042932,00043412,00041332,00040607,00044133,00042413,00043042,00040408,00041708,00043495,00042638
00000012,00055326,00050215,00062992,00050214,0.91,0.65,00049257,00048391,00050373,00048515,00050685,00053606,00048948,00050903,00053247,00049358,00049944,00049704,00047290,00052178,00050909,00051792,00052231,00050854,00049045,00051933,00048918,00050223,00050335,00050018,00049809,00049434,00049572,00050176,00048793,00049998
00000013,00052796,00048693,00060332,00048674,0.85,0.59,00047149,00046399,00047980,00047196,00048689,00050502,00048948,00050369,00050025,00047246,00047928,00048855,00046376,00051128,00049022,00049314,00050989,00048845,00048984,00050843,00048107,00047727,00047850,00048597,00049546,00048655,00047825,00048850,00047637,00048641
00000014,00051640,00047805,00058665,00047805,0.84,0.56,00046664,00045798,00047755,00046294,00046831,00049537,00048177,00050142,00048822,00045898,00047693,00048717,00045660,00049481,00047697,00047981,00049370,00048845,00047901,00049731,00047786,00046412,00046759,00048583,00048648,00046385,00046960,00048143,00047493,00047993
00000015,00050835,00047006,00058033,00047002,0.80,0.55,00046062,00045017,00046867,00044563,00046831,00048666,00047847,00047575,00048265,00045637,00046325,00048089,00045517,00048586,00046300,00046759,00047769,00048581,00047108,00049180,00047341,00046316,00046130,00045685,00048013,00046233,00046726,00047714,00046385,00047993
00000016,00049988,00046353,00056786,00046352,0.77,0.58,00045562,00044806,00046520,00043105,00046831,00047530,00047749,00046117,00047578,00044888,00045446,00047761,00045273,00047543,00045878,00045653,00047154,00048260,00046823,00047730,00047078,00045627,00046034,00045436,00047477,00045457,00045691,00046092,00045794,00047696
00000017,00049399,00045919,00056454,00045911,0.75,0.58,00044852,00043724,00045730,00042808,00046831,00046787,00047749,00045902,00046898,00044766,00044711,00047404,00044734,00047543,00045419,00045653,00046731,00047308,00046337,00047469,00046568,00044958,00045040,00044562,00046814,00045457,00045691,00045780,00045701,00047408
00000018,00049066,00045618,00056310,00045618,0.74,0.58,00044781,00043537,00044799,00042384,00046575,00046197,00047722,00045466,00046550,00044256,00043834,00047227,00044719,00047242,00044764,00045299,00046646,00047079,00045988,00047469,00046540,00044958,00044980,00044471,00046702,00044999,00045187,00045706,00045549,00046915
00000019,00048584,00045226,00055254,00045226,0.72,0.58,00044402,00042687,00044788,00042384,00045961,00046197,00047722,00044468,00046527,00042851,00043834,00047123,00044719,00046252,00043975,00045047,00046638,00047079,00045483,00047229,00046154,00044645,00044527,00044471,00044365,00044999,00045187,00045451,00045482,00046137
00000020,00048569,00044958,00055764,00044917,0.70,0.57,00044402,00042462,00044788,00040876,00045756,00046197,00047380,00044387,00046527,00042540,00043834,00047123,00044415,00045916,00043975,00044910,00046084,00046792,00044690,00047229,00045967,00044361,00044527,00044409,00043038,00044713,00045029,00045112,00044899,00045175
00000021,00048243,00044723,00055203,00044684,0.69,0.57,00043825,00042151,00044431,00040027,00045137,00045869,00046266,00044387,00046527,00042256,00043834,00046879,00044415,00045868,00043975,00044455,00046084,00046792,00044384,00047229,00045967,00044361,00044148,00044409,00043038,00044602,00044664,00044830,00044556,00045175
00000022,00060965,00056836,00068040,00044684,0.68,0.57,00043825,00042151,00044431,00040027,00045137,00045869,00046266,00044387,00046527,00042256,00043834,00046879,00044415,00045868,00043975,00044455,00046084,00046792,00044384,00047229,00045967,00044361,00044148,00044409,00043038,00044602,00044664,00044830,00044556,00045175
00000023,00055025,00050048,00062697,00050029,0.93,0.66,00049708,00048176,00051485,00048066,00049366,00051928,00050123,00048881,00050979,00049411,00051043,00050041,00052636,00051117,00049639,00049047,00049736,00049262,00050347,00049931,00049439,00051589,00049546,00051411,00048768,00050915,00049873,00050092,00048165,00050171
00000024,00052486,00048262,00059896,00048262,0.86,0.60,00048460,00045583,00049361,00047432,00046738,00050393,00048177,00048193,00046596,00048237,00048653,00049514,00049126,00049066,00046353,00046989,00048322,00048978,00048179,00048585,00047525,00049780,00049006,00048816,00047472,00049486,00048943,00048020,00046584,00049302
00000025,00051043,00046977,00058177,00046975,0.82,0.56,00046623,00044104,00047598,00046261,00044647,00048542,00046508,00047267,00045900,00046787,00047725,00049201,00047424,00046823,00045700,00046287,00047458,00046810,00047082,00047760,00044868,00049296,00046787,00047964,00046955,00048906,00047780,00046599,00045979,00047629
00000026,00050164,00046394,00057854,00046367,0.78,0.54,00045711,00044036,00046890,00045912,00043605,00047310,00046023,00047267,00045294,00045996,00046830,00048568,00047079,00046409,00044614,00046287,00046385,00046810,00047082,00046826,00044312,00048020,00045681,00047962,00046914,00048151,00047168,00046190,00045727,00045956
00000027,00049732,00045935,00057316,00045922,0.78,0.56,00045711,00043836,00046496,00045371,00043544,00046691,00045703,00046899,00044562,00045390,00046830,00048568,00046175,00046368,00044397,00046085,00045677,00046810,00046371,00046407,00044039,00048020,00044038,00046198,00046914,00047625,00046171,00045626,00045727,00045430
00000028,00049212,00045495,00056368,00045495,0.76,0.56,00045711,00043015,00046242,00045371,00043512,00046318,00045703,00046468,00044250,00045308,00045978,00048104,00046175,00045307,00043522,00045970,00045038,00046413,00046079,00046407,00043643,00047353,00043558,00045772,00046914,00046067,00046171,00044608,00045436,00044441
00000029,00048930,00045194,00056174,00045173,0.76,0.56,00045373,00043015,00046105,00045212,00043268,00045211,00045432,00045971,00043864,00044449,00045347,00047876,00045845,00045141,00042965,00045970,00044986,00046274,00045930,00046407,00043643,00046816,00043054,00045157,00046829,00045428,00045660,00044429,00045293,00044243
00000030,00048653,00044843,00055878,00044842,0.75,0.56,00045373,00043015,00045359,00045212,00043268,00044490,00044937,00045971,00043016,00044264,00044369,00047334,00045845,00045141,00042955,00045793,00043641,00045683,00045609,00046407,00043312,00046418,00043054,00044348,00046829,00045428,00044854,00044078,00045041,00044243
00000031,00048415,00044597,00056535,00044566,0.74,0.56,00045280,00042556,00044630,00045212,00043109,00044490,00044916,00045554,00043016,00043304,00044369,00047009,00045615,00045134,00042336,00045793,00043148,00045175,00045609,00045935,00043212,00046418,00042949,00044264,00046779,00045043,00044339,00043767,00044207,00043818
00000032,00047961,00044271,00054374,00044262,0.74,0.57,00044858,00042556,00044630,00045212,00043065,00043648,00044450,00044409,00043016,00043291,00043906,00046803,00045615,00044740,00041786,00045367,00043012,00044868,00044273,00045042,00043212,00046418,00042949,00043888,00046488,00045043,00044095,00043389,00044033,00043818
00000033,00061672,00057263,00068750,00044262,0.73,0.56,00044858,00042556,00044630,00045212,00043065,00043648,00044450,00044409,00043016,00043291,00043906,00046803,00045615,00044740,00041786,00045367,00043012,00044868,00044273,00045042,00043212,00046418,00042949,00043888,00046488,00045043,00044095,00043389,00044033,00043818
00000034,00055390,00050244,00062595,00050244,0.93,0.65,00052462,00047683,00050896,00049094,00049642,00050722,00050858,00052189,00050610,00052842,00049149,00050241,00051954,00049331,00049371,00051318,00050869,00048083,00050441,00049500,00050304,00051346,00049309,00048130,00050004,00052399,00050640,00048962,00048984,00049990
00000035,00052434,00048358,00059663,00048353,0.85,0.60,00050503,00046276,00048849,00048766,00048105,00048703,00048902,00051315,00047181,00050898,00045541,00047433,00050134,00046704,00048119,00048824,00048837,00047025,00048725,00046304,00049255,00049125,00048181,00047675,00048378,00048446,00049912,00048633,00047491,00046376
00000036,00051362,00047396,00058201,00047359,0.82,0.55,00048457,00046214,00048117,00048120,00046993,00047751,00048208,00050214,00046868,00049479,00045094,00047433,00048534,00045095,00047376,00048222,00048837,00046905,00047158,00045991,00047511,00047101,00047055,00046755,00047064,00047287,00049601,00047421,00044974,00044940
00000037,00050513,00046591,00058252,00046552,0.79,0.54,00047569,00044235,00046784,00048120,00046702,00045694,00046760,00049909,00046868,00048124,00045094,00047433,00048101,00044407,00046717,00047966,00047531,00045344,00045496,00045991,00045887,00047101,00046590,00045481,00046382,00045805,00048851,00047421,00044020,00044184
00000038,00049744,00045883,00057517,00045883,0.75,0.57,00046806,00043737,00046160,00047230,00046409,00045223,00045805,00048103,00046694,00046451,00044787,00047036,00046686,00044288,00046432,00047355,00046083,00044616,00044584,00045363,00045583,00046126,00046590,00045330,00046147,00045132,00046964,00046569,00044020,00044184
00000039,00049272,00045448,00057132,00045441,0.74,0.57,00045575,00042958,00045946,00047230,00046245,00045118,00044785,00047439,00046188,00045068,00044505,00046282,00046307,00044288,00046282,00047355,00045867,00043506,00043745,00045363,00045429,00045877,00046400,00044984,00046147,00045011,00046404,00045890,00043547,00043504
00000040,00048889,00045217,00056149,00045170,0.73,0.57,00044473,00042794,00045946,00047230,00045902,00044677,00044774,00047439,00046188,00045068,00044415,00045604,00046195,00044288,00046231,00047241,00044874,00043282,00043455,00045363,00045429,00045569,00045695,00044984,00045924,00044521,00045129,00045890,00043358,00043172
00000041,00048520,00044805,00055936,00044804,0.73,0.57,00044473,00042614,00045504,00047230,00045324,00044397,00044774,00047207,00046188,00045068,00044415,00045157,00046017,00044027,00045902,00045387,00044209,00043172,00043230,00044741,00044611,00044843,00045301,00044455,00044884,00043704,00045043,00045742,00043358,00043172
00000042,00048118,00044520,00055136,00044518,0.72,0.57,00044473,00042188,00045504,00045414,00045305,00043785,00044739,00046398,00046188,00045068,00044008,00045084,00045543,00044027,00045579,00044849,00043538,00043172,00043230,00044684,00044611,00044620,00045081,00044402,00044673,00043591,00044710,00045166,00042756,00043172
00000043,00047733,00044274,00055076,00044266,0.70,0.57,00044322,00041625,00045504,00045414,00044485,00043281,00044545,00046242,00045867,00045068,00043449,00044033,00045169,00043969,00045579,00044170,00043233,00042256,00043069,00044532,00044611,00044620,00044858,00044402,00044670,00043591,00044710,00045166,00042381,00043172
00000044,00060567,00056296,00067704,00044266,0.71,0.57,00044322,00041625,00045504,00045414,00044485,00043281,00044545,00046242,00045867,00045068,00043449,00044033,00045169,00043969,00045579,00044170,00043233,00042256,00043069,00044532,00044611,00044620,00044858,00044402,00044670,00043591,00044710,00045166,00042381,00043172
00000045,00054430,00049281,00061979,00049276,0.93,0.67,00048819,00050425,00051340,00048336,00050888,00052179,00050629,00052139,00049070,00049401,00049091,00047872,00049100,00050432,00048005,00047738,00048262,00047732,00048171,00048418,00051344,00047181,00049948,00048460,00049035,00049370,00049158,00049567,00048585,00047605
00000046,00051731,00047660,00058349,00047646,0.84,0.60,00045572,00049807,00048087,00045990,00048848,00049130,00049974,00050544,00047488,00048565,00048444,00046515,00048865,00048605,00045946,00046585,00047498,00046026,00045703,00047466,00048059,00046914,00048903,00046309,00046468,00047242,00048258,00046878,00048585,00046123
00000047,00050272,00046557,00057138,00046556,0.82,0.56,00044827,00048386,00046649,00045825,00047488,00047174,00049691,00048997,00047168,00047319,00047809,00044937,00048865,00046727,00045614,00044954,00046221,00045659,00044521,00046767,00046948,00045957,00047135,00044307,00046063,00045440,00047529,00045799,00047513,00044413
00000048,00049366,00045656,00056248,00045633,0.80,0.54,00044181,00046697,00044868,00045174,00047140,00047174,00049409,00046996,00046745,00046187,00045437,00044263,00048178,00045760,00044612,00044348,00045213,00044895,00043674,00045786,00046424,00045019,00047135,00043571,00044061,00045440,00045785,00045056,00046713,00043059
00000049,00048735,00045121,00055914,00045109,0.78,0.56,00043714,00046560,00044593,00044895,00046386,00046964,00048995,00046374,00045619,00045879,00045014,00043672,00047987,00045499,00044180,00043337,00044097,00043008,00043259,00045651,00045837,00044652,00046805,00043369,00043848,00045072,00045384,00044660,00044904,00043059
00000050,00048230,00044672,00055635,00044671,0.76,0.58,00043714,00046446,00044380,00044373,00045674,00046964,00048725,00046098,00045496,00045225,00045014,00043315,00047092,00042958,00044018,00042689,00044041,00042363,00042808,00044989,00045315,00044244,00046279,00043270,00043524,00043878,00045287,00044569,00044348,00043059
