iteration,mean,best,worst,bsf,div,branch,mean_0,mean_1,mean_2,mean_3,mean_4,mean_5,mean_6,mean_7,mean_8,mean_9,mean_10,mean_11,mean_12,mean_13,mean_14,mean_15,mean_16,mean_17,mean_18,mean_19,mean_20,mean_21,mean_22,mean_23,mean_24,mean_25,mean_26,mean_27,mean_28,mean_29
00000001,00091547,00077843,00112991,00074659,0.92,1.06,00081564,00073396,00073520,00071096,00077581,00074677,00074931,00071958,00077641,00074434,00074856,00069486,00073795,00072893,00081063,00075945,00067943,00074530,00080312,00073123,00073809,00081748,00072319,00082091,00079249,00075236,00067238,00067528,00073350,00072475
00000002,00091757,00078017,00113548,00073532,0.92,1.40,00081564,00072702,00073520,00071096,00075079,00073460,00074695,00071958,00071258,00074434,00074856,00069486,00073795,00072893,00078910,00075945,00067943,00074530,00071374,00073123,00070683,00081748,00072319,00077358,00075421,00075236,00067238,00067528,00073350,00072475
00000003,00091262,00077512,00111815,00072964,0.92,1.63,00081564,00072702,00073520,00071096,00071528,00069380,00074387,00071958,00071258,00074434,00073472,00069486,00073795,00072893,00077996,00075945,00067943,00072561,00071374,00073123,00070683,00080461,00072319,00077358,00075421,00072520,00067238,00067528,00072526,00072475
00000004,00091417,00077359,00111835,00072566,0.92,1.78,00081564,00072702,00073520,00071096,00071528,00066331,00074387,00071958,00071258,00074434,00069480,00069486,00073795,00072893,00077996,00075945,00067943,00072323,00071374,00073123,00070683,00079342,00072319,00077358,00075180,00069207,00067238,00067528,00072526,00072475
00000005,00090915,00076974,00112493,00072503,0.91,1.91,00081564,00071450,00073520,00071096,00071528,00066331,00074387,00071958,00071258,00074434,00069256,00069486,00073795,00072893,00077996,00075945,00067943,00071996,00071374,00073123,00070683,00079342,00072319,00077358,00075085,00069207,00067238,00067528,00072526,00072475
00000006,00090630,00076754,00110413,00071900,0.91,2.00,00081564,00071450,00070592,00071096,00071528,00064637,00072155,00071958,00071258,00074434,00069256,00069486,00073795,00068955,00076828,00075945,00067943,00071996,00071374,00069201,00070683,00077962,00072319,00076547,00075085,00069207,00067238,00067528,00072526,00072475
00000007,00090450,00077134,00111343,00071640,0.91,2.06,00081564,00071450,00070592,00071096,00071528,00064637,00072155,00069068,00071258,00074434,00069256,00069486,00073795,00068955,00076828,00075945,00067943,00071921,00071374,00069201,00070683,00077962,00072319,00076547,00075085,00069207,00067238,00067528,00068769,00071398
00000008,00090434,00076377,00109862,00071117,0.91,2.08,00080198,00071450,00070592,00071096,00065468,00064637,00072155,00069068,00071258,00074434,00069256,00069486,00073795,00068955,00071418,00075945,00067943,00071147,00071374,00069201,00070683,00077962,00072319,00076547,00075085,00069207,00067238,00067528,00068769,00069300
00000009,00090171,00076508,00110876,00070982,0.91,2.07,00080198,00071450,00068096,00071096,00065468,00064637,00072155,00069068,00071258,00074434,00069256,00069486,00073795,00068955,00071418,00075945,00067943,00070138,00071374,00069201,00070683,00077423,00072319,00076547,00075085,00069207,00067238,00067528,00068769,00069300
00000010,00090243,00075990,00110677,00070787,0.91,2.06,00080198,00071450,00068096,00071096,00065468,00064637,00072155,00069068,00071258,00074434,00069256,00069486,00073795,00068955,00071418,00075945,00067943,00070138,00071374,00069201,00066466,00075985,00072319,00076547,00075085,00069207,00067238,00067334,00068769,00069300
00000011,00090377,00076847,00111295,00070624,0.91,2.00,00080198,00068220,00068096,00071096,00065468,00064637,00072155,00069068,00071258,00074434,00069256,00069486,00073795,00068955,00071418,00075945,00067943,00069314,00071374,00069201,00066466,00075985,00072319,00076547,00074253,00069207,00067238,00067334,00068769,00069300
00000012,00090262,00076282,00110993,00070377,0.91,1.96,00078930,00068220,00068096,00071096,00065468,00064637,00072155,00069068,00071258,00074434,00069256,00069486,00073795,00068955,00071418,00075945,00067943,00068694,00071374,00065906,00066466,00075985,00072319,00076547,00072015,00069207,00067238,00067334,00068769,00069300
00000013,00090013,00076756,00111213,00070117,0.91,1.94,00078930,00068220,00068096,00071096,00065468,00064637,00072155,00069068,00071258,00069456,00069256,00069486,00073795,00068955,00071418,00075945,00067943,00068694,00070203,00065906,00066466,00075985,00070665,00076547,00072015,00069207,00067238,00067334,00068769,00069300
00000014,00089875,00075992,00110552,00070001,0.91,1.94,00078930,00068220,00068096,00071096,00065468,00064637,00072155,00069068,00071258,00069456,00068620,00068986,00073795,00068955,00071418,00075945,00066724,00068694,00070203,00065906,00066466,00075985,00070665,00076547,00070915,00069207,00067238,00067334,00068769,00069300
00000015,00089924,00076106,00111506,00069981,0.91,1.94,00078930,00068220,00068096,00071096,00065468,00064637,00071539,00069068,00071258,00069456,00068620,00068986,00073795,00068955,00071418,00075945,00066724,00068694,00070203,00065906,00066466,00075985,00070665,00076547,00070915,00069207,00067238,00067334,00068769,00069300
00000016,00089449,00076060,00110115,00069944,0.91,1.94,00078930,00068220,00068096,00071096,00065468,00064637,00071539,00069068,00071258,00069456,00068620,00068986,00073795,00068955,00071418,00075945,00066724,00068521,00070203,00065906,00066466,00075053,00070665,00076547,00070915,00069207,00067238,00067334,00068769,00069300
00000017,00089453,00075392,00109458,00069877,0.91,1.96,00078930,00068220,00068096,00071096,00065468,00064637,00071539,00069068,00070092,00069456,00068620,00068986,00073795,00068955,00071418,00075945,00066724,00067679,00070203,00065906,00066466,00075053,00070665,00076547,00070915,00069207,00067238,00067334,00068769,00069300
00000018,00089447,00075507,00109980,00069824,0.91,1.97,00078930,00068220,00068096,00071096,00065468,00064637,00071539,00069068,00070092,00069456,00068620,00068986,00073795,00068955,00071418,00075945,00066724,00067679,00070203,00065906,00066466,00075053,00070665,00076547,00070915,00069207,00067238,00067334,00068769,00067696
00000019,00089234,00075599,00110309,00069793,0.91,1.99,00078930,00067846,00068096,00071096,00065468,00064637,00071539,00069068,00070092,00069456,00068620,00068986,00073795,00068955,00071418,00075945,00066724,00067679,00070203,00065906,00066466,00075053,00070665,00076013,00070915,00069207,00067238,00067334,00068769,00067696
