iteration,mean,best,worst,bsf,div,branch,mean_0,mean_1,mean_2,mean_3,mean_4,mean_5,mean_6,mean_7,mean_8,mean_9,mean_10,mean_11,mean_12,mean_13,mean_14,mean_15,mean_16,mean_17,mean_18,mean_19,mean_20,mean_21,mean_22,mean_23,mean_24,mean_25,mean_26,mean_27,mean_28,mean_29
00000001,00032042,00028714,00038153,00027882,0.96,1.09,00026933,00028025,00028081,00027734,00026747,00027892,00027786,00027247,00028104,00025481,00028494,00028352,00027873,00028716,00028383,00026259,00028770,00027412,00028880,00028166,00027110,00028399,00028779,00029464,00026700,00029153,00027420,00028329,00027285,00028509
00000002,00031965,00028368,00037640,00027411,0.96,1.42,00026933,00028025,00026663,00027734,00026747,00027141,00027344,00027247,00027821,00025481,00027870,00028005,00027873,00027972,00028312,00026259,00028403,00027412,00027013,00027139,00027110,00027366,00028556,00029216,00026700,00026682,00027420,00027369,00027285,00027257
00000003,00031981,00028478,00038067,00027202,0.96,1.62,00026933,00027148,00026663,00027544,00026747,00026225,00027344,00027247,00027821,00025481,00026334,00028005,00027873,00027972,00028150,00026259,00028403,00027412,00027013,00027139,00027110,00027366,00026193,00029216,00026700,00026682,00027190,00027369,00027285,00027257
00000004,00031904,00028392,00037677,00027107,0.96,1.78,00026933,00027148,00026663,00027544,00026747,00026225,00027344,00026628,00027821,00025481,00026334,00027556,00027873,00027951,00027923,00026259,00028403,00027412,00027013,00027139,00027110,00027366,00026193,00027871,00026700,00026682,00027190,00027369,00027103,00027235
00000005,00031811,00028445,00037347,00026937,0.96,1.91,00026933,00027148,00026663,00027544,00026747,00026225,00027344,00026628,00026930,00025481,00026334,00027556,00027873,00026559,00027039,00026259,00027231,00027412,00027013,00027139,00026541,00027366,00026193,00027871,00026700,00026682,00027181,00027203,00027103,00027235
00000006,00031949,00028476,00038193,00026928,0.96,2.01,00026933,00027148,00026663,00027544,00026747,00026225,00027344,00026628,00026930,00025481,00026334,00027556,00027873,00026559,00027039,00026259,00027231,00027412,00027013,00027029,00026541,00027196,00026193,00027871,00026700,00026682,00027181,00027203,00027103,00027235
00000007,00031823,00028199,00037312,00026793,0.96,2.11,00025792,00026993,00026663,00027544,00026370,00026225,00027344,00026628,00026850,00025481,00026334,00027556,00027873,00026559,00027039,00026259,00027231,00027412,00026543,00025890,00026541,00027196,00026193,00027871,00026700,00026682,00027181,00026503,00027103,00027235
00000008,00031737,00028367,00037371,00026748,0.96,2.19,00025792,00026993,00026663,00027544,00026370,00026225,00027002,00026628,00026850,00025481,00026334,00027556,00027873,00026559,00027039,00026259,00027231,00026417,00026543,00025890,00026541,00027196,00026193,00027871,00026700,00026682,00027181,00026503,00027103,00027235
00000009,00031841,00028423,00037462,00026717,0.96,2.25,00025792,00026993,00026663,00027544,00026370,00026225,00027002,00026628,00026850,00025481,00026334,00027556,00027873,00026143,00027039,00026259,00026798,00026417,00026543,00025890,00026541,00027196,00026193,00027796,00026700,00026682,00027181,00026503,00027103,00027235
00000010,00031775,00028281,00037980,00026697,0.96,2.30,00025792,00026993,00026663,00027544,00026370,00026225,00027002,00026628,00026850,00025481,00026334,00027556,00027781,00026143,00027039,00026259,00026798,00026417,00026543,00025890,00026541,00027196,00026193,00027796,00026188,00026682,00027181,00026503,00027103,00027235
00000011,00033860,00029714,00039919,00026666,0.96,2.39,00025792,00026993,00026663,00026763,00026370,00026225,00027002,00026628,00026850,00025481,00026334,00027556,00027781,00026143,00026891,00026259,00026798,00026417,00026543,00025890,00026541,00027196,00026193,00027796,00026188,00026682,00027181,00026503,00027103,00027235
00000012,00031852,00028363,00037348,00027431,0.96,2.51,00026637,00027488,00027427,00026763,00027686,00027096,00027575,00027122,00025759,00026432,00027682,00027750,00028338,00028424,00026891,00027049,00028237,00028779,00027718,00026902,00028132,00027182,00026712,00026729,00026713,00027614,00027072,00028827,00027841,00028358
00000013,00031719,00028233,00037257,00027043,0.96,2.55,00025219,00027488,00027427,00026763,00026974,00027096,00027575,00026081,00025759,00026432,00026772,00027677,00028338,00028424,00026780,00027049,00027792,00027598,00026586,00026902,00027853,00027182,00026712,00026729,00026713,00027614,00027072,00026991,00026288,00027419
00000014,00031804,00028258,00037439,00026876,0.96,2.56,00025219,00027417,00027251,00026763,00026974,00025578,00027141,00026081,00025609,00026432,00026772,00027677,00026745,00028424,00026780,00027049,00027054,00027598,00026586,00026902,00027853,00027182,00026712,00026729,00026713,00027294,00027072,00026991,00026288,00027419
00000015,00031714,00028265,00037384,00026866,0.96,2.55,00025219,00027417,00027251,00026736,00026974,00025578,00027141,00026081,00025609,00026432,00026772,00027677,00026745,00028126,00026780,00027049,00027054,00027598,00026586,00026902,00027853,00027182,00026712,00026729,00026713,00027294,00027072,00026991,00026288,00027419
00000016,00031771,00028253,00037713,00026713,0.96,2.54,00025219,00027417,00026182,00026736,00026974,00025578,00027141,00026081,00025609,00026432,00026772,00026263,00026745,00027778,00026780,00027049,00027054,00027598,00025403,00026902,00027853,00026631,00026712,00026729,00026713,00027294,00027072,00026991,00026288,00027419
00000017,00031627,00028202,00036958,00026680,0.96,2.52,00025219,00027417,00026182,00026736,00026974,00025578,00027141,00026081,00025609,00026432,00026772,00026263,00026745,00027778,00025857,00027049,00027054,00027598,00025403,00026902,00027853,00026631,00026712,00026729,00026713,00027294,00026982,00026991,00026288,00027419
00000018,00031592,00027925,00037688,00026516,0.96,2.50,00025219,00027417,00024943,00026736,00026974,00025578,00027002,00026081,00025609,00026432,00026772,00026263,00026745,00026114,00025857,00027049,00027054,00027554,00025403,00026902,00027853,00026631,00026712,00026729,00026713,00027294,00025461,00026702,00026288,00027419
00000019,00031457,00028124,00037631,00026423,0.96,2.47,00025219,00027417,00024943,00026118,00025966,00025578,00027002,00026081,00025609,00026328,00026772,00026263,00026745,00026114,00025857,00027049,00027054,00027554,00025403,00026902,00027853,00026631,00026712,00026175,00026713,00026781,00025461,00026702,00026288,00027419
