iteration,mean,best,worst,bsf,div,branch,mean_0,mean_1,mean_2,mean_3,mean_4,mean_5,mean_6,mean_7,mean_8,mean_9,mean_10,mean_11,mean_12,mean_13,mean_14,mean_15,mean_16,mean_17,mean_18,mean_19,mean_20,mean_21,mean_22,mean_23,mean_24,mean_25,mean_26,mean_27,mean_28,mean_29
00000001,00039309,00034612,00047098,00033662,0.96,1.06,00033146,00035602,00031346,00032761,00032336,00033528,00032914,00035040,00033577,00033344,00035871,00033845,00034683,00035614,00033626,00033666,00032866,00035108,00032481,00035480,00032762,00033208,00032204,00033512,00033106,00032457,00034686,00032151,00033797,00035149
00000002,00039329,00034436,00047424,00033059,0.96,1.43,00033146,00034418,00031346,00030909,00032336,00033528,00032914,00032056,00033577,00032876,00033337,00033845,00034303,00034054,00033206,00033666,00031481,00034364,00032481,00035480,00032762,00032360,00032204,00032830,00033106,00032457,00032298,00032151,00033797,00034509
00000003,00039169,00034450,00046745,00032796,0.96,1.63,00033097,00033010,00031346,00030909,00031961,00033528,00032700,00032056,00033577,00032876,00033337,00033845,00033681,00033785,00033206,00033666,00031150,00034364,00032481,00035425,00032747,00031115,00032204,00032830,00031278,00032457,00032298,00030670,00033797,00034509
00000004,00039172,00034197,00047256,00032404,0.96,1.84,00032626,00033010,00031346,00030909,00031961,00033528,00032700,00032056,00031993,00032414,00033337,00033845,00032727,00033785,00033206,00033666,00031150,00032642,00032481,00034227,00030417,00031115,00032204,00031060,00031278,00032457,00032298,00030670,00033797,00033244
00000005,00039260,00034665,00047500,00032233,0.96,1.96,00032626,00032582,00031346,00030909,00031961,00031032,00032700,00032056,00031993,00032414,00033337,00033845,00032727,00033785,00032252,00033666,00031150,00032642,00032481,00034227,00030417,00031115,00032204,00031060,00031278,00031542,00032298,00030670,00033443,00033244
00000006,00038963,00034274,00047148,00032195,0.96,2.06,00032626,00032582,00031346,00030909,00031961,00031032,00032700,00032056,00031993,00032414,00033337,00033505,00032143,00033785,00032028,00033666,00031150,00032642,00032481,00034227,00030417,00031115,00032204,00031060,00031278,00031542,00032298,00030670,00033443,00033244
00000007,00039095,00034274,00047581,00032169,0.96,2.13,00032626,00032582,00031346,00030909,00031961,00031032,00032607,00032056,00031993,00032127,00033337,00033505,00032143,00033763,00032028,00033666,00031150,00032642,00032481,00034227,00030417,00031115,00032204,00031060,00031278,00031360,00032298,00030670,00033262,00033244
00000008,00038993,00034088,00046863,00032014,0.96,2.18,00032626,00031371,00031346,00030909,00031961,00031032,00032607,00032056,00031993,00032127,00033337,00032949,00032143,00032476,00032028,00033666,00030119,00032642,00032481,00034227,00030417,00031115,00032204,00031060,00030720,00031360,00032298,00030670,00033262,00033244
00000009,00038985,00034226,00046484,00031984,0.96,2.19,00032626,00031371,00031346,00030909,00031961,00031032,00032607,00032056,00031993,00032127,00033337,00032949,00032143,00032476,00032028,00033666,00030119,00032642,00032481,00034227,00030417,00031115,00032204,00031060,00030720,00031360,00032298,00029752,00033262,00033244
00000010,00038979,00034324,00046875,00031904,0.96,2.14,00032626,00030996,00031346,00030909,00031961,00031032,00032607,00032056,00031993,00032127,00032832,00032949,00032143,00032476,00032028,00033666,00030119,00032642,00032481,00033863,00030417,00031115,00032204,00031060,00030720,00030221,00032298,00029752,00033262,00033244
