iteration,mean,best,worst,bsf,div,branch,mean_0,mean_1,mean_2,mean_3,mean_4,mean_5,mean_6,mean_7,mean_8,mean_9,mean_10,mean_11,mean_12,mean_13,mean_14,mean_15,mean_16,mean_17,mean_18,mean_19,mean_20,mean_21,mean_22,mean_23,mean_24,mean_25,mean_26,mean_27,mean_28,mean_29
00000001,00141878,00124076,00162467,00123924,0.96,0.85,00123641,00122544,00129761,00125755,00124932,00127793,00127455,00125903,00128524,00120200,00123162,00123802,00124978,00126142,00120563,00128738,00124334,00120323,00115713,00128971,00125331,00124490,00122974,00119276,00116872,00124842,00119025,00120671,00127309,00123698
00000002,00135741,00117530,00157694,00117306,0.93,0.68,00116240,00116555,00120591,00115886,00122818,00124553,00121643,00125903,00119706,00117020,00115982,00114286,00119135,00117422,00109284,00112932,00113316,00116390,00113306,00120133,00123955,00119794,00113592,00106919,00109517,00116775,00119025,00119143,00121304,00116077
00000003,00128135,00113395,00150191,00113287,0.84,0.59,00112917,00113766,00115175,00113424,00113359,00111062,00120273,00124339,00116814,00110289,00113208,00113440,00118110,00111464,00109284,00108502,00110102,00115059,00113306,00117167,00115510,00113588,00110075,00105976,00107784,00108078,00112658,00114826,00119144,00109937
00000004,00120861,00111625,00141209,00111554,0.59,0.56,00111730,00112615,00114663,00113220,00112069,00111062,00118898,00124339,00115573,00109366,00112175,00106751,00112298,00110911,00106640,00107686,00107825,00109998,00113306,00113216,00114560,00113242,00110075,00105558,00107784,00108078,00107412,00114239,00115201,00106135
00000005,00118619,00110711,00139378,00110684,0.52,0.58,00109086,00110927,00112301,00110706,00112069,00110723,00115906,00124339,00115573,00109366,00111650,00106413,00112298,00109658,00106034,00107686,00107825,00108662,00112514,00113216,00114560,00113242,00107925,00105558,00107784,00108078,00104969,00111979,00115201,00104290
00000006,00116890,00110021,00138213,00110020,0.47,0.60,00108128,00108623,00111368,00109553,00107263,00109909,00114853,00124339,00114102,00109366,00110219,00106413,00112298,00109658,00104730,00107686,00107825,00108662,00112514,00112946,00113178,00113242,00107358,00105558,00107784,00107496,00104605,00111453,00115201,00104290
00000007,00116948,00109371,00139547,00109371,0.47,0.61,00105925,00107616,00108499,00109553,00107263,00109909,00114853,00124339,00113542,00109366,00106639,00106149,00112298,00109300,00103274,00107686,00107825,00108369,00110587,00112946,00112064,00113242,00106951,00105558,00107176,00107257,00104391,00109070,00115201,00104290
00000008,00116178,00108970,00139171,00108938,0.47,0.61,00105925,00107616,00107608,00109553,00107263,00109909,00112938,00123025,00112869,00109366,00106639,00104698,00112298,00108196,00101690,00107686,00107825,00108369,00108738,00112946,00112064,00113242,00106764,00104730,00106981,00107257,00103394,00109070,00115201,00104290
00000009,00115629,00108338,00138719,00108338,0.48,0.61,00105925,00105473,00107237,00109553,00107263,00109115,00112938,00120372,00112869,00106514,00106639,00104698,00111557,00107946,00101690,00107686,00107825,00108369,00108159,00112946,00112064,00113242,00104509,00104730,00106339,00106117,00102313,00108505,00113258,00104290
00000010,00115424,00108132,00137694,00108072,0.48,0.62,00105426,00105473,00106685,00109553,00107263,00109115,00112938,00120372,00111906,00106514,00106639,00104698,00111557,00107258,00101690,00107686,00106944,00108369,00108159,00111374,00111563,00113242,00104509,00104730,00106339,00104341,00102313,00107969,00113258,00104290
00000011,00165717,00155229,00187156,00108072,0.46,0.63,00105426,00105473,00106685,00109553,00107263,00109115,00112938,00120372,00111906,00106514,00106639,00104698,00111557,00107258,00101690,00107686,00106944,00108369,00108159,00111374,00111563,00113242,00104509,00104730,00106339,00104341,00102313,00107969,00113258,00104290
00000012,00146070,00129957,00166000,00129956,0.90,0.69,00135078,00125061,00135952,00132884,00135587,00132242,00127869,00133295,00131112,00118726,00132515,00125038,00125360,00126638,00136915,00132299,00131751,00134277,00125680,00135617,00139537,00140584,00123484,00127687,00127242,00126583,00114629,00126550,00136012,00122492
00000013,00137974,00124807,00156300,00124663,0.80,0.60,00130817,00124635,00125059,00126601,00130781,00124660,00125385,00125678,00126335,00116133,00122470,00119423,00119582,00119861,00128790,00126032,00127440,00130860,00123164,00124372,00135938,00131120,00117172,00122344,00123163,00126583,00111933,00123670,00128607,00121302
00000014,00133158,00121367,00154460,00121253,0.74,0.56,00126553,00122787,00122444,00124291,00126186,00123841,00117819,00124868,00122265,00116133,00116056,00116681,00118466,00113498,00125332,00126032,00126135,00122162,00119540,00119052,00128570,00129610,00114979,00113610,00115505,00126448,00110175,00121723,00126710,00120139
00000015,00130805,00118964,00151946,00118964,0.72,0.63,00121063,00121269,00120419,00124233,00115759,00119056,00117819,00123357,00117256,00115005,00115609,00115844,00118466,00110461,00122469,00126032,00125146,00118487,00118530,00116029,00125367,00126904,00114073,00112760,00111916,00124694,00108694,00119057,00124207,00118945
00000016,00128257,00117191,00148773,00117191,0.71,0.58,00119723,00121079,00116780,00119495,00113016,00118528,00114722,00123097,00113768,00114570,00113723,00115141,00117486,00110433,00122469,00124341,00123663,00114838,00116583,00114041,00120824,00126711,00112655,00111898,00103493,00122744,00108316,00119039,00124207,00118357
00000017,00127276,00115982,00148273,00115982,0.70,0.59,00118348,00118931,00113451,00118697,00113016,00118528,00114247,00122657,00113768,00114570,00110613,00111056,00115691,00110433,00122469,00123856,00122079,00109426,00112771,00114041,00120824,00125448,00112655,00111552,00103493,00121418,00107869,00118704,00123242,00115625
