iteration,mean,best,worst,bsf,div,branch,mean_0,mean_1,mean_2,mean_3,mean_4,mean_5,mean_6,mean_7,mean_8,mean_9,mean_10,mean_11,mean_12,mean_13,mean_14,mean_15,mean_16,mean_17,mean_18,mean_19,mean_20,mean_21,mean_22,mean_23,mean_24,mean_25,mean_26,mean_27,mean_28,mean_29
00000001,00039282,00035784,00044970,00035155,0.97,1.13,00034009,00035531,00035364,00035221,00033831,00034526,00036002,00035728,00035686,00035389,00034454,00036363,00035366,00035288,00035548,00035403,00035057,00035621,00035520,00035100,00035511,00034393,00035060,00034801,00034853,00034103,00035505,00036009,00034857,00034554
00000002,00039294,00035982,00044711,00034844,0.97,1.49,00033434,00035477,00035279,00035221,00033831,00034526,00035321,00035052,00035644,00033269,00033958,00036288,00035212,00035288,00035548,00035403,00035057,00034518,00035520,00035100,00035511,00034393,00034403,00034801,00034074,00034103,00035505,00034191,00034857,00034554
00000003,00039200,00035995,00045055,00034574,0.97,1.71,00033434,00035477,00034673,00035221,00033831,00034526,00034877,00035052,00034130,00033269,00033958,00033311,00035079,00035288,00035548,00035255,00035057,00034518,00035197,00034671,00034829,00034307,00034403,00034801,00034074,00034103,00034732,00034191,00034857,00034554
00000004,00039266,00035958,00044815,00034489,0.97,1.89,00033434,00034787,00034312,00035221,00033831,00034526,00034877,00035008,00034130,00033269,00033958,00033311,00034535,00034655,00035548,00035255,00034802,00034518,00035197,00034671,00034829,00034307,00034403,00034801,00034074,00034103,00034732,00034191,00034857,00034554
00000005,00039291,00035915,00044932,00034413,0.97,2.02,00033434,00034787,00034103,00035030,00033831,00033588,00034877,00035008,00034130,00033269,00033958,00033311,00034535,00034655,00035516,00035255,00034802,00034518,00035128,00034671,00033981,00034307,00034403,00034801,00034074,00034103,00034732,00034191,00034857,00034554
00000006,00039217,00035861,00044669,00034257,0.97,2.15,00033434,00034787,00034103,00035030,00033831,00033588,00034368,00034915,00033638,00033269,00033958,00033311,00033376,00034655,00035516,00034077,00034802,00034518,00035116,00034671,00033981,00034307,00034403,00034801,00034074,00034103,00033500,00034191,00034857,00034554
00000007,00039108,00035820,00044196,00034198,0.97,2.26,00033434,00034787,00034103,00035030,00033831,00033588,00034368,00034915,00033638,00033269,00033958,00033311,00033376,00034655,00035516,00034077,00034802,00034518,00035116,00034671,00033981,00034307,00034403,00033839,00034074,00034103,00033500,00034191,00034857,00033726
00000008,00039065,00035781,00043880,00034075,0.97,2.34,00033434,00034787,00034103,00034828,00033831,00033588,00034368,00033739,00033638,00033269,00033958,00033311,00033376,00033874,00035516,00034077,00034802,00034317,00034253,00034671,00033525,00034307,00034403,00033839,00034074,00034103,00033500,00034191,00034857,00033726
00000009,00039052,00035652,00044463,00034030,0.97,2.42,00033434,00034787,00034103,00034293,00033831,00033588,00034078,00033739,00033638,00033006,00033958,00033311,00033376,00033874,00035516,00034077,00034802,00034095,00034253,00034634,00033525,00034307,00034403,00033839,00034074,00034103,00033500,00034191,00034857,00033726
00000010,00039058,00035691,00044443,00033995,0.97,2.47,00033434,00034706,00034103,00034293,00033831,00033588,00034078,00033739,00033638,00033006,00033958,00033311,00033376,00033874,00035516,00033946,00034449,00034034,00034253,00034634,00033525,00034307,00033987,00033839,00034074,00034103,00033500,00034191,00034857,00033726
00000011,00041584,00037625,00047637,00033995,0.97,2.57,00033434,00034706,00034103,00034293,00033831,00033588,00034078,00033739,00033638,00033006,00033958,00033311,00033376,00033874,00035516,00033946,00034449,00034034,00034253,00034634,00033525,00034307,00033987,00033839,00034074,00034103,00033500,00034191,00034857,00033726
