iteration,mean,best,worst,bsf,div,branch,mean_0,mean_1,mean_2,mean_3,mean_4,mean_5,mean_6,mean_7,mean_8,mean_9,mean_10,mean_11,mean_12,mean_13,mean_14,mean_15,mean_16,mean_17,mean_18,mean_19,mean_20,mean_21,mean_22,mean_23,mean_24,mean_25,mean_26,mean_27,mean_28,mean_29
00000001,00097522,00084408,00116815,00084408,0.93,0.83,00087301,00080777,00086066,00082835,00081010,00081609,00083229,00084171,00083569,00085625,00083749,00086288,00083715,00087102,00082081,00083214,00085179,00088666,00088172,00084155,00083101,00089467,00085853,00083908,00083406,00081316,00084776,00081662,00089392,00080856
00000002,00092976,00080146,00111096,00080066,0.88,0.66,00083100,00080777,00081991,00078022,00078784,00075491,00083229,00078018,00081112,00080346,00081682,00081158,00082043,00082942,00075451,00076367,00081566,00083170,00079305,00081104,00075569,00079695,00083633,00081720,00078083,00077205,00081363,00076390,00086644,00076030
00000003,00086470,00077942,00103677,00077942,0.72,0.59,00078688,00079212,00081025,00076553,00076072,00073995,00080354,00075783,00078823,00077864,00078890,00079616,00077330,00080936,00071063,00075921,00078853,00080334,00078553,00080928,00073706,00079193,00081255,00079725,00076962,00074617,00076585,00076234,00083547,00075657
00000004,00082261,00076641,00099763,00076641,0.52,0.55,00077177,00075593,00078632,00076553,00076072,00073995,00075481,00075721,00076666,00077060,00076163,00075116,00077330,00079601,00071063,00075452,00077883,00077525,00076313,00080928,00072574,00078110,00081255,00078522,00076962,00073296,00074669,00075939,00082375,00075216
00000005,00081217,00076082,00099202,00076081,0.50,0.55,00076709,00074854,00076986,00076553,00075314,00073995,00072248,00075198,00076666,00074543,00075614,00075116,00077330,00079601,00070661,00075214,00077378,00076566,00076313,00079214,00072574,00077725,00081255,00077817,00076962,00073296,00074669,00074488,00082375,00075216
00000006,00080364,00075706,00097446,00075622,0.47,0.59,00074264,00074854,00076289,00076553,00075314,00073995,00071620,00074145,00076666,00074543,00074438,00075116,00077330,00079601,00068309,00074745,00076814,00076427,00076302,00078984,00072574,00077725,00081255,00077817,00076928,00071020,00074669,00072786,00082375,00075216
00000007,00080525,00075290,00098444,00075290,0.49,0.61,00073273,00074854,00076289,00074517,00074738,00073638,00071529,00074145,00076666,00074418,00074040,00074303,00076950,00079601,00068309,00074309,00075035,00075911,00076302,00078485,00072574,00077239,00081255,00077788,00076693,00071020,00074669,00072786,00082375,00074993
00000008,00080191,00075022,00098345,00075022,0.48,0.61,00073273,00074854,00076289,00074517,00074738,00073638,00071089,00074145,00076666,00074418,00072807,00074303,00075262,00079601,00068309,00074270,00074903,00075911,00076302,00077636,00071892,00077065,00081255,00077788,00075243,00071020,00074669,00071434,00082375,00074993
00000009,00079873,00074824,00097746,00074824,0.46,0.60,00073273,00074854,00076289,00074517,00074738,00073444,00071089,00073869,00076666,00074418,00072807,00074303,00074123,00079570,00068309,00073835,00074903,00075911,00075272,00077137,00071350,00075729,00081255,00077788,00074794,00071020,00074669,00071434,00082375,00074993
00000010,00079774,00074664,00098388,00074664,0.45,0.61,00073273,00074854,00076289,00071179,00073801,00073444,00071089,00073869,00076666,00074418,00072807,00074303,00074123,00079570,00068214,00073835,00074903,00075911,00075177,00077137,00071350,00075729,00081255,00077788,00074794,00071020,00074669,00071434,00082034,00074993
00000011,00107103,00099523,00124578,00074664,0.46,0.61,00073273,00074854,00076289,00071179,00073801,00073444,00071089,00073869,00076666,00074418,00072807,00074303,00074123,00079570,00068214,00073835,00074903,00075911,00075177,00077137,00071350,00075729,00081255,00077788,00074794,00071020,00074669,00071434,00082034,00074993
00000012,00098857,00086691,00114398,00086691,0.87,0.68,00093123,00084696,00085949,00090440,00086121,00077652,00087647,00084228,00088534,00091716,00088731,00076479,00085372,00086834,00083492,00084200,00086804,00088737,00085819,00087940,00086608,00093470,00090201,00090544,00083717,00089473,00083665,00080169,00088537,00089846
00000013,00092566,00082862,00108618,00082861,0.77,0.62,00089962,00079799,00082357,00086772,00081446,00076351,00084233,00081800,00083060,00090707,00085100,00075265,00081957,00082129,00079642,00083673,00078996,00082376,00084539,00082361,00080429,00086982,00086335,00086259,00083616,00085072,00077951,00078352,00084394,00083930
00000014,00089131,00080361,00104701,00080359,0.72,0.56,00085914,00075694,00079675,00086048,00078192,00075796,00078813,00079917,00082334,00088269,00079382,00072800,00079474,00078410,00079642,00083673,00075341,00082202,00080117,00081413,00080156,00084942,00081159,00083617,00081356,00078205,00076975,00077186,00083680,00080398
00000015,00087219,00078320,00103536,00078246,0.69,0.57,00083178,00075694,00071701,00085241,00075786,00074494,00073047,00078031,00080895,00086700,00075771,00071124,00077639,00077036,00079370,00083673,00075341,00080201,00079319,00079198,00077947,00082551,00080076,00077447,00078315,00076326,00075303,00074819,00083040,00078125
00000016,00085107,00076887,00100787,00076792,0.64,0.56,00081806,00075694,00070789,00082593,00074631,00074171,00073047,00074706,00079672,00084509,00074855,00071124,00073811,00074098,00077324,00080397,00073366,00078232,00078909,00077814,00076363,00081302,00079513,00077447,00075342,00075484,00075303,00073237,00081124,00077113
00000017,00084318,00076173,00100719,00076058,0.62,0.55,00080238,00075694,00069341,00080437,00074631,00072369,00072359,00074155,00079534,00084509,00074855,00071106,00073811,00074098,00077324,00078551,00073366,00078232,00077989,00077091,00075318,00081302,00079320,00074785,00072667,00074823,00075303,00071613,00080325,00076623
00000018,00083395,00075581,00099173,00075564,0.61,0.56,00079722,00075273,00068290,00080079,00074631,00072369,00072223,00073001,00078192,00082770,00074144,00071106,00073811,00074098,00077324,00077389,00072881,00077268,00077989,00076258,00075318,00080651,00076936,00074284,00072667,00074823,00075303,00071613,00079891,00076623
00000019,00082507,00075208,00100022,00075192,0.58,0.57,00079206,00075273,00067313,00080079,00074631,00072369,00070688,00072487,00076517,00081992,00074144,00071106,00073811,00073617,00077324,00077389,00072881,00077268,00077989,00076258,00074814,00079906,00075205,00073667,00072667,00074823,00074217,00071613,00079891,00076623
00000020,00081813,00074709,00097778,00074708,0.57,0.57,00078189,00075273,00067313,00080079,00074631,00072369,00070688,00071801,00075912,00081695,00073456,00071106,00072957,00073617,00076757,00077148,00072881,00076563,00077989,00075913,00074814,00077237,00074868,00073389,00071968,00070771,00073753,00071613,00079891,00076623
00000021,00081919,00074335,00098235,00074320,0.57,0.55,00078189,00075273,00067313,00079761,00073939,00071964,00070688,00070138,00075495,00078443,00072620,00071106,00072957,00073617,00076500,00076881,00072881,00076307,00077989,00075913,00074814,00076137,00074079,00072815,00071968,00070771,00073753,00071613,00079891,00075804
