iteration,mean,best,worst,bsf,div,branch,mean_0,mean_1,mean_2,mean_3,mean_4,mean_5,mean_6,mean_7,mean_8,mean_9,mean_10,mean_11,mean_12,mean_13,mean_14,mean_15,mean_16,mean_17,mean_18,mean_19,mean_20,mean_21,mean_22,mean_23,mean_24,mean_25,mean_26,mean_27,mean_28,mean_29
00000001,00101853,00092196,00116374,00090371,0.96,1.20,00091961,00089068,00090926,00090287,00085211,00090404,00091817,00089240,00091121,00089963,00088523,00090313,00091217,00089054,00090657,00091150,00090471,00088341,00088636,00086039,00089006,00092491,00092423,00093484,00091391,00091203,00092391,00091076,00092297,00090983
00000002,00101982,00093270,00114976,00089850,0.96,1.43,00091961,00089068,00090318,00090287,00085211,00085695,00091817,00089240,00091121,00089963,00087846,00090313,00091217,00089054,00090657,00091150,00090471,00088341,00088636,00086039,00089006,00087380,00090363,00093484,00091391,00088919,00092391,00090883,00092297,00090983
00000003,00101554,00092600,00115124,00089565,0.96,1.66,00091819,00089068,00090014,00090287,00085211,00085695,00091817,00089240,00091027,00089963,00087846,00089814,00091020,00089054,00090170,00091150,00090471,00088341,00088636,00086039,00088934,00087380,00090363,00090100,00090328,00088919,00092391,00088598,00092297,00090983
00000004,00101353,00092149,00115133,00089068,0.96,1.85,00091819,00089068,00085488,00090287,00085211,00085695,00091817,00089240,00086866,00089963,00087846,00089814,00090213,00089054,00090170,00091150,00090471,00088341,00088636,00086039,00088342,00087380,00090363,00090100,00090328,00088919,00092391,00088598,00090466,00087965
00000005,00101411,00092290,00117014,00088672,0.96,2.00,00091819,00089068,00085488,00090287,00085211,00085695,00089384,00089240,00086866,00089963,00087846,00089520,00090213,00087771,00090170,00087957,00089301,00088341,00088636,00086039,00088342,00087380,00090363,00087915,00090328,00087599,00092391,00088598,00090466,00087965
00000006,00101348,00092311,00114552,00088510,0.96,2.10,00091038,00089068,00085488,00090287,00085211,00085695,00089384,00089240,00086866,00089963,00087846,00089520,00089210,00087771,00090170,00087957,00089301,00086781,00088636,00086039,00088342,00087380,00090363,00087915,00090328,00087599,00091650,00088598,00089709,00087965
00000007,00101141,00092367,00114340,00088202,0.96,2.20,00089610,00085454,00085488,00090287,00085211,00085695,00089384,00089240,00086866,00089963,00087227,00086749,00089210,00087771,00090170,00087957,00089301,00086736,00088636,00086039,00088342,00087380,00090363,00087915,00090328,00087599,00091650,00088598,00088946,00087965
00000008,00101119,00091861,00113649,00087809,0.96,2.30,00086323,00085454,00085488,00089395,00085211,00085695,00089384,00088321,00086866,00089963,00087227,00086749,00089210,00087771,00088337,00087957,00089301,00086736,00088636,00086039,00088342,00087380,00090363,00087915,00090328,00087599,00087948,00088598,00088946,00086805
00000009,00101355,00092749,00115388,00087686,0.96,2.37,00086323,00085454,00085488,00089123,00085211,00085695,00089384,00086388,00086866,00089963,00086707,00086749,00088851,00087771,00088337,00087957,00089301,00086736,00088558,00086039,00088342,00087380,00090363,00087915,00090328,00087599,00087948,00088070,00088946,00086805
00000010,00101060,00092081,00114203,00087644,0.96,2.42,00086323,00085454,00085488,00089123,00085211,00085695,00089384,00086388,00086866,00089963,00086707,00086749,00088851,00087771,00088337,00087957,00089301,00086736,00088558,00086039,00088342,00087380,00090363,00087915,00090328,00087599,00087948,00086943,00088946,00086672
00000011,00107557,00097050,00123939,00087644,0.96,2.52,00086323,00085454,00085488,00089123,00085211,00085695,00089384,00086388,00086866,00089963,00086707,00086749,00088851,00087771,00088337,00087957,00089301,00086736,00088558,00086039,00088342,00087380,00090363,00087915,00090328,00087599,00087948,00086943,00088946,00086672
00000012,00101190,00092522,00114926,00091225,0.96,2.67,00089026,00090082,00090042,00091991,00089078,00089465,00092035,00092837,00092804,00089773,00090181,00091154,00091805,00088062,00092651,00089274,00091135,00088722,00092405,00092335,00090605,00091452,00092832,00097996,00091456,00090837,00092809,00091447,00092123,00090339
00000013,00100835,00091862,00114130,00089771,0.96,2.78,00089026,00087676,00087496,00090206,00087752,00089465,00091501,00092504,00090568,00089773,00090181,00091091,00089454,00088062,00088165,00087641,00091135,00088722,00089403,00092335,00090605,00091452,00090574,00093030,00088745,00088908,00088685,00088290,00092123,00088578
00000014,00100706,00092150,00113285,00089350,0.96,2.80,00089026,00087676,00087496,00090206,00087752,00087193,00090028,00091814,00090568,00089773,00090181,00090241,00089454,00088062,00088165,00087641,00088977,00088722,00089403,00089186,00090605,00091452,00090574,00093030,00088745,00088908,00088685,00088290,00092123,00086529
00000015,00100442,00091795,00114109,00088861,0.96,2.81,00089026,00087676,00087496,00090206,00087752,00087193,00086829,00088910,00090568,00089736,00089657,00090241,00085580,00088062,00087525,00087641,00088977,00088712,00088675,00089186,00089950,00090957,00090139,00093030,00088745,00087761,00088685,00088290,00092123,00086529
00000016,00100457,00091292,00114223,00088387,0.96,2.80,00088719,00086778,00087496,00090206,00087752,00087193,00086829,00088910,00087180,00088633,00089657,00089241,00085580,00088062,00087525,00087641,00088977,00087389,00088675,00089186,00089950,00090957,00085258,00091902,00088745,00087761,00088471,00088290,00092123,00086529
