iteration,mean,best,worst,bsf,div,branch,mean_0,mean_1,mean_2,mean_3,mean_4,mean_5,mean_6,mean_7,mean_8,mean_9,mean_10,mean_11,mean_12,mean_13,mean_14,mean_15,mean_16,mean_17,mean_18,mean_19,mean_20,mean_21,mean_22,mean_23,mean_24,mean_25,mean_26,mean_27,mean_28,mean_29
00000001,00114666,00100027,00135060,00098114,0.94,1.08,00099520,00105652,00100333,00096319,00095770,00102386,00097668,00095648,00091551,00099875,00093838,00098741,00097655,00095681,00098577,00092888,00098037,00106583,00102835,00101389,00094038,00093654,00095711,00096471,00093366,00099469,00098316,00098827,00104038,00098611
00000002,00114848,00099954,00136366,00096669,0.94,1.40,00098565,00105012,00100333,00096194,00095770,00100554,00097668,00095648,00091551,00095708,00093838,00094753,00097655,00095681,00098577,00092888,00091819,00102380,00102835,00097019,00091133,00090697,00092538,00096471,00090863,00099469,00098316,00098827,00100253,00097065
00000003,00114689,00100456,00134208,00096211,0.94,1.62,00098565,00102465,00097622,00096194,00093483,00100554,00097668,00095648,00091551,00095708,00093838,00094179,00096990,00095681,00098577,00092888,00091819,00101213,00102835,00097019,00091133,00090697,00092538,00095886,00090863,00099469,00098316,00098827,00099627,00094479
00000004,00114321,00100555,00135332,00095946,0.94,1.77,00095858,00102206,00096942,00096194,00093483,00100554,00097668,00095648,00091551,00095708,00093838,00094179,00096990,00095681,00097860,00092194,00091819,00101036,00102835,00097019,00091133,00090697,00092538,00093542,00090863,00099469,00098316,00098457,00099627,00094479
00000005,00113976,00099540,00135521,00095390,0.93,1.92,00095858,00102206,00096942,00096194,00091198,00095907,00097668,00095648,00091551,00094944,00093427,00092262,00095969,00095681,00097860,00092194,00091819,00099748,00102835,00097019,00091133,00090697,00089761,00093542,00090863,00099469,00097751,00097464,00099627,00094479
00000006,00113667,00099474,00135344,00094683,0.93,2.03,00095858,00099107,00096942,00096194,00091198,00091953,00097054,00094416,00091551,00091935,00093427,00092262,00095969,00095681,00093979,00091763,00086833,00099748,00102835,00097019,00091133,00090697,00089761,00093542,00090863,00099469,00097751,00097464,00099627,00094479
00000007,00114215,00100179,00134344,00094206,0.93,2.12,00093835,00099107,00096942,00092938,00091198,00091953,00097054,00094416,00091551,00091935,00093427,00092262,00095969,00095681,00093979,00091763,00086833,00099748,00097948,00097019,00091133,00088908,00089761,00093542,00088512,00099469,00097751,00097464,00099627,00094479
00000008,00113974,00099579,00135047,00093691,0.93,2.20,00092187,00099107,00095079,00092938,00091198,00091953,00097054,00092544,00091551,00091935,00093427,00092262,00095969,00095340,00093979,00091763,00086833,00098092,00097948,00097019,00091133,00088908,00089761,00093542,00088230,00099469,00094234,00097464,00095335,00094479
00000009,00114359,00100098,00136460,00093367,0.93,2.23,00092187,00099107,00094029,00092938,00090927,00091953,00097054,00092544,00090695,00091935,00086929,00092262,00095969,00095340,00093673,00091026,00086833,00098092,00097948,00097019,00091133,00088908,00089761,00093542,00088230,00099469,00094234,00097464,00095335,00094479
00000010,00113716,00099661,00135081,00093312,0.93,2.24,00092187,00099107,00093398,00092938,00090927,00091953,00097054,00092544,00090695,00091935,00086929,00092262,00095969,00095340,00093673,00091026,00086833,00098092,00097948,00097019,00091133,00088908,00089761,00093542,00088230,00098474,00094234,00097464,00095335,00094479
