iteration,mean,best,worst,bsf,div,branch,mean_0,mean_1,mean_2,mean_3,mean_4,mean_5,mean_6,mean_7,mean_8,mean_9,mean_10,mean_11,mean_12,mean_13,mean_14,mean_15,mean_16,mean_17,mean_18,mean_19,mean_20,mean_21,mean_22,mean_23,mean_24,mean_25,mean_26,mean_27,mean_28,mean_29
00000001,00045255,00039008,00054567,00038995,0.96,0.81,00037188,00039873,00037865,00038473,00038513,00037570,00037794,00040453,00039770,00041045,00039348,00040429,00039121,00039393,00040261,00038237,00039105,00039043,00037281,00041140,00039884,00037949,00036805,00039401,00040467,00038453,00037183,00038918,00039478,00039410
00000002,00043504,00037431,00051789,00037357,0.91,0.66,00037188,00038731,00034236,00036184,00036941,00036821,00037178,00039186,00037816,00040147,00036972,00039340,00037021,00036677,00038188,00037083,00036454,00036693,00037281,00039042,00038349,00037949,00036805,00036721,00038552,00035991,00036871,00035118,00036999,00038205
00000003,00041117,00036305,00049663,00036211,0.79,0.57,00036415,00038731,00034236,00035556,00036103,00036425,00035928,00037751,00037053,00038864,00035456,00036915,00035518,00035747,00036580,00035750,00034563,00036426,00037281,00036936,00037290,00036426,00035758,00035593,00036601,00034637,00035883,00034328,00034860,00036726
00000004,00038228,00035642,00045898,00035613,0.52,0.55,00036415,00038208,00033901,00035296,00035729,00034434,00035757,00036560,00037053,00038658,00034635,00036264,00035097,00035747,00035765,00034265,00034168,00036426,00037267,00036870,00037290,00035511,00035014,00033358,00036601,00033064,00035883,00033984,00034333,00034863
00000005,00037636,00035320,00045072,00035284,0.45,0.55,00035436,00038208,00033787,00035049,00035102,00034434,00035253,00036560,00036883,00038161,00034635,00036264,00034748,00035482,00035547,00033178,00034124,00035771,00036525,00036848,00037290,00035365,00033849,00033046,00036601,00032520,00035761,00033984,00033714,00034424
00000006,00037596,00034982,00045465,00034981,0.50,0.55,00035436,00037236,00033232,00034341,00035102,00034434,00035253,00036560,00036334,00038161,00034635,00034447,00034640,00035482,00035269,00032306,00034124,00035719,00036525,00036848,00037290,00035236,00032660,00032670,00036601,00031834,00035205,00033984,00033714,00034176
00000007,00037376,00034822,00044804,00034822,0.49,0.55,00035436,00037236,00033232,00034341,00035102,00034434,00035152,00036560,00036297,00037604,00034279,00034447,00034640,00034185,00035120,00031732,00034124,00034794,00036525,00036848,00037235,00034822,00032660,00032670,00036601,00031507,00035205,00033984,00033714,00034176
00000008,00037026,00034633,00045281,00034632,0.46,0.55,00034832,00037236,00033232,00033431,00035102,00034434,00035152,00036560,00036297,00036802,00033807,00034447,00034640,00034185,00035120,00031732,00033768,00033524,00036525,00036773,00037189,00034822,00031783,00032408,00036601,00031507,00035205,00033984,00033714,00034176
00000009,00037094,00034461,00044742,00034460,0.48,0.55,00034832,00036215,00033232,00033409,00035102,00034072,00034915,00036173,00036297,00036802,00033807,00033869,00034640,00033829,00035120,00031732,00033619,00033059,00036525,00036773,00037189,00034211,00031783,00031972,00036601,00031507,00034707,00033984,00033714,00034130
00000010,00036969,00034347,00044428,00034347,0.52,0.54,00034832,00035772,00033232,00033409,00035102,00034072,00034417,00036173,00036297,00036802,00033807,00033869,00034640,00033829,00035120,00031732,00033424,00033058,00036525,00036773,00036691,00034211,00031783,00031972,00036601,00031507,00033728,00033984,00033681,00033372
