iteration,mean,best,worst,bsf,div,branch,mean_0,mean_1,mean_2,mean_3,mean_4,mean_5,mean_6,mean_7,mean_8,mean_9,mean_10,mean_11,mean_12,mean_13,mean_14,mean_15,mean_16,mean_17,mean_18,mean_19,mean_20,mean_21,mean_22,mean_23,mean_24,mean_25,mean_26,mean_27,mean_28,mean_29
00000001,00078165,00068201,00090614,00068200,0.92,0.81,00069251,00067384,00066244,00068492,00068244,00070911,00072071,00061807,00070074,00067216,00066612,00068629,00067097,00066621,00070860,00070030,00067018,00067692,00066827,00071340,00069335,00064810,00070173,00070384,00070773,00067548,00069868,00065133,00065321,00068256
00000002,00074139,00065782,00086896,00065675,0.87,0.65,00065567,00067002,00064578,00064710,00067916,00066746,00068186,00060957,00065327,00064263,00065142,00068061,00065852,00065134,00066456,00068796,00062664,00062516,00064548,00069191,00067671,00064810,00062920,00068006,00066999,00066820,00065909,00065133,00062635,00065758
00000003,00069694,00063991,00080300,00063990,0.70,0.59,00065186,00064341,00064578,00062761,00064624,00066037,00068089,00060103,00064006,00063432,00064616,00067523,00063958,00063919,00066418,00063613,00058903,00062224,00063147,00065669,00065893,00063495,00061093,00064863,00065167,00064598,00065014,00063069,00061885,00061497
00000004,00066478,00063085,00078126,00063078,0.46,0.58,00064487,00063720,00064061,00059852,00063035,00065482,00065445,00060103,00062581,00062921,00064616,00066789,00062673,00061670,00064980,00063567,00057270,00061477,00061992,00065669,00064120,00063373,00060738,00064152,00064714,00064282,00063934,00062644,00060904,00061117
00000005,00065721,00062433,00077833,00062433,0.43,0.58,00062712,00061521,00064061,00059340,00062639,00064108,00064643,00060103,00061712,00062471,00064479,00066694,00062228,00060598,00064980,00061529,00057270,00060975,00061782,00065669,00061688,00063373,00060738,00063115,00064714,00063846,00063934,00061789,00059261,00061031
00000006,00065376,00061992,00077488,00061991,0.43,0.58,00062694,00061521,00063560,00059340,00062543,00064108,00064613,00059885,00061712,00061976,00061485,00066694,00061809,00059857,00064270,00060788,00056323,00060907,00060971,00065560,00061253,00063373,00060738,00061833,00063965,00062857,00063934,00060893,00059261,00061031
00000007,00065241,00061714,00076466,00061713,0.45,0.58,00062694,00061521,00062815,00059340,00062543,00064108,00062955,00059822,00061712,00061976,00060571,00066127,00061334,00059857,00064245,00059633,00056323,00060285,00060879,00065056,00061253,00063373,00060738,00061833,00063251,00062857,00063122,00060893,00059261,00061031
00000008,00065253,00061367,00077290,00061366,0.46,0.60,00062694,00061521,00062815,00059167,00062101,00064108,00062942,00059676,00061712,00061976,00060571,00064100,00060889,00059637,00063228,00059633,00056323,00059841,00060879,00063716,00059584,00063373,00060578,00061092,00063251,00062494,00062969,00059836,00059261,00061031
00000009,00064641,00061157,00076058,00061156,0.43,0.59,00062294,00061521,00062815,00059167,00062101,00062905,00062942,00059676,00061712,00061531,00060571,00063804,00060614,00059637,00062279,00059633,00056323,00059841,00060151,00063716,00059188,00063373,00060273,00061092,00063121,00061698,00062939,00059836,00058911,00061031
00000010,00064588,00060972,00076918,00060971,0.44,0.58,00062294,00060482,00062758,00059167,00062101,00062905,00062942,00059676,00061712,00061531,00060571,00063632,00060614,00059591,00062252,00059470,00056323,00059841,00059891,00063716,00059188,00063373,00060112,00060825,00062434,00061698,00061643,00059836,00058440,00060137
