iteration,mean,best,worst,bsf,div,branch,mean_0,mean_1,mean_2,mean_3,mean_4,mean_5,mean_6,mean_7,mean_8,mean_9,mean_10,mean_11,mean_12,mean_13,mean_14,mean_15,mean_16,mean_17,mean_18,mean_19,mean_20,mean_21,mean_22,mean_23,mean_24,mean_25,mean_26,mean_27,mean_28,mean_29
00000001,00142878,00123592,00165575,00123591,0.95,0.84,00126097,00124330,00121671,00130959,00119606,00127067,00119868,00118860,00121979,00130963,00126426,00121287,00124691,00121775,00124663,00125252,00119665,00124912,00121849,00125986,00120654,00124326,00120343,00112319,00127846,00124377,00130703,00126067,00122667,00120543
00000002,00137057,00120048,00159008,00119611,0.92,0.66,00123345,00117729,00113073,00119007,00115881,00123296,00117803,00118860,00118710,00120269,00120774,00118865,00123007,00119631,00120107,00125252,00118712,00116817,00121849,00118589,00119553,00119308,00120343,00112319,00119490,00122644,00123229,00126067,00118421,00115399
00000003,00130292,00116659,00151370,00116658,0.84,0.59,00116283,00112691,00112734,00117974,00115881,00121663,00116651,00116165,00116701,00117083,00112712,00115963,00118248,00118209,00120107,00119441,00114499,00111739,00120126,00117137,00114189,00118303,00120343,00112319,00116426,00119069,00118778,00124127,00114517,00109684
00000004,00123661,00114625,00143072,00114600,0.63,0.57,00114578,00112691,00112144,00115471,00112724,00118259,00110260,00114283,00116701,00109462,00111704,00115444,00117538,00117673,00116482,00118158,00110749,00111739,00117813,00115781,00114189,00114122,00118901,00112319,00114254,00117328,00117038,00123076,00113572,00103547
00000005,00121222,00113212,00141049,00113193,0.57,0.59,00113183,00109938,00111804,00112243,00112257,00115214,00106794,00112035,00115075,00109119,00109782,00115444,00115450,00117268,00113257,00118158,00110749,00111325,00116835,00114783,00112506,00114122,00118901,00111576,00111273,00115281,00115723,00121547,00112474,00101690
00000006,00119302,00112590,00139878,00112561,0.51,0.62,00112661,00109938,00111804,00112243,00111255,00114845,00106669,00110112,00114504,00109119,00108963,00115031,00112994,00117095,00111813,00117568,00109800,00111325,00113983,00114717,00111409,00114122,00118369,00110588,00111273,00115281,00115646,00121171,00111472,00101069
00000007,00119134,00112094,00140080,00112093,0.52,0.61,00112661,00109938,00111804,00112243,00111184,00113765,00105940,00109735,00114471,00109119,00108963,00115031,00111550,00115649,00109874,00117568,00109800,00111325,00112884,00114248,00111409,00113868,00117702,00110588,00108931,00114659,00115646,00121171,00110530,00100561
00000008,00118647,00111641,00139765,00111641,0.50,0.60,00111777,00109938,00108372,00112243,00110571,00113765,00105940,00109735,00114471,00109119,00108963,00114637,00111316,00112737,00107660,00117568,00108717,00111325,00112884,00113914,00111409,00112424,00117702,00110588,00108902,00114659,00115646,00121171,00110530,00100561
00000009,00118852,00111253,00140774,00111253,0.52,0.61,00111777,00109636,00108372,00111532,00109031,00113765,00105940,00109735,00114471,00109119,00108963,00112366,00110364,00112737,00107660,00116879,00107823,00111325,00112884,00113914,00111409,00108831,00117702,00110588,00108902,00113961,00115646,00121171,00110530,00100561
00000010,00119168,00110967,00140730,00110954,0.54,0.60,00111777,00109636,00108372,00111532,00107660,00113765,00105940,00109096,00114471,00109119,00108575,00112366,00109821,00111731,00107660,00116777,00107823,00111325,00112884,00112088,00111409,00108831,00117702,00108409,00108902,00113045,00115646,00121171,00110530,00100561
