iteration,mean,best,worst,bsf,div,branch,mean_0,mean_1,mean_2,mean_3,mean_4,mean_5,mean_6,mean_7,mean_8,mean_9,mean_10,mean_11,mean_12,mean_13,mean_14,mean_15,mean_16,mean_17,mean_18,mean_19,mean_20,mean_21,mean_22,mean_23,mean_24,mean_25,mean_26,mean_27,mean_28,mean_29
00000001,00039309,00035906,00044730,00035150,0.97,1.12,00034606,00034620,00034991,00035279,00034905,00034116,00033901,00033910,00035212,00035780,00034558,00035338,00034971,00035290,00035938,00036213,00035796,00036163,00034810,00036516,00034769,00034312,00034923,00033954,00035704,00034599,00036009,00036298,00035527,00035510
00000002,00039272,00035753,00044644,00034852,0.97,1.47,00032620,00034620,00034709,00035279,00034905,00034116,00033901,00033813,00034714,00035493,00034063,00035338,00034971,00035277,00035709,00034859,00035224,00036163,00034810,00036477,00034769,00034312,00034516,00033954,00035602,00034599,00035166,00035842,00035527,00034230
00000003,00039162,00035612,00044598,00034550,0.97,1.75,00032620,00034620,00034709,00035279,00034517,00034116,00033901,00033813,00034714,00034885,00034063,00034805,00034716,00034707,00034219,00034859,00034143,00035651,00034810,00034822,00034338,00034312,00033606,00033954,00035347,00034599,00035166,00035655,00035327,00034230
00000004,00039145,00035815,00044546,00034459,0.97,1.92,00032620,00034620,00034709,00035279,00034517,00034116,00033901,00033813,00033765,00034601,00034063,00034805,00034716,00034707,00034219,00034142,00034143,00035651,00034810,00034210,00034338,00034312,00033606,00033954,00035347,00034599,00035166,00035509,00035327,00034208
00000005,00039214,00035814,00044143,00034378,0.97,2.06,00032620,00034620,00034709,00034091,00034517,00034116,00033901,00033813,00033765,00034601,00033693,00034805,00034716,00034707,00034219,00034142,00034143,00035651,00034810,00034210,00034338,00034312,00033606,00033954,00035347,00034599,00035166,00034644,00035327,00034208
00000006,00039235,00035773,00044929,00034309,0.97,2.20,00032620,00034073,00034709,00034091,00034517,00034116,00033901,00033813,00033765,00034601,00033693,00034805,00034716,00034707,00033417,00034142,00034143,00035651,00034387,00034210,00034038,00034312,00033606,00033954,00035347,00034599,00035166,00034644,00035327,00034208
00000007,00039030,00035664,00044518,00034171,0.96,2.37,00032620,00034073,00034709,00034091,00034517,00034116,00033901,00033813,00033765,00034601,00033693,00034805,00034716,00032161,00033417,00034142,00034143,00035557,00034387,00034210,00034038,00034312,00033606,00033750,00034527,00034599,00035166,00034644,00034853,00034208
00000008,00039042,00035707,00044195,00034113,0.96,2.48,00032620,00034073,00034709,00034091,00034517,00034116,00033901,00033813,00033765,00033207,00033693,00034805,00034716,00032161,00033417,00034142,00034143,00035557,00034387,00034210,00034038,00034312,00033606,00033750,00034450,00034599,00034898,00034644,00034853,00034208
00000009,00038946,00035637,00044065,00034054,0.96,2.55,00032620,00034073,00034709,00034091,00034517,00034116,00033901,00033813,00033765,00033207,00033693,00034805,00034716,00032161,00033417,00034142,00034143,00035557,00034387,00033656,00034038,00034312,00033606,00033750,00034450,00034599,00034742,00034644,00034853,00033162
00000010,00038856,00035498,00043873,00033915,0.96,2.60,00032620,00034073,00034084,00034091,00034517,00034116,00032953,00033813,00033062,00033207,00033693,00034805,00034716,00032161,00033417,00034142,00034143,00035338,00034387,00033656,00034038,00033051,00033606,00033750,00034450,00034174,00034742,00034644,00034853,00033162
00000011,00038895,00035487,00044064,00033853,0.96,2.63,00032620,00034073,00034084,00034091,00034517,00034074,00032953,00033813,00033062,00033207,00033693,00034614,00034716,00032161,00033417,00034142,00034143,00034819,00033958,00033656,00034038,00033051,00033548,00033750,00034450,00033588,00034742,00034644,00034805,00033162
00000012,00038849,00035698,00043889,00033835,0.96,2.65,00032620,00034073,00034084,00034091,00034517,00034074,00032953,00033813,00033062,00033207,00033693,00034090,00034716,00032161,00033417,00034142,00034143,00034819,00033958,00033656,00034038,00033051,00033548,00033750,00034450,00033588,00034742,00034644,00034805,00033162
00000013,00038843,00035572,00044244,00033760,0.96,2.64,00032620,00032638,00034084,00034091,00034517,00034074,00032953,00033813,00033062,00033207,00033693,00034090,00034716,00032161,00033417,00034142,00034143,00034819,00033958,00033656,00034038,00033051,00033548,00033750,00034450,00033588,00034336,00034644,00034397,00033162
00000014,00038761,00035514,00044481,00033702,0.95,2.61,00032620,00032638,00033452,00034091,00034517,00034074,00032953,00033813,00033062,00033207,00033693,00034090,00034716,00032161,00033417,00034142,00034143,00034819,00033958,00033656,00034038,00033051,00033548,00033712,00034450,00033588,00033751,00034644,00033918,00033162
