iteration,mean,best,worst,bsf,div,branch,mean_0,mean_1,mean_2,mean_3,mean_4,mean_5,mean_6,mean_7,mean_8,mean_9,mean_10,mean_11,mean_12,mean_13,mean_14,mean_15,mean_16,mean_17,mean_18,mean_19,mean_20,mean_21,mean_22,mean_23,mean_24,mean_25,mean_26,mean_27,mean_28,mean_29
00000001,00045544,00038655,00054937,00038648,0.96,0.84,00040579,00040519,00039845,00040872,00038749,00038042,00038695,00036058,00039820,00038886,00039516,00037958,00039043,00037805,00039352,00035576,00040340,00036268,00038644,00037283,00039734,00039472,00036620,00037523,00038538,00039854,00038170,00038309,00039941,00037444
00000002,00043189,00036905,00052042,00036863,0.91,0.67,00037812,00036679,00037670,00038038,00035921,00034606,00037284,00036058,00038107,00036899,00038181,00037329,00037851,00036167,00037632,00033707,00038922,00035893,00036895,00035514,00036386,00037692,00035302,00035926,00038358,00036551,00037179,00035594,00038301,00037444
00000003,00040378,00035668,00048607,00035615,0.76,0.56,00035376,00035202,00035454,00038038,00035239,00033944,00034226,00036058,00037075,00035183,00038181,00036706,00036657,00034227,00036859,00033264,00036720,00034227,00034634,00033576,00035467,00037307,00034308,00034897,00036660,00034661,00036797,00034483,00035585,00037444
00000004,00037668,00035036,00045541,00035036,0.48,0.54,00035165,00035202,00035074,00037415,00034793,00033214,00034154,00035900,00036017,00034120,00038181,00036650,00035504,00032773,00036119,00033106,00036521,00034227,00034562,00032263,00033943,00035831,00034308,00034527,00035207,00034483,00036797,00034483,00034782,00035762
00000005,00036940,00034768,00045000,00034767,0.41,0.56,00035137,00035202,00035074,00037269,00034379,00033214,00034127,00035780,00035710,00033516,00038068,00035821,00035504,00032102,00036119,00032320,00035537,00033826,00034562,00032263,00033818,00035015,00034308,00033550,00035207,00034483,00036797,00034102,00034782,00035444
00000006,00036766,00034635,00044728,00034635,0.41,0.56,00034915,00035202,00034360,00037269,00034379,00033214,00033853,00035671,00035710,00033516,00038068,00035821,00035504,00032102,00036021,00032074,00035537,00033444,00034562,00032263,00032990,00034629,00034283,00033550,00035207,00034483,00036797,00033650,00034782,00035209
00000007,00036486,00034538,00044360,00034518,0.37,0.55,00034871,00035202,00034360,00037269,00034350,00032624,00033853,00035671,00035710,00033516,00038068,00034991,00035504,00032102,00036021,00032074,00035537,00033184,00034467,00031903,00032990,00034223,00034104,00033550,00034975,00034483,00036797,00033650,00034515,00034979
00000008,00036342,00034402,00044515,00034394,0.39,0.56,00034871,00035202,00034360,00037269,00034350,00032624,00033731,00035604,00034840,00033516,00038068,00034991,00035339,00032102,00036021,00031311,00035537,00033184,00034467,00031844,00032990,00033927,00034031,00033397,00034116,00034483,00036797,00033601,00034296,00034979
00000009,00036429,00034307,00044299,00034306,0.40,0.56,00034711,00035202,00034360,00036866,00034350,00032624,00033731,00035604,00034840,00033516,00037956,00034991,00035036,00032102,00036021,00031311,00035537,00033184,00033776,00031844,00032990,00033845,00033867,00033093,00034045,00034483,00036797,00033601,00034296,00034630
00000010,00036188,00034267,00044036,00034266,0.39,0.56,00034711,00035202,00033990,00036526,00034338,00032624,00033731,00035604,00034840,00033516,00037956,00034867,00035036,00032102,00036021,00031311,00035537,00033184,00033776,00031844,00032870,00033799,00033867,00033093,00034045,00034483,00036661,00033601,00034296,00034578
00000011,00051055,00048170,00059322,00034266,0.42,0.56,00034711,00035202,00033990,00036526,00034338,00032624,00033731,00035604,00034840,00033516,00037956,00034867,00035036,00032102,00036021,00031311,00035537,00033184,00033776,00031844,00032870,00033799,00033867,00033093,00034045,00034483,00036661,00033601,00034296,00034578
00000012,00047368,00041510,00055563,00041509,0.88,0.68,00040675,00044721,00039878,00040072,00038907,00037100,00042246,00041278,00040138,00043495,00043672,00040602,00042588,00040853,00042441,00042180,00043597,00040901,00042016,00039845,00039390,00042250,00042066,00041590,00043489,00043219,00041542,00041243,00042008,00041284
00000013,00044591,00039672,00052900,00039671,0.80,0.61,00038775,00040002,00036416,00039167,00038549,00036875,00040235,00039759,00038508,00041286,00041354,00038156,00039172,00039524,00040880,00040415,00042953,00038209,00041509,00038044,00038356,00039797,00041317,00038790,00042389,00039746,00039652,00039271,00040386,00040654
00000014,00043027,00038592,00051759,00038591,0.73,0.57,00037529,00038530,00035103,00038319,00037956,00036875,00040235,00038575,00036688,00040093,00038483,00036363,00038859,00039044,00040880,00040040,00040226,00037344,00039443,00038044,00037757,00037581,00039675,00037943,00040237,00037961,00039102,00038955,00039748,00040161
00000015,00042324,00037899,00050551,00037898,0.72,0.56,00036149,00037513,00034698,00037040,00037487,00036875,00039385,00038290,00036688,00038474,00038483,00035340,00038151,00038430,00039839,00038736,00040132,00036379,00038305,00038044,00037392,00037581,00038220,00036274,00039818,00037673,00038052,00038235,00039748,00039533
00000016,00041742,00037303,00050174,00037303,0.70,0.57,00036149,00036403,00034525,00036789,00037487,00036362,00038406,00038216,00036040,00038474,00037750,00035194,00038151,00038043,00038864,00038736,00039013,00035414,00037679,00037576,00037169,00036843,00037325,00036025,00037763,00037673,00037285,00037580,00039268,00036897
00000017,00041068,00036787,00049404,00036786,0.65,0.57,00036024,00036245,00034525,00036326,00037487,00034796,00037515,00037490,00036040,00038000,00036762,00034447,00038151,00036849,00038008,00037414,00038645,00035274,00036606,00036851,00036080,00036843,00037325,00036016,00037431,00036365,00036895,00037274,00039268,00036655
00000018,00040277,00036313,00048429,00036313,0.62,0.57,00036024,00035888,00034525,00036326,00037487,00034312,00035808,00037030,00036040,00037748,00036762,00034447,00038151,00036537,00037459,00036223,00036698,00034439,00036173,00036347,00036080,00035911,00036825,00035418,00037431,00036031,00036895,00037274,00037365,00035739
00000019,00040055,00036122,00049087,00036121,0.60,0.56,00036024,00035888,00034464,00035668,00037487,00034312,00035789,00036882,00036040,00037597,00036762,00034447,00038040,00036537,00037062,00036223,00035667,00034221,00036173,00036068,00035596,00035410,00036694,00035408,00036965,00036031,00036895,00036862,00037365,00035078
00000020,00039744,00035891,00047555,00035880,0.61,0.55,00036024,00035888,00033735,00035413,00037087,00034160,00034492,00036287,00035613,00037478,00036673,00034366,00038040,00035658,00037062,00036223,00035667,00034221,00036173,00035564,00035275,00035410,00036694,00034969,00036799,00036031,00036361,00036685,00037365,00034994
00000021,00039882,00035682,00047927,00035676,0.62,0.56,00036024,00035888,00033735,00035413,00036685,00034160,00034492,00035658,00035613,00037274,00036673,00034366,00038040,00035499,00036821,00035188,00035268,00034221,00034829,00035219,00035275,00034676,00036367,00034969,00036799,00035911,00036361,00036622,00037365,00034886
00000022,00052824,00048358,00062008,00035676,0.61,0.55,00036024,00035888,00033735,00035413,00036685,00034160,00034492,00035658,00035613,00037274,00036673,00034366,00038040,00035499,00036821,00035188,00035268,00034221,00034829,00035219,00035275,00034676,00036367,00034969,00036799,00035911,00036361,00036622,00037365,00034886
00000023,00047356,00041251,00055781,00041155,0.90,0.67,00041758,00037817,00042105,00040885,00045108,00044009,00038930,00042159,00039079,00041161,00040906,00040539,00040347,00043224,00041355,00042800,00041583,00040838,00043483,00039302,00040486,00041212,00040090,00040103,00042062,00040853,00039098,00041768,00042060,00039538
00000024,00044229,00039329,00051902,00039328,0.79,0.59,00041118,00036496,00038142,00040874,00042190,00041438,00038069,00038017,00037740,00036956,00039433,00039390,00039683,00039993,00038827,00041631,00039847,00040236,00042155,00036280,00039561,00039848,00038793,00038927,00039453,00038931,00039098,00040604,00039806,00036323
00000025,00042857,00038255,00050561,00038250,0.76,0.57,00037817,00036496,00038142,00037766,00041969,00040894,00038018,00038017,00036937,00035815,00039056,00037839,00037153,00039338,00037487,00039556,00038539,00038823,00041652,00036280,00037986,00038732,00037702,00037906,00039175,00036945,00038804,00039048,00038104,00035504
00000026,00042116,00037634,00050672,00037585,0.71,0.54,00037817,00036319,00038137,00036856,00041285,00039811,00037012,00038017,00035921,00035682,00037820,00037662,00036590,00038668,00037487,00038921,00038539,00038823,00039586,00034474,00036738,00038732,00037459,00036747,00038409,00035848,00038067,00038077,00036654,00035398
00000027,00041405,00037003,00049695,00036954,0.70,0.55,00037454,00036293,00037396,00036831,00040227,00039689,00036361,00037836,00034861,00034825,00037796,00036934,00036148,00037557,00037487,00038921,00038539,00038570,00037657,00031928,00036738,00038203,00036424,00036597,00037796,00035818,00036406,00035280,00036654,00035398
00000028,00041041,00036674,00049328,00036624,0.70,0.55,00037454,00036164,00035918,00036823,00038434,00039252,00036361,00037836,00034861,00034513,00037796,00036171,00036148,00036961,00037487,00037656,00038526,00037862,00037511,00031928,00035407,00038203,00036424,00036367,00037796,00035355,00036406,00035058,00036654,00035398
