iteration,mean,best,worst,bsf,div,branch,mean_0,mean_1,mean_2,mean_3,mean_4,mean_5,mean_6,mean_7,mean_8,mean_9,mean_10,mean_11,mean_12,mean_13,mean_14,mean_15,mean_16,mean_17,mean_18,mean_19,mean_20,mean_21,mean_22,mean_23,mean_24,mean_25,mean_26,mean_27,mean_28,mean_29
00000001,00031139,00027171,00036319,00027171,0.95,0.79,00026962,00025427,00027357,00026539,00027321,00027515,00027727,00027364,00027292,00029063,00027314,00027023,00028167,00027920,00027317,00026696,00025926,00027856,00027633,00027556,00027637,00026562,00027139,00026803,00026151,00026913,00027835,00027134,00026240,00026748
00000002,00029768,00026354,00035091,00026287,0.89,0.64,00025032,00024799,00026364,00026106,00026148,00026950,00026768,00026612,00026101,00027689,00027204,00025816,00027037,00027355,00025866,00025888,00025454,00026739,00027232,00026672,00025989,00025621,00024787,00026803,00026021,00026750,00026889,00026537,00025008,00026399
00000003,00027942,00025772,00032703,00025764,0.67,0.58,00024471,00023892,00026057,00026106,00025331,00026270,00025871,00025929,00026101,00027086,00026198,00025458,00026207,00026359,00025621,00024912,00025143,00026459,00026695,00025826,00025302,00025281,00024787,00026568,00025397,00026582,00025972,00026222,00024946,00025873
00000004,00026773,00025539,00030679,00025539,0.42,0.56,00024471,00023836,00025918,00026106,00025182,00026069,00025857,00025130,00025959,00026653,00026010,00025452,00025277,00025949,00025540,00024912,00025143,00026099,00025645,00025393,00025204,00024978,00024679,00026568,00025106,00026582,00025972,00026010,00024926,00025550
00000005,00026440,00025376,00031068,00025376,0.38,0.60,00024471,00023836,00025894,00026106,00025182,00025956,00025661,00024572,00025959,00026653,00025755,00025399,00025152,00025779,00025306,00024828,00025143,00025623,00025511,00025135,00025204,00024783,00024492,00026147,00024707,00026582,00025412,00025923,00024699,00025417
00000006,00026254,00025261,00031218,00025261,0.38,0.62,00024274,00023783,00025559,00025734,00025182,00025573,00025481,00024572,00025959,00026653,00025755,00025012,00025152,00025779,00025022,00024828,00024994,00025523,00025426,00025135,00024720,00024783,00024492,00026147,00024438,00026425,00025412,00025923,00024699,00025406
00000007,00026202,00025157,00030503,00025156,0.40,0.62,00024186,00023662,00025496,00025649,00025133,00025306,00025481,00024391,00025907,00026653,00025702,00024878,00025138,00025779,00024970,00024828,00024840,00025299,00024847,00024808,00024682,00024783,00024456,00026118,00024438,00026163,00025412,00025650,00024699,00025353
00000008,00026120,00025093,00030451,00025093,0.37,0.61,00024186,00023662,00025077,00025616,00025133,00025247,00024979,00024224,00025907,00026542,00025587,00024878,00025123,00025779,00024970,00024818,00024832,00025175,00024847,00024736,00024666,00024783,00024406,00026013,00024438,00026069,00025412,00025650,00024699,00025341
00000009,00026063,00025021,00030754,00025020,0.38,0.59,00024186,00023641,00024971,00025530,00025133,00024509,00024979,00024224,00025907,00026542,00025333,00024830,00025123,00025762,00024883,00024818,00024824,00025045,00024847,00024615,00024446,00024698,00024406,00026013,00024267,00026069,00025412,00025572,00024699,00025341
00000010,00025951,00024954,00030129,00024943,0.39,0.59,00024160,00023641,00024971,00025530,00024826,00024330,00024979,00023987,00025887,00026542,00025265,00024830,00025092,00025696,00024883,00024309,00024754,00025045,00024847,00024563,00024446,00024698,00024406,00025532,00023995,00026069,00025412,00025572,00024699,00025331
00000011,00026059,00024912,00030934,00024912,0.38,0.59,00024160,00023641,00024913,00025530,00024826,00024010,00024979,00023987,00025887,00026542,00025265,00024786,00025092,00025696,00024883,00024309,00024754,00024919,00024847,00024563,00024434,00024698,00024406,00025532,00023626,00026069,00025412,00025572,00024699,00025331
00000012,00025879,00024852,00030238,00024852,0.36,0.58,00024077,00023641,00024855,00025445,00024685,00024010,00024873,00023987,00025729,00026449,00025170,00024674,00024985,00025606,00024690,00024173,00024748,00024919,00024827,00024563,00024365,00024698,00024284,00025532,00023626,00026040,00025412,00025541,00024682,00025278
00000013,00026033,00024780,00030940,00024780,0.41,0.57,00024068,00023524,00024855,00025359,00024685,00023914,00024873,00023987,00025729,00026449,00025170,00024674,00024497,00025606,00024690,00024096,00024740,00024587,00024827,00024550,00024365,00024698,00024284,00025315,00023626,00026040,00025412,00025523,00023981,00025278
