iteration,mean,best,worst,bsf,bsfAdj,div,branch
00000001,00073261,00064238,00082687,00064238,00064238,0.97,1.66
00000002,00072985,00062142,00088879,00061451,00061451,0.97,2.52
00000003,00073173,00064414,00084387,00061078,00061078,0.97,3.08
00000004,00073232,00062726,00082940,00060800,00060800,0.97,3.59
00000005,00072952,00062153,00083259,00060676,00060676,0.97,3.99
00000006,00072486,00061751,00085615,00059949,00059949,0.97,4.38
00000007,00073491,00062837,00084275,00059949,00059949,0.97,4.67
00000008,00073345,00062952,00082608,00059949,00059949,0.97,4.88
00000009,00072779,00063533,00083912,00059949,00059949,0.97,4.96
00000010,00071729,00062140,00083404,00059949,00059949,0.97,4.89
00000011,00072269,00061654,00085140,00059411,00059411,0.97,4.86
00000012,00071509,00062603,00083280,00059411,00059411,0.97,4.78
00000013,00071909,00060460,00084465,00058569,00058569,0.97,4.57
00000014,00071726,00061880,00082604,00058569,00058569,0.97,4.35
00000015,00070313,00059529,00081178,00058053,00058053,0.97,4.32
00000016,00070800,00060429,00080674,00058039,00058039,0.97,4.38
00000017,00070675,00061150,00081510,00058039,00058039,0.97,4.44
00000018,00070812,00059109,00084046,00057191,00057191,0.97,4.56
00000019,00070033,00060212,00079913,00056845,00056845,0.97,4.65
00000020,00069064,00060061,00081306,00056845,00056845,0.97,4.69
00000021,00070585,00063244,00079960,00056845,00056845,0.97,4.71
00000022,00068964,00059487,00080936,00056780,00056780,0.97,4.70
00000023,00069480,00060028,00080412,00056663,00056663,0.97,4.68
00000024,00069631,00060405,00080107,00056663,00056663,0.97,4.67
00000025,00069487,00060944,00078565,00056663,00056663,0.97,4.70
00000026,00069981,00059474,00081060,00056663,00056663,0.97,4.65
00000027,00068810,00058082,00079237,00056543,00056543,0.97,4.67
00000028,00069155,00060399,00081037,00056427,00056427,0.97,4.64
00000029,00069158,00058854,00080462,00056302,00056302,0.97,4.63
00000030,00069401,00059378,00078258,00056302,00056302,0.97,4.60
00000031,00068175,00059653,00077426,00056104,00056104,0.97,4.62
00000032,00069038,00059391,00081384,00056104,00056104,0.97,4.58
00000033,00068618,00059817,00078199,00056104,00056104,0.97,4.58
00000034,00067825,00057750,00079041,00055684,00055684,0.97,4.59
00000035,00068702,00058546,00079588,00055684,00055684,0.97,4.57
00000036,00067942,00059231,00078980,00055684,00055684,0.97,4.54
00000037,00067802,00059192,00076634,00055006,00055006,0.97,4.56
00000038,00067164,00057515,00077880,00054557,00054557,0.97,4.56
00000039,00067879,00056354,00077970,00054337,00054337,0.97,4.60
00000040,00067133,00057215,00075998,00053865,00053865,0.97,4.58
00000041,00067740,00057505,00076838,00053865,00053865,0.97,4.56
00000042,00066774,00058060,00077041,00053865,00053865,0.97,4.57
00000043,00067519,00056514,00078311,00053624,00053624,0.97,4.57
00000044,00067014,00057310,00078068,00053624,00053624,0.97,4.56
00000045,00066603,00057026,00078770,00053624,00053624,0.97,4.56
00000046,00066478,00056010,00077969,00053432,00053432,0.97,4.54
00000047,00066254,00058104,00074774,00053432,00053432,0.97,4.52
00000048,00065686,00056023,00076377,00053067,00053067,0.97,4.50
00000049,00065915,00057458,00076239,00053067,00053067,0.97,4.48
00000050,00066008,00057666,00075684,00053067,00053067,0.97,4.48
00000051,00065768,00056518,00078157,00053067,00053067,0.97,4.44
00000052,00066092,00056153,00077009,00053067,00053067,0.97,4.41
00000053,00065148,00056310,00074608,00053067,00053067,0.97,4.38
00000054,00065095,00056012,00076190,00052652,00052652,0.97,4.35
00000055,00065477,00056423,00074552,00052652,00052652,0.97,4.34
00000056,00065492,00054024,00076332,00052347,00052347,0.97,4.34
00000057,00064292,00055447,00074212,00052127,00052127,0.97,4.35
00000058,00064865,00055380,00075003,00052127,00052127,0.97,4.30
00000059,00064820,00055456,00076093,00052127,00052127,0.97,4.29
00000060,00065074,00055514,00074121,00051940,00051940,0.97,4.26
00000061,00064248,00055524,00075155,00051940,00051940,0.97,4.26
00000062,00063445,00053560,00072881,00051743,00051743,0.97,4.24
00000063,00063721,00055045,00073746,00051743,00051743,0.97,4.24
00000064,00063798,00053918,00072595,00051102,00051102,0.95,4.22
00000065,00063599,00054879,00073742,00051102,00051102,0.95,4.23
00000066,00063683,00054495,00073109,00050976,00050976,0.95,4.21
00000067,00063704,00054429,00074717,00050976,00050976,0.95,4.22
00000068,00063583,00054431,00072930,00050976,00050976,0.95,4.21
00000069,00063204,00053891,00074541,00050793,00050793,0.96,4.19
00000070,00062919,00054898,00071192,00050338,00050338,0.95,4.19
00000071,00062353,00054193,00071620,00050338,00050338,0.95,4.20
00000072,00061944,00052551,00073142,00050119,00050119,0.95,4.19
00000073,00062884,00053265,00072551,00050081,00050081,0.95,4.18
00000074,00062341,00053592,00072182,00050081,00050081,0.95,4.16
00000075,00062559,00054410,00074947,00050081,00050081,0.95,4.17
00000076,00061912,00054107,00071873,00050081,00050081,0.95,4.15
00000077,00062553,00054006,00071833,00050081,00050081,0.95,4.14
00000078,00062248,00052113,00072407,00050081,00050081,0.95,4.12
00000079,00062250,00054765,00071165,00050081,00050081,0.95,4.08
00000080,00062327,00053895,00073522,00050081,00050081,0.95,4.07
00000081,00061519,00053512,00070195,00050081,00050081,0.95,4.05
00000082,00061478,00053398,00072031,00050081,00050081,0.95,4.03
00000083,00061987,00053846,00072195,00050081,00050081,0.95,4.02
00000084,00061987,00053361,00072433,00050081,00050081,0.95,4.00
00000085,00061583,00053020,00071364,00050081,00050081,0.95,3.99
00000086,00061415,00053135,00072648,00050081,00050081,0.95,3.96
00000087,00061634,00052318,00070541,00050081,00050081,0.95,3.94
