iteration,mean,best,worst,bsf,bsfAdj,div,branch
00000001,00030927,00026927,00037467,00026927,00026927,0.91,0.00
00000002,00027025,00023006,00033936,00023006,00023006,0.89,0.00
00000003,00025818,00021991,00032390,00021991,00021991,0.87,0.00
00000004,00024958,00021308,00031326,00021195,00021195,0.85,0.00
00000005,00024243,00021210,00031044,00021052,00021052,0.86,0.00
00000006,00023926,00020521,00029914,00020521,00020521,0.83,0.00
00000007,00023629,00020426,00029262,00020414,00020414,0.84,0.00
00000008,00023054,00020109,00030156,00020096,00020096,0.83,0.00
00000009,00022309,00019757,00028614,00019744,00019744,0.74,0.00
00000010,00021019,00019609,00025513,00019609,00019609,0.53,0.00
00000011,00020338,00019481,00023866,00019461,00019461,0.44,0.00
00000012,00019925,00019481,00022504,00019461,00019461,0.29,0.00
00000013,00019740,00019481,00020900,00019461,00019461,0.27,0.00
00000014,00019805,00019481,00022753,00019461,00019461,0.25,0.00
00000015,00020509,00019461,00023990,00019461,00019461,0.34,0.00
00000016,00020236,00019437,00025291,00019437,00019437,0.33,0.00
00000017,00019647,00019461,00021716,00019437,00019437,0.04,0.00
00000018,00019718,00019445,00022215,00019437,00019437,0.09,0.00
00000019,00019592,00019445,00021916,00019437,00019437,0.08,0.00
00000020,00019463,00019445,00019799,00019437,00019437,0.06,0.00
00000021,00019687,00019352,00022265,00019352,00019352,0.16,0.00
00000022,00019592,00019211,00021200,00019211,00019211,0.23,0.00
00000023,00019461,00019224,00020673,00019211,00019211,0.17,0.00
00000024,00019728,00019211,00023399,00019211,00019211,0.23,0.00
00000025,00019284,00019211,00020231,00019211,00019211,0.11,0.00
00000026,00019234,00019211,00019906,00019211,00019211,0.02,0.00
00000027,00019361,00019211,00022592,00019211,00019211,0.08,0.00
00000028,00019496,00019211,00022713,00019211,00019211,0.12,0.00
00000029,00019265,00019211,00020861,00019211,00019211,0.03,0.00
00000030,00019745,00019192,00023419,00019192,00019192,0.21,0.00
00000031,00019214,00019192,00019945,00019192,00019192,0.09,0.00
00000032,00019234,00019192,00020955,00019192,00019192,0.03,0.00
00000033,00019421,00019180,00022381,00019180,00019180,0.08,0.00
00000034,00019220,00019180,00020993,00019180,00019180,0.08,0.00
00000035,00019221,00019180,00020478,00019180,00019180,0.05,0.00
00000036,00019243,00019180,00020808,00019180,00019180,0.07,0.00
00000037,00019189,00019180,00019631,00019180,00019180,0.02,0.00
00000038,00019347,00019180,00020889,00019180,00019180,0.05,0.00
00000039,00019226,00019180,00021442,00019180,00019180,0.02,0.00
00000040,00019281,00019180,00022137,00019180,00019180,0.11,0.00
00000041,00019183,00019180,00019352,00019180,00019180,0.00,0.00
00000042,00019247,00019175,00020361,00019175,00019175,0.12,0.00
00000043,00019284,00019175,00020617,00019175,00019175,0.12,0.00
00000044,00019659,00019175,00023115,00019175,00019175,0.16,0.00
00000045,00019359,00019175,00021749,00019175,00019175,0.10,0.00
00000046,00019401,00019175,00021328,00019175,00019175,0.06,0.00
00000047,00019342,00019175,00021515,00019175,00019175,0.09,0.00
00000048,00019337,00019175,00022082,00019175,00019175,0.06,0.00
00000049,00019239,00019175,00020980,00019175,00019175,0.03,0.00
00000050,00019312,00019175,00021008,00019175,00019175,0.07,0.00
00000051,00019234,00019175,00021215,00019175,00019175,0.03,0.00
00000052,00019268,00019175,00020883,00019175,00019175,0.04,0.00
00000053,00019231,00019175,00020914,00019175,00019175,0.08,0.00
00000054,00019197,00019175,00020035,00019175,00019175,0.01,0.00
00000055,00019373,00019175,00021618,00019175,00019175,0.10,0.00
00000056,00019241,00019175,00020239,00019175,00019175,0.07,0.00
00000057,00019291,00019175,00019921,00019175,00019175,0.04,0.00
00000058,00019282,00019175,00021493,00019175,00019175,0.05,0.00
00000059,00019243,00019175,00020816,00019175,00019175,0.06,0.00
00000060,00019248,00019175,00020649,00019175,00019175,0.04,0.00
00000061,00019193,00019175,00020094,00019175,00019175,0.00,0.00
00000062,00019281,00019160,00023039,00019160,00019160,0.05,0.00
00000063,00019972,00019160,00023094,00019160,00019160,0.20,0.00
00000064,00019605,00019160,00023457,00019160,00019160,0.16,0.00
00000065,00019191,00019160,00020106,00019160,00019160,0.02,0.00
00000066,00019178,00019160,00019938,00019160,00019160,0.02,0.00
00000067,00019191,00019160,00020588,00019160,00019160,0.02,0.00
00000068,00019211,00019160,00020361,00019160,00019160,0.04,0.00
00000069,00019209,00019160,00021333,00019160,00019160,0.03,0.00
00000070,00019255,00019160,00020630,00019160,00019160,0.07,0.00
00000071,00019258,00019160,00021675,00019160,00019160,0.06,0.00
00000072,00019584,00019160,00021845,00019160,00019160,0.17,0.00
00000073,00019387,00019148,00022398,00019148,00019148,0.07,0.00
00000074,00019301,00019148,00021370,00019148,00019148,0.07,0.00
00000075,00019223,00019148,00019441,00019148,00019148,0.06,0.00
00000076,00019268,00019148,00021335,00019148,00019148,0.06,0.00
00000077,00019674,00019148,00020811,00019148,00019148,0.15,0.00
00000078,00019590,00019148,00022278,00019148,00019148,0.08,0.00
00000079,00019556,00019148,00022807,00019148,00019148,0.11,0.00
00000080,00019387,00019148,00020641,00019148,00019148,0.15,0.00
00000081,00019363,00019148,00023465,00019148,00019148,0.05,0.00
00000082,00019588,00019148,00021376,00019148,00019148,0.15,0.00
00000083,00019320,00019148,00020306,00019148,00019148,0.07,0.00
00000084,00019239,00019148,00021088,00019148,00019148,0.05,0.00
00000085,00019154,00019148,00019466,00019148,00019148,0.00,0.00
00000086,00019189,00019148,00020635,00019148,00019148,0.04,0.00
00000087,00019184,00019148,00020546,00019148,00019148,0.01,0.00
