iteration,mean,best,worst,bsf,bsfAdj,div,branch
00000001,00030283,00026533,00038274,00026533,00026533,0.90,0.00
00000002,00026251,00022809,00033993,00022809,00022809,0.89,0.00
00000003,00024413,00021017,00032447,00021017,00021017,0.83,0.00
00000004,00024029,00020479,00030499,00020416,00020416,0.81,0.00
00000005,00023187,00019953,00029765,00019936,00019936,0.78,0.00
00000006,00022349,00019576,00028862,00019576,00019576,0.71,0.00
00000007,00021283,00019614,00025828,00019561,00019561,0.46,0.00
00000008,00020620,00019537,00024852,00019537,00019537,0.25,0.00
00000009,00020548,00019399,00023227,00019399,00019399,0.21,0.00
00000010,00020242,00019399,00021938,00019399,00019399,0.14,0.00
00000011,00019967,00019399,00023056,00019399,00019399,0.10,0.00
00000012,00020021,00019399,00020930,00019399,00019399,0.07,0.00
00000013,00020101,00019399,00021531,00019399,00019399,0.07,0.00
00000014,00020124,00019399,00021615,00019399,00019399,0.09,0.00
00000015,00020063,00019399,00020864,00019399,00019399,0.07,0.00
00000016,00020207,00019343,00021940,00019343,00019343,0.12,0.00
00000017,00019459,00019302,00021889,00019302,00019302,0.11,0.00
00000018,00019472,00019302,00020648,00019302,00019302,0.11,0.00
00000019,00019660,00019246,00022496,00019246,00019246,0.20,0.00
00000020,00019443,00019246,00021146,00019246,00019246,0.20,0.00
00000021,00020515,00019199,00022838,00019199,00019199,0.22,0.00
00000022,00019716,00019199,00023696,00019199,00019199,0.28,0.00
00000023,00019295,00019199,00021514,00019199,00019199,0.04,0.00
00000024,00019275,00019199,00022586,00019199,00019199,0.03,0.00
00000025,00019211,00019199,00019564,00019199,00019199,0.01,0.00
00000026,00019263,00019199,00021254,00019199,00019199,0.04,0.00
00000027,00019320,00019195,00022143,00019195,00019195,0.08,0.00
00000028,00019217,00019195,00020106,00019195,00019195,0.05,0.00
00000029,00019254,00019195,00021215,00019195,00019195,0.07,0.00
00000030,00019260,00019195,00021839,00019195,00019195,0.03,0.00
00000031,00019380,00019195,00021256,00019195,00019195,0.07,0.00
00000032,00019310,00019195,00021052,00019195,00019195,0.03,0.00
00000033,00019265,00019195,00020590,00019195,00019195,0.05,0.00
00000034,00019297,00019195,00022884,00019195,00019195,0.04,0.00
00000035,00019284,00019195,00023624,00019195,00019195,0.02,0.00
00000036,00019218,00019195,00020076,00019195,00019195,0.02,0.00
00000037,00019324,00019195,00022042,00019195,00019195,0.08,0.00
00000038,00019246,00019195,00020167,00019195,00019195,0.03,0.00
00000039,00019663,00019195,00022163,00019195,00019195,0.17,0.00
00000040,00019238,00019195,00020247,00019195,00019195,0.03,0.00
00000041,00019231,00019090,00020445,00019090,00019090,0.04,0.00
00000042,00019216,00019090,00021417,00019090,00019090,0.15,0.00
00000043,00019157,00019090,00021029,00019090,00019090,0.04,0.00
