iteration,mean,best,worst,bsf,bsfAdj,div,branch
00000001,00062880,00056922,00069787,00056922,00056922,0.98,0.50
00000002,00062511,00055777,00071193,00055777,00055777,0.98,0.96
00000003,00062251,00056710,00069522,00055777,00055777,0.98,0.96
00000004,00061766,00056008,00069519,00055570,00055570,0.98,1.13
00000005,00062291,00056142,00069101,00055231,00055231,0.98,1.29
00000006,00062684,00056409,00071095,00055169,00055169,0.98,1.37
00000007,00062448,00056313,00070059,00055119,00055119,0.98,1.44
00000008,00062395,00055942,00069410,00054962,00054962,0.98,1.52
00000009,00062807,00057490,00070166,00054962,00054962,0.98,1.52
00000010,00062148,00055877,00070059,00054573,00054573,0.98,1.61
00000011,00062630,00056233,00069798,00054573,00054573,0.98,1.61
00000012,00061791,00056371,00069998,00054573,00054573,0.98,1.61
00000013,00062837,00056532,00069607,00054573,00054573,0.98,1.61
00000014,00062303,00056330,00071398,00054573,00054573,0.98,1.61
00000015,00062099,00056022,00069915,00054520,00054520,0.98,1.68
00000016,00062124,00055153,00070448,00054300,00054300,0.98,1.90
00000017,00062797,00056305,00071085,00054266,00054266,0.98,1.96
00000018,00061912,00056699,00069313,00054266,00054266,0.98,1.95
00000019,00062298,00057150,00071828,00054266,00054266,0.98,1.86
00000020,00062367,00056347,00071112,00054266,00054266,0.98,1.85
00000021,00062234,00056698,00070918,00054266,00054266,0.98,1.78
00000022,00062152,00056000,00069749,00054216,00054216,0.98,1.84
00000023,00062645,00056644,00070352,00054216,00054216,0.98,1.83
00000024,00062169,00057074,00069609,00054216,00054216,0.98,1.75
00000025,00061727,00055170,00069662,00054216,00054216,0.98,2.10
00000026,00061335,00055096,00067774,00054036,00054036,0.98,2.16
00000027,00061859,00056376,00069682,00054036,00054036,0.98,2.14
00000028,00062096,00056640,00069324,00054036,00054036,0.98,2.12
00000029,00062939,00056347,00071829,00054036,00054036,0.98,1.99
00000030,00062032,00056376,00069684,00054036,00054036,0.98,1.98
00000031,00062112,00056024,00070980,00054036,00054036,0.98,1.96
00000032,00061928,00055912,00070339,00053981,00053981,0.98,1.93
00000033,00062076,00055776,00069851,00053981,00053981,0.98,1.83
00000034,00061791,00056255,00068350,00053981,00053981,0.98,1.81
00000035,00061588,00055997,00068562,00053981,00053981,0.98,1.76
00000036,00061540,00055871,00068633,00053981,00053981,0.98,1.71
00000037,00062207,00055540,00072383,00053981,00053981,0.98,1.66
00000038,00061545,00055273,00068084,00053970,00053970,0.98,1.71
00000039,00061224,00055782,00068383,00053970,00053970,0.98,1.70
00000040,00061522,00055231,00069162,00053813,00053813,0.98,1.75
00000041,00061855,00056850,00068972,00053813,00053813,0.97,1.73
00000042,00061761,00055808,00069768,00053813,00053813,0.97,1.73
00000043,00061953,00056007,00069839,00053813,00053813,0.97,1.72
00000044,00061438,00055108,00071603,00053790,00053790,0.97,1.73
00000045,00061769,00055933,00068664,00053790,00053790,0.97,1.78
00000046,00061691,00054811,00069912,00053491,00053491,0.97,1.80
00000047,00061103,00054756,00069022,00053491,00053491,0.97,1.85
00000048,00061814,00056342,00068952,00053491,00053491,0.97,1.84
00000049,00061414,00056285,00067720,00053491,00053491,0.97,1.84
00000050,00060872,00055135,00069046,00053491,00053491,0.97,2.02
00000051,00061022,00055492,00068253,00053491,00053491,0.97,1.98
00000052,00061511,00055854,00068623,00053491,00053491,0.97,1.97
00000053,00060525,00054850,00067386,00053491,00053491,0.97,1.93
00000054,00061498,00055300,00069006,00053491,00053491,0.97,1.88
00000055,00061302,00055926,00068399,00053491,00053491,0.97,1.87
00000056,00060899,00054658,00068730,00053485,00053485,0.97,1.87
00000057,00061332,00054434,00068967,00053402,00053402,0.97,1.96
00000058,00061562,00055813,00068111,00053402,00053402,0.97,1.90
00000059,00061659,00055662,00069473,00053402,00053402,0.97,1.89
00000060,00061651,00055324,00070764,00053402,00053402,0.97,1.85
00000061,00060731,00054516,00069108,00053135,00053135,0.97,1.89
00000062,00061081,00055462,00067861,00053135,00053135,0.97,1.91
00000063,00061525,00055389,00069660,00053100,00053100,0.97,1.95
00000064,00060831,00054978,00069110,00053100,00053100,0.97,1.94
00000065,00060454,00053783,00066985,00052650,00052650,0.97,2.02
00000066,00060569,00054948,00066851,00052650,00052650,0.97,2.02
00000067,00061076,00054625,00068759,00052650,00052650,0.97,2.01
00000068,00061066,00054643,00067068,00052650,00052650,0.97,1.98
00000069,00061143,00054370,00069208,00052650,00052650,0.97,1.97
00000070,00060781,00054646,00066989,00052650,00052650,0.97,1.96
00000071,00060762,00054175,00067387,00052484,00052484,0.97,2.01
00000072,00060921,00054904,00069153,00052484,00052484,0.97,2.07
00000073,00059876,00054608,00065999,00052484,00052484,0.97,2.07
00000074,00060325,00054032,00067893,00052348,00052348,0.97,2.10
00000075,00060731,00054050,00067847,00052314,00052314,0.97,2.24
00000076,00060431,00054492,00067434,00052036,00052036,0.97,2.30
00000077,00060648,00054419,00067797,00052036,00052036,0.97,2.31
00000078,00059768,00054516,00067685,00052036,00052036,0.97,2.30
00000079,00060239,00054147,00069023,00052036,00052036,0.97,2.29
00000080,00059389,00053461,00069217,00051989,00051989,0.97,2.30
00000081,00059159,00053885,00066299,00051934,00051934,0.97,2.37
00000082,00060367,00054623,00067846,00051934,00051934,0.96,2.37
00000083,00060175,00053872,00069638,00051934,00051934,0.97,2.35
00000084,00059604,00053877,00066188,00051881,00051881,0.96,2.37
00000085,00059707,00053805,00067253,00051881,00051881,0.96,2.36
00000086,00059668,00053882,00070211,00051881,00051881,0.96,2.35
00000087,00059714,00053953,00067303,00051881,00051881,0.96,2.34
00000088,00059807,00052887,00068052,00051785,00051785,0.97,2.37
00000089,00059390,00053590,00067303,00051785,00051785,0.96,2.36
00000090,00059790,00053486,00067195,00051785,00051785,0.96,2.32
00000091,00059873,00054225,00067613,00051785,00051785,0.96,2.30
00000092,00058844,00053067,00066601,00051526,00051526,0.96,2.32
00000093,00059565,00053540,00067872,00051526,00051526,0.96,2.32
00000094,00059381,00053682,00069059,00051526,00051526,0.96,2.31
00000095,00058970,00053207,00066632,00051526,00051526,0.96,2.30
00000096,00059176,00052949,00065901,00051322,00051322,0.96,2.35
00000097,00059735,00054442,00068916,00051322,00051322,0.96,2.37
00000098,00059304,00052864,00067093,00051292,00051292,0.96,2.38
00000099,00058791,00053817,00065068,00051292,00051292,0.96,2.39
00000100,00058737,00053454,00066731,00051292,00051292,0.96,2.49
00000101,00058977,00053639,00066219,00051292,00051292,0.96,2.46
00000102,00059207,00052593,00066296,00051138,00051138,0.96,2.48
00000103,00058564,00052476,00065216,00051118,00051118,0.96,2.49
00000104,00059388,00053115,00066858,00051118,00051118,0.96,2.49
00000105,00058446,00052489,00067623,00051118,00051118,0.96,2.47
00000106,00059435,00053506,00069518,00051118,00051118,0.96,2.44
00000107,00058670,00053455,00064880,00051118,00051118,0.96,2.43
00000108,00059134,00053169,00067838,00051118,00051118,0.96,2.42
00000109,00058053,00052122,00065742,00051003,00051003,0.96,2.42
00000110,00058490,00052322,00066158,00050998,00050998,0.96,2.44
00000111,00058650,00052541,00065287,00050998,00050998,0.96,2.43
00000112,00058632,00052795,00066343,00050935,00050935,0.96,2.45
00000113,00058998,00053364,00066727,00050935,00050935,0.96,2.44
00000114,00058324,00052128,00065826,00050883,00050883,0.96,2.44
00000115,00058827,00052753,00067301,00050883,00050883,0.96,2.43
00000116,00058828,00052578,00066057,00050883,00050883,0.96,2.42
00000117,00057972,00053013,00064353,00050883,00050883,0.96,2.40
00000118,00058611,00052747,00066816,00050883,00050883,0.96,2.38
00000119,00058276,00051534,00064812,00050690,00050690,0.96,2.40
00000120,00058378,00051521,00065513,00050587,00050587,0.96,2.47
00000121,00058468,00052526,00065908,00050587,00050587,0.96,2.49
00000122,00058114,00052517,00066480,00050587,00050587,0.96,2.48
00000123,00057791,00053020,00063906,00050587,00050585,0.96,2.47
00000124,00057671,00052545,00064237,00050587,00050585,0.96,2.46
00000125,00057784,00052377,00064050,00050587,00050585,0.96,2.52
00000126,00058272,00051446,00066159,00050409,00050407,0.96,2.52
00000127,00057460,00052119,00065648,00050230,00050228,0.96,2.55
00000128,00057538,00051769,00064804,00050230,00050228,0.95,2.55
00000129,00057804,00051997,00064418,00050230,00050228,0.96,2.53
00000130,00057985,00051482,00066495,00050230,00050228,0.96,2.51
00000131,00057755,00052733,00065751,00050230,00050228,0.96,2.49
00000132,00057381,00051362,00064039,00050161,00050159,0.96,2.50
00000133,00056599,00051283,00063661,00050161,00050159,0.96,2.48
00000134,00057188,00051542,00063355,00050161,00050159,0.96,2.47
00000135,00057191,00051036,00065982,00049927,00049925,0.96,2.49
00000136,00056956,00051472,00065683,00049867,00049865,0.96,2.50
00000137,00057323,00051532,00064840,00049867,00049865,0.96,2.52
00000138,00057353,00051806,00064218,00049867,00049865,0.96,2.50
00000139,00056690,00051662,00063674,00049867,00049865,0.96,2.49
00000140,00056811,00051701,00064633,00049867,00049865,0.95,2.47
