iteration,mean,best,worst,bsf,bsfAdj,div,branch
00000001,00057386,00052654,00063237,00052654,00052654,0.98,0.50
00000002,00057003,00052897,00064345,00052128,00052128,0.98,0.78
00000003,00056838,00052994,00062865,00052128,00052128,0.98,0.78
00000004,00056644,00052978,00062549,00052065,00052065,0.98,0.96
00000005,00056777,00053011,00062605,00052065,00052065,0.98,0.96
00000006,00056976,00053093,00062569,00052065,00052065,0.98,0.96
00000007,00056661,00053028,00063383,00052065,00052065,0.98,0.96
00000008,00056496,00052056,00062335,00051687,00051687,0.98,1.13
00000009,00056977,00053029,00063339,00051687,00051687,0.98,1.13
00000010,00056625,00052705,00061136,00051603,00051603,0.98,1.22
00000011,00056897,00053279,00063039,00051603,00051603,0.98,1.22
00000012,00056683,00052818,00062065,00051415,00051415,0.98,1.30
00000013,00056669,00052530,00063944,00051415,00051415,0.98,1.30
00000014,00057442,00052876,00063694,00051415,00051415,0.98,1.30
00000015,00056539,00052550,00063442,00051415,00051415,0.98,1.30
00000016,00056929,00053041,00063334,00051415,00051415,0.98,1.30
00000017,00056915,00052727,00063513,00051415,00051415,0.98,1.30
00000018,00056991,00052812,00062888,00051415,00051415,0.98,1.20
00000019,00057062,00052658,00062232,00051415,00051415,0.98,1.19
00000020,00056566,00052395,00061915,00051415,00051415,0.98,1.19
00000021,00056746,00052869,00062310,00051415,00051415,0.98,1.18
00000022,00056435,00052568,00063295,00051415,00051415,0.98,1.12
00000023,00056376,00051820,00061456,00051241,00051241,0.98,1.20
00000024,00056357,00052393,00061862,00051190,00051190,0.98,1.28
00000025,00056733,00052435,00063240,00051190,00051190,0.98,1.65
00000026,00056696,00052273,00062702,00051088,00051088,0.98,1.64
00000027,00056505,00052932,00063123,00051088,00051088,0.98,1.63
00000028,00056701,00053012,00062636,00051088,00051088,0.98,1.62
00000029,00056676,00052519,00063320,00051088,00051088,0.98,1.61
00000030,00056600,00052305,00062308,00051088,00051088,0.98,1.60
00000031,00056474,00052065,00061212,00051088,00051088,0.98,1.55
00000032,00056301,00052693,00062985,00051088,00051088,0.98,1.53
00000033,00056178,00052465,00062318,00051088,00051088,0.98,1.47
00000034,00056605,00052207,00062661,00051050,00051050,0.98,1.59
00000035,00056865,00052953,00063330,00051050,00051050,0.98,1.55
00000036,00056178,00051924,00062001,00050859,00050859,0.98,1.60
00000037,00056602,00052273,00063490,00050859,00050859,0.98,1.61
00000038,00056350,00052172,00062904,00050859,00050859,0.98,1.60
00000039,00056868,00052503,00063046,00050858,00050858,0.98,1.65
00000040,00056314,00052555,00062027,00050858,00050858,0.98,1.59
00000041,00056456,00052234,00062872,00050796,00050796,0.97,1.63
00000042,00056105,00052026,00062970,00050781,00050781,0.98,1.67
00000043,00056084,00051916,00062460,00050777,00050777,0.97,1.72
00000044,00056108,00052600,00061292,00050777,00050777,0.97,1.73
00000045,00056046,00052027,00062912,00050777,00050777,0.98,1.72
00000046,00056225,00052526,00063652,00050777,00050777,0.97,1.71
00000047,00055722,00052362,00060966,00050777,00050777,0.97,1.71
00000048,00056083,00051961,00061428,00050770,00050770,0.97,1.72
00000049,00055922,00052298,00061664,00050770,00050770,0.97,1.71
00000050,00055733,00051005,00062440,00050392,00050392,0.97,1.94
00000051,00056185,00052357,00062279,00050392,00050392,0.98,1.90
00000052,00055950,00051865,00062812,00050392,00050392,0.97,1.90
00000053,00056043,00051856,00062192,00050392,00050392,0.98,1.89
00000054,00056372,00051943,00063687,00050266,00050266,0.97,1.93
00000055,00056213,00052191,00064008,00050266,00050266,0.97,1.93
00000056,00055708,00051563,00061423,00050266,00050266,0.97,1.92
00000057,00056046,00051622,00062574,00050266,00050266,0.97,1.87
00000058,00055853,00052155,00061643,00050266,00050266,0.97,1.86
00000059,00055690,00052093,00061518,00050266,00050266,0.97,1.85
00000060,00055964,00051883,00062362,00050266,00050266,0.97,1.84
00000061,00055401,00052084,00060739,00050266,00050266,0.97,1.84
00000062,00055943,00051875,00061581,00050266,00050266,0.97,1.80
00000063,00055543,00051595,00061671,00050266,00050266,0.97,1.79
00000064,00055892,00051745,00062731,00050266,00050266,0.97,1.78
00000065,00055696,00051277,00063556,00050209,00050209,0.97,1.79
00000066,00055402,00052259,00061690,00050209,00050209,0.97,1.82
00000067,00055799,00051742,00062971,00050209,00050209,0.97,1.77
00000068,00055039,00051406,00060509,00050186,00050186,0.97,1.77
00000069,00055771,00051888,00061810,00050186,00050186,0.97,1.82
00000070,00055382,00051374,00061734,00050139,00050139,0.97,1.86
00000071,00055158,00051463,00059959,00050139,00050139,0.97,1.85
00000072,00055383,00051719,00062331,00050139,00050139,0.98,1.86
00000073,00055542,00051881,00062356,00050139,00050139,0.97,1.91
00000074,00055224,00050950,00061328,00050139,00050139,0.97,1.90
00000075,00054805,00050994,00060295,00050002,00050002,0.97,1.96
00000076,00055602,00051669,00062225,00050002,00050002,0.97,1.98
00000077,00055643,00050792,00062282,00049887,00049887,0.97,1.98
00000078,00055068,00050925,00061968,00049887,00049887,0.97,2.03
00000079,00055235,00051907,00060276,00049887,00049887,0.97,2.02
00000080,00055455,00051427,00062158,00049887,00049887,0.97,2.02
00000081,00055016,00050951,00061554,00049887,00049887,0.97,2.01
00000082,00055040,00051492,00060448,00049887,00049892,0.97,2.00
00000083,00055254,00051119,00061026,00049783,00049787,0.97,2.02
00000084,00055181,00051166,00061918,00049783,00049787,0.97,2.04
00000085,00054761,00050883,00060111,00049783,00049787,0.97,2.03
00000086,00054990,00050901,00061684,00049783,00049787,0.97,2.02
00000087,00055543,00051845,00061264,00049783,00049787,0.97,2.02
00000088,00055104,00050737,00061976,00049673,00049678,0.97,2.03
00000089,00054991,00051213,00062366,00049673,00049678,0.97,2.01
00000090,00054706,00050996,00060711,00049673,00049678,0.97,2.00
00000091,00054794,00051033,00061038,00049673,00049678,0.97,1.97
00000092,00054859,00051306,00061447,00049673,00049678,0.97,1.94
00000093,00055153,00051026,00061602,00049530,00049534,0.97,1.92
00000094,00055201,00051341,00062276,00049530,00049534,0.97,1.96
00000095,00055254,00051233,00060232,00049530,00049534,0.97,1.94
00000096,00054678,00051162,00060422,00049530,00049534,0.97,1.93
00000097,00054563,00050536,00060502,00049358,00049362,0.97,1.94
00000098,00055012,00050703,00062303,00049358,00049362,0.97,1.96
00000099,00054862,00051082,00062614,00049358,00049362,0.97,1.96
00000100,00055043,00050790,00062633,00049358,00049362,0.97,2.04
00000101,00054649,00050739,00060327,00049252,00049257,0.97,2.05
00000102,00054913,00050988,00060840,00049252,00049257,0.97,2.05
00000103,00054710,00050519,00059669,00049252,00049257,0.97,2.03
00000104,00054793,00051329,00060613,00049252,00049257,0.97,2.02
00000105,00054828,00050876,00060886,00049252,00049257,0.97,2.00
00000106,00054580,00049728,00059826,00049088,00049092,0.97,2.03
00000107,00054861,00051263,00060053,00049088,00049092,0.97,2.06
00000108,00054064,00050297,00060227,00049088,00049092,0.97,2.05
00000109,00054398,00050568,00059680,00049088,00049092,0.97,2.05
00000110,00054573,00050267,00060598,00049088,00049092,0.97,2.03
00000111,00054496,00050514,00060542,00049088,00049092,0.97,2.02
00000112,00054414,00050334,00062367,00049088,00049092,0.97,2.02
00000113,00054236,00050472,00059931,00049088,00049092,0.97,2.00
00000114,00054412,00050278,00061281,00048783,00048788,0.97,2.01
00000115,00053752,00049511,00059442,00048667,00048671,0.97,2.04
00000116,00054328,00050253,00059405,00048667,00048671,0.97,2.08
00000117,00054212,00050266,00061406,00048667,00048671,0.97,2.08
00000118,00054136,00050284,00061021,00048667,00048671,0.97,2.08
00000119,00054199,00050327,00060667,00048667,00048671,0.97,2.06
00000120,00053590,00050653,00059544,00048667,00048671,0.97,2.05
00000121,00054405,00050434,00061205,00048667,00048671,0.97,2.03
00000122,00053806,00050436,00060477,00048667,00048671,0.97,2.02
00000123,00054239,00050048,00059787,00048667,00048671,0.96,1.98
00000124,00053597,00049378,00059806,00048626,00048631,0.96,1.98
00000125,00053981,00049284,00061076,00048626,00048630,0.96,2.04
00000126,00053913,00050395,00061056,00048626,00048630,0.96,2.07
00000127,00054164,00050334,00059891,00048626,00048630,0.96,2.05
00000128,00053957,00050184,00061489,00048626,00048630,0.96,2.03
00000129,00053656,00049926,00060330,00048626,00048630,0.96,2.00
00000130,00053431,00050080,00059056,00048626,00048630,0.96,1.97
00000131,00054089,00050391,00060099,00048626,00048630,0.96,1.95
00000132,00053355,00049725,00059104,00048626,00048630,0.96,1.93
00000133,00054052,00050244,00059574,00048626,00048630,0.96,1.91
00000134,00053520,00049315,00059463,00048511,00048516,0.96,1.91
00000135,00053077,00049627,00058523,00048511,00048516,0.96,1.89
00000136,00053567,00049700,00060515,00048511,00048516,0.96,1.87
00000137,00053658,00050166,00061467,00048511,00048516,0.96,1.86
00000138,00053384,00050000,00058676,00048511,00048516,0.96,1.83
00000139,00053591,00049625,00060586,00048511,00048516,0.95,1.81
00000140,00053457,00049608,00059607,00048466,00048471,0.95,1.80
00000141,00052916,00049357,00059570,00048466,00048471,0.96,1.81
00000142,00053217,00050149,00058791,00048466,00048471,0.96,1.81
00000143,00053508,00049530,00059569,00048431,00048436,0.95,1.80
00000144,00053780,00049054,00059401,00048431,00048436,0.96,1.80
00000145,00053570,00049370,00060558,00048431,00048436,0.96,1.79
00000146,00053265,00049648,00058976,00048431,00048436,0.96,1.78
00000147,00053241,00049627,00059556,00048431,00048436,0.95,1.76
00000148,00053341,00049351,00058441,00048428,00048432,0.96,1.76
00000149,00053071,00049685,00058328,00048428,00048432,0.95,1.77
00000150,00053278,00049431,00058777,00048428,00048432,0.95,1.79
00000151,00053224,00049798,00060859,00048428,00048432,0.95,1.77
00000152,00053313,00048760,00059310,00048265,00048270,0.95,1.79
00000153,00052785,00049343,00058753,00048265,00048270,0.96,1.81
00000154,00053278,00048951,00058529,00048171,00048175,0.95,1.81
00000155,00053116,00049199,00059905,00048171,00048175,0.95,1.81
00000156,00053139,00049832,00060515,00048171,00048175,0.95,1.79
00000157,00053185,00049180,00060465,00048171,00048175,0.95,1.77
00000158,00053434,00049476,00059758,00048171,00048175,0.95,1.76
00000159,00053218,00048829,00059868,00048028,00048033,0.95,1.76
00000160,00052810,00049135,00058071,00047949,00047953,0.95,1.81
00000161,00052721,00049037,00057633,00047949,00047953,0.95,1.81
00000162,00052995,00049618,00058960,00047949,00047953,0.95,1.80
00000163,00053420,00049534,00060204,00047949,00047953,0.95,1.80
00000164,00052689,00049048,00057305,00047949,00047953,0.95,1.78
00000165,00052563,00049344,00058510,00047949,00047953,0.95,1.77
00000166,00052533,00049144,00058488,00047949,00047953,0.95,1.74
00000167,00052678,00049216,00060727,00047949,00047953,0.94,1.73
00000168,00053018,00049130,00059403,00047949,00047953,0.95,1.72
00000169,00052910,00048577,00059438,00047904,00047908,0.94,1.72
00000170,00052881,00049635,00057934,00047904,00047908,0.94,1.73
00000171,00052622,00048965,00057463,00047904,00047908,0.94,1.72
00000172,00053132,00049542,00058991,00047904,00047908,0.94,1.71
00000173,00052802,00048541,00059098,00047844,00047849,0.94,1.71
00000174,00052723,00049343,00058682,00047844,00047849,0.94,1.73
00000175,00052978,00049147,00059200,00047844,00047849,0.94,1.76
00000176,00052366,00048880,00059437,00047844,00047849,0.94,1.75
00000177,00052657,00048687,00060795,00047844,00047849,0.94,1.74
00000178,00052594,00048777,00059705,00047844,00047849,0.94,1.72
00000179,00052529,00048401,00057881,00047799,00047803,0.94,1.71
00000180,00052312,00048858,00058998,00047799,00047803,0.95,1.71
00000181,00052328,00048832,00058637,00047799,00047803,0.94,1.70
00000182,00052279,00049162,00057385,00047799,00047803,0.94,1.68
00000183,00052382,00049010,00058036,00047799,00047803,0.94,1.67
00000184,00052777,00048571,00059003,00047799,00047803,0.94,1.66
00000185,00052559,00048568,00058372,00047744,00047748,0.94,1.65
00000186,00052167,00048731,00057297,00047744,00047748,0.95,1.65
00000187,00052493,00048665,00059584,00047744,00047748,0.94,1.64
00000188,00052078,00048650,00058157,00047744,00047748,0.94,1.62
00000189,00052356,00048575,00057799,00047621,00047626,0.94,1.61
00000190,00052229,00048206,00058862,00047621,00047626,0.94,1.62
00000191,00052690,00048735,00059335,00047621,00047626,0.94,1.59
00000192,00052028,00048285,00057336,00047609,00047614,0.94,1.59
00000193,00052224,00048458,00058804,00047609,00047614,0.94,1.60
00000194,00051929,00048645,00057572,00047609,00047614,0.94,1.59
00000195,00052196,00048086,00058633,00047346,00047350,0.94,1.59
00000196,00051868,00048513,00058081,00047327,00047332,0.94,1.60
00000197,00052033,00048115,00058165,00047255,00047260,0.94,1.61
00000198,00052337,00048131,00058855,00047199,00047204,0.94,1.62
00000199,00051699,00048363,00056537,00047199,00047204,0.94,1.64
00000200,00051996,00048294,00057672,00047199,00047204,0.94,1.66
00000201,00051787,00048083,00057235,00047065,00047070,0.94,1.66
00000202,00051628,00048239,00055682,00047065,00047070,0.94,1.65
00000203,00052026,00048307,00057891,00047012,00047017,0.94,1.64
00000204,00051690,00048426,00057832,00047012,00047017,0.94,1.64
00000205,00051508,00048148,00058157,00047012,00047017,0.93,1.64
00000206,00051794,00048197,00056782,00047012,00047017,0.93,1.63
00000207,00052008,00048588,00059681,00047012,00047017,0.93,1.62
00000208,00051418,00048131,00056693,00047012,00047017,0.93,1.61
00000209,00051704,00048188,00057072,00047012,00047017,0.93,1.60
00000210,00051704,00048042,00057956,00047012,00047017,0.93,1.59
00000211,00051687,00047804,00058404,00046976,00046982,0.93,1.59
00000212,00051850,00048322,00058493,00046976,00046982,0.93,1.59
00000213,00051407,00048074,00056881,00046953,00046959,0.93,1.59
00000214,00051403,00047926,00060230,00046953,00046959,0.93,1.59
00000215,00051598,00047657,00056706,00046953,00046959,0.93,1.58
00000216,00051650,00048070,00058981,00046912,00046917,0.93,1.58
00000217,00051704,00048154,00056772,00046912,00046917,0.93,1.58
00000218,00051260,00047809,00056941,00046889,00046895,0.93,1.56
00000219,00051461,00047924,00057540,00046889,00046895,0.93,1.56
00000220,00051307,00048020,00056041,00046889,00046895,0.92,1.55
00000221,00051362,00047817,00057211,00046889,00046895,0.92,1.54
00000222,00051269,00047750,00056954,00046864,00046870,0.93,1.54
00000223,00051306,00047934,00057676,00046864,00046870,0.93,1.54
00000224,00051198,00048051,00056358,00046864,00046870,0.92,1.53
00000225,00051398,00047438,00057322,00046864,00046870,0.93,1.55
00000226,00050824,00047595,00056785,00046864,00046870,0.93,1.53
00000227,00051671,00047938,00057770,00046774,00046779,0.93,1.52
00000228,00051007,00047452,00057806,00046716,00046721,0.92,1.52
00000229,00051160,00047070,00057168,00046616,00046622,0.92,1.53
00000230,00051013,00047375,00055905,00046616,00046622,0.92,1.53
00000231,00051164,00047773,00057171,00046616,00046622,0.92,1.51
00000232,00051316,00047148,00056879,00046589,00046594,0.92,1.50
00000233,00050578,00047610,00055605,00046589,00046594,0.92,1.50
00000234,00050989,00047476,00056127,00046564,00046569,0.92,1.50
00000235,00051138,00047489,00056882,00046564,00046569,0.92,1.50
00000236,00050819,00047369,00056377,00046544,00046549,0.92,1.50
00000237,00051066,00047372,00057140,00046544,00046549,0.92,1.50
00000238,00051106,00047398,00057645,00046448,00046454,0.92,1.50
00000239,00050804,00047538,00058206,00046448,00046454,0.92,1.49
00000240,00050867,00047279,00057533,00046448,00046454,0.92,1.49
00000241,00050784,00047224,00055569,00046362,00046367,0.93,1.48
00000242,00050859,00047295,00057438,00046362,00046367,0.92,1.48
00000243,00050918,00047685,00057809,00046362,00046367,0.92,1.47
00000244,00050826,00047750,00055783,00046362,00046367,0.92,1.46
00000245,00050649,00047353,00056684,00046362,00046367,0.92,1.45
00000246,00050992,00046931,00056579,00046193,00046199,0.91,1.45
00000247,00050466,00047675,00055492,00046193,00046199,0.91,1.45
00000248,00051056,00047097,00058033,00046187,00046192,0.91,1.45
00000249,00050898,00047115,00058113,00046187,00046192,0.91,1.45
00000250,00050829,00047185,00056312,00046187,00046192,0.91,1.46
00000251,00051001,00047226,00057284,00046187,00046192,0.91,1.46
00000252,00050545,00047481,00055712,00046187,00046192,0.91,1.44
00000253,00050733,00047523,00056898,00046187,00046192,0.91,1.43
00000254,00050873,00047063,00057951,00046094,00046099,0.91,1.42
00000255,00050543,00047202,00056627,00046094,00046099,0.91,1.43
00000256,00050691,00047554,00057333,00046094,00046099,0.91,1.43
00000257,00050018,00047449,00055942,00046094,00046099,0.91,1.42
00000258,00050585,00047304,00058970,00046094,00046099,0.91,1.42
00000259,00050507,00046871,00055624,00045855,00045861,0.91,1.42
00000260,00050575,00047458,00056316,00045855,00045861,0.91,1.42
00000261,00050687,00047057,00058062,00045729,00045734,0.91,1.42
00000262,00050969,00047519,00056764,00045729,00045734,0.91,1.42
00000263,00050903,00047217,00057165,00045729,00045734,0.91,1.42
00000264,00050830,00047440,00056968,00045729,00045734,0.91,1.41
00000265,00050730,00046783,00056733,00045704,00045709,0.91,1.41
00000266,00050923,00046942,00057508,00045704,00045709,0.91,1.40
00000267,00050598,00047014,00055693,00045704,00045709,0.91,1.40
00000268,00050667,00047435,00056113,00045704,00045709,0.91,1.40
00000269,00051000,00046939,00057128,00045648,00045654,0.92,1.40
00000270,00050466,00046943,00056944,00045648,00045654,0.91,1.40
00000271,00050881,00046836,00056496,00045648,00045654,0.91,1.40
00000272,00050470,00047141,00056703,00045648,00045654,0.91,1.38
