iteration,mean,best,worst,bsf,bsfAdj,div,branch
00000001,00036073,00029900,00042991,00029900,00029900,0.95,0.97
00000002,00036344,00029492,00044502,00029319,00029319,0.95,1.31
00000003,00035724,00029433,00043765,00028955,00028955,0.95,1.47
00000004,00035970,00029377,00042433,00028628,00028628,0.95,1.62
00000005,00035148,00029595,00042189,00028628,00028628,0.95,1.62
00000006,00035743,00028921,00044782,00028220,00028220,0.95,1.74
00000007,00035724,00030207,00044288,00028220,00028220,0.95,1.74
00000008,00036131,00029918,00044554,00028220,00028220,0.95,1.74
00000009,00036133,00030377,00043553,00028084,00028084,0.95,1.83
00000010,00035099,00029071,00042870,00027941,00027941,0.95,1.89
00000011,00035586,00028658,00042716,00027608,00027608,0.95,1.97
00000012,00035533,00028927,00045124,00027206,00027206,0.95,2.01
00000013,00036124,00029828,00044536,00027206,00027206,0.95,2.00
00000014,00036891,00029751,00044801,00027206,00027206,0.95,1.94
00000015,00035657,00029245,00044270,00027206,00027206,0.95,1.83
00000016,00035772,00029624,00043787,00027206,00027206,0.95,1.83
00000017,00035123,00028106,00043666,00027015,00027015,0.95,1.93
00000018,00035555,00028711,00044506,00027015,00027015,0.95,1.87
00000019,00035606,00029749,00043909,00027015,00027015,0.95,1.71
00000020,00035142,00029563,00042081,00027015,00027015,0.95,1.71
00000021,00035534,00028946,00043320,00027015,00027015,0.95,1.71
00000022,00035472,00029124,00044936,00027015,00027015,0.95,1.68
00000023,00035183,00029303,00043006,00027015,00027015,0.95,1.62
00000024,00034694,00028562,00042238,00027015,00027015,0.95,1.52
00000025,00034976,00028702,00042135,00026679,00026679,0.95,1.80
00000026,00035258,00029422,00042056,00026679,00026679,0.95,1.78
00000027,00035189,00029169,00043117,00026679,00026679,0.95,1.76
00000028,00035107,00028588,00042669,00026679,00026679,0.95,1.74
00000029,00034810,00028977,00042975,00026679,00026679,0.95,1.66
00000030,00034742,00028623,00043253,00026256,00026256,0.95,1.75
00000031,00034846,00028672,00042898,00026256,00026256,0.95,1.72
00000032,00034954,00028880,00043014,00026056,00026056,0.95,1.72
00000033,00034679,00028553,00042006,00026056,00026056,0.95,1.71
00000034,00034970,00028328,00041294,00026024,00026024,0.95,1.74
00000035,00035198,00029128,00043960,00026024,00026024,0.95,1.71
00000036,00034645,00028617,00042768,00026024,00026024,0.95,1.68
00000037,00035100,00028159,00043249,00026024,00026024,0.95,1.67
00000038,00034548,00028577,00042467,00026024,00026024,0.95,1.66
00000039,00034837,00028051,00041338,00026024,00026024,0.95,1.65
00000040,00034728,00028633,00042068,00025995,00025995,0.95,1.67
00000041,00034268,00029246,00042414,00025995,00025995,0.95,1.65
00000042,00034688,00028531,00041367,00025995,00025995,0.95,1.63
00000043,00034995,00028533,00042468,00025995,00025995,0.95,1.58
00000044,00033986,00027917,00043367,00025995,00025995,0.95,1.57
00000045,00034639,00028592,00041503,00025995,00025995,0.95,1.52
00000046,00034572,00028697,00041816,00025995,00025995,0.95,1.51
00000047,00034817,00027710,00042479,00025995,00025995,0.95,1.47
00000048,00033983,00028635,00041640,00025995,00025995,0.95,1.40
00000049,00034131,00028376,00041405,00025995,00025995,0.95,1.39
00000050,00033874,00028046,00042444,00025995,00025995,0.95,1.52
00000051,00034133,00028578,00041293,00025995,00025995,0.95,1.51
00000052,00033887,00027767,00041328,00025995,00025995,0.95,1.49
00000053,00033652,00027830,00040212,00025995,00025995,0.95,1.46
00000054,00033906,00027687,00040614,00025995,00025995,0.95,1.43
00000055,00033714,00027637,00041124,00025995,00025995,0.95,1.42
00000056,00034137,00028191,00042374,00025995,00025995,0.95,1.42
00000057,00033606,00027207,00042804,00025810,00025810,0.95,1.41
00000058,00033853,00026406,00041931,00025329,00025329,0.95,1.48
00000059,00033686,00027847,00041108,00025329,00025329,0.95,1.47
00000060,00033631,00027354,00041786,00025329,00025329,0.95,1.45
00000061,00033503,00027350,00041464,00025329,00025329,0.95,1.45
00000062,00033973,00027385,00043514,00025329,00025329,0.95,1.44
00000063,00033986,00027852,00040503,00025329,00025329,0.95,1.44
00000064,00033663,00027499,00039951,00025329,00025329,0.95,1.43
00000065,00033429,00027250,00040835,00025329,00025329,0.95,1.38
