iteration,mean,best,worst,bsf,bsfAdj,div,branch
00000001,00047436,00041181,00054755,00041181,00041181,0.97,1.97
00000002,00047236,00042189,00054884,00040873,00040873,0.97,2.74
00000003,00047183,00042111,00055555,00040873,00040873,0.97,3.26
00000004,00047109,00040963,00056567,00040732,00040732,0.97,3.91
00000005,00046774,00041238,00055423,00040519,00040519,0.97,4.47
00000006,00047094,00040150,00055457,00039838,00039838,0.97,5.00
00000007,00046871,00040822,00053201,00039723,00039723,0.97,5.41
00000008,00047031,00041534,00053620,00039723,00039723,0.97,5.75
00000009,00046868,00040951,00054887,00039596,00039596,0.97,6.07
00000010,00047095,00040310,00054156,00039374,00039374,0.97,6.21
00000011,00046254,00040835,00052026,00039344,00039344,0.97,6.26
00000012,00046189,00040156,00053360,00039311,00039311,0.97,6.12
00000013,00046247,00040228,00055781,00039132,00039132,0.97,6.06
00000014,00046823,00040628,00054130,00039132,00039132,0.97,6.00
00000015,00046543,00040567,00053567,00039013,00039013,0.97,6.04
00000016,00046494,00040757,00053767,00039013,00039013,0.97,6.09
00000017,00045920,00039952,00053249,00038833,00038833,0.97,6.16
00000018,00045899,00039697,00053070,00038644,00038644,0.97,6.22
00000019,00045695,00039749,00054595,00038418,00038418,0.97,6.19
00000020,00045626,00039698,00052747,00038418,00038418,0.97,6.14
00000021,00046446,00040231,00053025,00038418,00038418,0.97,6.03
00000022,00045915,00039525,00053260,00038418,00038418,0.97,5.93
00000023,00044954,00039298,00053662,00038184,00038184,0.97,5.92
00000024,00045656,00039829,00053431,00038184,00038184,0.97,5.94
00000025,00045524,00039811,00052836,00038184,00038184,0.97,5.98
00000026,00045980,00038879,00054040,00038047,00038047,0.97,5.99
00000027,00045766,00040190,00053665,00038047,00038047,0.97,5.95
00000028,00044977,00039279,00053409,00038044,00038044,0.97,5.94
00000029,00044945,00038900,00051600,00037836,00037836,0.97,5.96
00000030,00044956,00039394,00051791,00037796,00037796,0.97,5.95
00000031,00045749,00039922,00054315,00037796,00037796,0.97,5.96
00000032,00045728,00038573,00053843,00037427,00037427,0.97,5.97
00000033,00044589,00038857,00051621,00037427,00037427,0.97,5.97
00000034,00044860,00039785,00051626,00037427,00037427,0.97,5.98
00000035,00044978,00039012,00051716,00037242,00037242,0.97,5.99
00000036,00044676,00038912,00052277,00037242,00037242,0.97,5.93
00000037,00044760,00039137,00050785,00037242,00037242,0.97,5.92
00000038,00044209,00038803,00051627,00037094,00037094,0.97,5.90
00000039,00044835,00039307,00053484,00037094,00037094,0.97,5.91
00000040,00044192,00037897,00052315,00036886,00036886,0.97,5.89
00000041,00044166,00038180,00051161,00036880,00036880,0.97,5.88
00000042,00044395,00038450,00051682,00036880,00036880,0.97,5.88
00000043,00044538,00039312,00050360,00036880,00036880,0.97,5.88
00000044,00044145,00038717,00051400,00036880,00036880,0.97,5.83
00000045,00043714,00038070,00051522,00036880,00036880,0.97,5.79
00000046,00043864,00038264,00051615,00036880,00036880,0.97,5.74
00000047,00043807,00037357,00051560,00036720,00036720,0.97,5.74
00000048,00044115,00038126,00051283,00036720,00036720,0.97,5.75
00000049,00043884,00038308,00051365,00036720,00036720,0.97,5.73
00000050,00043803,00038421,00052251,00036720,00036720,0.97,5.75
00000051,00043548,00037388,00051554,00036334,00036334,0.97,5.68
00000052,00043531,00037902,00050416,00036334,00036334,0.97,5.67
00000053,00043451,00037166,00050803,00036237,00036237,0.97,5.63
00000054,00043591,00036981,00050711,00036237,00036237,0.97,5.60
00000055,00043206,00037563,00050074,00036125,00036125,0.97,5.58
00000056,00043404,00037362,00052247,00035979,00035979,0.97,5.54
00000057,00043589,00037761,00051757,00035879,00035879,0.97,5.53
00000058,00043376,00036846,00050232,00035740,00035740,0.97,5.53
00000059,00043256,00037779,00050642,00035740,00035740,0.97,5.50
00000060,00043188,00037791,00049467,00035740,00035740,0.97,5.48
00000061,00042782,00036829,00050350,00035662,00035662,0.97,5.49
00000062,00042729,00037534,00050312,00035662,00035662,0.97,5.51
00000063,00043016,00036487,00050131,00035600,00035600,0.97,5.48
