iteration,mean,best,worst,bsf,bsfAdj,div,branch
00000001,00046789,00040403,00053786,00040403,00040403,0.94,0.00
00000002,00042632,00036627,00049906,00036627,00036627,0.93,0.00
00000003,00040199,00035201,00047187,00035162,00035162,0.92,0.00
00000004,00039635,00033990,00047721,00033859,00033859,0.91,0.00
00000005,00039023,00033280,00049041,00033163,00033163,0.89,0.00
00000006,00038062,00032679,00044912,00032467,00032467,0.87,0.00
00000007,00037755,00031828,00046232,00031618,00031618,0.86,0.00
00000008,00036586,00031969,00044780,00031509,00031509,0.81,0.00
00000009,00036420,00031916,00044675,00031346,00031346,0.76,0.00
00000010,00035197,00031190,00041865,00031018,00031018,0.71,0.00
00000011,00034343,00030893,00042078,00030722,00030722,0.68,0.00
00000012,00034385,00030954,00041802,00030692,00030692,0.65,0.00
00000013,00033828,00030895,00040509,00030608,00030608,0.57,0.00
00000014,00033963,00031129,00039026,00030608,00030608,0.59,0.00
00000015,00033850,00031005,00039202,00030536,00030536,0.54,0.00
00000016,00033257,00030991,00039158,00030427,00030427,0.57,0.00
00000017,00033314,00030839,00039767,00030371,00030371,0.51,0.00
00000018,00032501,00030226,00038456,00030226,00030226,0.44,0.00
00000019,00031977,00030329,00036180,00030226,00030226,0.25,0.00
00000020,00031637,00030226,00035722,00030226,00030226,0.26,0.00
00000021,00032337,00030226,00035997,00030226,00030226,0.34,0.00
00000022,00030928,00030260,00037304,00030226,00030226,0.14,0.00
00000023,00031061,00030226,00038126,00030226,00030226,0.16,0.00
00000024,00030563,00030226,00034073,00030226,00030226,0.05,0.00
00000025,00030677,00030226,00035173,00030226,00030226,0.07,0.00
00000026,00030625,00030226,00033369,00030226,00030226,0.06,0.00
00000027,00030803,00030260,00033891,00030226,00030226,0.11,0.00
00000028,00030681,00030226,00036218,00030226,00030226,0.06,0.00
00000029,00030545,00030226,00032161,00030226,00030226,0.06,0.00
00000030,00030942,00030260,00033189,00030226,00030226,0.12,0.00
00000031,00030981,00030197,00034036,00030163,00030163,0.13,0.00
00000032,00030874,00030197,00034829,00030163,00030163,0.17,0.00
00000033,00030942,00030197,00033227,00030163,00030163,0.12,0.00
00000034,00030886,00030163,00036572,00030163,00030163,0.16,0.00
00000035,00031260,00030197,00037986,00030163,00030163,0.20,0.00
00000036,00030910,00030197,00034231,00030163,00030163,0.15,0.00
00000037,00031254,00030197,00035970,00030163,00030163,0.25,0.00
00000038,00031085,00030197,00035749,00030163,00030163,0.18,0.00
00000039,00030983,00030197,00034904,00030163,00030163,0.15,0.00
00000040,00031037,00030163,00034552,00030163,00030163,0.15,0.00
00000041,00031264,00030197,00037556,00030163,00030163,0.21,0.00
00000042,00030888,00030197,00036236,00030163,00030163,0.16,0.00
00000043,00030777,00030163,00033245,00030163,00030163,0.13,0.00
00000044,00030924,00030163,00033067,00030163,00030163,0.14,0.00
00000045,00030895,00030163,00033368,00030163,00030163,0.13,0.00
00000046,00030840,00030163,00033823,00030163,00030163,0.14,0.00
00000047,00030983,00030197,00034100,00030163,00030163,0.13,0.00
00000048,00031172,00030197,00036425,00030163,00030163,0.19,0.00
00000049,00030944,00030197,00034427,00030163,00030163,0.20,0.00
00000050,00031223,00030197,00034083,00030163,00030163,0.17,0.00
00000051,00030787,00030197,00035457,00030163,00030163,0.17,0.00
00000052,00030783,00030197,00031666,00030163,00030163,0.12,0.00
00000053,00031105,00030197,00034583,00030163,00030163,0.13,0.00
00000054,00030885,00030197,00032485,00030163,00030163,0.17,0.00
00000055,00031054,00030197,00035469,00030163,00030163,0.17,0.00
00000056,00031038,00030197,00036256,00030163,00030163,0.19,0.00
00000057,00030802,00030197,00032946,00030163,00030163,0.13,0.00
00000058,00030676,00030197,00033214,00030163,00030163,0.16,0.00
00000059,00031018,00030197,00033381,00030163,00030163,0.17,0.00
00000060,00031053,00030159,00035703,00030125,00030125,0.19,0.00
00000061,00031270,00030114,00033222,00030114,00030114,0.22,0.00
00000062,00030569,00030114,00033886,00030114,00030114,0.21,0.00
00000063,00030316,00030114,00033783,00030114,00030114,0.04,0.00
00000064,00030264,00030114,00033560,00030114,00030273,0.02,0.00
00000065,00030272,00030114,00032771,00030114,00030273,0.02,0.00
00000066,00030336,00030114,00032340,00030114,00030273,0.06,0.00
00000067,00030284,00030114,00033512,00030114,00030273,0.05,0.00
00000068,00030175,00030114,00032934,00030114,00030273,0.01,0.00
00000069,00030135,00030114,00031094,00030114,00030273,0.01,0.00
00000070,00030783,00030114,00032846,00030114,00030273,0.07,0.00
00000071,00030204,00030114,00032973,00030114,00030273,0.03,0.00
00000072,00030234,00030114,00032998,00030114,00030273,0.02,0.00
00000073,00030940,00030114,00035146,00030114,00030273,0.15,0.00
00000074,00030470,00030114,00032964,00030114,00030273,0.08,0.00
00000075,00030175,00030114,00031802,00030114,00030273,0.05,0.00
00000076,00030201,00030114,00031850,00030114,00030273,0.01,0.00
00000077,00030582,00030114,00035947,00030114,00030273,0.07,0.00
00000078,00030612,00030114,00034781,00030114,00030273,0.08,0.00
00000079,00030216,00030114,00034358,00030114,00030273,0.01,0.00
00000080,00030344,00030114,00032934,00030114,00030273,0.03,0.00
00000081,00030206,00030114,00032942,00030114,00030273,0.02,0.00
00000082,00030767,00030114,00034442,00030114,00030273,0.10,0.00
00000083,00030161,00030114,00032363,00030114,00030273,0.01,0.00
00000084,00030260,00030041,00034925,00030041,00030200,0.05,0.00
00000085,00030307,00029987,00034037,00029987,00030147,0.09,0.00
00000086,00030285,00029987,00033367,00029987,00030147,0.15,0.00
00000087,00030573,00030060,00033872,00029987,00030147,0.25,0.00
00000088,00031192,00030060,00035205,00029987,00030147,0.12,0.00
00000089,00030140,00030060,00033145,00029987,00030147,0.02,0.00
00000090,00030281,00029987,00031628,00029987,00030147,0.20,0.00
00000091,00030211,00029987,00034562,00029987,00030147,0.14,0.00
00000092,00030495,00029987,00037899,00029987,00030147,0.10,0.00
00000093,00030190,00029987,00034092,00029987,00030147,0.09,0.00
00000094,00030210,00029987,00033392,00029987,00030147,0.06,0.00
00000095,00030095,00029987,00033264,00029987,00030147,0.04,0.00
00000096,00030403,00029987,00036285,00029987,00030147,0.07,0.00
00000097,00030039,00029987,00031583,00029987,00030147,0.02,0.00
00000098,00030210,00029987,00034333,00029987,00030147,0.09,0.00
00000099,00030094,00029987,00034320,00029987,00030147,0.02,0.00
00000100,00030213,00029987,00035599,00029987,00030147,0.09,0.00
00000101,00030391,00029987,00032841,00029987,00030147,0.13,0.00
00000102,00030369,00029987,00033753,00029987,00030147,0.14,0.00
00000103,00030308,00029987,00035496,00029987,00030147,0.07,0.00
00000104,00030193,00029987,00035598,00029987,00030147,0.03,0.00
00000105,00030129,00029987,00032909,00029987,00030147,0.05,0.00
00000106,00030469,00029987,00032984,00029987,00030147,0.09,0.00
00000107,00030072,00029987,00032647,00029987,00030147,0.02,0.00
00000108,00031105,00029987,00035835,00029987,00030147,0.18,0.00
00000109,00030992,00029987,00035726,00029987,00030147,0.14,0.00
00000110,00030425,00029987,00035144,00029987,00030147,0.16,0.00
00000111,00030874,00029987,00036935,00029987,00030147,0.10,0.00
00000112,00030326,00029987,00033142,00029987,00030147,0.12,0.00
00000113,00030442,00029987,00033883,00029987,00030147,0.12,0.00
00000114,00030073,00029987,00032827,00029987,00030147,0.03,0.00
