iteration,mean,best,worst,bsf,bsfAdj,div,branch
00000001,00075366,00063476,00086600,00063476,00063476,0.97,0.50
00000002,00074709,00063831,00084370,00063245,00063245,0.97,0.58
00000003,00074656,00063731,00085860,00061715,00061715,0.97,0.76
00000004,00074041,00063806,00083865,00060815,00060815,0.97,0.85
00000005,00074095,00064593,00083909,00060815,00060815,0.97,0.85
00000006,00073688,00063303,00085326,00060815,00060815,0.97,0.85
00000007,00074119,00062699,00084516,00060394,00060394,0.97,0.93
00000008,00074418,00065876,00086404,00060394,00060394,0.97,0.93
00000009,00073445,00062445,00085661,00059822,00059822,0.97,1.00
00000010,00074329,00062893,00086325,00058775,00058775,0.97,1.07
00000011,00073855,00061947,00084377,00058775,00058775,0.97,1.07
00000012,00074172,00065357,00086332,00058775,00058775,0.97,1.07
00000013,00074348,00065158,00084161,00058775,00058775,0.97,1.07
00000014,00073984,00064498,00084289,00058775,00058775,0.97,1.07
00000015,00073454,00063757,00085231,00058775,00058775,0.97,1.07
00000016,00072644,00062448,00083704,00058775,00058775,0.97,1.07
00000017,00072420,00062123,00081538,00058479,00058479,0.97,1.14
00000018,00073403,00062419,00086119,00058447,00058447,0.97,1.21
00000019,00072362,00062208,00084563,00058447,00058447,0.97,1.21
00000020,00072639,00062321,00084118,00058447,00058447,0.97,1.21
00000021,00073066,00061861,00082872,00058447,00058447,0.97,1.21
00000022,00072349,00061402,00083241,00058302,00058302,0.97,1.27
00000023,00073387,00064430,00084038,00058302,00058302,0.97,1.21
00000024,00073988,00063545,00084305,00058302,00058302,0.97,1.21
00000025,00072057,00061211,00086150,00058302,00058302,0.97,1.55
00000026,00072832,00062789,00084898,00058242,00058242,0.97,1.58
00000027,00071995,00060789,00084106,00057568,00057568,0.97,1.62
00000028,00072256,00061790,00083667,00057568,00057568,0.97,1.61
00000029,00071895,00061487,00083977,00057301,00057301,0.97,1.62
00000030,00072376,00062221,00082456,00057301,00057301,0.97,1.61
00000031,00071391,00061704,00083193,00057301,00057301,0.97,1.55
00000032,00072741,00063076,00083286,00057301,00057301,0.97,1.53
00000033,00071303,00061040,00082280,00057301,00057301,0.96,1.48
00000034,00072028,00061763,00084338,00057301,00057301,0.97,1.48
00000035,00072117,00063334,00081765,00057301,00057301,0.96,1.47
00000036,00071917,00061847,00085186,00057301,00057301,0.96,1.46
00000037,00071073,00061482,00081216,00057301,00057301,0.97,1.46
00000038,00072327,00063317,00082280,00057301,00057301,0.97,1.45
00000039,00071213,00062681,00081788,00057301,00057301,0.96,1.44
00000040,00070611,00060873,00080028,00056474,00056474,0.96,1.49
00000041,00071194,00061744,00079719,00056474,00056474,0.96,1.48
00000042,00071553,00063131,00081477,00056474,00056474,0.97,1.41
00000043,00071102,00059378,00080743,00055841,00055841,0.96,1.46
00000044,00071270,00061353,00081790,00055841,00055841,0.96,1.52
00000045,00070595,00059584,00080585,00055841,00055841,0.96,1.51
00000046,00071140,00060551,00082137,00055841,00055841,0.96,1.51
00000047,00070852,00061972,00082866,00055841,00055841,0.96,1.50
00000048,00069873,00060975,00079657,00055841,00055841,0.97,1.49
00000049,00070760,00060531,00080338,00055841,00055841,0.96,1.49
00000050,00069465,00059803,00079907,00055841,00055841,0.97,1.59
00000051,00070624,00061912,00082408,00055841,00055841,0.96,1.55
00000052,00071075,00061684,00080149,00055841,00055841,0.96,1.52
00000053,00070155,00059655,00080072,00055333,00055333,0.96,1.57
00000054,00070683,00059552,00084031,00055333,00055333,0.96,1.60
00000055,00070551,00059980,00081366,00055333,00055333,0.96,1.60
00000056,00069844,00060587,00080771,00055333,00055333,0.96,1.60
00000057,00069504,00059517,00080882,00055333,00055333,0.96,1.60
00000058,00070166,00060164,00080897,00055333,00055333,0.96,1.59
00000059,00069848,00059593,00081249,00055333,00055333,0.96,1.58
00000060,00069797,00058301,00081278,00055333,00055333,0.96,1.55
00000061,00069479,00060348,00079240,00055333,00055333,0.96,1.54
00000062,00069046,00060360,00079209,00055333,00055333,0.96,1.54
00000063,00068991,00058174,00080449,00054765,00054765,0.96,1.57
00000064,00069325,00059921,00078771,00054765,00054926,0.95,1.57
00000065,00069720,00060520,00080376,00054765,00054926,0.95,1.57
00000066,00069501,00059683,00083663,00054765,00054926,0.96,1.56
00000067,00068794,00059666,00079633,00054765,00054926,0.96,1.54
00000068,00069428,00059535,00080636,00054765,00054926,0.95,1.53
00000069,00068522,00059194,00079627,00054765,00054926,0.95,1.49
00000070,00068611,00059554,00079987,00054765,00054926,0.95,1.48
00000071,00068771,00058930,00080229,00054765,00054926,0.95,1.44
00000072,00068280,00057539,00079950,00054582,00054744,0.95,1.44
00000073,00067891,00058563,00076481,00054582,00054744,0.95,1.48
00000074,00068066,00058529,00078568,00054220,00054382,0.95,1.50
00000075,00067864,00058101,00079095,00054043,00054204,0.95,1.59
00000076,00068591,00057757,00081206,00052771,00052932,0.95,1.61
00000077,00067373,00059089,00079543,00052771,00052932,0.95,1.62
00000078,00068057,00057341,00079486,00052771,00052932,0.95,1.60
00000079,00067307,00057427,00076586,00052771,00052932,0.95,1.59
00000080,00067490,00058697,00079533,00052771,00052932,0.95,1.59
00000081,00068202,00058339,00078488,00052479,00052640,0.95,1.61
00000082,00068021,00058804,00079219,00052479,00052640,0.95,1.63
00000083,00067623,00058675,00076544,00052479,00052640,0.95,1.61
00000084,00067939,00058059,00078849,00052479,00052640,0.95,1.57
00000085,00067255,00058279,00078407,00052479,00052640,0.95,1.56
00000086,00067501,00057118,00079977,00052479,00052640,0.95,1.56
00000087,00067206,00057710,00077657,00052479,00052640,0.95,1.56
00000088,00066330,00056939,00077436,00052479,00052640,0.95,1.55
00000089,00066804,00058549,00078429,00052479,00052640,0.95,1.54
00000090,00066462,00057137,00077264,00052479,00052640,0.95,1.52
00000091,00066192,00055782,00077154,00052448,00052609,0.95,1.52
00000092,00066100,00056349,00076597,00052448,00052609,0.95,1.54
00000093,00067578,00057882,00077928,00052448,00052609,0.95,1.54
00000094,00066283,00056253,00076756,00052448,00052609,0.95,1.53
00000095,00066688,00057596,00078088,00052448,00052609,0.95,1.52
00000096,00066851,00058480,00077171,00052448,00052609,0.95,1.51
00000097,00066592,00056716,00076641,00052361,00052523,0.95,1.50
00000098,00065786,00056030,00076080,00051816,00051978,0.95,1.52
00000099,00066374,00054353,00077051,00051816,00051978,0.95,1.48
00000100,00065821,00056560,00076783,00051816,00051978,0.95,1.53
00000101,00066801,00057976,00076979,00051816,00051978,0.95,1.51
00000102,00065656,00055620,00075643,00051816,00051978,0.95,1.50
