iteration,mean,best,worst,bsf,bsfAdj,div,branch
00000001,00029895,00025656,00036598,00025656,00025656,0.95,2.61
00000002,00029774,00025772,00034804,00025288,00025288,0.95,3.49
00000003,00029799,00025981,00036368,00025192,00025192,0.95,4.17
00000004,00029455,00025159,00035346,00024708,00024708,0.96,4.73
00000005,00029642,00025905,00035582,00024708,00024708,0.95,5.16
00000006,00029820,00025718,00036540,00024675,00024675,0.96,5.53
00000007,00029038,00025068,00035946,00024422,00024422,0.95,5.77
00000008,00029540,00025754,00036158,00024422,00024422,0.95,5.80
00000009,00029032,00024734,00034536,00024235,00024235,0.95,6.00
00000010,00029052,00024962,00034954,00024168,00024168,0.95,6.08
00000011,00028910,00025261,00035786,00024165,00024165,0.95,5.96
00000012,00029225,00025566,00035844,00024165,00024165,0.96,5.68
00000013,00028887,00025247,00037518,00024165,00024165,0.95,5.50
00000014,00028880,00024381,00036960,00023903,00023903,0.95,5.49
00000015,00028864,00024661,00036135,00023799,00023799,0.95,5.55
00000016,00028744,00024684,00034797,00023799,00023799,0.95,5.60
00000017,00028622,00024847,00034965,00023799,00023799,0.95,5.56
00000018,00028888,00024665,00035067,00023799,00023799,0.95,5.58
00000019,00028949,00024057,00035881,00023601,00023601,0.95,5.57
00000020,00028525,00024744,00036105,00023601,00023601,0.95,5.50
00000021,00028166,00023615,00036663,00023438,00023438,0.95,5.45
00000022,00028864,00024898,00034561,00023438,00023438,0.95,5.40
00000023,00028272,00024346,00034385,00023233,00023233,0.95,5.38
00000024,00028243,00023109,00034222,00022892,00022892,0.95,5.40
00000025,00027902,00024335,00033137,00022892,00022892,0.95,5.43
00000026,00028011,00024175,00034788,00022880,00022880,0.95,5.45
00000027,00027768,00023508,00033699,00022792,00022792,0.95,5.44
00000028,00028291,00023793,00034741,00022792,00022792,0.95,5.45
00000029,00027895,00023777,00032916,00022792,00022792,0.95,5.45
00000030,00028312,00023610,00035960,00022792,00022792,0.95,5.42
00000031,00027674,00024002,00033275,00022765,00022765,0.95,5.36
00000032,00027842,00023541,00033701,00022745,00022745,0.95,5.34
00000033,00027876,00023921,00034676,00022745,00022745,0.95,5.37
00000034,00028100,00024000,00034050,00022745,00022745,0.95,5.36
00000035,00028079,00023354,00033845,00022587,00022587,0.95,5.35
00000036,00027875,00023563,00033824,00022276,00022276,0.95,5.35
00000037,00027981,00023565,00035089,00022276,00022276,0.95,5.35
00000038,00027480,00023255,00032942,00022276,00022276,0.95,5.29
00000039,00027335,00023899,00033572,00022276,00022276,0.95,5.29
00000040,00027559,00023869,00033348,00022276,00022276,0.95,5.28
00000041,00027434,00023389,00032915,00022276,00022276,0.95,5.24
00000042,00027183,00022897,00033570,00022116,00022116,0.95,5.23
00000043,00027141,00023320,00034424,00022116,00022116,0.95,5.22
00000044,00027337,00023165,00033648,00022052,00022052,0.95,5.21
00000045,00026514,00022735,00032310,00022038,00022038,0.95,5.17
00000046,00026864,00022935,00033297,00022038,00022038,0.95,5.19
00000047,00027347,00023437,00033623,00022038,00022038,0.95,5.13
00000048,00026607,00022922,00033449,00022038,00022038,0.95,5.12
00000049,00026477,00022448,00032567,00021793,00021793,0.95,5.10
00000050,00027008,00023220,00032580,00021793,00021793,0.95,5.11
00000051,00026874,00023234,00032811,00021793,00021793,0.95,5.11
00000052,00026944,00022921,00034328,00021793,00021793,0.95,5.08
00000053,00026289,00022899,00032859,00021793,00021793,0.95,5.06
00000054,00026816,00022895,00033352,00021793,00021793,0.95,5.04
00000055,00026674,00022984,00032860,00021793,00021793,0.95,5.04
00000056,00026308,00022368,00032711,00021629,00021629,0.95,5.03
00000057,00026628,00023085,00032405,00021569,00021569,0.95,4.98
00000058,00026336,00023424,00030994,00021569,00021569,0.95,4.97
00000059,00026346,00022538,00032464,00021569,00021569,0.95,4.93
00000060,00025823,00022096,00032002,00021569,00021569,0.95,4.87
00000061,00026109,00022177,00032931,00021558,00021558,0.95,4.88
00000062,00026225,00022590,00032672,00021558,00021558,0.95,4.87
00000063,00025787,00021725,00034278,00021412,00021412,0.95,4.87
00000064,00026191,00022617,00031751,00021343,00021343,0.95,4.85
00000065,00025685,00022192,00031554,00021243,00021243,0.95,4.84
00000066,00025854,00021992,00032344,00021175,00021175,0.95,4.79
00000067,00025838,00021834,00032025,00021175,00021175,0.95,4.77
00000068,00026017,00021989,00033344,00021166,00021166,0.95,4.80
00000069,00026028,00022446,00033708,00021166,00021166,0.95,4.78
00000070,00026166,00022780,00033734,00021166,00021166,0.95,4.78
00000071,00025672,00022159,00032727,00021166,00021166,0.95,4.77
00000072,00025864,00022180,00031891,00021162,00021162,0.95,4.76
00000073,00025777,00022224,00032093,00021162,00021162,0.95,4.75
00000074,00025694,00022212,00031828,00021162,00021162,0.95,4.72
00000075,00025190,00022217,00031297,00021162,00021162,0.95,4.74
00000076,00025371,00021806,00031483,00021162,00021162,0.95,4.68
00000077,00025560,00021515,00031849,00021016,00021016,0.95,4.65
00000078,00025233,00021807,00029956,00020857,00020857,0.95,4.62
00000079,00025672,00022095,00032288,00020857,00020857,0.95,4.59
00000080,00025879,00022104,00032856,00020857,00020857,0.95,4.59
00000081,00025396,00021838,00031967,00020857,00020857,0.95,4.55
00000082,00025408,00021905,00031682,00020834,00020834,0.95,4.53
00000083,00025397,00021961,00031193,00020834,00020834,0.95,4.52
00000084,00025405,00021790,00031267,00020834,00020834,0.95,4.49
00000085,00025378,00021205,00031793,00020668,00020668,0.95,4.50
