iteration,mean,best,worst,bsf,bsfAdj,div,branch
00000001,00063797,00056202,00075073,00056202,00056202,0.89,0.00
00000002,00060954,00052654,00070180,00052589,00052589,0.86,0.00
00000003,00060277,00052091,00070163,00051482,00051482,0.86,0.00
00000004,00059338,00050666,00068704,00050445,00050445,0.86,0.00
00000005,00057631,00048378,00065853,00048336,00048336,0.85,0.00
00000006,00055578,00048491,00066155,00048166,00048166,0.75,0.00
00000007,00054254,00046305,00063711,00046303,00046303,0.80,0.00
00000008,00052717,00044779,00061900,00044779,00044779,0.76,0.00
00000009,00052361,00045305,00061173,00044461,00044461,0.75,0.00
00000010,00050985,00045081,00060629,00044305,00044305,0.67,0.00
00000011,00050386,00045207,00061750,00044146,00044146,0.57,0.00
00000012,00050543,00044649,00060037,00043962,00043962,0.60,0.00
00000013,00048840,00044593,00056866,00043954,00043954,0.56,0.00
00000014,00048658,00044498,00058302,00043954,00043954,0.58,0.00
00000015,00048286,00044390,00059076,00043954,00043954,0.50,0.00
00000016,00046994,00044076,00053870,00043556,00043556,0.41,0.00
00000017,00046852,00043410,00053978,00043141,00043141,0.36,0.00
00000018,00045689,00043296,00053933,00042879,00042879,0.27,0.00
00000019,00045291,00043411,00053876,00042879,00042879,0.27,0.00
00000020,00045177,00043572,00052899,00042879,00042879,0.28,0.00
00000021,00045065,00043443,00052836,00042879,00042879,0.22,0.00
00000022,00044468,00043435,00051850,00042879,00042879,0.21,0.00
00000023,00044474,00043443,00050141,00042879,00042879,0.16,0.00
00000024,00044535,00043443,00051439,00042879,00042879,0.18,0.00
00000025,00044638,00043443,00049938,00042879,00042879,0.22,0.00
00000026,00044216,00042969,00050710,00042674,00042674,0.12,0.00
00000027,00043874,00043159,00048738,00042674,00042674,0.07,0.00
00000028,00043775,00043159,00049894,00042674,00042674,0.10,0.00
00000029,00043380,00043148,00046226,00042674,00042674,0.02,0.00
00000030,00043482,00042920,00046453,00042674,00042674,0.05,0.00
00000031,00043641,00042674,00048008,00042674,00042674,0.14,0.00
00000032,00044201,00042911,00047994,00042674,00042674,0.13,0.00
00000033,00043416,00042911,00049256,00042674,00042674,0.06,0.00
00000034,00044952,00042783,00051137,00042546,00042546,0.19,0.00
00000035,00043708,00042295,00049693,00042284,00042284,0.26,0.00
00000036,00044299,00042295,00051517,00042284,00042284,0.15,0.00
00000037,00043553,00042682,00049193,00042284,00042284,0.15,0.00
00000038,00043060,00042682,00048285,00042284,00042284,0.10,0.00
00000039,00043284,00042682,00047743,00042284,00042284,0.13,0.00
00000040,00044227,00042051,00051896,00042040,00042040,0.15,0.00
00000041,00043728,00042427,00053748,00042040,00042040,0.19,0.00
00000042,00043127,00042427,00048747,00042040,00042040,0.12,0.00
00000043,00043241,00042051,00048122,00042040,00042040,0.14,0.00
00000044,00042656,00042078,00044793,00042040,00042040,0.07,0.00
00000045,00042980,00042078,00049563,00042040,00042040,0.12,0.00
00000046,00042389,00042040,00045706,00042040,00042040,0.11,0.00
00000047,00043056,00042040,00049290,00042040,00042040,0.18,0.00
00000048,00042181,00042040,00047347,00042040,00042040,0.02,0.00
00000049,00042840,00042040,00049412,00042040,00042040,0.12,0.00
00000050,00042671,00041869,00051183,00041869,00041869,0.12,0.00
