iteration,mean,best,worst,bsf,bsfAdj,div,branch
00000001,00079585,00069552,00091936,00069552,00069552,0.95,0.00
00000002,00073217,00064879,00085276,00064879,00064879,0.94,0.00
00000003,00071267,00062440,00081833,00062440,00062440,0.90,0.00
00000004,00069951,00061950,00079734,00061325,00061325,0.90,0.00
00000005,00069042,00060924,00078425,00060423,00060423,0.89,0.00
00000006,00067975,00059448,00077545,00059099,00059099,0.86,0.00
00000007,00067324,00059656,00076073,00058722,00058722,0.84,0.00
00000008,00066548,00059030,00075752,00058517,00058517,0.84,0.00
00000009,00065024,00057422,00073545,00057360,00057360,0.77,0.00
00000010,00064166,00057640,00072811,00056955,00056955,0.72,0.00
00000011,00062753,00056242,00070157,00056242,00056242,0.55,0.00
00000012,00061618,00056380,00070912,00055811,00055811,0.51,0.00
00000013,00059616,00055753,00068305,00055184,00055184,0.42,0.00
00000014,00058652,00056591,00065027,00055184,00055184,0.23,0.00
00000015,00057798,00056063,00062993,00055095,00055095,0.19,0.00
00000016,00057918,00056403,00063174,00055095,00055095,0.23,0.00
00000017,00057934,00056084,00066062,00055095,00055095,0.26,0.00
00000018,00057536,00056074,00061284,00055095,00055095,0.14,0.00
00000019,00056548,00055095,00064018,00055095,00055095,0.15,0.00
00000020,00055531,00055095,00056599,00055095,00055095,0.03,0.00
00000021,00056504,00055095,00064973,00055095,00055095,0.16,0.00
00000022,00055915,00055095,00061485,00055095,00055095,0.08,0.00
00000023,00055752,00055461,00062714,00055095,00055095,0.04,0.00
00000024,00055518,00055095,00058648,00055095,00055095,0.02,0.00
00000025,00055585,00055461,00059460,00055095,00055095,0.03,0.00
00000026,00055670,00055461,00063791,00055095,00055095,0.05,0.00
00000027,00055599,00055461,00060878,00055095,00055095,0.02,0.00
00000028,00055522,00055409,00058587,00055043,00055043,0.02,0.00
00000029,00055488,00055409,00056181,00055043,00055043,0.01,0.00
00000030,00055586,00055043,00059930,00055043,00055043,0.04,0.00
00000031,00055538,00055043,00058951,00055043,00055043,0.06,0.00
00000032,00055445,00055043,00057443,00055043,00055043,0.02,0.00
00000033,00055771,00055409,00062412,00055043,00055043,0.05,0.00
00000034,00055697,00055409,00060357,00055043,00055043,0.06,0.00
00000035,00058036,00055403,00063428,00055037,00055037,0.05,0.00
00000036,00057745,00055037,00061697,00055037,00055037,0.07,0.00
00000037,00058351,00055037,00066879,00055037,00055037,0.33,0.00
00000038,00055530,00055403,00060842,00055037,00055037,0.03,0.00
00000039,00055572,00055037,00060651,00055037,00055037,0.04,0.00
00000040,00056220,00055037,00064677,00055037,00055037,0.12,0.00
00000041,00055921,00055403,00060407,00055037,00055037,0.11,0.00
00000042,00055563,00055403,00060501,00055037,00055037,0.03,0.00
00000043,00055990,00055403,00064605,00055037,00055037,0.08,0.00
00000044,00055641,00055037,00062081,00055037,00055037,0.04,0.00
00000045,00055512,00055403,00059356,00055037,00055037,0.01,0.00
00000046,00055620,00055037,00057415,00055037,00055037,0.01,0.00
00000047,00056361,00055403,00064245,00055037,00055037,0.09,0.00
00000048,00055443,00055037,00057986,00055037,00055037,0.02,0.00
00000049,00055668,00055403,00058997,00055037,00055037,0.01,0.00
00000050,00055514,00055037,00059651,00055037,00055037,0.02,0.00
00000051,00055531,00055403,00059747,00055037,00055037,0.01,0.00
00000052,00056015,00055403,00061951,00055037,00055037,0.13,0.00
00000053,00057107,00056319,00059465,00055037,00055037,0.08,0.00
00000054,00058351,00055403,00064457,00055037,00055037,0.21,0.00
00000055,00056326,00055257,00061888,00055037,00055037,0.13,0.00
00000056,00055657,00055037,00061325,00055037,00055037,0.08,0.00
00000057,00055422,00054888,00059913,00054888,00054888,0.02,0.00
00000058,00056055,00054888,00062612,00054888,00054888,0.16,0.00
00000059,00055812,00054819,00064823,00054819,00054819,0.14,0.00
00000060,00056492,00054993,00061597,00054819,00054819,0.17,0.00
00000061,00055078,00054993,00059283,00054819,00054819,0.02,0.00
00000062,00055211,00054888,00060646,00054819,00054819,0.05,0.00
00000063,00055208,00054888,00059969,00054819,00054819,0.04,0.00
00000064,00055210,00054993,00059281,00054819,00054819,0.04,0.00
00000065,00055361,00054888,00063309,00054819,00054819,0.08,0.00
00000066,00055173,00054888,00059304,00054819,00054819,0.05,0.00
00000067,00055122,00054809,00060540,00054809,00054809,0.10,0.00
00000068,00055389,00054819,00060456,00054809,00054809,0.04,0.00
00000069,00056294,00054819,00061796,00054809,00054809,0.13,0.00
00000070,00055064,00054819,00060209,00054809,00054809,0.03,0.00
00000071,00055148,00054923,00063152,00054809,00054809,0.04,0.00
00000072,00056415,00054923,00059773,00054809,00054809,0.11,0.00
00000073,00055870,00054923,00059948,00054809,00054809,0.11,0.00
00000074,00055121,00054819,00060333,00054809,00054809,0.05,0.00
00000075,00056334,00054809,00062889,00054809,00054809,0.13,0.00
00000076,00056237,00054809,00063282,00054809,00054809,0.09,0.00
