iteration,mean,best,worst,bsf,bsfAdj,div,branch
00000001,00057114,00051989,00063342,00051989,00051989,0.98,1.88
00000002,00056631,00052456,00064269,00051848,00051848,0.98,2.85
00000003,00056407,00052648,00062374,00051782,00051782,0.98,3.65
00000004,00056187,00051637,00062590,00050891,00050891,0.98,4.39
00000005,00056563,00052063,00064670,00050807,00050807,0.98,4.96
00000006,00055905,00052178,00062301,00050669,00050669,0.98,5.47
00000007,00056500,00052711,00063249,00050669,00050669,0.98,5.84
00000008,00055803,00052145,00061856,00050533,00050533,0.98,6.24
00000009,00056112,00052265,00062468,00050533,00050533,0.98,6.55
00000010,00055954,00051948,00061797,00050533,00050533,0.98,6.79
00000011,00055946,00052158,00061967,00050533,00050533,0.98,6.87
00000012,00056286,00052038,00062601,00050533,00050533,0.98,6.46
00000013,00055631,00052027,00062035,00050533,00050533,0.98,5.95
00000014,00055737,00051422,00061325,00050500,00050500,0.98,5.77
00000015,00056316,00052110,00062140,00050500,00050500,0.98,5.72
00000016,00055635,00051775,00062142,00050500,00050500,0.98,5.71
00000017,00055575,00051952,00060971,00050500,00050500,0.98,5.68
00000018,00055267,00051107,00062005,00050490,00050490,0.98,5.69
00000019,00055849,00051894,00061755,00050490,00050490,0.98,5.68
00000020,00055229,00051244,00059739,00050490,00050490,0.98,5.69
00000021,00055508,00051456,00061029,00050490,00050490,0.98,5.69
00000022,00055471,00051826,00061212,00050479,00050479,0.98,5.71
00000023,00055239,00051783,00060945,00050479,00050479,0.98,5.71
00000024,00055386,00050947,00062711,00050479,00050479,0.98,5.74
00000025,00055847,00052444,00062530,00050479,00050479,0.98,5.81
00000026,00055094,00051806,00061720,00050479,00050479,0.98,5.83
00000027,00055155,00051101,00060462,00050196,00050196,0.98,5.92
00000028,00055302,00051201,00060394,00050069,00050069,0.98,6.00
00000029,00055314,00051329,00061774,00050069,00050069,0.98,6.06
00000030,00054706,00051077,00059983,00050052,00050052,0.98,6.14
00000031,00055301,00050753,00062360,00050039,00050039,0.98,6.18
00000032,00055234,00051115,00061112,00050039,00050039,0.98,6.25
00000033,00055188,00050513,00062725,00049679,00049679,0.98,6.28
00000034,00055338,00051356,00061926,00049679,00049679,0.98,6.28
00000035,00055441,00051436,00062083,00049679,00049679,0.98,6.28
00000036,00054793,00050718,00060907,00049674,00049674,0.98,6.28
00000037,00054820,00050605,00060820,00049582,00049582,0.98,6.29
00000038,00054967,00050630,00061499,00049412,00049412,0.98,6.31
00000039,00054818,00050617,00062095,00049412,00049412,0.98,6.31
00000040,00054420,00050717,00059912,00049412,00049412,0.98,6.29
00000041,00054961,00051031,00061747,00049412,00049413,0.97,6.34
00000042,00054505,00050615,00060807,00049327,00049328,0.97,6.32
00000043,00054533,00050623,00060573,00049252,00049253,0.97,6.34
00000044,00054461,00050761,00059775,00049252,00049253,0.97,6.34
00000045,00054690,00050459,00062058,00049252,00049253,0.97,6.34
