iteration,mean,best,worst,bsf,bsfAdj,div,branch
00000001,00078651,00071056,00089930,00071056,00071056,0.94,0.00
00000002,00075498,00066935,00085074,00066935,00066935,0.94,0.00
00000003,00072707,00063480,00082390,00063425,00063425,0.90,0.00
00000004,00071421,00064164,00081063,00062830,00062830,0.88,0.00
00000005,00070619,00062698,00079331,00062487,00062487,0.87,0.00
00000006,00068856,00062275,00077728,00061725,00061725,0.83,0.00
00000007,00068349,00060458,00078481,00060235,00060235,0.79,0.00
00000008,00066764,00060210,00074506,00059598,00059598,0.75,0.00
00000009,00066143,00058682,00073396,00058358,00058358,0.64,0.00
00000010,00065554,00058418,00073851,00057692,00057692,0.62,0.00
00000011,00064926,00058626,00074974,00057692,00057692,0.64,0.00
00000012,00064545,00057326,00072917,00057146,00057146,0.60,0.00
00000013,00061387,00056469,00071360,00056469,00056469,0.47,0.00
00000014,00061228,00057644,00070665,00056469,00056469,0.39,0.00
00000015,00060487,00057453,00068157,00056469,00056469,0.30,0.00
00000016,00060331,00057453,00067123,00056469,00056469,0.31,0.00
00000017,00059217,00057298,00065308,00056444,00056444,0.22,0.00
00000018,00058789,00057248,00065865,00056444,00056444,0.18,0.00
00000019,00059110,00057248,00066293,00056444,00056444,0.17,0.00
00000020,00058978,00057248,00066569,00056444,00056444,0.19,0.00
00000021,00058986,00057103,00067855,00056444,00056444,0.19,0.00
00000022,00058646,00057046,00065184,00056388,00056388,0.16,0.00
00000023,00058414,00056444,00064914,00056388,00056388,0.16,0.00
00000024,00058070,00056388,00063812,00056388,00056388,0.16,0.00
00000025,00057726,00056444,00064718,00056388,00056388,0.16,0.00
00000026,00057304,00056444,00061492,00056388,00056388,0.10,0.00
00000027,00057812,00056388,00066241,00056388,00056388,0.16,0.00
00000028,00056974,00056388,00063646,00056388,00056388,0.10,0.00
00000029,00056931,00056388,00060899,00056388,00056388,0.07,0.00
00000030,00058320,00056444,00065638,00056388,00056388,0.21,0.00
00000031,00056518,00056388,00057693,00056388,00056388,0.02,0.00
00000032,00056595,00056388,00061352,00056388,00056388,0.04,0.00
00000033,00056812,00056388,00060636,00056388,00056388,0.06,0.00
00000034,00057080,00056388,00062992,00056388,00056388,0.10,0.00
00000035,00057161,00056388,00065150,00056388,00056388,0.11,0.00
00000036,00058145,00056388,00064203,00056388,00056388,0.13,0.00
00000037,00057447,00056388,00067205,00056388,00056388,0.20,0.00
00000038,00057154,00056444,00065016,00056388,00056388,0.10,0.00
00000039,00057444,00056388,00068783,00056388,00056388,0.16,0.00
00000040,00057240,00056388,00063237,00056388,00056388,0.11,0.00
00000041,00057201,00056388,00060505,00056388,00056388,0.11,0.00
00000042,00056971,00056388,00063339,00056388,00056388,0.07,0.00
00000043,00056910,00056388,00060109,00056388,00056388,0.03,0.00
00000044,00057108,00056301,00066051,00056301,00056301,0.07,0.00
00000045,00057855,00056301,00063429,00056301,00056301,0.28,0.00
00000046,00058083,00056252,00068066,00056252,00056252,0.14,0.00
00000047,00058227,00056252,00065204,00056252,00056252,0.25,0.00
00000048,00057133,00056230,00063391,00056230,00056230,0.10,0.00
00000049,00057642,00056230,00065057,00056230,00056230,0.06,0.00
00000050,00057428,00057029,00059580,00056230,00056230,0.03,0.00
00000051,00057465,00056230,00061401,00056230,00056230,0.05,0.00
00000052,00058089,00057029,00066345,00056230,00056230,0.13,0.00
00000053,00058039,00056969,00064048,00056230,00056230,0.10,0.00
00000054,00057864,00056969,00062509,00056230,00056230,0.10,0.00
00000055,00057815,00056969,00065894,00056230,00056230,0.11,0.00
00000056,00058893,00056783,00064746,00056230,00056230,0.24,0.00
00000057,00057627,00056752,00064322,00056230,00056230,0.11,0.00
00000058,00057631,00056649,00067521,00056126,00056126,0.14,0.00
00000059,00057407,00056752,00060362,00056126,00056126,0.07,0.00
00000060,00057485,00056752,00064413,00056126,00056126,0.10,0.00
00000061,00057247,00056601,00062697,00056126,00056126,0.08,0.00
00000062,00057833,00056552,00062526,00056126,00056126,0.13,0.00
00000063,00058852,00056601,00063642,00056126,00056126,0.18,0.00
00000064,00058834,00056374,00067870,00056126,00056126,0.26,0.00
00000065,00058852,00056374,00065050,00056126,00056126,0.11,0.00
00000066,00058184,00056374,00061884,00056126,00056126,0.15,0.00
00000067,00057657,00056374,00060694,00056126,00056126,0.13,0.00
00000068,00058033,00056374,00064311,00056126,00056126,0.14,0.00
00000069,00058259,00056374,00066791,00056126,00056126,0.22,0.00
00000070,00057683,00056374,00062831,00056126,00056126,0.16,0.00
00000071,00057752,00056374,00062064,00056126,00056126,0.13,0.00
00000072,00057803,00056374,00064019,00056126,00056126,0.17,0.00
00000073,00058100,00056374,00063429,00056126,00056126,0.16,0.00
00000074,00058230,00056374,00064518,00056126,00056126,0.17,0.00
00000075,00058218,00056374,00064042,00056126,00056126,0.14,0.00
00000076,00057760,00056374,00064843,00056126,00056126,0.15,0.00
00000077,00057674,00056374,00061092,00056126,00056126,0.12,0.00
00000078,00058375,00056374,00064441,00056126,00056126,0.15,0.00
00000079,00057677,00056374,00062158,00056126,00056126,0.13,0.00
00000080,00058554,00056374,00067277,00056126,00056126,0.23,0.00
00000081,00057541,00056374,00063120,00056126,00056126,0.15,0.00
00000082,00059551,00056042,00066062,00056006,00056006,0.16,0.00
00000083,00057376,00056042,00060920,00056006,00056006,0.10,0.00
00000084,00057404,00056042,00062709,00056006,00056006,0.10,0.00
00000085,00057182,00056042,00058862,00056006,00056006,0.07,0.00
00000086,00057076,00056042,00060365,00056006,00056006,0.08,0.00
00000087,00057376,00056033,00063529,00055997,00055997,0.12,0.00
00000088,00057142,00056033,00062375,00055997,00055997,0.08,0.00
00000089,00057782,00056007,00063312,00055971,00055971,0.21,0.00
00000090,00057474,00056007,00064954,00055971,00055971,0.12,0.00
00000091,00057631,00055718,00067489,00055682,00055682,0.17,0.00
00000092,00057317,00055718,00062571,00055682,00055682,0.17,0.00
00000093,00057205,00055718,00063476,00055682,00055682,0.11,0.00
00000094,00056891,00055717,00060931,00055681,00055681,0.11,0.00
00000095,00057073,00055717,00064277,00055681,00055681,0.12,0.00
00000096,00057244,00055717,00064309,00055681,00055681,0.14,0.00
00000097,00056704,00055717,00062387,00055681,00055681,0.11,0.00
00000098,00057994,00055717,00062446,00055681,00055681,0.24,0.00
00000099,00056824,00055696,00063496,00055681,00055681,0.11,0.00
00000100,00057132,00055668,00063806,00055668,00055668,0.12,0.00
00000101,00056867,00055668,00061011,00055668,00055668,0.05,0.00
00000102,00057003,00055696,00062314,00055668,00055668,0.06,0.00
00000103,00056625,00055668,00060933,00055668,00055668,0.11,0.00
00000104,00055999,00055668,00061560,00055668,00055668,0.03,0.00
00000105,00056307,00055668,00058826,00055668,00055668,0.08,0.00
00000106,00055975,00055668,00061141,00055668,00055668,0.08,0.00
00000107,00055809,00055668,00057753,00055668,00055668,0.02,0.00
00000108,00055836,00055668,00059145,00055668,00055668,0.04,0.00
00000109,00055844,00055668,00060848,00055668,00055668,0.04,0.00
00000110,00056584,00055668,00060751,00055668,00055668,0.04,0.00
00000111,00055796,00055641,00060918,00055641,00055641,0.03,0.00
00000112,00055763,00055641,00061698,00055641,00055641,0.02,0.00
00000113,00055753,00055641,00059977,00055641,00055641,0.02,0.00
00000114,00056969,00055597,00061772,00055597,00055597,0.14,0.00
00000115,00056391,00055597,00060939,00055597,00055597,0.06,0.00
00000116,00056609,00055597,00063651,00055597,00055597,0.12,0.00
00000117,00056109,00055597,00060518,00055597,00055597,0.05,0.00
00000118,00056788,00055597,00062187,00055597,00055597,0.15,0.00
