iteration,mean,best,worst,bsf,bsfAdj,div,branch
00000001,00030360,00025540,00036701,00025540,00025540,0.96,0.97
00000002,00030346,00025834,00036666,00025331,00025331,0.95,1.06
00000003,00029903,00025899,00036480,00025322,00025322,0.95,1.14
00000004,00030146,00025582,00037080,00025101,00025101,0.95,1.22
00000005,00029865,00025179,00036168,00024501,00024501,0.96,1.48
00000006,00030094,00025892,00036610,00024364,00024364,0.96,1.55
00000007,00030121,00025596,00036563,00024364,00024364,0.95,1.55
00000008,00030183,00025592,00036987,00024272,00024272,0.95,1.63
00000009,00030431,00026495,00037354,00024272,00024272,0.95,1.63
00000010,00029910,00025592,00037647,00024272,00024272,0.95,1.63
00000011,00030096,00025483,00036406,00024272,00024272,0.96,1.51
00000012,00030538,00025244,00035716,00024215,00024215,0.95,1.56
00000013,00030262,00025392,00037310,00024215,00024215,0.95,1.46
00000014,00029940,00025785,00034882,00024215,00024215,0.95,1.32
00000015,00030171,00025805,00036864,00024215,00024215,0.96,1.32
00000016,00029496,00025341,00035099,00024074,00024074,0.96,1.39
00000017,00029840,00025491,00035369,00024020,00024020,0.95,1.44
00000018,00029679,00025613,00035811,00024020,00024020,0.96,1.43
00000019,00029546,00024772,00035085,00023988,00023988,0.96,1.41
00000020,00029611,00025555,00036280,00023988,00023988,0.95,1.33
00000021,00029437,00025226,00034702,00023988,00023988,0.95,1.33
00000022,00030209,00025503,00036750,00023889,00023889,0.96,1.27
00000023,00029634,00025320,00035764,00023889,00023889,0.96,1.27
00000024,00029465,00025439,00034977,00023889,00023889,0.95,1.27
00000025,00029645,00024899,00036353,00023889,00023889,0.95,1.61
00000026,00029224,00024729,00034005,00023710,00023710,0.95,1.66
00000027,00029784,00025343,00036423,00023710,00023710,0.95,1.64
00000028,00029251,00025042,00035653,00023710,00023710,0.95,1.63
00000029,00029683,00024792,00037294,00023674,00023674,0.95,1.68
00000030,00029062,00024997,00034847,00023674,00023674,0.95,1.63
00000031,00029200,00025212,00035260,00023674,00023674,0.95,1.62
00000032,00029081,00024625,00035024,00023674,00023674,0.95,1.62
00000033,00029521,00024550,00036431,00023595,00023595,0.95,1.65
00000034,00029192,00025161,00035057,00023595,00023595,0.95,1.65
00000035,00029022,00024708,00036147,00023595,00023595,0.95,1.59
00000036,00029345,00024893,00037028,00023595,00023595,0.95,1.54
00000037,00029389,00024909,00035949,00023556,00023556,0.96,1.57
00000038,00028623,00024377,00035665,00023556,00023556,0.95,1.58
00000039,00029373,00024703,00034309,00023556,00023556,0.95,1.57
00000040,00028900,00024661,00035672,00023556,00023556,0.95,1.56
00000041,00028685,00024362,00035430,00023556,00023556,0.95,1.54
00000042,00028802,00024292,00033225,00023556,00023556,0.95,1.54
00000043,00028752,00024818,00035047,00023556,00023556,0.96,1.53
00000044,00028757,00024553,00034258,00023556,00023556,0.95,1.50
00000045,00028678,00024491,00034260,00023556,00023556,0.95,1.49
00000046,00028543,00024511,00033938,00023556,00023556,0.95,1.45
00000047,00029240,00024419,00036701,00023556,00023556,0.95,1.44
00000048,00028799,00024730,00034779,00023556,00023556,0.95,1.42
00000049,00029213,00025129,00035515,00023556,00023556,0.95,1.34
00000050,00028976,00024508,00036588,00023553,00023553,0.95,1.45
00000051,00028772,00024380,00035403,00023553,00023553,0.95,1.42
00000052,00029004,00024624,00034958,00023553,00023553,0.95,1.42
00000053,00028847,00024293,00034719,00023553,00023553,0.95,1.39
00000054,00029001,00025132,00034590,00023553,00023553,0.95,1.37
00000055,00028805,00024627,00035304,00023355,00023355,0.95,1.35
00000056,00028600,00024303,00034946,00023342,00023342,0.95,1.42
00000057,00028396,00024101,00033305,00023297,00023297,0.95,1.44
00000058,00028401,00024513,00034581,00023297,00023297,0.95,1.49
00000059,00028418,00023622,00033901,00022906,00022906,0.95,1.55
00000060,00028671,00024135,00034151,00022817,00022817,0.95,1.59
00000061,00028722,00023235,00034638,00022286,00022286,0.95,1.67
00000062,00028278,00023731,00034642,00022286,00022286,0.95,1.76
00000063,00027978,00024001,00034591,00022286,00022286,0.95,1.75
00000064,00028443,00024514,00034778,00022286,00022286,0.95,1.75
00000065,00028745,00024171,00034424,00022286,00022286,0.95,1.75
00000066,00028105,00024123,00034899,00022286,00022286,0.95,1.73
00000067,00027789,00024018,00034551,00022286,00022286,0.95,1.71
00000068,00028217,00023213,00034250,00022254,00022254,0.95,1.73
00000069,00027695,00023952,00033076,00022201,00022201,0.95,1.77
00000070,00027745,00023526,00033182,00021877,00021877,0.95,1.79
00000071,00027712,00023747,00034804,00021877,00021877,0.95,1.80
00000072,00027986,00024381,00034102,00021877,00021877,0.95,1.79
00000073,00027800,00023404,00033595,00021877,00021877,0.95,1.78
00000074,00027902,00023696,00033056,00021877,00021877,0.95,1.76
00000075,00027630,00023439,00034870,00021877,00021877,0.95,1.87
00000076,00027649,00022979,00033086,00021826,00021826,0.95,1.87
00000077,00027763,00023320,00035721,00021826,00021826,0.95,1.88
00000078,00027893,00024004,00033832,00021826,00021826,0.95,1.87
00000079,00027600,00023800,00033320,00021826,00021826,0.95,1.84
00000080,00027597,00022741,00033532,00021762,00021762,0.95,1.85
00000081,00027874,00023309,00034264,00021762,00021762,0.95,1.82
00000082,00027728,00023005,00034033,00021761,00021761,0.95,1.82
00000083,00027540,00023491,00034084,00021761,00021761,0.95,1.80
00000084,00027133,00022911,00032822,00021761,00021761,0.95,1.79
00000085,00027287,00022967,00032575,00021761,00021761,0.95,1.77
00000086,00027389,00023647,00032932,00021761,00021761,0.95,1.75
00000087,00026909,00023471,00033012,00021761,00021761,0.95,1.71
00000088,00027685,00022759,00033843,00021706,00021706,0.95,1.72
00000089,00026854,00022624,00033919,00021706,00021706,0.95,1.72
00000090,00026666,00022978,00031592,00021706,00021706,0.95,1.72
00000091,00027387,00022489,00035905,00021706,00021706,0.95,1.69
00000092,00026874,00022979,00032246,00021706,00021706,0.95,1.68
00000093,00027107,00022312,00032596,00021621,00021621,0.95,1.68
00000094,00026983,00022900,00032432,00021621,00021621,0.95,1.71
00000095,00027193,00022348,00032803,00021564,00021564,0.95,1.72
00000096,00026829,00023016,00032639,00021564,00021564,0.95,1.71
