iteration,mean,best,worst,bsf,bsfAdj,div,branch
00000001,00059588,00053576,00067898,00053576,00053576,0.96,0.00
00000002,00055349,00049728,00065173,00049728,00049728,0.96,0.00
00000003,00053461,00048284,00061990,00048083,00048083,0.95,0.00
00000004,00052623,00047208,00061150,00047208,00047208,0.95,0.00
00000005,00051841,00045802,00060240,00045802,00045802,0.95,0.00
00000006,00050797,00045792,00059488,00045426,00045426,0.94,0.00
00000007,00050394,00044704,00059412,00044510,00044510,0.93,0.00
00000008,00050605,00044995,00059838,00044286,00044286,0.93,0.00
00000009,00049549,00043961,00058480,00043839,00043839,0.91,0.00
00000010,00049360,00043818,00058253,00043547,00043547,0.87,0.00
00000011,00048637,00043669,00058447,00043421,00043421,0.83,0.00
00000012,00048403,00043507,00056206,00043329,00043329,0.77,0.00
00000013,00048173,00043371,00056677,00043151,00043151,0.69,0.00
00000014,00047055,00043537,00054075,00043102,00043102,0.68,0.00
00000015,00047158,00043206,00052561,00042965,00042965,0.64,0.00
00000016,00046636,00042926,00054681,00042896,00042896,0.65,0.00
00000017,00046635,00042954,00052287,00042754,00042754,0.63,0.00
00000018,00046253,00042878,00053250,00042707,00042707,0.57,0.00
00000019,00045328,00042612,00051389,00042564,00042564,0.50,0.00
00000020,00044251,00042612,00049237,00042564,00042564,0.42,0.00
00000021,00043773,00042620,00047788,00042564,00042564,0.33,0.00
00000022,00043881,00042620,00048413,00042564,00042564,0.34,0.00
00000023,00043821,00042620,00049073,00042564,00042564,0.33,0.00
00000024,00043953,00042590,00049079,00042544,00042544,0.38,0.00
00000025,00043181,00042590,00046548,00042544,00042544,0.21,0.00
00000026,00042950,00042521,00048767,00042484,00042484,0.25,0.00
00000027,00043176,00042573,00049752,00042484,00042484,0.17,0.00
00000028,00043625,00042535,00049199,00042484,00042484,0.35,0.00
00000029,00043190,00042422,00048138,00042422,00042422,0.30,0.00
00000030,00043739,00042347,00049453,00042347,00042347,0.32,0.00
00000031,00043030,00042347,00047988,00042347,00042347,0.18,0.00
00000032,00043138,00042347,00048815,00042347,00042347,0.14,0.00
00000033,00042960,00042347,00046676,00042347,00042347,0.15,0.00
00000034,00042681,00042347,00046734,00042347,00042347,0.10,0.00
00000035,00042704,00042347,00046696,00042347,00042347,0.12,0.00
00000036,00042397,00042347,00044114,00042347,00042347,0.01,0.00
00000037,00042422,00042347,00044605,00042347,00042347,0.02,0.00
00000038,00042461,00042347,00044819,00042347,00042347,0.08,0.00
00000039,00042896,00042347,00045713,00042347,00042347,0.13,0.00
00000040,00042595,00042347,00046243,00042347,00042347,0.06,0.00
00000041,00042477,00042347,00045904,00042347,00042347,0.04,0.00
00000042,00042416,00042347,00044071,00042347,00042347,0.01,0.00
00000043,00042600,00042347,00047335,00042347,00042347,0.11,0.00
00000044,00042553,00042347,00046332,00042347,00042347,0.07,0.00
00000045,00042868,00042347,00047635,00042347,00042347,0.05,0.00
00000046,00042801,00042347,00050939,00042347,00042347,0.09,0.00
00000047,00042458,00042347,00045598,00042347,00042347,0.05,0.00
00000048,00042453,00042347,00044871,00042347,00042347,0.04,0.00
00000049,00042434,00042347,00044292,00042347,00042347,0.04,0.00
00000050,00042433,00042347,00045065,00042347,00042347,0.03,0.00
00000051,00042712,00042342,00046422,00042342,00042342,0.10,0.00
00000052,00042834,00042342,00046039,00042342,00042342,0.14,0.00
