iteration,mean,best,worst,bsf,bsfAdj,div,branch
00000001,00044529,00036658,00055776,00036658,00036658,0.94,0.50
00000002,00044794,00035189,00051909,00035189,00035189,0.94,0.90
00000003,00044019,00035245,00054291,00035189,00035189,0.94,0.90
00000004,00043828,00033887,00053184,00033887,00033887,0.94,1.26
00000005,00044561,00037899,00054772,00033887,00033887,0.95,1.26
00000006,00043409,00035860,00051077,00033887,00033887,0.94,1.26
00000007,00043077,00037213,00053097,00033887,00033887,0.94,1.26
00000008,00043035,00034726,00048337,00033887,00033887,0.94,1.26
00000009,00044119,00037933,00053273,00033887,00033887,0.94,1.26
00000010,00044048,00036634,00050271,00033887,00033887,0.94,1.26
00000011,00044896,00038383,00054238,00033887,00033887,0.95,1.26
00000012,00044579,00036926,00053780,00033887,00033887,0.94,1.26
00000013,00043916,00033689,00052584,00033689,00033689,0.94,1.54
00000014,00044448,00038046,00052528,00033689,00033689,0.94,1.54
00000015,00044441,00037117,00053105,00033689,00033689,0.93,1.54
00000016,00042354,00037685,00050875,00033689,00033689,0.94,1.54
00000017,00043811,00036232,00049461,00033689,00033689,0.95,1.54
00000018,00043704,00037118,00052818,00033689,00033689,0.94,1.54
00000019,00043005,00035735,00050460,00033689,00033689,0.95,1.51
00000020,00043939,00037390,00052938,00033689,00033689,0.94,1.51
00000021,00044320,00037335,00051264,00033689,00033689,0.93,1.51
00000022,00043116,00036589,00050056,00033689,00033689,0.93,1.51
00000023,00043134,00036842,00050534,00033689,00033689,0.94,1.51
00000024,00042997,00034792,00052879,00033689,00033689,0.95,1.50
00000025,00043534,00035597,00054206,00033689,00033689,0.94,1.74
00000026,00043358,00035876,00054174,00033689,00033689,0.95,1.53
00000027,00041834,00033413,00047485,00033413,00033413,0.93,1.67
00000028,00043350,00034560,00054190,00033413,00033413,0.94,1.67
00000029,00041167,00034808,00051703,00033413,00033413,0.94,1.67
00000030,00042798,00035471,00051682,00033413,00033413,0.94,1.67
00000031,00041966,00036954,00053507,00033413,00033413,0.93,1.66
00000032,00042715,00033370,00052881,00033370,00033370,0.93,1.78
00000033,00042116,00036688,00052576,00033370,00033370,0.94,1.79
00000034,00043404,00036183,00053442,00033370,00033370,0.93,1.79
00000035,00042965,00034459,00052847,00033370,00033370,0.94,1.79
00000036,00042448,00038125,00051303,00033370,00033370,0.93,1.77
00000037,00042369,00035279,00050556,00033370,00033370,0.93,1.72
00000038,00041458,00033813,00052796,00033370,00033370,0.93,1.71
00000039,00043415,00034902,00048902,00033370,00033370,0.94,1.71
00000040,00042104,00037432,00050224,00033370,00033370,0.94,1.71
00000041,00041974,00033416,00048712,00033370,00033370,0.94,1.65
00000042,00042109,00032818,00049607,00032818,00032818,0.93,1.82
00000043,00042345,00034101,00047745,00032818,00032818,0.93,1.84
00000044,00041839,00031800,00048582,00031800,00031800,0.92,1.99
00000045,00041751,00037865,00047534,00031800,00031800,0.94,2.01
00000046,00040827,00036155,00047182,00031800,00031800,0.92,2.00
00000047,00041375,00032136,00052046,00031800,00031800,0.94,1.99
00000048,00041534,00035147,00047713,00031800,00031800,0.93,1.99
00000049,00042015,00036899,00051110,00031800,00031800,0.93,1.98
00000050,00042597,00033712,00049683,00031800,00031800,0.93,2.13
00000051,00041628,00033888,00049057,00031800,00031800,0.93,2.11
00000052,00042588,00031674,00048861,00031674,00031674,0.93,2.22
00000053,00042693,00034930,00050950,00031674,00031674,0.94,2.20
00000054,00040839,00032930,00050857,00031674,00031674,0.93,2.16
00000055,00040357,00033576,00050755,00031674,00031674,0.92,2.12
