iteration,mean,best,worst,bsf,bsfAdj,div,branch
00000001,00050491,00045530,00059737,00044330,00044330,0.95,0.00
00000002,00050319,00044596,00056801,00044330,00044330,0.95,0.00
00000003,00048477,00042590,00059020,00041665,00041665,0.94,0.00
00000004,00045905,00041635,00051085,00041399,00041399,0.90,0.00
00000005,00045379,00041356,00051106,00041220,00041220,0.86,0.00
00000006,00044734,00041399,00055720,00041220,00041220,0.83,0.00
00000007,00043524,00040949,00047039,00040949,00040949,0.27,0.00
00000008,00041326,00040949,00046428,00040949,00040949,0.10,0.00
00000009,00041482,00041220,00049349,00040949,00040949,0.07,0.00
00000010,00042353,00041220,00047888,00040833,00040833,0.24,0.00
00000011,00040968,00040833,00043500,00040833,00040833,0.13,0.00
00000012,00040963,00040833,00047295,00040833,00040833,0.01,0.00
00000013,00040860,00040833,00042221,00040833,00040833,0.03,0.00
00000014,00040872,00040833,00042800,00040833,00040833,0.04,0.00
00000015,00040861,00040833,00042245,00040833,00040833,0.01,0.00
00000016,00040857,00040833,00042245,00040318,00040318,0.05,0.00
00000017,00040685,00040318,00049726,00040318,00040318,0.09,0.00
00000018,00046807,00040318,00048232,00040318,00040318,0.20,0.00
00000019,00040507,00040318,00049726,00040318,00040318,0.01,0.00
00000020,00040318,00040318,00040318,00040318,00040318,0.00,0.00
00000021,00040478,00040318,00048276,00040318,00040318,0.01,0.00
00000022,00040605,00040318,00049726,00040318,00040318,0.03,0.00
00000023,00040318,00040318,00040318,00040318,00040318,0.00,0.00
00000024,00040539,00040318,00046806,00040318,00040318,0.05,0.00
00000025,00040707,00040318,00050886,00040318,00040318,0.06,0.00
00000026,00040328,00040318,00040776,00040318,00040318,0.03,0.00
00000027,00040318,00040318,00040318,00040318,00040318,0.00,0.00
00000028,00040318,00040318,00040318,00040318,00040318,0.00,0.00
00000029,00040695,00040318,00049726,00040318,00040318,0.02,0.00
00000030,00040605,00040318,00049726,00040318,00040318,0.10,0.00
00000031,00040393,00040318,00044038,00040318,00040318,0.03,0.00
00000032,00041227,00040318,00049726,00040318,00040318,0.17,0.00
00000033,00040318,00040318,00040318,00040318,00040318,0.00,0.00
00000034,00040318,00040318,00040318,00040318,00040318,0.00,0.00
00000035,00040817,00040318,00046995,00040318,00040318,0.15,0.00
00000036,00040318,00040318,00040318,00040318,00040318,0.00,0.00
00000037,00040318,00040318,00040318,00040318,00040318,0.00,0.00
00000038,00040318,00040318,00040318,00040318,00040318,0.00,0.00
00000039,00040736,00040318,00051797,00040318,00040318,0.05,0.00
00000040,00046462,00040318,00051694,00040318,00040318,0.14,0.00
00000041,00040318,00040318,00040318,00040318,00040318,0.00,0.00
00000042,00040507,00040318,00049726,00040318,00040318,0.01,0.00
00000043,00040318,00040318,00040318,00040318,00040318,0.00,0.00
00000044,00040507,00040318,00049726,00040318,00040318,0.01,0.00
00000045,00041287,00040318,00046852,00040318,00040318,0.51,0.00
00000046,00040507,00040318,00049726,00040318,00040318,0.01,0.00
00000047,00040858,00040318,00049726,00040318,00040318,0.05,0.00
00000048,00043671,00040318,00053295,00040318,00040318,0.07,0.00
00000049,00040318,00040318,00040318,00040318,00040318,0.00,0.00
00000050,00040318,00040318,00040318,00040318,00040318,0.00,0.00
00000051,00040507,00040318,00049726,00040318,00040318,0.01,0.00
00000052,00040788,00040318,00049799,00040318,00040318,0.04,0.00
00000053,00040318,00040318,00040318,00040318,00040318,0.00,0.00
00000054,00040507,00040318,00049726,00040318,00040318,0.01,0.00
00000055,00040318,00040318,00040318,00040318,00040318,0.00,0.00
00000056,00040318,00040318,00040318,00040318,00040318,0.00,0.00
00000057,00040695,00040318,00049726,00040318,00040318,0.02,0.00
00000058,00040424,00040318,00045597,00040318,00040318,0.01,0.00
00000059,00041712,00040318,00050946,00040318,00040318,0.12,0.00
00000060,00040318,00040318,00040318,00040318,00040318,0.00,0.00
00000061,00040318,00040318,00040318,00040318,00040318,0.00,0.00
00000062,00040695,00040318,00049726,00040318,00040318,0.02,0.00
00000063,00040326,00040318,00040689,00040318,00040318,0.03,0.00
00000064,00040596,00040318,00047260,00040318,00040318,0.03,0.00
00000065,00040507,00040318,00049726,00040318,00040318,0.01,0.00
00000066,00040365,00040318,00042667,00040318,00040318,0.02,0.00
00000067,00040561,00040318,00046726,00040318,00040318,0.03,0.00
00000068,00040457,00040318,00047260,00040318,00040318,0.01,0.00
00000069,00040318,00040318,00040318,00040318,00040318,0.00,0.00
00000070,00040318,00040318,00040318,00040318,00040318,0.00,0.00
00000071,00040507,00040318,00049726,00040318,00040318,0.01,0.00
00000072,00040318,00040318,00040318,00040318,00040318,0.00,0.00
00000073,00040507,00040318,00049726,00040318,00040318,0.01,0.00
00000074,00040595,00040318,00043604,00040318,00040318,0.10,0.00
00000075,00040467,00040318,00047366,00040318,00040318,0.05,0.00
00000076,00040604,00040318,00046353,00040318,00040318,0.14,0.00
00000077,00040726,00040318,00047353,00040318,00040318,0.15,0.00
00000078,00040318,00040318,00040318,00040318,00040318,0.00,0.00
00000079,00040318,00040318,00040318,00040318,00040318,0.00,0.00
00000080,00040318,00040318,00040318,00040318,00040318,0.00,0.00
00000081,00040318,00040318,00040318,00040318,00040318,0.00,0.00
00000082,00040326,00040318,00040689,00040318,00040318,0.03,0.00
00000083,00040318,00040318,00040318,00040318,00040318,0.00,0.00
00000084,00040318,00040318,00040318,00040318,00040318,0.00,0.00
00000085,00040653,00040318,00046310,00040318,00040318,0.04,0.00
00000086,00040318,00040318,00040318,00040318,00040318,0.00,0.00
00000087,00040318,00040318,00040318,00040318,00040318,0.00,0.00
00000088,00040318,00040318,00040318,00040318,00040318,0.00,0.00
00000089,00040318,00040318,00040318,00040318,00040318,0.00,0.00
00000090,00040653,00040318,00049139,00040318,00040318,0.04,0.00
