iteration,mean,best,worst,bsf,bsfAdj,div,branch
00000001,00060686,00052786,00067533,00052786,00052786,0.97,0.50
00000002,00060959,00051378,00069613,00051378,00051378,0.97,0.92
00000003,00060154,00053808,00070691,00051378,00051378,0.97,0.92
00000004,00059437,00050368,00067987,00050368,00050368,0.97,1.29
00000005,00060970,00053343,00069018,00050368,00050368,0.97,1.29
00000006,00060009,00050528,00072751,00050368,00050368,0.97,1.29
00000007,00059116,00052026,00067315,00050368,00050368,0.97,1.29
00000008,00059613,00051243,00068669,00050368,00050368,0.97,1.29
00000009,00061344,00053739,00067780,00050368,00050368,0.97,1.29
00000010,00059754,00049620,00066214,00049620,00049620,0.97,1.58
00000011,00059041,00048943,00065455,00048943,00048943,0.97,1.86
00000012,00059389,00047682,00066786,00047682,00047682,0.97,2.09
00000013,00059066,00051368,00064919,00047682,00047682,0.97,2.09
00000014,00060479,00054994,00071000,00047682,00047682,0.97,2.09
00000015,00059301,00051397,00065087,00047682,00047682,0.97,2.09
00000016,00060269,00054698,00069613,00047682,00047682,0.97,2.09
00000017,00058790,00052772,00066110,00047682,00047682,0.97,2.08
00000018,00059819,00052722,00068861,00047682,00047682,0.97,2.08
00000019,00059531,00052921,00067623,00047682,00047682,0.97,2.04
00000020,00058408,00052377,00065482,00047682,00047682,0.97,2.03
00000021,00059738,00054159,00068559,00047682,00047682,0.96,2.02
00000022,00059692,00049558,00067552,00047682,00047682,0.97,1.97
00000023,00059560,00052495,00068090,00047682,00047682,0.96,1.90
00000024,00059442,00053967,00065882,00047682,00047682,0.97,1.74
00000025,00057677,00048043,00067986,00047682,00047682,0.97,2.02
00000026,00059091,00049992,00066696,00047682,00047682,0.97,2.02
00000027,00059645,00051848,00067373,00047682,00047682,0.97,1.96
00000028,00058220,00050334,00065469,00047682,00047682,0.97,1.77
00000029,00058256,00051624,00064133,00047682,00047682,0.97,1.63
00000030,00057709,00049173,00069295,00047682,00047682,0.97,1.63
00000031,00059778,00051941,00066810,00047682,00047682,0.97,1.60
00000032,00057778,00049473,00063096,00047682,00047682,0.97,1.56
00000033,00057891,00050817,00065446,00047682,00047682,0.97,1.37
00000034,00057208,00047198,00062594,00047198,00047198,0.97,1.61
00000035,00058985,00047704,00070196,00047198,00047198,0.97,1.63
00000036,00058327,00051777,00066022,00047198,00047198,0.96,1.60
00000037,00057072,00051091,00063441,00047198,00047198,0.96,1.60
00000038,00059210,00051356,00070152,00047198,00047198,0.96,1.59
00000039,00058276,00054521,00067422,00047198,00047198,0.97,1.59
00000040,00057738,00051075,00067077,00047198,00047198,0.96,1.59
00000041,00058427,00048977,00065538,00047198,00047198,0.97,1.59
00000042,00057732,00051445,00066846,00047198,00047198,0.96,1.58
00000043,00057808,00051099,00064178,00047198,00047198,0.97,1.58
00000044,00058730,00050027,00065610,00047198,00047198,0.97,1.57
00000045,00057380,00051171,00068108,00047198,00047198,0.97,1.57
00000046,00058434,00052091,00065515,00047198,00047198,0.97,1.56
00000047,00056703,00049264,00064297,00047198,00047198,0.97,1.55
00000048,00057005,00050707,00063505,00047198,00047198,0.97,1.54
00000049,00056486,00050357,00062950,00047198,00047198,0.96,1.51
00000050,00057019,00052117,00062908,00047198,00047198,0.97,1.70
00000051,00057234,00051514,00065642,00047198,00047198,0.96,1.60
00000052,00057359,00049665,00069646,00047198,00047198,0.96,1.56
00000053,00057317,00047956,00064304,00047198,00047198,0.96,1.54
00000054,00056515,00047145,00068057,00047145,00047145,0.97,1.74
00000055,00057093,00047907,00068069,00047145,00047145,0.97,1.75
00000056,00058068,00050617,00067588,00047145,00047145,0.96,1.74
00000057,00055780,00049332,00063484,00047145,00047145,0.96,1.73
00000058,00057016,00050066,00063456,00047145,00047145,0.96,1.71
00000059,00056113,00046878,00062705,00046878,00046878,0.96,1.87
00000060,00057090,00051767,00063218,00046878,00046878,0.97,1.89
00000061,00055582,00050373,00060376,00046878,00046878,0.97,1.88
00000062,00056958,00049644,00064547,00046878,00046878,0.96,1.88
00000063,00057063,00049404,00063876,00046878,00046878,0.96,1.85
00000064,00054774,00051035,00063940,00046878,00046878,0.96,1.85
00000065,00055077,00047381,00066692,00046878,00046878,0.96,1.85
00000066,00055195,00046664,00068204,00046664,00046664,0.97,2.00
00000067,00057142,00047754,00069618,00046664,00046664,0.96,2.01
00000068,00056807,00051020,00062173,00046664,00046664,0.97,2.01
00000069,00056648,00049710,00066114,00046664,00046664,0.96,2.00
00000070,00057357,00050413,00066089,00046664,00046664,0.96,2.00
00000071,00056304,00048311,00063497,00046664,00046664,0.96,1.99
00000072,00056711,00050575,00066622,00046664,00046664,0.97,1.98
00000073,00056219,00047929,00064845,00046664,00046664,0.97,1.98
00000074,00056237,00051917,00067742,00046664,00046664,0.96,1.97
00000075,00054657,00049347,00065365,00046664,00046664,0.96,2.07
00000076,00055510,00048695,00064386,00046664,00046664,0.96,2.07
00000077,00055120,00049255,00061914,00046664,00046664,0.96,2.05
00000078,00055041,00046959,00062053,00046664,00046664,0.96,2.02
00000079,00056408,00048715,00064961,00046664,00046664,0.96,2.00
00000080,00053999,00046297,00060009,00046297,00046297,0.96,2.12
00000081,00054294,00047768,00063261,00046297,00046297,0.96,2.18
00000082,00053479,00046773,00058687,00046297,00046297,0.96,2.18
00000083,00056176,00048206,00062381,00046297,00046297,0.96,2.18
00000084,00054051,00047867,00062018,00046297,00046297,0.96,2.17
00000085,00055551,00049995,00064361,00046297,00046297,0.96,2.17
00000086,00054127,00047025,00061995,00046297,00046297,0.97,2.17
00000087,00052875,00045875,00061122,00045875,00045875,0.96,2.29
00000088,00055575,00049487,00063037,00045875,00045875,0.96,2.33
00000089,00054822,00048615,00065345,00045875,00045875,0.96,2.33
00000090,00054582,00049257,00063030,00045875,00045875,0.96,2.32
00000091,00055975,00046624,00060762,00045875,00045875,0.96,2.30
00000092,00053726,00047989,00059265,00045875,00045875,0.96,2.29
00000093,00054125,00048563,00061091,00045875,00045875,0.96,2.28
00000094,00053670,00046543,00060011,00045875,00045875,0.96,2.27
00000095,00053669,00046973,00063670,00045875,00045875,0.96,2.26
00000096,00054957,00048349,00061300,00045875,00045875,0.96,2.25
00000097,00053686,00046170,00058482,00045875,00045875,0.96,2.24
00000098,00053342,00048904,00061834,00045875,00045875,0.96,2.23
00000099,00054145,00049769,00060303,00045875,00045875,0.96,2.20
00000100,00053183,00047469,00060147,00045875,00045875,0.96,2.30
00000101,00055109,00049804,00064278,00045875,00045875,0.96,2.29
00000102,00053435,00048285,00057986,00045875,00045875,0.96,2.28
00000103,00054611,00042319,00065075,00042319,00042319,0.96,2.38
00000104,00053251,00047889,00059238,00042319,00042319,0.96,2.40
00000105,00054251,00045526,00063561,00042319,00042319,0.97,2.40
00000106,00053948,00047071,00061082,00042319,00042319,0.96,2.39
00000107,00053211,00044354,00061553,00042319,00042319,0.96,2.38
00000108,00053747,00044760,00058645,00042319,00042319,0.96,2.37
00000109,00052475,00045257,00058466,00042319,00042319,0.96,2.35
00000110,00052229,00045400,00060605,00042319,00042319,0.96,2.34
00000111,00054444,00045975,00059079,00042319,00042319,0.96,2.33
00000112,00053534,00046103,00063808,00042319,00042319,0.96,2.29
00000113,00053254,00046597,00058805,00042319,00042319,0.96,2.29
00000114,00049794,00044732,00054025,00042319,00042319,0.96,2.26
00000115,00052784,00047387,00061258,00042319,00042319,0.96,2.25
