iteration,mean,best,worst,bsf,div,branch,mean_0,mean_1,mean_2,mean_3,mean_4,mean_5,mean_6,mean_7,mean_8,mean_9,mean_10,mean_11,mean_12,mean_13,mean_14,mean_15,mean_16,mean_17,mean_18,mean_19,mean_20,mean_21,mean_22,mean_23,mean_24,mean_25,mean_26,mean_27,mean_28,mean_29
00000001,00089273,00077150,00108058,00075304,0.85,0.00,00073343,00070429,00072551,00073978,00076477,00076790,00072682,00074320,00076740,00080886,00076821,00071848,00077449,00070620,00081125,00073221,00074907,00070997,00078751,00076045,00076871,00078916,00074532,00070300,00073656,00073880,00084087,00071750,00075798,00079378
00000002,00083564,00073173,00102951,00072068,0.73,0.00,00066881,00070429,00071201,00069575,00072507,00072937,00070236,00074320,00071513,00079545,00075262,00071848,00071208,00070620,00078549,00069381,00068902,00066705,00075241,00072430,00071198,00075721,00067896,00068137,00073447,00071616,00075469,00070606,00071751,00076929
00000003,00080790,00071210,00098294,00070148,0.69,0.00,00066173,00070429,00070925,00068414,00072260,00071827,00070236,00071524,00065369,00078250,00073680,00068309,00071208,00070620,00072905,00067063,00064481,00066475,00071092,00069262,00069274,00075443,00066981,00068137,00073447,00070852,00072132,00064501,00069457,00073733
00000004,00079272,00069697,00098060,00068932,0.68,0.00,00066173,00070429,00065097,00068414,00070168,00071287,00070236,00068991,00065369,00077210,00069435,00068202,00069554,00070620,00071784,00067063,00064481,00066475,00068535,00068760,00069274,00070557,00065768,00067839,00071590,00069284,00072132,00064501,00068718,00070039
00000005,00077428,00068801,00095796,00068137,0.65,0.00,00062581,00067847,00063968,00068414,00069145,00071221,00068545,00068991,00065369,00076131,00069435,00068202,00067154,00070620,00071437,00067001,00064481,00065837,00066212,00068760,00067525,00070557,00065768,00067839,00070212,00068194,00072132,00064258,00066251,00070039
00000006,00076772,00068103,00095594,00067396,0.63,0.00,00062581,00065641,00063968,00068414,00069074,00071221,00068545,00068991,00065369,00072917,00065304,00068202,00067154,00070620,00069593,00067001,00064481,00064224,00066212,00068760,00065580,00069358,00065768,00066796,00070212,00067181,00069860,00064258,00064936,00069669
00000007,00076188,00067159,00095930,00066984,0.65,0.00,00062581,00065223,00061907,00068414,00069074,00069045,00068545,00068991,00065369,00070738,00065108,00068202,00067115,00070252,00068008,00067001,00064481,00064224,00066212,00068760,00065580,00069358,00065768,00066796,00069072,00067181,00068708,00064258,00064936,00068637
00000008,00076482,00067036,00094904,00066415,0.66,0.00,00062581,00065223,00061907,00068414,00069074,00069045,00068545,00067706,00065369,00065667,00065108,00068202,00066097,00069557,00068008,00065594,00062370,00064224,00066212,00068760,00065052,00069358,00065487,00066796,00067336,00067042,00067313,00064258,00064936,00067212
00000009,00075682,00066278,00095446,00065887,0.64,0.00,00062581,00065223,00060119,00068414,00069074,00069045,00065031,00067706,00065369,00065667,00065108,00068202,00065889,00069169,00068008,00064331,00061002,00064224,00066212,00068760,00064607,00069358,00065478,00066796,00067336,00061061,00067313,00064258,00064936,00066337
00000010,00074839,00066030,00094018,00065580,0.63,0.00,00062581,00061820,00060119,00068414,00069074,00069045,00065031,00067706,00065369,00065667,00065108,00068080,00065889,00066856,00068008,00064331,00061002,00064224,00066212,00068760,00064607,00069358,00065478,00066796,00066519,00061061,00064766,00064258,00064936,00066337
