iteration,mean,best,worst,bsf,div,branch,mean_0,mean_1,mean_2,mean_3,mean_4,mean_5,mean_6,mean_7,mean_8,mean_9,mean_10,mean_11,mean_12,mean_13,mean_14,mean_15,mean_16,mean_17,mean_18,mean_19,mean_20,mean_21,mean_22,mean_23,mean_24,mean_25,mean_26,mean_27,mean_28,mean_29
00000001,00056132,00050959,00065051,00050124,0.92,0.00,00047894,00053754,00049396,00049652,00049531,00051477,00050590,00051485,00050592,00050206,00052719,00047666,00049887,00046963,00048956,00051891,00050151,00051556,00050126,00049164,00050939,00050436,00048503,00050098,00050364,00049271,00049927,00052531,00049299,00048707
00000002,00053707,00049184,00062440,00048504,0.86,0.00,00046495,00051746,00046080,00048041,00047426,00050560,00048879,00049748,00049496,00048767,00050338,00045501,00046509,00044861,00048309,00048631,00049586,00050957,00048517,00049162,00047737,00048232,00047348,00048761,00048991,00047577,00049162,00051979,00048472,00047262
00000003,00052782,00048066,00061160,00047630,0.84,0.00,00046222,00050424,00044775,00047601,00047426,00049637,00048335,00049415,00048438,00048767,00049222,00045409,00046174,00044485,00047785,00048081,00047643,00050126,00048517,00047464,00047737,00046544,00046322,00045572,00046801,00047356,00049162,00050189,00047348,00045929
00000004,00052194,00047596,00060950,00046861,0.83,0.00,00046222,00050424,00044702,00047160,00047426,00048902,00047574,00049326,00046094,00048767,00048106,00044724,00045132,00043964,00047785,00046891,00046978,00048917,00045958,00046986,00047045,00044589,00044742,00043381,00046231,00047356,00049162,00048881,00046999,00045421
00000005,00051518,00046971,00059719,00046225,0.82,0.00,00045493,00048660,00044310,00045081,00046273,00048902,00047462,00047835,00046094,00048767,00047542,00044685,00044132,00043517,00047253,00046891,00046931,00048917,00045427,00046109,00045824,00044496,00042903,00043038,00044596,00046908,00048763,00048881,00045685,00045401
00000006,00050747,00045965,00058701,00045550,0.80,0.00,00045489,00045736,00044096,00045081,00046006,00047266,00047450,00047106,00046094,00047814,00046223,00044156,00043673,00043340,00047253,00046714,00045358,00048411,00045256,00043982,00045824,00043470,00042903,00043038,00043406,00046674,00047818,00048090,00043793,00044998
00000007,00050232,00045662,00058503,00045264,0.78,0.00,00045050,00045736,00044096,00045081,00045429,00047164,00047297,00046414,00045853,00047814,00046223,00043592,00043673,00042315,00047253,00046646,00045241,00047731,00044873,00043982,00045824,00043353,00042903,00043038,00043406,00045157,00047536,00047105,00043163,00044998
00000008,00050352,00045524,00059559,00045043,0.80,0.00,00045027,00045253,00043830,00044100,00045010,00047164,00047297,00046231,00045853,00047814,00045636,00043592,00043673,00041924,00046762,00046452,00045241,00047115,00043962,00043982,00045824,00042492,00042903,00043038,00043406,00045031,00047496,00047036,00043163,00044998
00000009,00050112,00045116,00058508,00044762,0.80,0.00,00045027,00044716,00043830,00044047,00044905,00046983,00047297,00045252,00045601,00047814,00044799,00043592,00043662,00041397,00046716,00045571,00045241,00045919,00043962,00043669,00045824,00042492,00042903,00042712,00043270,00044714,00046958,00045855,00043163,00044998
00000010,00049920,00044994,00058876,00044602,0.79,0.00,00045027,00044459,00042948,00044047,00044816,00046983,00047143,00045138,00045142,00047518,00044799,00043344,00043391,00041060,00046716,00045354,00045241,00045860,00043718,00043669,00045824,00042203,00042625,00042619,00042913,00044652,00046860,00045855,00043163,00044998
00000011,00068068,00062362,00077956,00044602,0.80,0.00,00045027,00044459,00042948,00044047,00044816,00046983,00047143,00045138,00045142,00047518,00044799,00043344,00043391,00041060,00046716,00045354,00045241,00045860,00043718,00043669,00045824,00042203,00042625,00042619,00042913,00044652,00046860,00045855,00043163,00044998
00000012,00056812,00051256,00064970,00050192,0.91,0.00,00051336,00048351,00050456,00048244,00049537,00050978,00050502,00049126,00050096,00049065,00050145,00049926,00049775,00050755,00050518,00052687,00050611,00049500,00050036,00049290,00049701,00050122,00050148,00049655,00048345,00053392,00051720,00050403,00051931,00049438
00000013,00054002,00049475,00062088,00048675,0.84,0.00,00048293,00047444,00047513,00048244,00049403,00049563,00049313,00048253,00049804,00048043,00048149,00049443,00048100,00049053,00047037,00048713,00048452,00049074,00049454,00049290,00049701,00049265,00045875,00049244,00045805,00050539,00050567,00048353,00050232,00048056
