iteration,mean,best,worst,bsf,div,branch,mean_0,mean_1,mean_2,mean_3,mean_4,mean_5,mean_6,mean_7,mean_8,mean_9,mean_10,mean_11,mean_12,mean_13,mean_14,mean_15,mean_16,mean_17,mean_18,mean_19,mean_20,mean_21,mean_22,mean_23,mean_24,mean_25,mean_26,mean_27,mean_28,mean_29
00000001,00041916,00039461,00046367,00039054,0.84,0.00,00038829,00037037,00039595,00039576,00038970,00040203,00039098,00037614,00039607,00039014,00039468,00038894,00039244,00038983,00038067,00038653,00039480,00039824,00037842,00038391,00040658,00039245,00038892,00041188,00038522,00038676,00039062,00039016,00038796,00039199
00000002,00040755,00038547,00045153,00038118,0.79,0.00,00037927,00036173,00038828,00038076,00037121,00039295,00037615,00036137,00038133,00038478,00038707,00037832,00038623,00037357,00036197,00038087,00037858,00039119,00037620,00038100,00039716,00039116,00038566,00040488,00036673,00038080,00038352,00038941,00038409,00037919
00000003,00040131,00037889,00045101,00037586,0.78,0.00,00036790,00035984,00038361,00037701,00036438,00038688,00037018,00035941,00037237,00038047,00038235,00037559,00037830,00036898,00036176,00036974,00037124,00038254,00036914,00037206,00039189,00038564,00038195,00039927,00036673,00037662,00037529,00038799,00038104,00037568
00000004,00039786,00037351,00044518,00037149,0.77,0.00,00036502,00035585,00038161,00037242,00036300,00038080,00036319,00035720,00037237,00037335,00037729,00037559,00037340,00036317,00036094,00036974,00035884,00037882,00036459,00037206,00038232,00038261,00037712,00038467,00036673,00037122,00037245,00038479,00037251,00037118
00000005,00039502,00037011,00044556,00036784,0.76,0.00,00036407,00035540,00036911,00036993,00036117,00037715,00035928,00035417,00037098,00036907,00037616,00035930,00037328,00036227,00035893,00036974,00035615,00037025,00035982,00037034,00038080,00037968,00037603,00037241,00036176,00036452,00036987,00038200,00037064,00037118
00000006,00039156,00036649,00044618,00036469,0.78,0.00,00035519,00035540,00036755,00036214,00036071,00037715,00035928,00035387,00036824,00036551,00037590,00035930,00037016,00035997,00035893,00036705,00035615,00036586,00035708,00036738,00037561,00036763,00037475,00036553,00036082,00035903,00036596,00037454,00037031,00036370
00000007,00038846,00036332,00044507,00036162,0.75,0.00,00034846,00035540,00036755,00035951,00035250,00037462,00035826,00035186,00036729,00036350,00037517,00035670,00036824,00035221,00035676,00036354,00035615,00036022,00035397,00036738,00037108,00036448,00036451,00036256,00035851,00035571,00036233,00037283,00036952,00035794
00000008,00038701,00036100,00044280,00035921,0.75,0.00,00034476,00035464,00036568,00035441,00034959,00037122,00035517,00035147,00036729,00036350,00037184,00035670,00036562,00035136,00035390,00036097,00035464,00035964,00034952,00036624,00036211,00036126,00036451,00035926,00035851,00035415,00035971,00037132,00036933,00034810
00000009,00038559,00035831,00043940,00035723,0.73,0.00,00034476,00035427,00036462,00035333,00034639,00036161,00035383,00035020,00036585,00036238,00036615,00035575,00036251,00034848,00035359,00035592,00035273,00035823,00034943,00036461,00035902,00036080,00036421,00035641,00035851,00035357,00035810,00036748,00036644,00034797
00000010,00038396,00035668,00043651,00035519,0.73,0.00,00034476,00035427,00036462,00035333,00034475,00036161,00035234,00035020,00036012,00036164,00036388,00035552,00035891,00034691,00035359,00035319,00034546,00035600,00033622,00036461,00035206,00036011,00036338,00035618,00035661,00035357,00035385,00036597,00036536,00034676
00000011,00040873,00038128,00045867,00035519,0.72,0.00,00034476,00035427,00036462,00035333,00034475,00036161,00035234,00035020,00036012,00036164,00036388,00035552,00035891,00034691,00035359,00035319,00034546,00035600,00033622,00036461,00035206,00036011,00036338,00035618,00035661,00035357,00035385,00036597,00036536,00034676
00000012,00040963,00038048,00045872,00037373,0.86,0.00,00037945,00037824,00037290,00039590,00035365,00036952,00036194,00037931,00037611,00036746,00037090,00038323,00037799,00036590,00038129,00036933,00036675,00036978,00037507,00038417,00036478,00037823,00037122,00036173,00038475,00036847,00036600,00038913,00038686,00036208
00000013,00040056,00037148,00044749,00036770,0.79,0.00,00037945,00037488,00036689,00036426,00035090,00036775,00035750,00035947,00037150,00035964,00035727,00038323,00037612,00036207,00037706,00036256,00036065,00036841,00037507,00037900,00035872,00037671,00037035,00034646,00038011,00036847,00036511,00037411,00037998,00035741
00000014,00039530,00036741,00044786,00036464,0.75,0.00,00037811,00037454,00036420,00036354,00035010,00036775,00035196,00035513,00036824,00035704,00035602,00037840,00037519,00036207,00037234,00036154,00035859,00036120,00037507,00037551,00035791,00036887,00036818,00034457,00036514,00035805,00036193,00037411,00037716,00035678
00000015,00039188,00036430,00044409,00036310,0.75,0.00,00037305,00037333,00036147,00036164,00034907,00036775,00035043,00035179,00036331,00035598,00035602,00037774,00037275,00036207,00037082,00036154,00035433,00036120,00037507,00037353,00035537,00036472,00036818,00034457,00036381,00035805,00036193,00037046,00037638,00035678
00000016,00038984,00036351,00044180,00036149,0.73,0.00,00036842,00037333,00035855,00035964,00034668,00036401,00035022,00035052,00035728,00035270,00035590,00037774,00037123,00036207,00036793,00036154,00035433,00035800,00037507,00037353,00035405,00036438,00036694,00034244,00036381,00035805,00036193,00036504,00037282,00035678
00000017,00038934,00036151,00043871,00035947,0.74,0.00,00036395,00036955,00035286,00035964,00034192,00035627,00034953,00034897,00035687,00035016,00035590,00037774,00037054,00035813,00036793,00035914,00035245,00035472,00037507,00037353,00035183,00036269,00036526,00034168,00036381,00035805,00035798,00036236,00036931,00035652
00000018,00038686,00035894,00044069,00035747,0.73,0.00,00036395,00036821,00035216,00035677,00034065,00035627,00034811,00034839,00035687,00034732,00035590,00037635,00036447,00035549,00036553,00035914,00035126,00035472,00037071,00036839,00035034,00035892,00035242,00034027,00036259,00035734,00035366,00036220,00036924,00035652
00000019,00038408,00035730,00044135,00035642,0.72,0.00,00036375,00036785,00035212,00035593,00033944,00035501,00034630,00034683,00035400,00034714,00035590,00037520,00036395,00035483,00036380,00035914,00034897,00035436,00036457,00036839,00034987,00035892,00035242,00033858,00035764,00035734,00035366,00036108,00036924,00035652
00000020,00038442,00035647,00043762,00035472,0.70,0.00,00036375,00036179,00035212,00035393,00033944,00034964,00034354,00034673,00035353,00034714,00035590,00036697,00036274,00035348,00036126,00035804,00034839,00035250,00036455,00036669,00034954,00035720,00035199,00033858,00035664,00035537,00035366,00035629,00036385,00035652
00000021,00038126,00035412,00043633,00035340,0.72,0.00,00036367,00036052,00035029,00035386,00033660,00034860,00034231,00034673,00035337,00034571,00035590,00036377,00036211,00034771,00035536,00035717,00034839,00035250,00036454,00036552,00034954,00035370,00035199,00033858,00035551,00035537,00035315,00035155,00036169,00035652
00000022,00040651,00037954,00046163,00035340,0.70,0.00,00036367,00036052,00035029,00035386,00033660,00034860,00034231,00034673,00035337,00034571,00035590,00036377,00036211,00034771,00035536,00035717,00034839,00035250,00036454,00036552,00034954,00035370,00035199,00033858,00035551,00035537,00035315,00035155,00036169,00035652
00000023,00040688,00037813,00045628,00037263,0.83,0.00,00037280,00037302,00036260,00037385,00035123,00039233,00034398,00035407,00037298,00035949,00039202,00037705,00039129,00038059,00037448,00039700,00036905,00037878,00037170,00037941,00036352,00037157,00034755,00036282,00039053,00036442,00036161,00038199,00038785,00037954
00000024,00039802,00037100,00044935,00036719,0.78,0.00,00035939,00036905,00036198,00037385,00035065,00037883,00034008,00035407,00036940,00035949,00037636,00037398,00039129,00038059,00036396,00037966,00036337,00035880,00037165,00036444,00036020,00036854,00034755,00035752,00038796,00036175,00036161,00037886,00038398,00036695
00000025,00039362,00036597,00045394,00036415,0.76,0.00,00035481,00036843,00036198,00037042,00035065,00037557,00033878,00035407,00036680,00035404,00037636,00037333,00037979,00038059,00036064,00036266,00036321,00035371,00036628,00036444,00035880,00036791,00034755,00035562,00038528,00035983,00036161,00037141,00037453,00036542
00000026,00039124,00036439,00044606,00036195,0.74,0.00,00035138,00036757,00036198,00036858,00035065,00037357,00033742,00035131,00036449,00035404,00037325,00037291,00037219,00037385,00036064,00036155,00036080,00035156,00036207,00036444,00035533,00036791,00034708,00034867,00038306,00035983,00036161,00037141,00036869,00036071
