iteration,mean,best,worst,bsf,div,branch,mean_0,mean_1,mean_2,mean_3,mean_4,mean_5,mean_6,mean_7,mean_8,mean_9,mean_10,mean_11,mean_12,mean_13,mean_14,mean_15,mean_16,mean_17,mean_18,mean_19,mean_20,mean_21,mean_22,mean_23,mean_24,mean_25,mean_26,mean_27,mean_28,mean_29
00000001,00047388,00041832,00055255,00041778,0.97,0.81,00040219,00040474,00041380,00041551,00040445,00040613,00041890,00040388,00042557,00040552,00043667,00042077,00042655,00041678,00043656,00042845,00043381,00041648,00041636,00042432,00042495,00040635,00041866,00042261,00040921,00042642,00042764,00040577,00040356,00043101
00000002,00045536,00040143,00053376,00040116,0.94,0.68,00039896,00040474,00040680,00039281,00037792,00038867,00040523,00039730,00039935,00038468,00043169,00040079,00040767,00040273,00040760,00040209,00040542,00039456,00039992,00039342,00041411,00038822,00041021,00039322,00039880,00041812,00040488,00039590,00040356,00040551
00000003,00043744,00039066,00051488,00038998,0.86,0.57,00039634,00039443,00040680,00038389,00037399,00038088,00038723,00038419,00037404,00037584,00041834,00038385,00039197,00037043,00040760,00038731,00040542,00038787,00039475,00038093,00040088,00038521,00040264,00037532,00038836,00039867,00039111,00038237,00040121,00038753
00000004,00041229,00038559,00048674,00038559,0.62,0.54,00038845,00039078,00040280,00037034,00037312,00036564,00037913,00037995,00035373,00037562,00041498,00037725,00038617,00037010,00040549,00038731,00040469,00038412,00039346,00037749,00039915,00038521,00040168,00037399,00038460,00039294,00038608,00037670,00039923,00038753
00000005,00040601,00038324,00047242,00038324,0.55,0.55,00038140,00039030,00039800,00036754,00037312,00036375,00037913,00037821,00035248,00037562,00041449,00037156,00038509,00037010,00040395,00038285,00039807,00037964,00039110,00036739,00039915,00038521,00039948,00037399,00037990,00039294,00038408,00037670,00039651,00038547
00000006,00040277,00038121,00047500,00038121,0.50,0.57,00038140,00038977,00038954,00036514,00037312,00036375,00037913,00037811,00035248,00037559,00040121,00037156,00038509,00037010,00040317,00038183,00039449,00037561,00038469,00036739,00039915,00038521,00039333,00036862,00037990,00039294,00038069,00037670,00039274,00038397
00000007,00040127,00037946,00048844,00037946,0.50,0.57,00038140,00038977,00038688,00036228,00037312,00036288,00037683,00037728,00035248,00037046,00040072,00037156,00038186,00036895,00039733,00038183,00038809,00037561,00038469,00036739,00039485,00038180,00039082,00036862,00037990,00039212,00037898,00037287,00039076,00038171
00000008,00039865,00037791,00047021,00037790,0.49,0.56,00038140,00038977,00038050,00036228,00037312,00036288,00037573,00037386,00035248,00037046,00039830,00036866,00038186,00036895,00039329,00037860,00038809,00037561,00038429,00036739,00039363,00038116,00038746,00036474,00037990,00039212,00037511,00036892,00039062,00037598
00000009,00039459,00037627,00046855,00037627,0.45,0.55,00038007,00038977,00037484,00036109,00037128,00036253,00037417,00037142,00035248,00037046,00039670,00036797,00038186,00036895,00039064,00037860,00038808,00037137,00038429,00036556,00039363,00037593,00038113,00036319,00037777,00039212,00036948,00036892,00038864,00037522
00000010,00039520,00037432,00047125,00037428,0.48,0.55,00037969,00038977,00037442,00036090,00037083,00036253,00037417,00036666,00034761,00037046,00039670,00036797,00038186,00036799,00038052,00037754,00038663,00037137,00038429,00036556,00039036,00037593,00037988,00036319,00037777,00038820,00036609,00036081,00037996,00036903
