iteration,mean,best,worst,bsf,div,branch,mean_0,mean_1,mean_2,mean_3,mean_4,mean_5,mean_6,mean_7,mean_8,mean_9,mean_10,mean_11,mean_12,mean_13,mean_14,mean_15,mean_16,mean_17,mean_18,mean_19,mean_20,mean_21,mean_22,mean_23,mean_24,mean_25,mean_26,mean_27,mean_28,mean_29
00000001,00064708,00055877,00077523,00055671,0.92,0.71,00056606,00055058,00056263,00054578,00054658,00055489,00057184,00057121,00052912,00054777,00054210,00055875,00056014,00053339,00055918,00055846,00056771,00056954,00054445,00058369,00058010,00056883,00057236,00055261,00054980,00053416,00055068,00054212,00056020,00056684
00000002,00062174,00054286,00073613,00054047,0.89,0.74,00053486,00053935,00056263,00054578,00052176,00054832,00056103,00057121,00052912,00054535,00053356,00054050,00055591,00052700,00051946,00055846,00056771,00052695,00054445,00055976,00048461,00055489,00053433,00052989,00052929,00052224,00053474,00053663,00054042,00055390
00000003,00058699,00052287,00069732,00052126,0.80,0.65,00053486,00052701,00052789,00051125,00051211,00053438,00054661,00055498,00050592,00053115,00050920,00053214,00052843,00050649,00051647,00055030,00053386,00052674,00053119,00051768,00048461,00051767,00052161,00049945,00050063,00051936,00052933,00051391,00049384,00051899
00000004,00055165,00051143,00066014,00051121,0.50,0.59,00053486,00050166,00051497,00051125,00050587,00053438,00053860,00055498,00049375,00052703,00050665,00049740,00050284,00050649,00049300,00055030,00052386,00052071,00050142,00051199,00048461,00051051,00052161,00047593,00047745,00049775,00052279,00051318,00048853,00051195
00000005,00054166,00050547,00065269,00050546,0.48,0.57,00051124,00049242,00051497,00051125,00050587,00052362,00052971,00055498,00048864,00050583,00050435,00049740,00050169,00049000,00048331,00053948,00052362,00052050,00049468,00049840,00048461,00051051,00051630,00047593,00046862,00049729,00051343,00050857,00048853,00050822
00000006,00053741,00050299,00064029,00050299,0.47,0.56,00051116,00048504,00051497,00051125,00049743,00052362,00050727,00055498,00048539,00050583,00050031,00048920,00049596,00049000,00048331,00053504,00052081,00051871,00049468,00049840,00048461,00051051,00051630,00047593,00046862,00049729,00051343,00050485,00048664,00050822
00000007,00053567,00050042,00063665,00049983,0.46,0.55,00050901,00048224,00049742,00050807,00049743,00051941,00048685,00055159,00048539,00050583,00050031,00048562,00049596,00048858,00048331,00052842,00052081,00051850,00049468,00049840,00048461,00051051,00051131,00046547,00046862,00049729,00051343,00049126,00048664,00050822
00000008,00053171,00049687,00064718,00049665,0.47,0.56,00050528,00048187,00049742,00050807,00049743,00051075,00048685,00054699,00048539,00049123,00050031,00048362,00049596,00048858,00046505,00052842,00052081,00051850,00048802,00049840,00048461,00050445,00048832,00046547,00046238,00049729,00051213,00049126,00048664,00050822
00000009,00053144,00049581,00064940,00049581,0.48,0.56,00050528,00048187,00049742,00050807,00049743,00050496,00048685,00054699,00048063,00049123,00050031,00048362,00049151,00048858,00046305,00052842,00051708,00051850,00048802,00049840,00048461,00050445,00048832,00046547,00046238,00049729,00050865,00049012,00048664,00050822
00000010,00053080,00049400,00065186,00049399,0.48,0.54,00050528,00047832,00049742,00050712,00049743,00050496,00048685,00054699,00048063,00048626,00050031,00048362,00049151,00048858,00046305,00052842,00050980,00051681,00048802,00048734,00048461,00048473,00048832,00046547,00046238,00049729,00050735,00048925,00048664,00050515
00000011,00053275,00049209,00064114,00049206,0.49,0.53,00050528,00047832,00049742,00049977,00049743,00050496,00048685,00053988,00048063,00048626,00050031,00048362,00049151,00048858,00046305,00052842,00050225,00050412,00048802,00048734,00046775,00047984,00048688,00046547,00046238,00049729,00050735,00048925,00048664,00050515
00000012,00053210,00048937,00065376,00048937,0.45,0.54,00050290,00047233,00049742,00049218,00049743,00048569,00048685,00053988,00048063,00047452,00049881,00048362,00048268,00048858,00046305,00052842,00050225,00050412,00048550,00048734,00046775,00047075,00048688,00046384,00046238,00049729,00050111,00048925,00048262,00050515
00000013,00053122,00048779,00064357,00048778,0.48,0.53,00050290,00047233,00049742,00048861,00049144,00048569,00048685,00053731,00048063,00046955,00049881,00046687,00048268,00048858,00046058,00052842,00050225,00050412,00048550,00048236,00046775,00047075,00048688,00046384,00046238,00049105,00050111,00048925,00048262,00050515
