iteration,mean,best,worst,bsf,div,branch,mean_0,mean_1,mean_2,mean_3,mean_4,mean_5,mean_6,mean_7,mean_8,mean_9,mean_10,mean_11,mean_12,mean_13,mean_14,mean_15,mean_16,mean_17,mean_18,mean_19,mean_20,mean_21,mean_22,mean_23,mean_24,mean_25,mean_26,mean_27,mean_28,mean_29
00000001,00141356,00123189,00163011,00123189,0.96,0.85,00119390,00120896,00127421,00121945,00112936,00121356,00123163,00125297,00118511,00122107,00123010,00124035,00127603,00127486,00124152,00131732,00127330,00124704,00123994,00126104,00125974,00120733,00120974,00117207,00124618,00121581,00123643,00123373,00117793,00126614
00000002,00135756,00118364,00156248,00118216,0.93,0.67,00115684,00120896,00114953,00121917,00109532,00117942,00117641,00119972,00115327,00119766,00120361,00118057,00116381,00122199,00120197,00128914,00119936,00124704,00118680,00118011,00120344,00109894,00118338,00117207,00121403,00114050,00112852,00117807,00112832,00120686
00000003,00129922,00114368,00149612,00114359,0.84,0.57,00111132,00115556,00110727,00112570,00104247,00112011,00112733,00114888,00112051,00114050,00117091,00113693,00114566,00118919,00118531,00123962,00116331,00118681,00118680,00116794,00115528,00109894,00112406,00112938,00121403,00109925,00111409,00116052,00108152,00115859
00000004,00121833,00112854,00142550,00112854,0.60,0.56,00108519,00114516,00110572,00112570,00104247,00110355,00112733,00114136,00111419,00112205,00116465,00105879,00113806,00118919,00115633,00119974,00113297,00118004,00116002,00113605,00111828,00109894,00112406,00111388,00121060,00109126,00110507,00114096,00108010,00114456
00000005,00118993,00111788,00140170,00111788,0.56,0.59,00106547,00114516,00109323,00112570,00104180,00110355,00112733,00110419,00111265,00112205,00116465,00105879,00111964,00118919,00115633,00118182,00108195,00116667,00114355,00112367,00111825,00107825,00110784,00110142,00117063,00108580,00110507,00113457,00108010,00112713
00000006,00117817,00110689,00139350,00110689,0.52,0.61,00105491,00112021,00108955,00111715,00103236,00108708,00112733,00107024,00109118,00111958,00115743,00105879,00109526,00117938,00112523,00117855,00105894,00115137,00114355,00110391,00110488,00107825,00110448,00107704,00115174,00108580,00110507,00113457,00107582,00112713
00000007,00117597,00110221,00140198,00110220,0.54,0.62,00105491,00112021,00108955,00111715,00103178,00108708,00112733,00106257,00104845,00111958,00115152,00105879,00108620,00117938,00112176,00117401,00105852,00113638,00114355,00110209,00108582,00107825,00110062,00107704,00114687,00108580,00110507,00113457,00105500,00112643
00000008,00116866,00109597,00138652,00109540,0.50,0.62,00105491,00111952,00108955,00110489,00103048,00108708,00110362,00105214,00104741,00111130,00115152,00105879,00108620,00116618,00110731,00116963,00104807,00113638,00113810,00110209,00105720,00107825,00108678,00106557,00113626,00108424,00110507,00113457,00103326,00111581
00000009,00116459,00109083,00138454,00109075,0.52,0.61,00105388,00111952,00107407,00109902,00102954,00108708,00110144,00105214,00101895,00109426,00111437,00105539,00108620,00116618,00110731,00116963,00104807,00113638,00113810,00110209,00105446,00107825,00108678,00105455,00113626,00108424,00110507,00113457,00101901,00111581
00000010,00115657,00108805,00138136,00108804,0.48,0.60,00105388,00111952,00106824,00109902,00102954,00108526,00105083,00104919,00101406,00109426,00111437,00105539,00108620,00116330,00110572,00116815,00104807,00113638,00113810,00109746,00105446,00107825,00108329,00105455,00113626,00108424,00110507,00113457,00101901,00111485
