iteration,mean,best,worst,bsf,div,branch,mean_0,mean_1,mean_2,mean_3,mean_4,mean_5,mean_6,mean_7,mean_8,mean_9,mean_10,mean_11,mean_12,mean_13,mean_14,mean_15,mean_16,mean_17,mean_18,mean_19,mean_20,mean_21,mean_22,mean_23,mean_24,mean_25,mean_26,mean_27,mean_28,mean_29
00000001,00045291,00038914,00054058,00038914,0.96,0.85,00039606,00040342,00039167,00036902,00037825,00036982,00038094,00039270,00039924,00039897,00038431,00035699,00041476,00038971,00038275,00039330,00039548,00038101,00038674,00041021,00038826,00038909,00037286,00038779,00039544,00040639,00039507,00039162,00040533,00036713
00000002,00043456,00037075,00051957,00037075,0.91,0.71,00037457,00039395,00037469,00035541,00035372,00036203,00035938,00036748,00036610,00036473,00037325,00034516,00038198,00037786,00037031,00038469,00038631,00035447,00037930,00037112,00036713,00038096,00036935,00038310,00038417,00037530,00034583,00038311,00037832,00035886
00000003,00041063,00036413,00050063,00036400,0.76,0.56,00036620,00039312,00037469,00035296,00035047,00035102,00035667,00035658,00036610,00036131,00036912,00033663,00037896,00036060,00036125,00038044,00037865,00035447,00037194,00036950,00036330,00037793,00034840,00037070,00035826,00036531,00034583,00036877,00037832,00035279
00000004,00038696,00035936,00047051,00035933,0.50,0.55,00035944,00038213,00037469,00035296,00034975,00034428,00035667,00034054,00036454,00036131,00034966,00033663,00037896,00035685,00035371,00036699,00036710,00035447,00036776,00036240,00036330,00036692,00034777,00036340,00035784,00035794,00034583,00036877,00037465,00035279
00000005,00038113,00035705,00046793,00035702,0.46,0.59,00035754,00037978,00036917,00035296,00034831,00034428,00035321,00034054,00035750,00036131,00034966,00033663,00037639,00035685,00035142,00035492,00035878,00035447,00036776,00036240,00036129,00036692,00033800,00036340,00035711,00035357,00034583,00036328,00037465,00035279
00000006,00037711,00035501,00045690,00035479,0.41,0.58,00035109,00037978,00036293,00035296,00034831,00034428,00033967,00033840,00035686,00036131,00034966,00033294,00037436,00035685,00034492,00034967,00035870,00035275,00036486,00036117,00036129,00036692,00033800,00036340,00035711,00034725,00034513,00035595,00037465,00035279
00000007,00037609,00035193,00045693,00035192,0.45,0.58,00034530,00037978,00035484,00034933,00034672,00034349,00033595,00033598,00035180,00036121,00034966,00033294,00037436,00035685,00034172,00034967,00035870,00034373,00035885,00035304,00035871,00036541,00033368,00035915,00035348,00034532,00034513,00035595,00037465,00034247
00000008,00037314,00035003,00045648,00035003,0.45,0.59,00034407,00037866,00034797,00034251,00034672,00034130,00033595,00033598,00035006,00036121,00034966,00033294,00037333,00035685,00033832,00034640,00035870,00034373,00035885,00034909,00034786,00036243,00033368,00034958,00035348,00034532,00034513,00035595,00037273,00034247
00000009,00037160,00034743,00045783,00034742,0.43,0.58,00033034,00037405,00034579,00033738,00034144,00034130,00033583,00033598,00034750,00035510,00034966,00033252,00037333,00035685,00032433,00034129,00035789,00034054,00035743,00034909,00034786,00036093,00033368,00034485,00035348,00034532,00034513,00035595,00036557,00034247
00000010,00037002,00034685,00045836,00034684,0.39,0.58,00033004,00037405,00034579,00033638,00033962,00034130,00033583,00033598,00034750,00035453,00034966,00033252,00037317,00035685,00032433,00034129,00035678,00033759,00035671,00034909,00034093,00036093,00033368,00034485,00035348,00034532,00034513,00035411,00036557,00034247
00000011,00036756,00034633,00045329,00034624,0.40,0.58,00033004,00037405,00034579,00033638,00033962,00034130,00033299,00033598,00034750,00035453,00034966,00033252,00037307,00035685,00032169,00034129,00035678,00033759,00034517,00034909,00034093,00036093,00033368,00034387,00035348,00034532,00034513,00035411,00036557,00034247
00000012,00036661,00034592,00045376,00034592,0.39,0.58,00033004,00037405,00034537,00033638,00033962,00034130,00033299,00033598,00034750,00035453,00034966,00033252,00037072,00035685,00032169,00034129,00035678,00033759,00034004,00034909,00033912,00036093,00033368,00034387,00035348,00034532,00034513,00035411,00036557,00034247
00000013,00036616,00034516,00045189,00034516,0.40,0.59,00033004,00037405,00034537,00033638,00033118,00034130,00033299,00033598,00034428,00035453,00034966,00033252,00036443,00035685,00032070,00034129,00035678,00033759,00034004,00034909,00033912,00035813,00033368,00034387,00035242,00034532,00034513,00035411,00036557,00034247
00000014,00036666,00034403,00045512,00034379,0.42,0.59,00032990,00037405,00034537,00033638,00033118,00034130,00032766,00033254,00034428,00035378,00034814,00033252,00036443,00035411,00032070,00034129,00035678,00033004,00033919,00034909,00033672,00035813,00033368,00034387,00034608,00034532,00034513,00034708,00036557,00033960
00000015,00036751,00034307,00045413,00034306,0.43,0.58,00032990,00036820,00034537,00033634,00033118,00034130,00032766,00033254,00034428,00034890,00034814,00033252,00036067,00035411,00032070,00033877,00035678,00032961,00033919,00034909,00033672,00035813,00033368,00034387,00034419,00034532,00034513,00034708,00036301,00033960
00000016,00036453,00034293,00044990,00034292,0.38,0.58,00032990,00036820,00034537,00033634,00033118,00034130,00032766,00033254,00034428,00034890,00034732,00033060,00036067,00035411,00032070,00033877,00035678,00032961,00033919,00034909,00033523,00035813,00033368,00034387,00034419,00034532,00034513,00034708,00036301,00033960
00000017,00036423,00034264,00045527,00034264,0.39,0.58,00032990,00036820,00034537,00033634,00032889,00034130,00032766,00033254,00034428,00034890,00034732,00033060,00035777,00035411,00032070,00033877,00035678,00032961,00033919,00034905,00033523,00035813,00033368,00034370,00034419,00034532,00034513,00034708,00036301,00033654
00000018,00036358,00034224,00045859,00034223,0.39,0.58,00032990,00036820,00034307,00033544,00032889,00034130,00032766,00033254,00034428,00034890,00034732,00032278,00035777,00035411,00032070,00033877,00035678,00032961,00033919,00034905,00033523,00035697,00033368,00034370,00034419,00034532,00034513,00034708,00036301,00033654
00000019,00036415,00034185,00044857,00034185,0.40,0.58,00032990,00036820,00034307,00033544,00032889,00034130,00032675,00033254,00034428,00034890,00034732,00032278,00035777,00035411,00032070,00033877,00035678,00032961,00033919,00034905,00033523,00035697,00033368,00034370,00033355,00034532,00034513,00034708,00036301,00033654
00000020,00036356,00034176,00044388,00034176,0.42,0.57,00032990,00036820,00034307,00033544,00032889,00034130,00032625,00033254,00034428,00034890,00034732,00032278,00035651,00035315,00032070,00033877,00035678,00032961,00033919,00034905,00033523,00035697,00033368,00034370,00033355,00034532,00034513,00034708,00036301,00033654
00000021,00036500,00034165,00044077,00034165,0.42,0.57,00032990,00036820,00034307,00033544,00032889,00034130,00032534,00033254,00034428,00034890,00034732,00032126,00035651,00035315,00032070,00033877,00035678,00032961,00033919,00034905,00033436,00035697,00033368,00034370,00033355,00034532,00034513,00034708,00036301,00033654
00000022,00036625,00034107,00044978,00034107,0.44,0.57,00032990,00036663,00034307,00033544,00032889,00034130,00032534,00033254,00034428,00034890,00034347,00032126,00035472,00035315,00032070,00033739,00035678,00032635,00033919,00034897,00033339,00035584,00033368,00034370,00033127,00034532,00034513,00034708,00036191,00033654
00000023,00036587,00034063,00045074,00034062,0.43,0.56,00032990,00035569,00034307,00033544,00032889,00034130,00032534,00033254,00034428,00034890,00034347,00032126,00035472,00035315,00032070,00033739,00035678,00032635,00033919,00034897,00033339,00035584,00033128,00034370,00033127,00034532,00034513,00034708,00036191,00033654
