iteration,mean,best,worst,bsf,div,branch,mean_0,mean_1,mean_2,mean_3,mean_4,mean_5,mean_6,mean_7,mean_8,mean_9,mean_10,mean_11,mean_12,mean_13,mean_14,mean_15,mean_16,mean_17,mean_18,mean_19,mean_20,mean_21,mean_22,mean_23,mean_24,mean_25,mean_26,mean_27,mean_28,mean_29
00000001,00039125,00033152,00047176,00033152,0.96,0.71,00033031,00034357,00032896,00031211,00031177,00033027,00034274,00034349,00034379,00034331,00031223,00034519,00031258,00033526,00033861,00033289,00032554,00034428,00032189,00033039,00032686,00031042,00032978,00033503,00034563,00033164,00033688,00034224,00033008,00032787
00000002,00037933,00032673,00045696,00032347,0.94,0.75,00032792,00033664,00032896,00030521,00031177,00032728,00033269,00032198,00034025,00034331,00031223,00033292,00031258,00032563,00033172,00031675,00031729,00033057,00031662,00031691,00031689,00031042,00031310,00030876,00032560,00032562,00032232,00033430,00033008,00032787
00000003,00036248,00031327,00044154,00031248,0.88,0.63,00031874,00031989,00030578,00030521,00031155,00031229,00031358,00032198,00032554,00032651,00031223,00032247,00030514,00031351,00032190,00031675,00030552,00033057,00029088,00029758,00030657,00031042,00030158,00030799,00031582,00031600,00029351,00031419,00031734,00031344
00000004,00034034,00030684,00041662,00030681,0.64,0.58,00031228,00031024,00030235,00030066,00029552,00030176,00031054,00032198,00031874,00032242,00031223,00031128,00030078,00030847,00031663,00031587,00030067,00033010,00029084,00029673,00030263,00030227,00029787,00029261,00031556,00030925,00028934,00029223,00030909,00031344
00000005,00032415,00030368,00039787,00030367,0.47,0.56,00030822,00030308,00030235,00030066,00028509,00029684,00030716,00031581,00031066,00032013,00031223,00030740,00030078,00030262,00031185,00031193,00029704,00032074,00029084,00029231,00029786,00030227,00029766,00029261,00031556,00030873,00028896,00029223,00030480,00031191
00000006,00032241,00030249,00039738,00030249,0.44,0.56,00030627,00030217,00030235,00029835,00028509,00029684,00030716,00031581,00030795,00032013,00031223,00030286,00030026,00029812,00030885,00030724,00029704,00032074,00029084,00029050,00029786,00029901,00029766,00029261,00031556,00030873,00028617,00029223,00030480,00030929
00000007,00032012,00030089,00039796,00030088,0.46,0.57,00030627,00030217,00030008,00029835,00028509,00029340,00030716,00031581,00030570,00032013,00031223,00029419,00029960,00029812,00030885,00030724,00029434,00032074,00028855,00028243,00029786,00029901,00028942,00029261,00031250,00030791,00028617,00029223,00030480,00030372
00000008,00031836,00029995,00039218,00029995,0.42,0.57,00030375,00030145,00030008,00029633,00028509,00029240,00030716,00031581,00030508,00032013,00030622,00029193,00029960,00029625,00030885,00030655,00029099,00032074,00028594,00028243,00029676,00029901,00028927,00029176,00031089,00030791,00028617,00029223,00030480,00030301
00000009,00031884,00029846,00039626,00029845,0.43,0.57,00030112,00028870,00030008,00029633,00028509,00029240,00030716,00031501,00030482,00031599,00030622,00029193,00029960,00029625,00030885,00030177,00028962,00032074,00028594,00027986,00029676,00029901,00028927,00029001,00030885,00030791,00028617,00028287,00030480,00030061
00000010,00031522,00029712,00038851,00029712,0.41,0.56,00030112,00028833,00029700,00028822,00028509,00028793,00030514,00031501,00030406,00031289,00030089,00029193,00029960,00029547,00030885,00030016,00028961,00032074,00028055,00027875,00029583,00029901,00028927,00029001,00030885,00030791,00028322,00028287,00030480,00030061
