iteration,mean,best,worst,bsf,div,branch,mean_0,mean_1,mean_2,mean_3,mean_4,mean_5,mean_6,mean_7,mean_8,mean_9,mean_10,mean_11,mean_12,mean_13,mean_14,mean_15,mean_16,mean_17,mean_18,mean_19,mean_20,mean_21,mean_22,mean_23,mean_24,mean_25,mean_26,mean_27,mean_28,mean_29
00000001,00039333,00035465,00045009,00035393,0.97,0.75,00036104,00033892,00033254,00035304,00036608,00034075,00035976,00036781,00035008,00036078,00035743,00035347,00035508,00035251,00034576,00035422,00035487,00034323,00035847,00036330,00034080,00035090,00035498,00035774,00035232,00035957,00034629,00035599,00036159,00036874
00000002,00038438,00034506,00043859,00034360,0.96,0.77,00034894,00033892,00033254,00034407,00034500,00032868,00034618,00033863,00034903,00034432,00034506,00034987,00034671,00035251,00032883,00034124,00033004,00032645,00034755,00035010,00034080,00034340,00034257,00034870,00034420,00034829,00034629,00035599,00035204,00035105
00000003,00037238,00033676,00042417,00033531,0.92,0.66,00032662,00031270,00032350,00031928,00034159,00031704,00034618,00033863,00034406,00034066,00034104,00033972,00034662,00033721,00032337,00032563,00033004,00031510,00033360,00033615,00034080,00034340,00034054,00034035,00033399,00034570,00033996,00035599,00034382,00033619
00000004,00035735,00032906,00040323,00032879,0.78,0.57,00031284,00031270,00031925,00031855,00033225,00031187,00034618,00033274,00033868,00032752,00032318,00033131,00034356,00033085,00032337,00031949,00032686,00031392,00032934,00033615,00034080,00032361,00032964,00032900,00033221,00032929,00033996,00034545,00033787,00032543
00000005,00034291,00032537,00039102,00032537,0.55,0.57,00031284,00030492,00031641,00031777,00032664,00031187,00034153,00033142,00032608,00032752,00031027,00032769,00034037,00033041,00031544,00031235,00032624,00031392,00032890,00033076,00033800,00032361,00032640,00032447,00033221,00032929,00033688,00033798,00033502,00032395
00000006,00033654,00032326,00038575,00032326,0.44,0.60,00031098,00030492,00031537,00031187,00032479,00030972,00033924,00032971,00032608,00032598,00031027,00032493,00034037,00032910,00031544,00030964,00032212,00030830,00032833,00033076,00033800,00032233,00032089,00032420,00032310,00032252,00033638,00033723,00033443,00032087
00000007,00033529,00032163,00038459,00032162,0.45,0.59,00030502,00030406,00031537,00031067,00032304,00030748,00033924,00032833,00032608,00032557,00030792,00032224,00033678,00032744,00031406,00030827,00032185,00030751,00032524,00033076,00033800,00031859,00032089,00031927,00032265,00032252,00033337,00033242,00033349,00032063
00000008,00033564,00032067,00038922,00032047,0.47,0.59,00030502,00030250,00031421,00031067,00032125,00030748,00033822,00032833,00032608,00032557,00030792,00031914,00033287,00032474,00031154,00030362,00031802,00030751,00032524,00033076,00033800,00031783,00032026,00031564,00032265,00032252,00033337,00033151,00033173,00032004
00000009,00033464,00031961,00038460,00031948,0.46,0.61,00030502,00030250,00031421,00030820,00032066,00030745,00033822,00032833,00032298,00032239,00030792,00031690,00033110,00032437,00031154,00030362,00031768,00030751,00032183,00033076,00033800,00031783,00031717,00031520,00032175,00032049,00033337,00033101,00033038,00031625
00000010,00033321,00031788,00038462,00031787,0.48,0.61,00030463,00030250,00030951,00030809,00032043,00030745,00033523,00032325,00032298,00032239,00030792,00030432,00033110,00031858,00031154,00030362,00031726,00030588,00032128,00032982,00033800,00031783,00031593,00030986,00031892,00032049,00033236,00032953,00033038,00031521
00000011,00033277,00031700,00038479,00031678,0.49,0.60,00030438,00030250,00030951,00030638,00032043,00030664,00033282,00032271,00032187,00032239,00030792,00030432,00032447,00031809,00031154,00030362,00031726,00030539,00032000,00032754,00033800,00031758,00031570,00030831,00031892,00031935,00033135,00032319,00032606,00031521
00000012,00033320,00031590,00038899,00031589,0.48,0.60,00030419,00030249,00030943,00030627,00032043,00030664,00033282,00031873,00031630,00032010,00030792,00030387,00032447,00031234,00031154,00030362,00031719,00030539,00031925,00032407,00033800,00031758,00031570,00030798,00031826,00031935,00032859,00032319,00032606,00031521
00000013,00033110,00031497,00038182,00031497,0.49,0.60,00030369,00030191,00030943,00030627,00032043,00030664,00033282,00031634,00031533,00031421,00030449,00030386,00032291,00031004,00031129,00030362,00031594,00030456,00031714,00032407,00033523,00031758,00031570,00030689,00031826,00031844,00032859,00032319,00032606,00031417
00000014,00033098,00031429,00038617,00031429,0.48,0.60,00030369,00030191,00030883,00030454,00032043,00030620,00033107,00031634,00031520,00031333,00030449,00030053,00032291,00030980,00031129,00030226,00031447,00030395,00031528,00032407,00033182,00031758,00031498,00030689,00031826,00031842,00032677,00032319,00032606,00031414
00000015,00032962,00031328,00038019,00031328,0.50,0.59,00030205,00030191,00030709,00030281,00031842,00030620,00032675,00031634,00031488,00031176,00030320,00029868,00032291,00030980,00031129,00029984,00031447,00030312,00031526,00032163,00033022,00031758,00031498,00030689,00031826,00031789,00032418,00032319,00032437,00031246
00000016,00032787,00031259,00038478,00031259,0.50,0.59,00030205,00030139,00030693,00030173,00031842,00030584,00032675,00031634,00031488,00030668,00030320,00029739,00032291,00030980,00031052,00029984,00031447,00030312,00031341,00031794,00032728,00031758,00031498,00030465,00031826,00031789,00032390,00032272,00032437,00031246
00000017,00032818,00031221,00038265,00031221,0.51,0.59,00030126,00030069,00030693,00030118,00031842,00030462,00032675,00031634,00031367,00030668,00030320,00029547,00032291,00030980,00030960,00029984,00031447,00030312,00031341,00031794,00032719,00031758,00031350,00030458,00031826,00031714,00032229,00032272,00032437,00031246
00000018,00032742,00031136,00038747,00031135,0.47,0.59,00030126,00030006,00030693,00030026,00031842,00030462,00032675,00031634,00031367,00030600,00030320,00029533,00032291,00030980,00030960,00029984,00031301,00030312,00030887,00031794,00031645,00031758,00031350,00030377,00031826,00031714,00032084,00032164,00032115,00031246
00000019,00032712,00031092,00038781,00031092,0.49,0.59,00030126,00030006,00030693,00030026,00031842,00030385,00032675,00031634,00031116,00030542,00030320,00029435,00032291,00030980,00030960,00029984,00031280,00030305,00030887,00031736,00031613,00031261,00031350,00030167,00031826,00031714,00032084,00032164,00032115,00031246
00000020,00032702,00031040,00038032,00031040,0.48,0.59,00030002,00030006,00030693,00029943,00031842,00030300,00032675,00031634,00030956,00030542,00030320,00029435,00032185,00030980,00030789,00029984,00031280,00030255,00030868,00031736,00031386,00031106,00031259,00029880,00031826,00031714,00032084,00032164,00032115,00031246
00000021,00032659,00030997,00037992,00030996,0.47,0.59,00030002,00030006,00030667,00029802,00031777,00030237,00032675,00031634,00030488,00030542,00030320,00029435,00032185,00030980,00030789,00029984,00031280,00030255,00030868,00031736,00031386,00031066,00031259,00029741,00031826,00031651,00032084,00032164,00032115,00030955
00000022,00032573,00030988,00038153,00030988,0.48,0.59,00030002,00030006,00030667,00029795,00031777,00030136,00032668,00031634,00030488,00030512,00030320,00029435,00032174,00030980,00030789,00029984,00031280,00030255,00030868,00031736,00031386,00031066,00031147,00029741,00031826,00031651,00032084,00032164,00032115,00030955
00000023,00032636,00030905,00037900,00030904,0.49,0.58,00030002,00030006,00030577,00029745,00031299,00029730,00032668,00031629,00030488,00030331,00030320,00029435,00032174,00030737,00030789,00029984,00031280,00030219,00030868,00031717,00031045,00030865,00031004,00029741,00031826,00031328,00032084,00032164,00032115,00030955
00000024,00032626,00030873,00038228,00030872,0.47,0.58,00030002,00030006,00030577,00029745,00031299,00029730,00032668,00031629,00030488,00030331,00030320,00029296,00032174,00030737,00030789,00029984,00031249,00030005,00030868,00031617,00030685,00030770,00031004,00029729,00031826,00031328,00032084,00032164,00032115,00030955
00000025,00032622,00030852,00037804,00030852,0.51,0.58,00030002,00030006,00030577,00029745,00031068,00029730,00032668,00031629,00030488,00030273,00030320,00029296,00032174,00030737,00030777,00029984,00031249,00029969,00030727,00031617,00030618,00030722,00031004,00029729,00031812,00031328,00032083,00032164,00032115,00030955
00000026,00032685,00030823,00038440,00030823,0.51,0.58,00030002,00030006,00030356,00029745,00031068,00029730,00032560,00031612,00030488,00030273,00030320,00029296,00032167,00030737,00030777,00029984,00031249,00029965,00030618,00031617,00030618,00030682,00031004,00029431,00031812,00031328,00032012,00032164,00032115,00030955
00000027,00032475,00030799,00038053,00030798,0.49,0.57,00030002,00030006,00030356,00029745,00031068,00029730,00032532,00031612,00030488,00030229,00030320,00029296,00032167,00030705,00030777,00029984,00031249,00029965,00030583,00031617,00030500,00030682,00030890,00029164,00031812,00031295,00031959,00032164,00032115,00030955
00000028,00032638,00030755,00038008,00030755,0.52,0.57,00029912,00030006,00030356,00029745,00031068,00029730,00032532,00031612,00030488,00030229,00030294,00029296,00032167,00030705,00030777,00029984,00031249,00029965,00030583,00031617,00029928,00030682,00030890,00029164,00031812,00031295,00031959,00032164,00031489,00030955
00000029,00032589,00030739,00038166,00030737,0.50,0.57,00029912,00030006,00030356,00029688,00031068,00029408,00032532,00031612,00030488,00030229,00030294,00029296,00032167,00030705,00030777,00029984,00031249,00029965,00030583,00031617,00029928,00030682,00030890,00029164,00031812,00031265,00031959,00032164,00031365,00030955
00000030,00032460,00030706,00038250,00030706,0.49,0.57,00029912,00030006,00030356,00029637,00031068,00029408,00032532,00031612,00030488,00030229,00030294,00029296,00032167,00030662,00030777,00029972,00031249,00029965,00030583,00031617,00029807,00030682,00030890,00029147,00031812,00030838,00031936,00032070,00031365,00030812
00000031,00032490,00030676,00038336,00030672,0.49,0.56,00029912,00030006,00030356,00029637,00031036,00029408,00032482,00031258,00030488,00030229,00030207,00029204,00032167,00030653,00030777,00029972,00031238,00029965,00030482,00031617,00029806,00030682,00030626,00029147,00031812,00030838,00031936,00032070,00031365,00030812
