iteration,mean,best,worst,bsf,div,branch,mean_0,mean_1,mean_2,mean_3,mean_4,mean_5,mean_6,mean_7,mean_8,mean_9,mean_10,mean_11,mean_12,mean_13,mean_14,mean_15,mean_16,mean_17,mean_18,mean_19,mean_20,mean_21,mean_22,mean_23,mean_24,mean_25,mean_26,mean_27,mean_28,mean_29
00000001,00098405,00091296,00110940,00089841,0.82,0.00,00090324,00087863,00089567,00092728,00092038,00089742,00090867,00087112,00088292,00095757,00089337,00088655,00088644,00091995,00088059,00092356,00088174,00088572,00090641,00091599,00090968,00088267,00088951,00090940,00090943,00087783,00086653,00093297,00084818,00090308
00000002,00094969,00088228,00110402,00087236,0.75,0.00,00088108,00085434,00089567,00089732,00090033,00086089,00088859,00084607,00086902,00092614,00085421,00087705,00085325,00090306,00083374,00089588,00082838,00086640,00086044,00090394,00086962,00088267,00085898,00088256,00089151,00085108,00085487,00088313,00080445,00089624
00000003,00093563,00086273,00105399,00085732,0.74,0.00,00086740,00085434,00089255,00088763,00087066,00082965,00086536,00084130,00083883,00088826,00084188,00086326,00083270,00087733,00082190,00087257,00082127,00085694,00085516,00089179,00086903,00087968,00084358,00086652,00086497,00082441,00083144,00088313,00080232,00088399
00000004,00092730,00085590,00106042,00084816,0.71,0.00,00086740,00083304,00088128,00088463,00085349,00081503,00084775,00083632,00083883,00087959,00084188,00085799,00081957,00087733,00081244,00086415,00080819,00085694,00084758,00089179,00086642,00084358,00084026,00086290,00085171,00080803,00082684,00088313,00078889,00085783
00000005,00092191,00084698,00105306,00083811,0.72,0.00,00085890,00083304,00087511,00086033,00084308,00080871,00083207,00081675,00083883,00087959,00083196,00084950,00081054,00087733,00081082,00085275,00079691,00085694,00084758,00089179,00085502,00083395,00083904,00085115,00084380,00078523,00079738,00083962,00078889,00083682
00000006,00091654,00083758,00104042,00083018,0.72,0.00,00085890,00083304,00087160,00085870,00084308,00079071,00082720,00079028,00081738,00085463,00082609,00084950,00081054,00086735,00080724,00083843,00079691,00081390,00083615,00089179,00085478,00083395,00082265,00084057,00082918,00078048,00079513,00083962,00078889,00083682
00000007,00091296,00083110,00104771,00082592,0.72,0.00,00085886,00082561,00086136,00085870,00084001,00079071,00081298,00078285,00081738,00084779,00082609,00084038,00080674,00085709,00080450,00083461,00078890,00081390,00083535,00089179,00085142,00082759,00082265,00084057,00081735,00077173,00079235,00083962,00078473,00083417
00000008,00091362,00082785,00104278,00082191,0.69,0.00,00085325,00082561,00085837,00085198,00084001,00078584,00079863,00078285,00081738,00084005,00082064,00083167,00079930,00085709,00080450,00082590,00078539,00080982,00083535,00089179,00084589,00082247,00081555,00084057,00081006,00077164,00079235,00083962,00078272,00082104
00000009,00090795,00082198,00104368,00081638,0.71,0.00,00085325,00077429,00085827,00083856,00083815,00078487,00079731,00076902,00081738,00083748,00080464,00082886,00079930,00085709,00080209,00082590,00078436,00080982,00083535,00089179,00084589,00082247,00081555,00083644,00080256,00075476,00079089,00083962,00077924,00079627
00000010,00089918,00081981,00104149,00081217,0.67,0.00,00085325,00077429,00085514,00082148,00083408,00078487,00078005,00076902,00081738,00083748,00079064,00082886,00079906,00085709,00080209,00082590,00078188,00080346,00081742,00089179,00084589,00082247,00081199,00083644,00079220,00075476,00078199,00083962,00076413,00079045
00000011,00096381,00088413,00109576,00081184,0.69,0.00,00085325,00077429,00085514,00082148,00083408,00078487,00078005,00076902,00081738,00083748,00078081,00082886,00079906,00085709,00080209,00082590,00078188,00080346,00081742,00089179,00084589,00082247,00081199,00083644,00079220,00075476,00078199,00083962,00076413,00079045
00000012,00094940,00086454,00107521,00084762,0.81,0.00,00085676,00083777,00085578,00087403,00085486,00086778,00084736,00079409,00087668,00085156,00074706,00084407,00082124,00088642,00085733,00087638,00078987,00085533,00086589,00093606,00082178,00087555,00084806,00088612,00084464,00080991,00081978,00088163,00079691,00084794
00000013,00092142,00084441,00104911,00083435,0.74,0.00,00082680,00083777,00085578,00083171,00082737,00083633,00082462,00078868,00084700,00084436,00073988,00084325,00080216,00085364,00084780,00084684,00078580,00085533,00084083,00092146,00081849,00086637,00084458,00087562,00083729,00080604,00081978,00088163,00078227,00084129
00000014,00091004,00083207,00104143,00082444,0.72,0.00,00082503,00083742,00085578,00082937,00081474,00083633,00080889,00077666,00082730,00084436,00073360,00082380,00079468,00085364,00084126,00082763,00078580,00085533,00082823,00089720,00081034,00086637,00080343,00084870,00082280,00080040,00081411,00086541,00077409,00083070
