iteration,mean,best,worst,bsf,div,branch,mean_0,mean_1,mean_2,mean_3,mean_4,mean_5,mean_6,mean_7,mean_8,mean_9,mean_10,mean_11,mean_12,mean_13,mean_14,mean_15,mean_16,mean_17,mean_18,mean_19,mean_20,mean_21,mean_22,mean_23,mean_24,mean_25,mean_26,mean_27,mean_28,mean_29
00000001,00099447,00088479,00113101,00088327,0.95,0.84,00084462,00088591,00088834,00088268,00090043,00086784,00083394,00088578,00089207,00087612,00090385,00090841,00092370,00088362,00085136,00090224,00084934,00087983,00088742,00091086,00089613,00088336,00090912,00087242,00088418,00089524,00093956,00081818,00087235,00086945
00000002,00095279,00085765,00108924,00085532,0.92,0.69,00083979,00087812,00086130,00085197,00086230,00083134,00083394,00084926,00089207,00085633,00088122,00087070,00087210,00087231,00083226,00085013,00084934,00085437,00083066,00084453,00085045,00083619,00086017,00086103,00084385,00085382,00090574,00081109,00085398,00086945
00000003,00091211,00083819,00104013,00083746,0.81,0.60,00082132,00084744,00086130,00084325,00083958,00080562,00081189,00082303,00088101,00085096,00085284,00083983,00083135,00085274,00081564,00084083,00083927,00083131,00078597,00084376,00084470,00081181,00085391,00083310,00083241,00084557,00087770,00080240,00083712,00086640
00000004,00087309,00082536,00100343,00082521,0.59,0.61,00081455,00084744,00086130,00084200,00083175,00080562,00079145,00078402,00086731,00083360,00085284,00082126,00081580,00084614,00080121,00083739,00082946,00079569,00078367,00083719,00080680,00079754,00083172,00081111,00083069,00083954,00084742,00079431,00083204,00086553
00000005,00085937,00081794,00098825,00081793,0.50,0.65,00081125,00084357,00086130,00081990,00082027,00079517,00079071,00078341,00085517,00083199,00084542,00082126,00081242,00082503,00078219,00083739,00082946,00077912,00077930,00081277,00079298,00079754,00082447,00081111,00082930,00083077,00084587,00078729,00082476,00085700
00000006,00085065,00081337,00098517,00081337,0.49,0.67,00080914,00082925,00086064,00081482,00080654,00078954,00079071,00077931,00085517,00082669,00084542,00081126,00081239,00081709,00077772,00083166,00082946,00077912,00077361,00079958,00077777,00079754,00082447,00081111,00082567,00082811,00084492,00077920,00082010,00085313
00000007,00084756,00081103,00098044,00081102,0.49,0.68,00080914,00082925,00086020,00080728,00080654,00078945,00079023,00077438,00085517,00082516,00084533,00080895,00081239,00081198,00077772,00082743,00082946,00077912,00075853,00079958,00077777,00079754,00082063,00081111,00082567,00081867,00083830,00077062,00082010,00085313
00000008,00084685,00080729,00099044,00080729,0.47,0.68,00080914,00082666,00085200,00079546,00080654,00078824,00079023,00077438,00085229,00081933,00084533,00080022,00081239,00081048,00077772,00082743,00082946,00077912,00075727,00078925,00077344,00079754,00080317,00080920,00082477,00081146,00083792,00076529,00082010,00083291
00000009,00084381,00080306,00096915,00080306,0.47,0.68,00080914,00082666,00084470,00078844,00080385,00078824,00079023,00076539,00084925,00081933,00084533,00080022,00081239,00079202,00077581,00082743,00080553,00077912,00075545,00078468,00077344,00079754,00078148,00080120,00082477,00081146,00082683,00076347,00082010,00082844
00000010,00084232,00079964,00099322,00079963,0.50,0.68,00080914,00082666,00084189,00078619,00080385,00078824,00078255,00075877,00084168,00081391,00083454,00080022,00081113,00079202,00077076,00081835,00080553,00076335,00075545,00078366,00076658,00079557,00078148,00080120,00081738,00080944,00082157,00076347,00081610,00082844
00000011,00084329,00079663,00098589,00079648,0.51,0.66,00080914,00082617,00082185,00078355,00080385,00078824,00078255,00075877,00082888,00080573,00081946,00079697,00081113,00079202,00076933,00081835,00080504,00076335,00075545,00078366,00076658,00078416,00077569,00079818,00081738,00079944,00082157,00076347,00081610,00082844
00000012,00083483,00079543,00097589,00079543,0.45,0.66,00080613,00082617,00082185,00077913,00080385,00078824,00078255,00075877,00082693,00080573,00081796,00079697,00080130,00079015,00076933,00081835,00080359,00076075,00075545,00078366,00076658,00078143,00077569,00079818,00081524,00079944,00082157,00076347,00081610,00082844
00000013,00083618,00079349,00097640,00079349,0.49,0.66,00080613,00082617,00082185,00077913,00080032,00078824,00078255,00075877,00082051,00080131,00081796,00079697,00079316,00079015,00076752,00081835,00080359,00075490,00074730,00078307,00076658,00077824,00077230,00079818,00081524,00079944,00081502,00075925,00081415,00082844
00000014,00083722,00079158,00097532,00079157,0.51,0.67,00080613,00082617,00082185,00077327,00078862,00078245,00078255,00075877,00082051,00077774,00081796,00079438,00079303,00079015,00076752,00081835,00080359,00075251,00074730,00078307,00076658,00077824,00077230,00079818,00081524,00079600,00081434,00075925,00081285,00082844
00000015,00083572,00079099,00097439,00079098,0.52,0.66,00080613,00082617,00082185,00077327,00078862,00078202,00078255,00075877,00082051,00077636,00081677,00079438,00079303,00079015,00076657,00081218,00080138,00075251,00074610,00078307,00076658,00077802,00077230,00079818,00081524,00079271,00081434,00075925,00081285,00082782
00000016,00083776,00078928,00098306,00078928,0.54,0.67,00080613,00082617,00081987,00077146,00078672,00078202,00078255,00075877,00081634,00077636,00081358,00079438,00079303,00078649,00076510,00081218,00079500,00075251,00073620,00078126,00076658,00077802,00077230,00079818,00081004,00078321,00081412,00075925,00081285,00082782
00000017,00083580,00078831,00097539,00078813,0.50,0.67,00080613,00082483,00081636,00077146,00078672,00078202,00078246,00075877,00081634,00077636,00081358,00079438,00079303,00078649,00075614,00081218,00078886,00075251,00073620,00078126,00076358,00077802,00077230,00079801,00081004,00078167,00080899,00075478,00081285,00082782
00000018,00083469,00078728,00096950,00078727,0.49,0.67,00080613,00082483,00081636,00077146,00078672,00078202,00078246,00075877,00081634,00077494,00081358,00079438,00079303,00078649,00075614,00081218,00078886,00075251,00073620,00078126,00076353,00077312,00077024,00079801,00079741,00078090,00080505,00075478,00081285,00082782
00000019,00083311,00078542,00097464,00078542,0.49,0.67,00080613,00082483,00081636,00076878,00078672,00078115,00078246,00075877,00081391,00077494,00080782,00079438,00079303,00078649,00075614,00080275,00077996,00074639,00073620,00078126,00076336,00077312,00077024,00078118,00079741,00078090,00080505,00075478,00081033,00082782
00000020,00083416,00078430,00098138,00078429,0.50,0.67,00080613,00082483,00081636,00076519,00078500,00078115,00077515,00075877,00081391,00077494,00080782,00079438,00079166,00078467,00075614,00080275,00077996,00073266,00073620,00078126,00076336,00077312,00077024,00078118,00079741,00077962,00080505,00075478,00081033,00082485
00000021,00083130,00078304,00097580,00078304,0.49,0.66,00080613,00082483,00081636,00076519,00078500,00078115,00077515,00075877,00081391,00077494,00079686,00079438,00079166,00078467,00074785,00080275,00077996,00073266,00073620,00078126,00076336,00077312,00077024,00078118,00079741,00076828,00080241,00075044,00081033,00082485
00000022,00083099,00078208,00097296,00078203,0.52,0.66,00080486,00082483,00080816,00076519,00078338,00077975,00077515,00075877,00081391,00077494,00079686,00079191,00079166,00078467,00073548,00080275,00077996,00073008,00073620,00078104,00076336,00077312,00077024,00078118,00079741,00076828,00080238,00075044,00081033,00082485
00000023,00083038,00078073,00097223,00078073,0.54,0.66,00080486,00082483,00079834,00076447,00076799,00077975,00077515,00075877,00080884,00077445,00079686,00079191,00079166,00078467,00073262,00080275,00077996,00072891,00073620,00078039,00076336,00077182,00077024,00078118,00079741,00076828,00080238,00075044,00080928,00082426
00000024,00083054,00077915,00098686,00077914,0.52,0.66,00080486,00082483,00077958,00076360,00076799,00077975,00077515,00075877,00080884,00077445,00079146,00079191,00078563,00078467,00073020,00080275,00077816,00072794,00073620,00078016,00076336,00077182,00076760,00078118,00079741,00076828,00080238,00075044,00080928,00081583
00000025,00083176,00077858,00097278,00077855,0.53,0.65,00079933,00082483,00077958,00076360,00076799,00077975,00077515,00075877,00080812,00077445,00079146,00079191,00078563,00078467,00072433,00080275,00077816,00072794,00073620,00077856,00076336,00077182,00076760,00077707,00079741,00076828,00080238,00075044,00080928,00081583
00000026,00083383,00077755,00098152,00077754,0.54,0.65,00079933,00082483,00077156,00076187,00076799,00077975,00077515,00075413,00080812,00077171,00079146,00079191,00077917,00078467,00072433,00080275,00077593,00072794,00073620,00077856,00076336,00077182,00076760,00077707,00079741,00076386,00080238,00075044,00080928,00081583
00000027,00083337,00077620,00098515,00077619,0.54,0.64,00079666,00082255,00077156,00076187,00076799,00077975,00077515,00075413,00078519,00076715,00079146,00079191,00077771,00078467,00072433,00080275,00077593,00072794,00073620,00077856,00076166,00077182,00076760,00077707,00079741,00075896,00080238,00075044,00080928,00081583
00000028,00082866,00077466,00098317,00077466,0.53,0.64,00079666,00082255,00077156,00076187,00076799,00077627,00077004,00075413,00078519,00076277,00079146,00079191,00077106,00078467,00072362,00080275,00077593,00072431,00073319,00076491,00076166,00077182,00076760,00077707,00079741,00075618,00080238,00074780,00080928,00081583
00000029,00082782,00077417,00098142,00077417,0.55,0.64,00079574,00082255,00077156,00076187,00076799,00077627,00077004,00075413,00078346,00076277,00079146,00079191,00077106,00078023,00072362,00080275,00077593,00072431,00073319,00075793,00076166,00077182,00076718,00077707,00079741,00075618,00080238,00074763,00080928,00081583
00000030,00082722,00077307,00097069,00077306,0.54,0.65,00079574,00082255,00077156,00076187,00076799,00077627,00077004,00075413,00078346,00076277,00079146,00078448,00077106,00078023,00072362,00080275,00077593,00072431,00073319,00075793,00075878,00076895,00076718,00077707,00079741,00074108,00080238,00074763,00080436,00081583
00000031,00082299,00077225,00097817,00077225,0.51,0.64,00079574,00082255,00077156,00075867,00076799,00077627,00077004,00075266,00078346,00076277,00079099,00078448,00077106,00077548,00072362,00080275,00077593,00072431,00073319,00075793,00075878,00076895,00076718,00076692,00079741,00074108,00079799,00074763,00080436,00081583
00000032,00082798,00077204,00097984,00077204,0.55,0.64,00079574,00082255,00077156,00075867,00076799,00077627,00077004,00075266,00078346,00076277,00079099,00078446,00077106,00077548,00072362,00080275,00077593,00072431,00073319,00075793,00075792,00076895,00076718,00076692,00079741,00074100,00079266,00074763,00080436,00081583
00000033,00082535,00077160,00096881,00077159,0.55,0.63,00079574,00082255,00077156,00075867,00076799,00077627,00077004,00075223,00078242,00076277,00079099,00078105,00077106,00077548,00072362,00079703,00077593,00072431,00073319,00075793,00075792,00076895,00076718,00076692,00079741,00074051,00079032,00074763,00080436,00081583
00000034,00082784,00077037,00098973,00077037,0.56,0.63,00079431,00082255,00077156,00075867,00076799,00077627,00077004,00074761,00077877,00076277,00078751,00078105,00077106,00077548,00072362,00078569,00077593,00072431,00072933,00075793,00075792,00076895,00076718,00076692,00078903,00074051,00079032,00074763,00080436,00081583
