iteration,mean,best,worst,bsf,div,branch,mean_0,mean_1,mean_2,mean_3,mean_4,mean_5,mean_6,mean_7,mean_8,mean_9,mean_10,mean_11,mean_12,mean_13,mean_14,mean_15,mean_16,mean_17,mean_18,mean_19,mean_20,mean_21,mean_22,mean_23,mean_24,mean_25,mean_26,mean_27,mean_28,mean_29
00000001,00039250,00033598,00047341,00033559,0.96,0.73,00033506,00034315,00034826,00034235,00032815,00033183,00034312,00033051,00035210,00032704,00033792,00034558,00033178,00033455,00033665,00031263,00033443,00035058,00032488,00033147,00034242,00034717,00034302,00034126,00031802,00033263,00034140,00032748,00032866,00032378
00000002,00037788,00032708,00045019,00032498,0.94,0.73,00031655,00033466,00033368,00032913,00030980,00031356,00033211,00033051,00031826,00032106,00032437,00033346,00031921,00031559,00031376,00031263,00033443,00035032,00032396,00032491,00032925,00032915,00032111,00034126,00031802,00033263,00032927,00032256,00031060,00032378
00000003,00036365,00031443,00043938,00031400,0.89,0.62,00030482,00031387,00031846,00032341,00030980,00031019,00031485,00031193,00030655,00032106,00031427,00033346,00030682,00030916,00031176,00029817,00030800,00033608,00032119,00032171,00030458,00030809,00030408,00032864,00031802,00033196,00031746,00029755,00030294,00031126
00000004,00033924,00030641,00040636,00030567,0.69,0.54,00030482,00030665,00030759,00031459,00030008,00029820,00031211,00029596,00029771,00031511,00029793,00032506,00029458,00030069,00030225,00029817,00030292,00033455,00030369,00030335,00030458,00029655,00029992,00032511,00031080,00031926,00030377,00029574,00029003,00030850
00000005,00032364,00030068,00038594,00030067,0.49,0.55,00030482,00030060,00030739,00030851,00029709,00029424,00031130,00029596,00028854,00030939,00029684,00030703,00029458,00029470,00029586,00029547,00030258,00032361,00029112,00029366,00030083,00028324,00029785,00030818,00031080,00031585,00029859,00029574,00028740,00030850
00000006,00031659,00029774,00038160,00029774,0.44,0.56,00030482,00030060,00030351,00030307,00028927,00029424,00030383,00029389,00028518,00030756,00029595,00030703,00028994,00029259,00029586,00029547,00029986,00031324,00029112,00029167,00029423,00028324,00029735,00030219,00031080,00031423,00029859,00029135,00027306,00030850
00000007,00031549,00029651,00038287,00029648,0.43,0.56,00030482,00030060,00030110,00030307,00028927,00029160,00030383,00029232,00028161,00030554,00029595,00030502,00028871,00028957,00029586,00029547,00029568,00031267,00028924,00028882,00029423,00028324,00029653,00029871,00031080,00031096,00029859,00029135,00027306,00030631
00000008,00031387,00029532,00037817,00029531,0.43,0.58,00030008,00029936,00030110,00030307,00028835,00029160,00030383,00029232,00028161,00030355,00029507,00030502,00028682,00028957,00029586,00029547,00029385,00031267,00028855,00027975,00029423,00028324,00029653,00029871,00031080,00030773,00029733,00029135,00026672,00030545
00000009,00031364,00029467,00038881,00029466,0.42,0.57,00030008,00029936,00030110,00030307,00028562,00029058,00030383,00029232,00027842,00030283,00029507,00030502,00028682,00028957,00029586,00029252,00029385,00030673,00028627,00027975,00029413,00028324,00029653,00029871,00031080,00030746,00029733,00029082,00026672,00030545
00000010,00031300,00029401,00038670,00029400,0.41,0.57,00030008,00029936,00029898,00030307,00028562,00028877,00030383,00029232,00027842,00030112,00029507,00030502,00028663,00028957,00029586,00029252,00029308,00030673,00028627,00027975,00029413,00028324,00029653,00029871,00030942,00030411,00029440,00028863,00026672,00030223
00000011,00041801,00038878,00048249,00029400,0.43,0.57,00030008,00029936,00029898,00030307,00028562,00028877,00030383,00029232,00027842,00030112,00029507,00030502,00028663,00028957,00029586,00029252,00029308,00030673,00028627,00027975,00029413,00028324,00029653,00029871,00030942,00030411,00029440,00028863,00026672,00030223
00000012,00039230,00035099,00046731,00034520,0.86,0.85,00035081,00032514,00036331,00032989,00033152,00035356,00034725,00033331,00033943,00035522,00037522,00036024,00035060,00036250,00034555,00032644,00032824,00034822,00034889,00033482,00032923,00031711,00035735,00036287,00036460,00036786,00033134,00035330,00034268,00031955
00000013,00037701,00033090,00045407,00032321,0.91,1.18,00032164,00032364,00033431,00032126,00032320,00032984,00033473,00030032,00031757,00033735,00035863,00031660,00031870,00031172,00033187,00031452,00032168,00033876,00033694,00031110,00031614,00031711,00033195,00031702,00032075,00031867,00031721,00032456,00032451,00030407
00000014,00036272,00031998,00044056,00031236,0.88,1.33,00031117,00029480,00032590,00031363,00030428,00031569,00032853,00029326,00030122,00030699,00032960,00031506,00031575,00031172,00032253,00030789,00029938,00032579,00031287,00030202,00031614,00031461,00030774,00031282,00031948,00031867,00031721,00032456,00029750,00030407
00000015,00035636,00031493,00042815,00030853,0.86,1.40,00029923,00029480,00032590,00031363,00030428,00030166,00032853,00028470,00030122,00030699,00032960,00029763,00030966,00031172,00032253,00030496,00029552,00032579,00031287,00030202,00031133,00029955,00030774,00031025,00031113,00031696,00030381,00032456,00029328,00030407
00000016,00035348,00031012,00042836,00030351,0.84,1.41,00028813,00029023,00031292,00030119,00030428,00030166,00032056,00028272,00029712,00030699,00032169,00029763,00028835,00030157,00032253,00030496,00029314,00031981,00031287,00030202,00029626,00029955,00030774,00031025,00030606,00029711,00030381,00031709,00029328,00030407
00000017,00034982,00030984,00042860,00030085,0.83,1.37,00028603,00028833,00031292,00030119,00030043,00030166,00031393,00028272,00029065,00030526,00032169,00028251,00028835,00029779,00031942,00030138,00029031,00031981,00031287,00030202,00029626,00029383,00030774,00029699,00029641,00029711,00030367,00031709,00029328,00030407
00000018,00034616,00030552,00042059,00029743,0.82,1.34,00028538,00028358,00031292,00029322,00030043,00029293,00031393,00027659,00029065,00030526,00032169,00028251,00027745,00028810,00031412,00029468,00029031,00031981,00031287,00028652,00029626,00029353,00030201,00029141,00029641,00029711,00030367,00030766,00028798,00030407
00000019,00034540,00030484,00041906,00029655,0.81,1.31,00028538,00028358,00031252,00029322,00030043,00029272,00030970,00027659,00028929,00030526,00032169,00028214,00027745,00028509,00031412,00029365,00029011,00031981,00031287,00028652,00029392,00029198,00030201,00028289,00029641,00029711,00030367,00030766,00028798,00030089
00000020,00034180,00030024,00041875,00029500,0.79,1.28,00028490,00027493,00030557,00029322,00029483,00029272,00030768,00027659,00028929,00030526,00032169,00028050,00027745,00028509,00031412,00029026,00029011,00031288,00031248,00028576,00029392,00029198,00030137,00028289,00028995,00029711,00030367,00030766,00028551,00030089
