iteration,mean,best,worst,bsf,div,branch,mean_0,mean_1,mean_2,mean_3,mean_4,mean_5,mean_6,mean_7,mean_8,mean_9,mean_10,mean_11,mean_12,mean_13,mean_14,mean_15,mean_16,mean_17,mean_18,mean_19,mean_20,mean_21,mean_22,mean_23,mean_24,mean_25,mean_26,mean_27,mean_28,mean_29
00000001,00037804,00035477,00041871,00035070,0.81,0.00,00034087,00033081,00036762,00036037,00037154,00034398,00034898,00034523,00033417,00036223,00034880,00033819,00034859,00035893,00035069,00035225,00034499,00035080,00036016,00035488,00036319,00034367,00035519,00034761,00034352,00034637,00034671,00033680,00036671,00035727
00000002,00036782,00034598,00041273,00034287,0.78,0.00,00033865,00032766,00035056,00036015,00033468,00034013,00034518,00034184,00033244,00035056,00034209,00033385,00034139,00035693,00034578,00033768,00033699,00033809,00034592,00034798,00035010,00034037,00034749,00034352,00033819,00033405,00034383,00032863,00036450,00034709
00000003,00036181,00033918,00040569,00033697,0.73,0.00,00033436,00031904,00033999,00035188,00032991,00034013,00034518,00034184,00032422,00033243,00034140,00032523,00033766,00035223,00034578,00033346,00033595,00033141,00033046,00033421,00034089,00033202,00034286,00034285,00032950,00033027,00033877,00032667,00035693,00034163
00000004,00036007,00033539,00041124,00033318,0.71,0.00,00032947,00031472,00033891,00034632,00032610,00034013,00034400,00033913,00032254,00033059,00033577,00032174,00033288,00034882,00033871,00033346,00033567,00032954,00032775,00033363,00034089,00031618,00033870,00033541,00032807,00032549,00033491,00032473,00034902,00033229
00000005,00035545,00033138,00040695,00032942,0.70,0.00,00032906,00031035,00033143,00034388,00032058,00034013,00034310,00033203,00032194,00032889,00033241,00032174,00032745,00034159,00033326,00033346,00033567,00032673,00031359,00033193,00032695,00031112,00033671,00033279,00032417,00032076,00033459,00032417,00034575,00032651
00000006,00035459,00032894,00040673,00032764,0.69,0.00,00032794,00030970,00032953,00034047,00032034,00033685,00034092,00032951,00032116,00032343,00033022,00032174,00032577,00033889,00033094,00033147,00033519,00032673,00031359,00032319,00032695,00031035,00033671,00033279,00032417,00031962,00033337,00032417,00034090,00032280
00000007,00035218,00032734,00040405,00032617,0.68,0.00,00032499,00030731,00032953,00034047,00031855,00033685,00034025,00032618,00031567,00032320,00032785,00032174,00032555,00033579,00032917,00033147,00033459,00032596,00031121,00032319,00032631,00030811,00033671,00033201,00032190,00031860,00033331,00032417,00034004,00031453
00000008,00035187,00032578,00040252,00032471,0.66,0.00,00032499,00030710,00032723,00033962,00031855,00033685,00034025,00032159,00031490,00032320,00032479,00032174,00032174,00033579,00032798,00033147,00033305,00032555,00030999,00032012,00032619,00030790,00033551,00032206,00031909,00031815,00033331,00032127,00034004,00031133
00000009,00034982,00032471,00040093,00032344,0.67,0.00,00032499,00030710,00032651,00033937,00031790,00033663,00033923,00032098,00031250,00032247,00032479,00032174,00032033,00033083,00032530,00033147,00032926,00032484,00030806,00031922,00031999,00030725,00033426,00032168,00031909,00031815,00033319,00031873,00034004,00030751
00000010,00034856,00032298,00040069,00032151,0.67,0.00,00032233,00030486,00032547,00033937,00031718,00033642,00033365,00031851,00031188,00032066,00031924,00031261,00031888,00032948,00032228,00032937,00032910,00031917,00030806,00031922,00031961,00030697,00032789,00031739,00031909,00031815,00033239,00031873,00034004,00030751
00000011,00034745,00032085,00039938,00031982,0.68,0.00,00032056,00030171,00032547,00033895,00031718,00033642,00032883,00031583,00030972,00032066,00031475,00031261,00031383,00032729,00032208,00032733,00032804,00031285,00030806,00031806,00031961,00030663,00032789,00031739,00031909,00031368,00033188,00031141,00034004,00030704
00000012,00034553,00031951,00039993,00031901,0.67,0.00,00032056,00030171,00032512,00033895,00031718,00033424,00032765,00031541,00030972,00032066,00031260,00031203,00031374,00032710,00032208,00032733,00032401,00030941,00030692,00031806,00031961,00030663,00032789,00031739,00031909,00031368,00032882,00030758,00034004,00030529
00000013,00034469,00031875,00039525,00031793,0.65,0.00,00031974,00030171,00032512,00033279,00031567,00033326,00032599,00031124,00030856,00032063,00031260,00031203,00031374,00032710,00032014,00032733,00032084,00030374,00030619,00031756,00031961,00030663,00032647,00031653,00031909,00031255,00032813,00030758,00034004,00030529
00000014,00034327,00031801,00039722,00031653,0.67,0.00,00031974,00030171,00032512,00032933,00031567,00033184,00032187,00031124,00030822,00031878,00030920,00031203,00031154,00032710,00031891,00032478,00031841,00030374,00030241,00031756,00031913,00029919,00032647,00031560,00031777,00031255,00032628,00030752,00033820,00030400
00000015,00034349,00031617,00039616,00031574,0.68,0.00,00031974,00030171,00032512,00032933,00031567,00033130,00032187,00030932,00030822,00031878,00030655,00031199,00031149,00032674,00031801,00032092,00031805,00030374,00030141,00031707,00031913,00029883,00032571,00031560,00031777,00031255,00032233,00030190,00033820,00030344
00000016,00034197,00031577,00040106,00031504,0.66,0.00,00031598,00030171,00032500,00032933,00031567,00032826,00032124,00030932,00030822,00031838,00030650,00031164,00031149,00032470,00031675,00032092,00031630,00030374,00030141,00031667,00031913,00029776,00032441,00031293,00031777,00031255,00032088,00030190,00033820,00030252
00000017,00034090,00031468,00039014,00031388,0.68,0.00,00031502,00030171,00032500,00032933,00031396,00032826,00031992,00030932,00030615,00031544,00030297,00030806,00031149,00032439,00031512,00032092,00031562,00030374,00030141,00031185,00031881,00029495,00032441,00031293,00031777,00031090,00031510,00030190,00033820,00030181
00000018,00033953,00031355,00039666,00031294,0.66,0.00,00031467,00030171,00032500,00032933,00031284,00032768,00031992,00030804,00030615,00031322,00030297,00030806,00031149,00032278,00030815,00032089,00031206,00030374,00029875,00031185,00031881,00029495,00032321,00030812,00031630,00031090,00031510,00030190,00033820,00030164
00000019,00033945,00031265,00039734,00031186,0.65,0.00,00031115,00030171,00032464,00032933,00031132,00032768,00031516,00030804,00030615,00031029,00030297,00030649,00031149,00031467,00030764,00032089,00031206,00030116,00029875,00031152,00031881,00029495,00032171,00030713,00031630,00030868,00031410,00030127,00033820,00030164
00000020,00033894,00031211,00039506,00031103,0.67,0.00,00030771,00030171,00032361,00032933,00031132,00032650,00031490,00030787,00030615,00031029,00030297,00030629,00031149,00031444,00030764,00032089,00031182,00029479,00029715,00030751,00031881,00029495,00032022,00030713,00031578,00030765,00031236,00029978,00033820,00030164
00000021,00033798,00031098,00039713,00031036,0.66,0.00,00030771,00030171,00032361,00032933,00031116,00031751,00031485,00030787,00030615,00030862,00030151,00030629,00031052,00031361,00030764,00031995,00031144,00029479,00029715,00030751,00031865,00029495,00032022,00030655,00031491,00030765,00031068,00029978,00033820,00030040
00000022,00033756,00031031,00039737,00030965,0.66,0.00,00030515,00029988,00031918,00032933,00030942,00031596,00031414,00030591,00030599,00030862,00030151,00030629,00031052,00031338,00030764,00031995,00031144,00029479,00029715,00030751,00031693,00029456,00032022,00030655,00031266,00030765,00030934,00029949,00033820,00030040
00000023,00033643,00030965,00038486,00030920,0.67,0.00,00030515,00029988,00031693,00032933,00030942,00031596,00031298,00030591,00030479,00030862,00030112,00030528,00031052,00031034,00030543,00031948,00031144,00029479,00029715,00030751,00031693,00029456,00031929,00030565,00031266,00030765,00030934,00029940,00033820,00030040
00000024,00033711,00030914,00039138,00030882,0.67,0.00,00030435,00029988,00031335,00032933,00030905,00031596,00031260,00030591,00030221,00030862,00029961,00030506,00031052,00031034,00030543,00031948,00031144,00029479,00029715,00030751,00031693,00029452,00031929,00030504,00031266,00030765,00030934,00029940,00033696,00030029
00000025,00033533,00030887,00038837,00030788,0.65,0.00,00030435,00029988,00031147,00032806,00030905,00031451,00031245,00030591,00030221,00030862,00029673,00030496,00030959,00030752,00030391,00031948,00031144,00029479,00029715,00030751,00031693,00029452,00031929,00030458,00031253,00030765,00030821,00029940,00032354,00030029
00000026,00033482,00030828,00038990,00030750,0.66,0.00,00030338,00029887,00031090,00032806,00030905,00031451,00031149,00030591,00030207,00030862,00029644,00030496,00030953,00030752,00030391,00031948,00030911,00029479,00029667,00030662,00031693,00029452,00031703,00030458,00031253,00030765,00030821,00029940,00032200,00030029
00000027,00033400,00030760,00039321,00030699,0.65,0.00,00030338,00029887,00031090,00032626,00030905,00031451,00031149,00030591,00030207,00030728,00029440,00030286,00030953,00030752,00030172,00031948,00030734,00029479,00029667,00030662,00031517,00029452,00031479,00030458,00031252,00030765,00030821,00029940,00032200,00030029
00000028,00033372,00030717,00038725,00030642,0.64,0.00,00030328,00029887,00031045,00032626,00030690,00031451,00031149,00030591,00030207,00030728,00029436,00030285,00030892,00030675,00030114,00031948,00030734,00029479,00029667,00030268,00031517,00029452,00030691,00030397,00031252,00030765,00030821,00029940,00032200,00030029
00000029,00033467,00030723,00039018,00030580,0.66,0.00,00030150,00029887,00030943,00032626,00030690,00031451,00031123,00030591,00030178,00030568,00029436,00030255,00030869,00030675,00030114,00031948,00030734,00029479,00029659,00030268,00031415,00029452,00030133,00030259,00031252,00030671,00030821,00029718,00032021,00030020
00000030,00033280,00030577,00038921,00030553,0.65,0.00,00030117,00029801,00030933,00032626,00030690,00031438,00031123,00030591,00030124,00030568,00029436,00030255,00030839,00030675,00030114,00031948,00030734,00029479,00029612,00030268,00031415,00029452,00030133,00030259,00031038,00030671,00030821,00029718,00031742,00029979
