iteration,mean,best,worst,bsf,div,branch,mean_0,mean_1,mean_2,mean_3,mean_4,mean_5,mean_6,mean_7,mean_8,mean_9,mean_10,mean_11,mean_12,mean_13,mean_14,mean_15,mean_16,mean_17,mean_18,mean_19,mean_20,mean_21,mean_22,mean_23,mean_24,mean_25,mean_26,mean_27,mean_28,mean_29
00000001,00037867,00035122,00043532,00034781,0.82,0.00,00034990,00033672,00033273,00035408,00034387,00035033,00034770,00034817,00034514,00035375,00035479,00033231,00034534,00033555,00035146,00036702,00034921,00036448,00035401,00035403,00034531,00035346,00034797,00035443,00035588,00035140,00032719,00034104,00034018,00034701
00000002,00036766,00034225,00042425,00033934,0.77,0.00,00034222,00032354,00032722,00034012,00033748,00033531,00033050,00033963,00033710,00033567,00035353,00032753,00033715,00032443,00034317,00036173,00034468,00035713,00035279,00035059,00034211,00034192,00034417,00033270,00034888,00034511,00032400,00033104,00033755,00033127
00000003,00036184,00033711,00041472,00033483,0.76,0.00,00033794,00032354,00032081,00033614,00033748,00033188,00032324,00033566,00033320,00033331,00034773,00032292,00033100,00031815,00033317,00036173,00034033,00034452,00034733,00034648,00033936,00033948,00034164,00032804,00034267,00034144,00031817,00032744,00033640,00032394
00000004,00035958,00033432,00041836,00033194,0.73,0.00,00033644,00032354,00031632,00033552,00033748,00033188,00031934,00033040,00033299,00033331,00034773,00031962,00032791,00030727,00032306,00036077,00033677,00034036,00034661,00034362,00033456,00033640,00033855,00032500,00033514,00033689,00031817,00032744,00033499,00032017
00000005,00035703,00033142,00041502,00032932,0.72,0.00,00033164,00032354,00031452,00033552,00033699,00032174,00031649,00032955,00033112,00033249,00034254,00031627,00032265,00030727,00032045,00035668,00033183,00034036,00034661,00033792,00033221,00032841,00033452,00032412,00033273,00033689,00031711,00032744,00033173,00031839
00000006,00035615,00032795,00041262,00032639,0.71,0.00,00032912,00032354,00031068,00033552,00033573,00031606,00031170,00032776,00033040,00032928,00033360,00031627,00032160,00030727,00032045,00034997,00032718,00033589,00034427,00033207,00032562,00032841,00032830,00032323,00032650,00033244,00031687,00032395,00032974,00031839
00000007,00035293,00032660,00040754,00032460,0.68,0.00,00032710,00032354,00030693,00033552,00033573,00031173,00031130,00032658,00032659,00032492,00033141,00031549,00031793,00030695,00031734,00034466,00032443,00033589,00034427,00033207,00032304,00032566,00032184,00032323,00032488,00033244,00031681,00032395,00032863,00031742
00000008,00035368,00032513,00041478,00032336,0.70,0.00,00032666,00032192,00030693,00033552,00033573,00030924,00030795,00032587,00032307,00032492,00033141,00031343,00031675,00030677,00031734,00034436,00031544,00033401,00034427,00033207,00032036,00032566,00031934,00032323,00032488,00033197,00031681,00032207,00032673,00031619
00000009,00035045,00032275,00040408,00032173,0.70,0.00,00032621,00032156,00030254,00033552,00033093,00030924,00030795,00032587,00032275,00032313,00032699,00031343,00031675,00030677,00031543,00034070,00031491,00033124,00034427,00032760,00032036,00032486,00031921,00031525,00032277,00032867,00031681,00032130,00032318,00031593
00000010,00035014,00032154,00040974,00032070,0.69,0.00,00032612,00032156,00030078,00033552,00033093,00030902,00030795,00032587,00032178,00031770,00032540,00031336,00031482,00030677,00031543,00033968,00031491,00032574,00034427,00032525,00031629,00032486,00031804,00031405,00032277,00032718,00031681,00032075,00032146,00031593
00000011,00037454,00034402,00043272,00032070,0.70,0.00,00032612,00032156,00030078,00033552,00033093,00030902,00030795,00032587,00032178,00031770,00032540,00031336,00031482,00030677,00031543,00033968,00031491,00032574,00034427,00032525,00031629,00032486,00031804,00031405,00032277,00032718,00031681,00032075,00032146,00031593
00000012,00037489,00034398,00042080,00033730,0.81,0.00,00033436,00035126,00032788,00035855,00034631,00033433,00033225,00033679,00034534,00031552,00034405,00032630,00032534,00033137,00032469,00036358,00032502,00033672,00034446,00034469,00033308,00035622,00034915,00033897,00032629,00033919,00031612,00034548,00034045,00032545
00000013,00036528,00033739,00041384,00033365,0.78,0.00,00032956,00033360,00032788,00035417,00034609,00033433,00032920,00033679,00034534,00031552,00034405,00032630,00032026,00032786,00032247,00035048,00032502,00033042,00034198,00034239,00032967,00035344,00034305,00032588,00032427,00033919,00031612,00033734,00033687,00032023
00000014,00035987,00033254,00040616,00033014,0.75,0.00,00032900,00033360,00032767,00034601,00033947,00033277,00032619,00032440,00034534,00031185,00034405,00032246,00031011,00032237,00032203,00034708,00032502,00032175,00034134,00034239,00032061,00034458,00034305,00032221,00032421,00033499,00031403,00033074,00033495,00031994
00000015,00035667,00032864,00040767,00032632,0.73,0.00,00032900,00032902,00032572,00032913,00033276,00032963,00032614,00031764,00033768,00030690,00034367,00032075,00030875,00031840,00032203,00033560,00032502,00031630,00032880,00034017,00032045,00033835,00034305,00031829,00032216,00032885,00031357,00033074,00033137,00031994
00000016,00035296,00032540,00040593,00032420,0.73,0.00,00032900,00032902,00032129,00032166,00033276,00032475,00032496,00031764,00033768,00030662,00034355,00031574,00030710,00031840,00031878,00033449,00032502,00031197,00032793,00033699,00031878,00033377,00034305,00031208,00032146,00032413,00031357,00032702,00032937,00031749
00000017,00034953,00032367,00039919,00032233,0.69,0.00,00032794,00032889,00032055,00032074,00032809,00032250,00032496,00031352,00033768,00030447,00034355,00031230,00030699,00031592,00031677,00033132,00032290,00031061,00032695,00033699,00031878,00033023,00033343,00031139,00032096,00031963,00031326,00032430,00032781,00031673
00000018,00035044,00032199,00040281,00032123,0.71,0.00,00032794,00032889,00032055,00032074,00032384,00031906,00032205,00031352,00033662,00030447,00033446,00031230,00030699,00031592,00031677,00032878,00032290,00031061,00032594,00033699,00031878,00033023,00033343,00031100,00032096,00031963,00031302,00031960,00032426,00031673
00000019,00034967,00032076,00040234,00031939,0.70,0.00,00032791,00032889,00032014,00031704,00032253,00031851,00031974,00031160,00032591,00030165,00032243,00031230,00030699,00031387,00031578,00032878,00032005,00031017,00032594,00033699,00031715,00032853,00033343,00030995,00032089,00031704,00031302,00031881,00032362,00031204
00000020,00034668,00031970,00040377,00031856,0.69,0.00,00032791,00032858,00032014,00031682,00032168,00031851,00031974,00031160,00032447,00030165,00031803,00031230,00030699,00031387,00031578,00032878,00031500,00031017,00032594,00033481,00031522,00032741,00033063,00030995,00032089,00031686,00031302,00031881,00032184,00030960
00000021,00034632,00031877,00040071,00031764,0.69,0.00,00032791,00032614,00032014,00031682,00031974,00031851,00031872,00031067,00032389,00030014,00031712,00030701,00030595,00031343,00031390,00032836,00031500,00030910,00032285,00033312,00031522,00032605,00033063,00030937,00032032,00031686,00031301,00031881,00032147,00030905
00000022,00036992,00034183,00042434,00031764,0.69,0.00,00032791,00032614,00032014,00031682,00031974,00031851,00031872,00031067,00032389,00030014,00031712,00030701,00030595,00031343,00031390,00032836,00031500,00030910,00032285,00033312,00031522,00032605,00033063,00030937,00032032,00031686,00031301,00031881,00032147,00030905
00000023,00037119,00034152,00042168,00033478,0.82,0.00,00033427,00034997,00033169,00035301,00033236,00033174,00033682,00032791,00032817,00031577,00032932,00033476,00032074,00032877,00033733,00033453,00035532,00032447,00035161,00033551,00034274,00034313,00034081,00032874,00033698,00032378,00033779,00034870,00032781,00031914
00000024,00036111,00033274,00040929,00032921,0.76,0.00,00033138,00033792,00032061,00034083,00032890,00032210,00032781,00032791,00032667,00031577,00032682,00033476,00032074,00032532,00033439,00033453,00033055,00032373,00034320,00033490,00034043,00032766,00033324,00031065,00033378,00031929,00033599,00034589,00032149,00031914
00000025,00035734,00032796,00041451,00032600,0.71,0.00,00033138,00033036,00032002,00033487,00032890,00032117,00032247,00032573,00032400,00031577,00032468,00033476,00031935,00031856,00032664,00033333,00032926,00032336,00033647,00032958,00033519,00032766,00033318,00030952,00032879,00031576,00033347,00033131,00031802,00031673
00000026,00035439,00032542,00040671,00032420,0.68,0.00,00033138,00033036,00032002,00033487,00032890,00032117,00032126,00032285,00032400,00031577,00032468,00033114,00031778,00031856,00032480,00032944,00032696,00032212,00033338,00032297,00032934,00032727,00033318,00030762,00032408,00031576,00033347,00032330,00031382,00031580
00000027,00035204,00032385,00040124,00032234,0.67,0.00,00032790,00033036,00032002,00033487,00032890,00032117,00032126,00032036,00031796,00031577,00032445,00033114,00031607,00031761,00032364,00032863,00032170,00032143,00032223,00032297,00032934,00032460,00033318,00030744,00032083,00031393,00032442,00032204,00031102,00031521
00000028,00035124,00032238,00040058,00032095,0.69,0.00,00032790,00032521,00032002,00033487,00032804,00032117,00032063,00031992,00031796,00031138,00032180,00033000,00031607,00031684,00032209,00032590,00032041,00032143,00031485,00032297,00032546,00032280,00032936,00030670,00032083,00031343,00032231,00032204,00031098,00031521
00000029,00034797,00032031,00040435,00031908,0.68,0.00,00032590,00032158,00032002,00033182,00032515,00032082,00031857,00031911,00031489,00031138,00031966,00032941,00031499,00031587,00032062,00032246,00031959,00031942,00031189,00032297,00031911,00032280,00032097,00030670,00031925,00031343,00031991,00032146,00030754,00031521
00000030,00034582,00031869,00040137,00031771,0.68,0.00,00032430,00031577,00032002,00033182,00032487,00031900,00031592,00031732,00031489,00031138,00031587,00032839,00031170,00031587,00032062,00031400,00031914,00031942,00031189,00032297,00031719,00032258,00032056,00030670,00031659,00031112,00031891,00031998,00030754,00031521
00000031,00034397,00031702,00039342,00031617,0.66,0.00,00032353,00031321,00032002,00033121,00032487,00031867,00031344,00031305,00031355,00030957,00031587,00032781,00031073,00031579,00031949,00031400,00031614,00031586,00031092,00032216,00031719,00032102,00031363,00030320,00031113,00031112,00031891,00031710,00030754,00031437
00000032,00034402,00031625,00039688,00031515,0.65,0.00,00032176,00031321,00031786,00033121,00032487,00031867,00031258,00031305,00031355,00030829,00031587,00032475,00030779,00031578,00031921,00031274,00031140,00031301,00031092,00032216,00031719,00031609,00031363,00030320,00031089,00031112,00031891,00031646,00030397,00031437
00000033,00036527,00033581,00042367,00031515,0.67,0.00,00032176,00031321,00031786,00033121,00032487,00031867,00031258,00031305,00031355,00030829,00031587,00032475,00030779,00031578,00031921,00031274,00031140,00031301,00031092,00032216,00031719,00031609,00031363,00030320,00031089,00031112,00031891,00031646,00030397,00031437
00000034,00036723,00033650,00041616,00033134,0.78,0.00,00033480,00032339,00031866,00036325,00034045,00033880,00032367,00033271,00034524,00030192,00032742,00033987,00033179,00033137,00032501,00033656,00032088,00031927,00032629,00032195,00033985,00034613,00033468,00032365,00033140,00032675,00034389,00033361,00031530,00034165
00000035,00035685,00033056,00040501,00032750,0.70,0.00,00033480,00032256,00031866,00034450,00033568,00033880,00032292,00032913,00034524,00030125,00031517,00033061,00032271,00032816,00032208,00033356,00031848,00031389,00032629,00032172,00033703,00033762,00033050,00032365,00032493,00032675,00034389,00033242,00031431,00032797
00000036,00035361,00032689,00040823,00032451,0.68,0.00,00033129,00031874,00031866,00033589,00032017,00033769,00031745,00032913,00034524,00030110,00031244,00032832,00031169,00032816,00032031,00033356,00031701,00031321,00032505,00032139,00033483,00033328,00033033,00031983,00031418,00032201,00034301,00033131,00031431,00032595
00000037,00035033,00032406,00040275,00032170,0.65,0.00,00032754,00031781,00031866,00033554,00031679,00033214,00031401,00032913,00033573,00030110,00031152,00032347,00031169,00032697,00032031,00033009,00031696,00031321,00032304,00032016,00033295,00032861,00032504,00031003,00031113,00032201,00032637,00032975,00031431,00032506
00000038,00034817,00032093,00040042,00031934,0.65,0.00,00031657,00031781,00031866,00033531,00031679,00033096,00030930,00032748,00033573,00030043,00031028,00032347,00031169,00032602,00031447,00031960,00031519,00031321,00032304,00031261,00032573,00032780,00032504,00031003,00030920,00031441,00032551,00032558,00031431,00032418
00000039,00034576,00031899,00039956,00031798,0.65,0.00,00031384,00031744,00031825,00032972,00030953,00033096,00030792,00032644,00033306,00030016,00030893,00032347,00031169,00032484,00031447,00031942,00031494,00031240,00032304,00031261,00032352,00032780,00032470,00031003,00030703,00031102,00032396,00032488,00031224,00032136
00000040,00034655,00031783,00040216,00031695,0.65,0.00,00031106,00031744,00031786,00032963,00030807,00032868,00030777,00032644,00033306,00030016,00030893,00032347,00031169,00032156,00031447,00031942,00031494,00031240,00032291,00031261,00032225,00032780,00032468,00031003,00030214,00030778,00032221,00032488,00031224,00031199
00000041,00034515,00031690,00040193,00031586,0.66,0.00,00030654,00031584,00031786,00032797,00030613,00032868,00030777,00032644,00032882,00030016,00030826,00032347,00031169,00032138,00031447,00031605,00031494,00031240,00032240,00031261,00031932,00032780,00032452,00031003,00030214,00030455,00031808,00032425,00031112,00031023
00000042,00034263,00031578,00039884,00031424,0.64,0.00,00030422,00031492,00031681,00032416,00030613,00032843,00030712,00032607,00032351,00030016,00030826,00032105,00031169,00031728,00031238,00031559,00031485,00031240,00032104,00031229,00031932,00032534,00031892,00030973,00030003,00029552,00031783,00032420,00030835,00030979
00000043,00034269,00031454,00040279,00031323,0.64,0.00,00030330,00031492,00031660,00032310,00030613,00032843,00030712,00032607,00032351,00030016,00030492,00032074,00031169,00031678,00031221,00031559,00031399,00030966,00032019,00031229,00031273,00032421,00031892,00030973,00029737,00029552,00031783,00031522,00030835,00030979
00000044,00035853,00032781,00042208,00031291,0.63,0.00,00030330,00031492,00030697,00032310,00030613,00032843,00030712,00032607,00032351,00030016,00030492,00032074,00031169,00031678,00031221,00031559,00031399,00030966,00032019,00031229,00031273,00032421,00031892,00030973,00029737,00029552,00031783,00031522,00030835,00030979
00000045,00036111,00032885,00041998,00032315,0.75,0.00,00031858,00032457,00030697,00032914,00034095,00032921,00032145,00032175,00033535,00030823,00033804,00033492,00031378,00031318,00032844,00031830,00033248,00031928,00032756,00033930,00032551,00032934,00033424,00031341,00030265,00032561,00032165,00031063,00031071,00031941
00000046,00035190,00032156,00040779,00031959,0.70,0.00,00031609,00031623,00030697,00032151,00034095,00032450,00032145,00032175,00032905,00030814,00033350,00033492,00031378,00031056,00032500,00031830,00032087,00031782,00031776,00033930,00031778,00032731,00033424,00031341,00029895,00032561,00032165,00030501,00030672,00029869
00000047,00034899,00031934,00040822,00031748,0.68,0.00,00031609,00031302,00030697,00032063,00034095,00032151,00031839,00031557,00032515,00030730,00033144,00032938,00031378,00030791,00032500,00031830,00031967,00031675,00031277,00033930,00031778,00032731,00032483,00030862,00029833,00031892,00032153,00030501,00030672,00029554
00000048,00034647,00031708,00040055,00031559,0.66,0.00,00031541,00031248,00030691,00031928,00033258,00031872,00031718,00031418,00032515,00030680,00032721,00032073,00031378,00030467,00032395,00031796,00031967,00031211,00031277,00033353,00031527,00032731,00032392,00030862,00029833,00031501,00032153,00030501,00030417,00029362
00000049,00034419,00031538,00040743,00031455,0.66,0.00,00031426,00031248,00030691,00031662,00032721,00031590,00031335,00031418,00032492,00030680,00032721,00031879,00031043,00030467,00032395,00031741,00031937,00031106,00031277,00033222,00031527,00032590,00032221,00030862,00029775,00031198,00032153,00030501,00030417,00029362
00000050,00034277,00031473,00040181,00031399,0.66,0.00,00031393,00031213,00030388,00031636,00032721,00031205,00031271,00031418,00032492,00030680,00032677,00031879,00031043,00030467,00032183,00031564,00031890,00030893,00031237,00033222,00031527,00032583,00032164,00030862,00029775,00031198,00032153,00030501,00030417,00029340
00000051,00034278,00031479,00040318,00031355,0.67,0.00,00031393,00031101,00030388,00031636,00032721,00031126,00031271,00031418,00032492,00030680,00032503,00031871,00031043,00030256,00031894,00031564,00031826,00030828,00031013,00033222,00031527,00032560,00032157,00030862,00029731,00031198,00032116,00030501,00030417,00029340
00000052,00034127,00031386,00040158,00031295,0.65,0.00,00031393,00031100,00030261,00031410,00032721,00031126,00031271,00031418,00032357,00030629,00032492,00031871,00031043,00030256,00031861,00031116,00031826,00030803,00030852,00033222,00031527,00032560,00031771,00030862,00029731,00031198,00032116,00030501,00030417,00029156
00000053,00034074,00031288,00039575,00031197,0.64,0.00,00031393,00031014,00030261,00031350,00031995,00031126,00031271,00031418,00032106,00030513,00032202,00031871,00031043,00030189,00031861,00031116,00031826,00030320,00030852,00033137,00031312,00032477,00031423,00030862,00029731,00031051,00032116,00030501,00030417,00029156
00000054,00033968,00031255,00039570,00031110,0.63,0.00,00031166,00031014,00030261,00031129,00031995,00030965,00031271,00031325,00032061,00030252,00032202,00031645,00030533,00030189,00031840,00031084,00031826,00030320,00030734,00032848,00031312,00032477,00031346,00030862,00029731,00031051,00032116,00030501,00030417,00028856
00000055,00035504,00032686,00041341,00031086,0.63,0.00,00031166,00031014,00030261,00031129,00031995,00030965,00031271,00031325,00032061,00030252,00032202,00031645,00030533,00030189,00031840,00031084,00031826,00030320,00030734,00032848,00031312,00032477,00031346,00030862,00029731,00031051,00032116,00029763,00030417,00028856
