iteration,mean,best,worst,bsf,div,branch,mean_0,mean_1,mean_2,mean_3,mean_4,mean_5,mean_6,mean_7,mean_8,mean_9,mean_10,mean_11,mean_12,mean_13,mean_14,mean_15,mean_16,mean_17,mean_18,mean_19,mean_20,mean_21,mean_22,mean_23,mean_24,mean_25,mean_26,mean_27,mean_28,mean_29
00000001,00144423,00126506,00167340,00126506,0.96,0.85,00124665,00126068,00128268,00130014,00123276,00132691,00127093,00129966,00126138,00126570,00129509,00121405,00121435,00127553,00125469,00128807,00129527,00118079,00127266,00129907,00131398,00121719,00125907,00125398,00126118,00127961,00120049,00126487,00127081,00129366
00000002,00139897,00122876,00161218,00122724,0.95,0.79,00124665,00126068,00121893,00127886,00116136,00120160,00124491,00123098,00123565,00126570,00124156,00120177,00119277,00123639,00124948,00125841,00123263,00118079,00126642,00123325,00127525,00116424,00125907,00121657,00119542,00123887,00110464,00119342,00125838,00127263
00000003,00134279,00117923,00155618,00117839,0.90,0.67,00121018,00125795,00115375,00116619,00115142,00119048,00120320,00121145,00117190,00118418,00120801,00117759,00112022,00120728,00119171,00115243,00119965,00116176,00119496,00120476,00122728,00111372,00118469,00116187,00116614,00118866,00103816,00116958,00116803,00121461
00000004,00128616,00114536,00148739,00114514,0.78,0.58,00117620,00118006,00112165,00113587,00111754,00111510,00114623,00116458,00110824,00117596,00119138,00117759,00110804,00120694,00116478,00112767,00112431,00110516,00118615,00116925,00121946,00108763,00116464,00112744,00113434,00112945,00103816,00112489,00116143,00116410
00000005,00122803,00112831,00143847,00112818,0.57,0.54,00117298,00115153,00110305,00110389,00110170,00111083,00111290,00115165,00110824,00114512,00114106,00114723,00108088,00118429,00116478,00112097,00109667,00110516,00114163,00113928,00120208,00107418,00114870,00112744,00113087,00112945,00103816,00111587,00113077,00116410
00000006,00120820,00111781,00141191,00111780,0.52,0.57,00117298,00115153,00110305,00110173,00108244,00110449,00110870,00112187,00109026,00113307,00112580,00112209,00108088,00116999,00116478,00112097,00109667,00110516,00114163,00111586,00118707,00103626,00111498,00112744,00111198,00111824,00103509,00111587,00111713,00115622
00000007,00119457,00111043,00140769,00111043,0.51,0.63,00116854,00115153,00109732,00110173,00105081,00110449,00110870,00110939,00108347,00110182,00111920,00110969,00108088,00115959,00114812,00112097,00108844,00110183,00114163,00110004,00118318,00103626,00111498,00112744,00110660,00111824,00103509,00109442,00109379,00115478
00000008,00118179,00110489,00138816,00110488,0.49,0.65,00116854,00114500,00109732,00110173,00105081,00110449,00110870,00109653,00108347,00108702,00111920,00110969,00108088,00115959,00114812,00110941,00108844,00109112,00113518,00109673,00113653,00103626,00111498,00112744,00107372,00111824,00103509,00109442,00109379,00113422
00000009,00117202,00109949,00138092,00109943,0.49,0.64,00116854,00113224,00109424,00110173,00105081,00110449,00110811,00107924,00107109,00106752,00111920,00110969,00106236,00115625,00112115,00110522,00108844,00107403,00113518,00109294,00113653,00103473,00111475,00112744,00105618,00111824,00103016,00109442,00109379,00113422
00000010,00116699,00109516,00137972,00109516,0.47,0.65,00116854,00112037,00109424,00108691,00105081,00109892,00106511,00107924,00107109,00106716,00111920,00110073,00106236,00114846,00112115,00109612,00108603,00107403,00112954,00109294,00113653,00102528,00111084,00112744,00105471,00111824,00103016,00109442,00109173,00113253
