iteration,mean,best,worst,bsf,div,branch,mean_0,mean_1,mean_2,mean_3,mean_4,mean_5,mean_6,mean_7,mean_8,mean_9,mean_10,mean_11,mean_12,mean_13,mean_14,mean_15,mean_16,mean_17,mean_18,mean_19,mean_20,mean_21,mean_22,mean_23,mean_24,mean_25,mean_26,mean_27,mean_28,mean_29
00000001,00061437,00054302,00070442,00054302,0.98,0.85,00055034,00055881,00054237,00053472,00055183,00053555,00053873,00055856,00057543,00050303,00055356,00057364,00052883,00053396,00053927,00053543,00053972,00055525,00054220,00053734,00055202,00052785,00056241,00052641,00054823,00053909,00054415,00054796,00055973,00049418
00000002,00059405,00052941,00067510,00052831,0.96,0.67,00053455,00054338,00053474,00052428,00053119,00052032,00053476,00055856,00054251,00050303,00053632,00053487,00050992,00053396,00052639,00052606,00053285,00054676,00054220,00052435,00051639,00050836,00055003,00052323,00053857,00053909,00051996,00049628,00052230,00049418
00000003,00057351,00051733,00065661,00051667,0.91,0.58,00051149,00051953,00050837,00052059,00052395,00050982,00052035,00055214,00052851,00050303,00052362,00053231,00049499,00050462,00051342,00051457,00052235,00052845,00053640,00050704,00051639,00049865,00051367,00051288,00053475,00053314,00050567,00049515,00052031,00049418
00000004,00054349,00050815,00062144,00050793,0.75,0.56,00049795,00051953,00050332,00050468,00051976,00050632,00051990,00054076,00051919,00049837,00050953,00050945,00049192,00049856,00050010,00051115,00051496,00050814,00052964,00049624,00051147,00049431,00050943,00050798,00051963,00052655,00048779,00048535,00050514,00049100
00000005,00052854,00050418,00061870,00050418,0.55,0.57,00048839,00051399,00049924,00050190,00051315,00049291,00051491,00053265,00051544,00049837,00050848,00050632,00049121,00049856,00049149,00050276,00051377,00050307,00052964,00049305,00050696,00049101,00050943,00050619,00051810,00052286,00048779,00048535,00050094,00048758
00000006,00052402,00050055,00060442,00050053,0.54,0.61,00048807,00051399,00049381,00049835,00049468,00048324,00051216,00052374,00051334,00049318,00050693,00050612,00049121,00049856,00049149,00050113,00050882,00049551,00052464,00049153,00050540,00049101,00050943,00050282,00051496,00051127,00048753,00048150,00050094,00048078
00000007,00052089,00049773,00060539,00049762,0.54,0.60,00048625,00050322,00049196,00049187,00049468,00047931,00050911,00052034,00051174,00049267,00049806,00050470,00049121,00049688,00049071,00049310,00050882,00049551,00051592,00048411,00050254,00049015,00050924,00050282,00051105,00051127,00048753,00048150,00050030,00047230
00000008,00051973,00049519,00060030,00049518,0.52,0.60,00048253,00049527,00049196,00048993,00049468,00047257,00050559,00051287,00050655,00049016,00049734,00050415,00049121,00049688,00049071,00049310,00050604,00049358,00050411,00048411,00050041,00048998,00050924,00049911,00050901,00050862,00048753,00047958,00049643,00047230
00000009,00051712,00049330,00059266,00049329,0.50,0.60,00048253,00049527,00048766,00048855,00049468,00047257,00049996,00050786,00050655,00049016,00049734,00049843,00049121,00049688,00048099,00049310,00050310,00049358,00050411,00048411,00049526,00048878,00050924,00049911,00050238,00050862,00048753,00047694,00049447,00046799
00000010,00051899,00049184,00059840,00049183,0.53,0.61,00047826,00049509,00048713,00048582,00049468,00047257,00049697,00050634,00050655,00049016,00049734,00049545,00048779,00049688,00047835,00049310,00049030,00049358,00050411,00048411,00049354,00048580,00050895,00049911,00050038,00050678,00048753,00047694,00049355,00046799
