iteration,mean,best,worst,bsf,div,branch,mean_0,mean_1,mean_2,mean_3,mean_4,mean_5,mean_6,mean_7,mean_8,mean_9,mean_10,mean_11,mean_12,mean_13,mean_14,mean_15,mean_16,mean_17,mean_18,mean_19,mean_20,mean_21,mean_22,mean_23,mean_24,mean_25,mean_26,mean_27,mean_28,mean_29
00000001,00043125,00038912,00048777,00038848,0.98,0.79,00037687,00040091,00039136,00039256,00037808,00039298,00038009,00039327,00037295,00038055,00039244,00037893,00039654,00038503,00039220,00039290,00037959,00039207,00039048,00039058,00039376,00038667,00039025,00039106,00039358,00039445,00039736,00038672,00039087,00037934
00000002,00041845,00038161,00047778,00038003,0.96,0.66,00036856,00040091,00038182,00038975,00037016,00037460,00037323,00037911,00036307,00037224,00037653,00037893,00037562,00037241,00038401,00038951,00036986,00038514,00039048,00039058,00038016,00038667,00037573,00038623,00038679,00037661,00038757,00037552,00037978,00037934
00000003,00040524,00037216,00045474,00037211,0.88,0.58,00035420,00040091,00036003,00037906,00036164,00037460,00036819,00037325,00035325,00036654,00036297,00037219,00036876,00037075,00038385,00037820,00036964,00036618,00038784,00038519,00037492,00037504,00036721,00036434,00037773,00036830,00038283,00036418,00037433,00037746
00000004,00038532,00036653,00043237,00036623,0.61,0.56,00035258,00039676,00035763,00037420,00035849,00037460,00036497,00035388,00035263,00035833,00036122,00036811,00036522,00036873,00037102,00037820,00036289,00035483,00037841,00037359,00036513,00037112,00036720,00036269,00036969,00036727,00036508,00035941,00036261,00037068
00000005,00037896,00036346,00043008,00036315,0.50,0.59,00035074,00038960,00035645,00037266,00035592,00036933,00036208,00035358,00035037,00035735,00035402,00036236,00036476,00036792,00036835,00037820,00035787,00035316,00037615,00036413,00035785,00036773,00036411,00036083,00036969,00036382,00036381,00035545,00035932,00036695
00000006,00037529,00036105,00042206,00036104,0.48,0.60,00035074,00038564,00035522,00036804,00035450,00036601,00035986,00035292,00034839,00035624,00035182,00036199,00036409,00036726,00036655,00037565,00035621,00034821,00037331,00035674,00035520,00036498,00036340,00035891,00036672,00036367,00036381,00035238,00035804,00036493
00000007,00037353,00035918,00042443,00035914,0.52,0.61,00035074,00038518,00035522,00036193,00035446,00035940,00035385,00035292,00034734,00035500,00035133,00036004,00036217,00036591,00036498,00037565,00035518,00034557,00036716,00035120,00035520,00036267,00036340,00035187,00036624,00036367,00036227,00035238,00035649,00036493
00000008,00037147,00035747,00042376,00035747,0.49,0.60,00035074,00038509,00034603,00036010,00035382,00035693,00035219,00035092,00034734,00035500,00034960,00036004,00036034,00036437,00036119,00037520,00035194,00034557,00036698,00035120,00035314,00035998,00036316,00035073,00036151,00036178,00036227,00035105,00035111,00036493
00000009,00036874,00035603,00042103,00035602,0.46,0.60,00035074,00038317,00034397,00036010,00034889,00035563,00035132,00035043,00034663,00035468,00034960,00035690,00035852,00036317,00035455,00037520,00035012,00034366,00036624,00035120,00035256,00035801,00036316,00034990,00036151,00036178,00035748,00034862,00034818,00036493
00000010,00036834,00035520,00041562,00035519,0.48,0.61,00035043,00038317,00034155,00035927,00034825,00035097,00035132,00035043,00034631,00035468,00034895,00035690,00035852,00036267,00035185,00037168,00035012,00034366,00036606,00035120,00035110,00035801,00036316,00034985,00035747,00036178,00035679,00034862,00034811,00036301
00000011,00036830,00035384,00041983,00035384,0.49,0.61,00035043,00038317,00033946,00035927,00034630,00035097,00035132,00035043,00034631,00035226,00034769,00035690,00035832,00036181,00034817,00036704,00034948,00034366,00036251,00035120,00034972,00035049,00036316,00034985,00035499,00035829,00035669,00034539,00034811,00036195
00000012,00036536,00035280,00041645,00035280,0.43,0.60,00035043,00038317,00033886,00035812,00034581,00034824,00035132,00035043,00033993,00035226,00034769,00035690,00035832,00036046,00034817,00036704,00034948,00034366,00036251,00035120,00034972,00035043,00035985,00034481,00035395,00035685,00035600,00034107,00034604,00036128
