iteration,mean,best,worst,bsf,div,branch,mean_0,mean_1,mean_2,mean_3,mean_4,mean_5,mean_6,mean_7,mean_8,mean_9,mean_10,mean_11,mean_12,mean_13,mean_14,mean_15,mean_16,mean_17,mean_18,mean_19,mean_20,mean_21,mean_22,mean_23,mean_24,mean_25,mean_26,mean_27,mean_28,mean_29
00000001,00055687,00048951,00065271,00048900,0.97,0.75,00048907,00047355,00047131,00048491,00047943,00049924,00046557,00051184,00048727,00045781,00046254,00048559,00050206,00049081,00051023,00049076,00049507,00048931,00051114,00049880,00049426,00049595,00050431,00049759,00046950,00050046,00049799,00048771,00048162,00048434
00000002,00054344,00048134,00063596,00047752,0.96,0.75,00046746,00047126,00046174,00048010,00047943,00045755,00046557,00049869,00046546,00045781,00046254,00044661,00050206,00048740,00048943,00048476,00047935,00047224,00047919,00047503,00048928,00049145,00047360,00047802,00046950,00049108,00049547,00048771,00048162,00048434
00000003,00052429,00046548,00061607,00046510,0.93,0.67,00044330,00046132,00043606,00047356,00046189,00045686,00045171,00047329,00046440,00045781,00045526,00044661,00048963,00048383,00046650,00046175,00046609,00046134,00047919,00046089,00047172,00048226,00046600,00046527,00046950,00048217,00045311,00046821,00047173,00047200
00000004,00050018,00045109,00058307,00045099,0.82,0.58,00042737,00045773,00043195,00047072,00045234,00045686,00044034,00045516,00045032,00045448,00044433,00042749,00046694,00045404,00044484,00042337,00043334,00044328,00046804,00044596,00045867,00046452,00046058,00046527,00045457,00046166,00044477,00045313,00045618,00046159
00000005,00047589,00044626,00055033,00044612,0.58,0.55,00042650,00044819,00042126,00046539,00045234,00044705,00043430,00045516,00044180,00045448,00044211,00042749,00045735,00045404,00044484,00041535,00041895,00043954,00045624,00043923,00045290,00046452,00045691,00046527,00045457,00045564,00043570,00045313,00045247,00045092
00000006,00046782,00044214,00053934,00044213,0.50,0.56,00042650,00043758,00042126,00046244,00044091,00044211,00043279,00045251,00043725,00045288,00044178,00042749,00043662,00045012,00044204,00041535,00041895,00042948,00045624,00043923,00045250,00045964,00045584,00045395,00045457,00045321,00043570,00045088,00044718,00043714
00000007,00046241,00043938,00053727,00043937,0.47,0.58,00042650,00042884,00041734,00045114,00043820,00044211,00042843,00044913,00043162,00045075,00044098,00042481,00043572,00045012,00044032,00041535,00041895,00042929,00045624,00043585,00045250,00044531,00045436,00045395,00045376,00044936,00043570,00044678,00044718,00043077
00000008,00045956,00043706,00053979,00043706,0.47,0.59,00042650,00042401,00041581,00045114,00043654,00044211,00042843,00044648,00042997,00044915,00044023,00042405,00043572,00044245,00044032,00041535,00041756,00042309,00045451,00043585,00044817,00044365,00045436,00045068,00044220,00043931,00043126,00044611,00044718,00042962
00000009,00045943,00043576,00054347,00043556,0.47,0.58,00042650,00042401,00041408,00044717,00043654,00044211,00042338,00044648,00042833,00044168,00043884,00042405,00043572,00044245,00043963,00041535,00041756,00042260,00045451,00043585,00044709,00044327,00045046,00043958,00044220,00043931,00043126,00044611,00044718,00042359
00000010,00045764,00043394,00054666,00043393,0.47,0.58,00042650,00042028,00041408,00044511,00043186,00043801,00042338,00044648,00042762,00044031,00043884,00042405,00043572,00043996,00043963,00041535,00041546,00042017,00045451,00043349,00044562,00044327,00044507,00043958,00044220,00043895,00043126,00043927,00044178,00042036
00000011,00065880,00062166,00073073,00043393,0.50,0.58,00042650,00042028,00041408,00044511,00043186,00043801,00042338,00044648,00042762,00044031,00043884,00042405,00043572,00043996,00043963,00041535,00041546,00042017,00045451,00043349,00044562,00044327,00044507,00043958,00044220,00043895,00043126,00043927,00044178,00042036
00000012,00058444,00053073,00065838,00052221,0.92,0.90,00050852,00052243,00048295,00051893,00054569,00052823,00052925,00050569,00051826,00053098,00053902,00052074,00050712,00050001,00052635,00053515,00053166,00052858,00055223,00050948,00049130,00054250,00049984,00052310,00053421,00052127,00051759,00049560,00054066,00055918
00000013,00054514,00049214,00063416,00048228,0.95,1.27,00048312,00048514,00046598,00046712,00050025,00047771,00048575,00048646,00045927,00050612,00045760,00047623,00049903,00050001,00050178,00048217,00051708,00046645,00048574,00045960,00046422,00047954,00048940,00047693,00047982,00048389,00048512,00047507,00048929,00048267
00000014,00052726,00047441,00061369,00046432,0.94,1.47,00046247,00045286,00045721,00046504,00048737,00046233,00047211,00047743,00045428,00048014,00045760,00045468,00046698,00047705,00047349,00047082,00048645,00046645,00044722,00044522,00046422,00045566,00043009,00047255,00046067,00045337,00044551,00046260,00048520,00048267
