iteration,mean,best,worst,bsf,div,branch,mean_0,mean_1,mean_2,mean_3,mean_4,mean_5,mean_6,mean_7,mean_8,mean_9,mean_10,mean_11,mean_12,mean_13,mean_14,mean_15,mean_16,mean_17,mean_18,mean_19,mean_20,mean_21,mean_22,mean_23,mean_24,mean_25,mean_26,mean_27,mean_28,mean_29
00000001,00122188,00107191,00141859,00107139,0.95,0.86,00103708,00109527,00109529,00101162,00115868,00109261,00112944,00108519,00106448,00110176,00102417,00101982,00106454,00104189,00105108,00107894,00109007,00107383,00109279,00106588,00099714,00110559,00109790,00109047,00106638,00107295,00105234,00109109,00101104,00108255
00000002,00117057,00103194,00135200,00103065,0.92,0.67,00103708,00106318,00106065,00097141,00108913,00099254,00106054,00103845,00101775,00100907,00101089,00101982,00103656,00099684,00102232,00101750,00104815,00102869,00102554,00103155,00099438,00107509,00109790,00103663,00104330,00104345,00098935,00109109,00098762,00098315
00000003,00112293,00100443,00131241,00100418,0.82,0.59,00101165,00101562,00104834,00095762,00106778,00098550,00103397,00102918,00098832,00099608,00101089,00099772,00099136,00093888,00098576,00099539,00102641,00096984,00100425,00097915,00097578,00105091,00105881,00099009,00102761,00102718,00094829,00106579,00097586,00097152
00000004,00106819,00098578,00124712,00098578,0.60,0.59,00100022,00099163,00104173,00095762,00102007,00093673,00099242,00101380,00096812,00099608,00101089,00099772,00097150,00090828,00096862,00098869,00098819,00095656,00098254,00097330,00096095,00102811,00103934,00098406,00102761,00100908,00094714,00099357,00095016,00096880
00000005,00104618,00097454,00124238,00097424,0.53,0.62,00098940,00099163,00103403,00095762,00101317,00093673,00098537,00100127,00096812,00099608,00100669,00099772,00095887,00090828,00096270,00098546,00097892,00090523,00097911,00096150,00094965,00095496,00103010,00098406,00102219,00099225,00091991,00099050,00093448,00093133
00000006,00102863,00096961,00121095,00096909,0.47,0.63,00098615,00099134,00102977,00093315,00099588,00092507,00098537,00099767,00096812,00099366,00099304,00099772,00095887,00090648,00095996,00098013,00097892,00090522,00096867,00095686,00094474,00094794,00103010,00098406,00100942,00098715,00091132,00099050,00093448,00092115
00000007,00102212,00096423,00121827,00096417,0.48,0.63,00098279,00098746,00101987,00093315,00099588,00092507,00098537,00099767,00096782,00099366,00098129,00099094,00095887,00090648,00095064,00096066,00097717,00090522,00095735,00095686,00093596,00094193,00102911,00097609,00100282,00097630,00089596,00099050,00093054,00091182
00000008,00101919,00095976,00121682,00095976,0.48,0.62,00095974,00096839,00101987,00093315,00099588,00091251,00098537,00099767,00096782,00099366,00098129,00096910,00094613,00090648,00094204,00095767,00097683,00090522,00095735,00095686,00093596,00094193,00102726,00096830,00099792,00097501,00088630,00098815,00092876,00091020
00000009,00102360,00095450,00121250,00095449,0.50,0.62,00095972,00096566,00101343,00093315,00099328,00091251,00098537,00099388,00094960,00099169,00097949,00096910,00090831,00086808,00094170,00095128,00097683,00090522,00095655,00095640,00093596,00094193,00100852,00096830,00099792,00097160,00088207,00098815,00092569,00090346
00000010,00101983,00095017,00120493,00095017,0.50,0.62,00095647,00095893,00101060,00092247,00099328,00091251,00098537,00099314,00094960,00099169,00097593,00096574,00090206,00086808,00094170,00095128,00097683,00090522,00094667,00095640,00093596,00094015,00098440,00096830,00099459,00095946,00087241,00097699,00091084,00089807
