iteration,mean,best,worst,bsf,div,branch,mean_0,mean_1,mean_2,mean_3,mean_4,mean_5,mean_6,mean_7,mean_8,mean_9,mean_10,mean_11,mean_12,mean_13,mean_14,mean_15,mean_16,mean_17,mean_18,mean_19,mean_20,mean_21,mean_22,mean_23,mean_24,mean_25,mean_26,mean_27,mean_28,mean_29
00000001,00091313,00075754,00110445,00075753,0.92,0.71,00082481,00078099,00068561,00079558,00077901,00074867,00078038,00074748,00075386,00079067,00078333,00073426,00076342,00079372,00083819,00075837,00075282,00070136,00072524,00077724,00072818,00073126,00077436,00077870,00073750,00072016,00070311,00079326,00070285,00074175
00000002,00086779,00072041,00105666,00071765,0.88,0.71,00078597,00075300,00068561,00071691,00074218,00073676,00075866,00070424,00067746,00075890,00072490,00071467,00070227,00072804,00074768,00074342,00075282,00070136,00068649,00077367,00071339,00066229,00067448,00071347,00070056,00070353,00067783,00074449,00069586,00064876
00000003,00081593,00069619,00099064,00069511,0.80,0.61,00075700,00068500,00068561,00070843,00067821,00071245,00074452,00069451,00065859,00069918,00069727,00066157,00067809,00070208,00073648,00072055,00074003,00069342,00068649,00073512,00069055,00064375,00063828,00070003,00070056,00068667,00067783,00072271,00066975,00064876
00000004,00074711,00068778,00092177,00068708,0.49,0.54,00073747,00068075,00068561,00070843,00066797,00068866,00074452,00067272,00065563,00069613,00069727,00065463,00067809,00068004,00071497,00070255,00074003,00069342,00067399,00072548,00069055,00064375,00063828,00070003,00068928,00068667,00065822,00068928,00066975,00064828
00000005,00073613,00067988,00092005,00067987,0.44,0.58,00073166,00068075,00068561,00070006,00066797,00066201,00074452,00066968,00062723,00067631,00065624,00065098,00067809,00067440,00071497,00070110,00073904,00069342,00067399,00072548,00069055,00064375,00062953,00070003,00068928,00066651,00065205,00067416,00064873,00064828
00000006,00072924,00067724,00091302,00067724,0.43,0.56,00073166,00068075,00064944,00070006,00066797,00066201,00074452,00066968,00062723,00067326,00065624,00064217,00067326,00066485,00071497,00070110,00073904,00069342,00067399,00072548,00069055,00064375,00062953,00069886,00067376,00066651,00065205,00067416,00064873,00064828
00000007,00072375,00067517,00091320,00067486,0.40,0.54,00073166,00068075,00064944,00070006,00066797,00066201,00072312,00066968,00062723,00067326,00065624,00064217,00067297,00066485,00070842,00070110,00070657,00068694,00067399,00072548,00069055,00064375,00062953,00069886,00067376,00066651,00065205,00067395,00064873,00064430
00000008,00072159,00067321,00090177,00067320,0.39,0.56,00072913,00068075,00064944,00069815,00066797,00066201,00070772,00066968,00062723,00067326,00065624,00064217,00066117,00066485,00070842,00068628,00070657,00068694,00067399,00072548,00069055,00064375,00062953,00069810,00067127,00066651,00065205,00067395,00064873,00064430
00000009,00072233,00066957,00089307,00066956,0.40,0.55,00072913,00068075,00064944,00069815,00066797,00063789,00070772,00066968,00062723,00067326,00065624,00064055,00066117,00066071,00068201,00068628,00070657,00068694,00067399,00072548,00069055,00062363,00061704,00069810,00067127,00066651,00065205,00067395,00064873,00062406
00000010,00072366,00066951,00090709,00066920,0.44,0.54,00072913,00068075,00064944,00069815,00066797,00063789,00070772,00066968,00062723,00067326,00065624,00064055,00066117,00066071,00068201,00068628,00070657,00068694,00067399,00072548,00069055,00061847,00061136,00069810,00067127,00066651,00065205,00067395,00064873,00062406
