iteration,mean,best,worst,bsf,div,branch,mean_0,mean_1,mean_2,mean_3,mean_4,mean_5,mean_6,mean_7,mean_8,mean_9,mean_10,mean_11,mean_12,mean_13,mean_14,mean_15,mean_16,mean_17,mean_18,mean_19,mean_20,mean_21,mean_22,mean_23,mean_24,mean_25,mean_26,mean_27,mean_28,mean_29
00000001,00113128,00096499,00134198,00096498,0.93,0.83,00099684,00093307,00093057,00093548,00100135,00088206,00099679,00092719,00094887,00098418,00096146,00102584,00093913,00098087,00098200,00097340,00094838,00096206,00100819,00095066,00089316,00103716,00095686,00098458,00099765,00095917,00094732,00098531,00096012,00095985
00000002,00107453,00091408,00127887,00091237,0.89,0.65,00090753,00084469,00085538,00088049,00094991,00088206,00092037,00092719,00088233,00092499,00091021,00093020,00093559,00087976,00091885,00095045,00093032,00094809,00093128,00091755,00086816,00101564,00092299,00098458,00092318,00089406,00085318,00092120,00088184,00087922
00000003,00100588,00088742,00120694,00088626,0.75,0.57,00089468,00079802,00083381,00088049,00091818,00087445,00089420,00086432,00083047,00090612,00089250,00090091,00084112,00082899,00088157,00093194,00091253,00093415,00091682,00089303,00086401,00096140,00088711,00097343,00092290,00086520,00085318,00091745,00086625,00084878
00000004,00095170,00087424,00113742,00087423,0.54,0.55,00089468,00079596,00082272,00088049,00091818,00087445,00087474,00085027,00083047,00089555,00085008,00089070,00084112,00082899,00086751,00092115,00088569,00091430,00087870,00087245,00086401,00094460,00085501,00093952,00089383,00086520,00084429,00091745,00086625,00084878
00000005,00092933,00087103,00113264,00086885,0.46,0.56,00089468,00079596,00080166,00088049,00090575,00086916,00084040,00085027,00083047,00089555,00084182,00089041,00084112,00082899,00086751,00091097,00088569,00091430,00087870,00086074,00085518,00092016,00085501,00093390,00089339,00085987,00084429,00091467,00085567,00084878
00000006,00092621,00086192,00112805,00086191,0.45,0.58,00089468,00079349,00079427,00088049,00088888,00086916,00083709,00085027,00083047,00089555,00082818,00088041,00084112,00082899,00081987,00090436,00088035,00091430,00087790,00086074,00085123,00090468,00085501,00092240,00086588,00085987,00083127,00091190,00084987,00083484
00000007,00092600,00085768,00112236,00085767,0.49,0.57,00089468,00078892,00079427,00087146,00088869,00086916,00083149,00085027,00083047,00089419,00082818,00088041,00084112,00080303,00081987,00090436,00088035,00091430,00086842,00084747,00085123,00086970,00085501,00092240,00085470,00085987,00082467,00091190,00084987,00082992
00000008,00091485,00085434,00110816,00085434,0.49,0.57,00087783,00078716,00079427,00086862,00087209,00086916,00083149,00085027,00083047,00089419,00082818,00087939,00084112,00080303,00081987,00089453,00088035,00091430,00085010,00084747,00085123,00086970,00085501,00089984,00085296,00085987,00082467,00090335,00084987,00082992
00000009,00091576,00085112,00110614,00085112,0.47,0.59,00085935,00078716,00079427,00086862,00085675,00086369,00083149,00085027,00082430,00088804,00082818,00087939,00084112,00080303,00081899,00088701,00088035,00091430,00083560,00084747,00084392,00086970,00085366,00089984,00084564,00085987,00082467,00089726,00084987,00082992
00000010,00091595,00084971,00110958,00084970,0.48,0.57,00084432,00078716,00079427,00086862,00085460,00086369,00083149,00085027,00082430,00088804,00082818,00087024,00083589,00080303,00081899,00088487,00088035,00091430,00083560,00084623,00084392,00086970,00085366,00089984,00084564,00085987,00082467,00089726,00084987,00082235
