iteration,mean,best,worst,bsf,div,branch,mean_0,mean_1,mean_2,mean_3,mean_4,mean_5,mean_6,mean_7,mean_8,mean_9,mean_10,mean_11,mean_12,mean_13,mean_14,mean_15,mean_16,mean_17,mean_18,mean_19,mean_20,mean_21,mean_22,mean_23,mean_24,mean_25,mean_26,mean_27,mean_28,mean_29
00000001,00096809,00090547,00108489,00089282,0.80,0.00,00090753,00088953,00086272,00091134,00092127,00087705,00090495,00089529,00091756,00090817,00084256,00089297,00093111,00087058,00089653,00083942,00086005,00090456,00087807,00090809,00088637,00089564,00092783,00086915,00091002,00089943,00090932,00086024,00088099,00092647
00000002,00093737,00088091,00106477,00087176,0.77,0.00,00086268,00086732,00083002,00089972,00088864,00085337,00089170,00087993,00089639,00088608,00083697,00089247,00085193,00085032,00089374,00081789,00082995,00090241,00086334,00088159,00086504,00087589,00089283,00086854,00090262,00089064,00089958,00085074,00082362,00090704
00000003,00092674,00086376,00104860,00085654,0.76,0.00,00084855,00086732,00082248,00085434,00083974,00085337,00086962,00086979,00088143,00088608,00082171,00087863,00084267,00083157,00086415,00080820,00081450,00088240,00083404,00085853,00085299,00087589,00088872,00084848,00088391,00087693,00088667,00085074,00082362,00087928
00000004,00091590,00085024,00104818,00084274,0.75,0.00,00084396,00084383,00080843,00081765,00083974,00083717,00086346,00082203,00085084,00086580,00081067,00087030,00083554,00081487,00085821,00080820,00081212,00085021,00082502,00085027,00083972,00087456,00088016,00083647,00087859,00087693,00086633,00082536,00082084,00085520
00000005,00090559,00083799,00103090,00083037,0.74,0.00,00082515,00081976,00079960,00081221,00082304,00083167,00086287,00079696,00081590,00084257,00081067,00086097,00082361,00080974,00085821,00080491,00079530,00082802,00082299,00084468,00083535,00085685,00086054,00080877,00086651,00086138,00085332,00081639,00082084,00084234
00000006,00089997,00082688,00103436,00082187,0.73,0.00,00081715,00079743,00079960,00079222,00082178,00082328,00085126,00078948,00081472,00083571,00080592,00084426,00081173,00080312,00085821,00080491,00078474,00080952,00082299,00084392,00083027,00084821,00084054,00080527,00083432,00084117,00085251,00081639,00082084,00083467
00000007,00089448,00081877,00103443,00081572,0.73,0.00,00081715,00078008,00079960,00079222,00082074,00081817,00085126,00078948,00081472,00082308,00080298,00084426,00080339,00078173,00085307,00080395,00078174,00080147,00082019,00080158,00082915,00083269,00084021,00080399,00081560,00084117,00085181,00081336,00082084,00082221
00000008,00088522,00081270,00102353,00080889,0.72,0.00,00081092,00078008,00079878,00079173,00081596,00081217,00084821,00078566,00081382,00081477,00080019,00082574,00080339,00078035,00081804,00080395,00078174,00080147,00081456,00078582,00078544,00082105,00083417,00080096,00080497,00084117,00085181,00080529,00081230,00082221
00000009,00088429,00080863,00102844,00080385,0.71,0.00,00081092,00078008,00079878,00079173,00080795,00081197,00084821,00077902,00081379,00081447,00079125,00081734,00080339,00076256,00080836,00079320,00078174,00079383,00081149,00077115,00078544,00081045,00083417,00079967,00079008,00084117,00083663,00080529,00081230,00080932
00000010,00088288,00080478,00103171,00079973,0.72,0.00,00080853,00077638,00079878,00079173,00079731,00079514,00081981,00077902,00080793,00081447,00078534,00081327,00080339,00075547,00080836,00078838,00078174,00079383,00081149,00077115,00078544,00080904,00082865,00078680,00079008,00084117,00082846,00079914,00081230,00080932
00000011,00095344,00087212,00109329,00079973,0.72,0.00,00080853,00077638,00079878,00079173,00079731,00079514,00081981,00077902,00080793,00081447,00078534,00081327,00080339,00075547,00080836,00078838,00078174,00079383,00081149,00077115,00078544,00080904,00082865,00078680,00079008,00084117,00082846,00079914,00081230,00080932
00000012,00093929,00086143,00105746,00084298,0.84,0.00,00091067,00082020,00084015,00085132,00082697,00082148,00083635,00082095,00081134,00082899,00086176,00085292,00084563,00081385,00089010,00079005,00088572,00080145,00081919,00082016,00085048,00086366,00085539,00085080,00086121,00089440,00086931,00081823,00085259,00082412
00000013,00091565,00084164,00104254,00083430,0.78,0.00,00087360,00081143,00083398,00083678,00082697,00079760,00083635,00079546,00080577,00081805,00084337,00083182,00084563,00081385,00087762,00079005,00087272,00079820,00081919,00082016,00084685,00084474,00085402,00085080,00085866,00088130,00086505,00081302,00084197,00082412
00000014,00090192,00083308,00103469,00082451,0.71,0.00,00085267,00079888,00082799,00083678,00082505,00079760,00081664,00078932,00080448,00079572,00083980,00082758,00084563,00081385,00085257,00078803,00083098,00079196,00081573,00082016,00084226,00083379,00085058,00084929,00085866,00083937,00084195,00081302,00081180,00082332
00000015,00089653,00082402,00102727,00081743,0.71,0.00,00083564,00079315,00081536,00083608,00080512,00079041,00080153,00078932,00080422,00079476,00083712,00082758,00084235,00081385,00082332,00078136,00082470,00079106,00081573,00081770,00083377,00082123,00082711,00084041,00085511,00083143,00083895,00081070,00080490,00081915
00000016,00089238,00081923,00102224,00081224,0.69,0.00,00083564,00076447,00081536,00082696,00080282,00079041,00079128,00078932,00080422,00079476,00083222,00082573,00083786,00081385,00082332,00078136,00080452,00078780,00081573,00081611,00082197,00081279,00082711,00083384,00085310,00083143,00081872,00080033,00079517,00081915
00000017,00088659,00081407,00101213,00080864,0.70,0.00,00083564,00076447,00081536,00082229,00080282,00078823,00079128,00078282,00080121,00079410,00081923,00082573,00083265,00081385,00081776,00078136,00080452,00078402,00080869,00081316,00081512,00081217,00082711,00082788,00084887,00082379,00081542,00078999,00078824,00081144
00000018,00088703,00080948,00101923,00080513,0.71,0.00,00083564,00076447,00081134,00082229,00080120,00078479,00079128,00078282,00079550,00078765,00081923,00082573,00082762,00081385,00080937,00078136,00079090,00077885,00080164,00079831,00081512,00081217,00082711,00082462,00084887,00082379,00079834,00078975,00077896,00081144
00000019,00088399,00080627,00101429,00080235,0.72,0.00,00082468,00076447,00080820,00081996,00079869,00077808,00078608,00078282,00078986,00078765,00081923,00082573,00082445,00081385,00080649,00078136,00079090,00077885,00079621,00079831,00081512,00081217,00081229,00082237,00084887,00082379,00078858,00078975,00077896,00080299
00000020,00087614,00080396,00100187,00079790,0.69,0.00,00082047,00076190,00078913,00081172,00079612,00077709,00078608,00077677,00077234,00078765,00081923,00082573,00081857,00081385,00078014,00078136,00078251,00077621,00079621,00079831,00081512,00079716,00080805,00081771,00084767,00082379,00078858,00078975,00077491,00080299
00000021,00087780,00079859,00100438,00079448,0.70,0.00,00082047,00076190,00078913,00081172,00079174,00077709,00078608,00076983,00077080,00078765,00081793,00082573,00081390,00081385,00075805,00077405,00078251,00077621,00079621,00079831,00081512,00079202,00079671,00081574,00083133,00081944,00078858,00077505,00077491,00080251
00000022,00092801,00085114,00106491,00079438,0.68,0.00,00082047,00076190,00078604,00081172,00079174,00077709,00078608,00076983,00077080,00078765,00081793,00082573,00081390,00081385,00075805,00077405,00078251,00077621,00079621,00079831,00081512,00079202,00079671,00081574,00083133,00081944,00078858,00077505,00077491,00080251
00000023,00093162,00085402,00104839,00083192,0.82,0.00,00082346,00084997,00077673,00085466,00083202,00079981,00087838,00079464,00080628,00083162,00081286,00087587,00088687,00084674,00081755,00082699,00084638,00078620,00083699,00081407,00082175,00080776,00085003,00083911,00086691,00086615,00085708,00079833,00081446,00083795
00000024,00090574,00083353,00103695,00082142,0.75,0.00,00082026,00082938,00077673,00085466,00083202,00078430,00084116,00079464,00079690,00082575,00079748,00086732,00086831,00083030,00081755,00082699,00082108,00078620,00081229,00080105,00081094,00080309,00083508,00082720,00086691,00084580,00084487,00079833,00078831,00083795
00000025,00089438,00082089,00102765,00081351,0.73,0.00,00081812,00080157,00077673,00082226,00082625,00078272,00083315,00079464,00079690,00081731,00079748,00086241,00085062,00082166,00080201,00081627,00080976,00078620,00081229,00078772,00080106,00079724,00083438,00082720,00085524,00083853,00083592,00079645,00077121,00083201
00000026,00089021,00081264,00103090,00080515,0.73,0.00,00081205,00078233,00077673,00080934,00081991,00078272,00082955,00079132,00078626,00081455,00078534,00086241,00082168,00079465,00078476,00081627,00079324,00078620,00081229,00078772,00079795,00079514,00082446,00082133,00082691,00082583,00082819,00078626,00077121,00082813
00000027,00088993,00081070,00102664,00080085,0.72,0.00,00081205,00078233,00077673,00079328,00080723,00078272,00082955,00078664,00078626,00081231,00077823,00085930,00080164,00079465,00076930,00081627,00077856,00078620,00081229,00078772,00079795,00079237,00082446,00081123,00082691,00082413,00082819,00077938,00077121,00081659
00000028,00088748,00080416,00102470,00079758,0.72,0.00,00080098,00076932,00077673,00079328,00078689,00078272,00081759,00078664,00077985,00081231,00077823,00085930,00079965,00079465,00076930,00081627,00077727,00078620,00081229,00078219,00079795,00079237,00082200,00080731,00082691,00082413,00082695,00076815,00076345,00081659
00000029,00088215,00079996,00101601,00079428,0.73,0.00,00080098,00076932,00077673,00078937,00078689,00078272,00081485,00077798,00077191,00080643,00077702,00085930,00079261,00079397,00076799,00081627,00077430,00078620,00081229,00077973,00078147,00079021,00081336,00080450,00082658,00081384,00082695,00076590,00076071,00080816
00000030,00087966,00079869,00101104,00079173,0.71,0.00,00080098,00076932,00077673,00078937,00077871,00078272,00081485,00077798,00077191,00079462,00077702,00084995,00079142,00079397,00076799,00081627,00077412,00078620,00080686,00077158,00078147,00078897,00081336,00080450,00081504,00080300,00082248,00076590,00076008,00080470
00000031,00087946,00079358,00101197,00078851,0.71,0.00,00080098,00076932,00077673,00078937,00077871,00078095,00081485,00077361,00077191,00079387,00077702,00081993,00078143,00079038,00076799,00080791,00077412,00078620,00080686,00077158,00078147,00077630,00081019,00080450,00080993,00080300,00082248,00076590,00074325,00080470
00000032,00087432,00079158,00101737,00078534,0.70,0.00,00080098,00076335,00077673,00077376,00077871,00077185,00081485,00077155,00077191,00079387,00077702,00080950,00078143,00078284,00076799,00080791,00076687,00078620,00080686,00077158,00078147,00077630,00081019,00080040,00078863,00079884,00082020,00076590,00073804,00080470
